sample_id,date,time,axis,axis_angle,phi_cmd,azimuth_cmd,d_fixed,v_mean,v_median,v_std,n_samples,fs
20260722_164449_39,2026-07-22,16:48:11,Y,-14.000000,14.000000,270.000000,1.000000,7.707193,7.708085,0.003595,1000,1000
20260722_164449_40,2026-07-22,16:48:14,Y,-12.000000,12.000000,270.000000,1.000000,7.943392,7.943353,0.004364,1000,1000
20260722_164449_41,2026-07-22,16:48:18,Y,-10.000000,10.000000,270.000000,1.000000,8.157463,8.157562,0.002427,1000,1000
20260722_164449_42,2026-07-22,16:48:22,Y,-8.000000,8.000000,270.000000,1.000000,8.353920,8.354662,0.006137,1000,1000
20260722_164449_43,2026-07-22,16:48:25,Y,-6.000000,6.000000,270.000000,1.000000,8.519033,8.518857,0.002301,1000,1000
20260722_164449_44,2026-07-22,16:48:28,Y,-4.000000,4.000000,270.000000,1.000000,8.650814,8.648502,0.007263,1000,1000
20260722_164449_45,2026-07-22,16:48:32,Y,-2.000000,2.000000,270.000000,1.000000,8.728491,8.728461,0.002223,1000,1000
20260722_164449_46,2026-07-22,16:48:36,Y,0.000000,0.000000,90.000000,1.000000,8.724749,8.724842,0.002477,1000,1000
20260722_164449_47,2026-07-22,16:48:39,Y,2.000000,2.000000,90.000000,1.000000,8.684875,8.684698,0.005003,1000,1000
20260722_164449_48,2026-07-22,16:48:43,Y,4.000000,4.000000,90.000000,1.000000,8.610686,8.611320,0.003522,1000,1000
20260722_164449_49,2026-07-22,16:48:46,Y,6.000000,6.000000,90.000000,1.000000,8.519941,8.521818,0.005361,1000,1000
20260722_164449_50,2026-07-22,16:48:50,Y,8.000000,8.000000,90.000000,1.000000,8.374735,8.375063,0.003426,1000,1000
20260722_164449_51,2026-07-22,16:48:53,Y,10.000000,10.000000,90.000000,1.000000,8.221136,8.222714,0.004413,1000,1000
20260722_164449_52,2026-07-22,16:48:57,Y,12.000000,12.000000,90.000000,1.000000,8.014297,8.014756,0.004471,1000,1000
20260722_164449_53,2026-07-22,16:49:00,Y,14.000000,14.000000,90.000000,1.000000,7.799331,7.799560,0.002772,1000,1000
20260722_164449_54,2026-07-22,16:49:04,Y,16.000000,16.000000,90.000000,1.000000,7.551289,7.552447,0.004911,1000,1000
20260722_164449_55,2026-07-22,16:49:07,Y,18.000000,18.000000,90.000000,1.000000,7.336486,7.329355,0.021220,1000,1000
20260722_164449_56,2026-07-22,16:49:11,Y,20.000000,20.000000,90.000000,1.000000,7.124062,7.125347,0.004177,1000,1000
20260722_164449_57,2026-07-22,16:49:14,Y,22.000000,22.000000,90.000000,1.000000,6.853651,6.852900,0.004057,1000,1000
20260722_164449_58,2026-07-22,16:49:18,Y,24.000000,24.000000,90.000000,1.000000,6.559787,6.559065,0.003277,1000,1000
20260722_164449_59,2026-07-22,16:49:21,Y,26.000000,26.000000,90.000000,1.000000,6.257844,6.257335,0.003923,1000,1000
20260722_164449_60,2026-07-22,16:49:25,Y,28.000000,28.000000,90.000000,1.000000,5.939932,5.941127,0.003922,1000,1000
20260722_164449_61,2026-07-22,16:49:28,Y,30.000000,30.000000,90.000000,1.000000,5.592321,5.592346,0.002216,1000,1000
20260722_164449_62,2026-07-22,16:49:32,Y,32.000000,32.000000,90.000000,1.000000,5.218167,5.218230,0.002314,1000,1000
20260722_164449_63,2026-07-22,16:49:35,Y,34.000000,34.000000,90.000000,1.000000,4.836958,4.837535,0.002534,1000,1000
20260722_164449_64,2026-07-22,16:49:39,Y,36.000000,36.000000,90.000000,1.000000,4.495681,4.495337,0.002610,1000,1000
20260722_164449_65,2026-07-22,16:49:42,Y,38.000000,38.000000,90.000000,1.000000,4.133423,4.133070,0.002467,1000,1000
20260722_164449_66,2026-07-22,16:49:46,Y,40.000000,40.000000,90.000000,1.000000,3.790115,3.790216,0.002010,1000,1000
20260722_164449_67,2026-07-22,16:49:49,Y,42.000000,42.000000,90.000000,1.000000,3.442701,3.442428,0.001942,1000,1000
20260722_164449_68,2026-07-22,16:49:53,Y,44.000000,44.000000,90.000000,1.000000,3.107245,3.107144,0.002336,1000,1000
20260722_164449_69,2026-07-22,16:49:56,Y,46.000000,46.000000,90.000000,1.000000,2.752230,2.752448,0.003948,1000,1000
20260722_164449_70,2026-07-22,16:50:00,Y,48.000000,48.000000,90.000000,1.000000,2.403398,2.403346,0.002291,1000,1000
20260722_164449_71,2026-07-22,16:50:03,Y,50.000000,50.000000,90.000000,1.000000,2.048830,2.048981,0.002309,1000,1000
20260722_164449_72,2026-07-22,16:50:07,Y,52.000000,52.000000,90.000000,1.000000,1.746552,1.746602,0.002483,1000,1000
20260722_164449_73,2026-07-22,16:50:10,Y,54.000000,54.000000,90.000000,1.000000,1.470280,1.470218,0.002805,1000,1000
20260722_164449_74,2026-07-22,16:50:14,Y,56.000000,56.000000,90.000000,1.000000,1.257190,1.257336,0.002096,1000,1000
20260722_164449_75,2026-07-22,16:50:17,Y,58.000000,58.000000,90.000000,1.000000,1.078992,1.079003,0.002534,1000,1000
20260722_164449_76,2026-07-22,16:50:21,Y,60.000000,60.000000,90.000000,1.000000,0.930687,0.930940,0.002317,1000,1000
20260722_164449_77,2026-07-22,16:50:24,Y,62.000000,62.000000,90.000000,1.000000,0.813163,0.813148,0.001893,1000,1000
20260722_164449_78,2026-07-22,16:50:28,Y,64.000000,64.000000,90.000000,1.000000,0.753376,0.753265,0.002215,1000,1000
20260722_164449_79,2026-07-22,16:50:31,Y,66.000000,66.000000,90.000000,1.000000,0.726918,0.726943,0.002239,1000,1000
20260722_164449_80,2026-07-22,16:50:35,Y,68.000000,68.000000,90.000000,1.000000,0.701777,0.701607,0.002201,1000,1000
20260722_164449_81,2026-07-22,16:50:38,Y,70.000000,70.000000,90.000000,1.000000,0.670973,0.671008,0.002188,1000,1000
20260722_164449_82,2026-07-22,16:50:42,Y,72.000000,72.000000,90.000000,1.000000,0.650363,0.650279,0.002408,1000,1000
20260722_164449_83,2026-07-22,16:50:45,Y,74.000000,74.000000,90.000000,1.000000,0.634884,0.634815,0.002124,1000,1000
20260722_164449_84,2026-07-22,16:50:49,Y,76.000000,76.000000,90.000000,1.000000,0.615450,0.615402,0.001953,1000,1000
20260722_164449_85,2026-07-22,16:50:53,Y,78.000000,78.000000,90.000000,1.000000,0.608886,0.608822,0.002050,1000,1000
20260722_164449_86,2026-07-22,16:50:56,Y,80.000000,80.000000,90.000000,1.000000,0.642796,0.642711,0.001795,1000,1000
20260722_164449_87,2026-07-22,16:51:00,Y,82.000000,82.000000,90.000000,1.000000,0.680889,0.680879,0.001901,1000,1000
20260722_164449_88,2026-07-22,16:51:03,Y,84.000000,84.000000,90.000000,1.000000,0.650872,0.650937,0.001989,1000,1000
20260722_164449_89,2026-07-22,16:51:07,Y,86.000000,86.000000,90.000000,1.000000,0.621244,0.621325,0.002055,1000,1000
20260722_164449_90,2026-07-22,16:51:10,Y,88.000000,88.000000,90.000000,1.000000,0.598004,0.597964,0.001807,1000,1000
20260722_164449_91,2026-07-22,16:51:14,Y,90.000000,90.000000,90.000000,1.000000,0.594356,0.594344,0.002188,1000,1000
