
==================================
Iniciando optimización para 8 orientaciones
==================================


Single objective optimization:
16 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  161            24300          0.1134          0.1214        0
  162            24450          0.1127          0.1214        0
  163            24600          0.1131          0.1209        1
  164            24750           0.114          0.1215        2
  165            24900          0.1147          0.1214        3
  166            25050          0.1144          0.1214        0
  167            25200          0.1134          0.1211        0
  168            25350          0.1126          0.1211        0
  169            25500           0.114          0.1218        1
  170            25650          0.1116          0.1212        0
  171            25800          0.1148          0.1208        1
  172            25950          0.1153          0.1212        2
  173            26100          0.1128          0.1208        0
  174            26250          0.1116          0.1215        0
  175            26400          0.1135          0.1208        1
  176            26550          0.1134           0.121        0
  177            26700          0.1138          0.1212        1
  178            26850          0.1128          0.1212        0
  179            27000          0.1135          0.1209        1
  180            27150          0.1116          0.1216        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            27300          0.1146          0.1214        1
  182            27450          0.1134          0.1211        0
  183            27600          0.1131           0.121        0
  184            27750          0.1134          0.1214        1
  185            27900          0.1123           0.121        0
  186            28050          0.1136          0.1216        1
  187            28200          0.1137          0.1214        2
  188            28350          0.1131          0.1213        0
  189            28500          0.1143           0.121        1
  190            28650          0.1138          0.1215        0
  191            28800          0.1136          0.1209        0
  192            28950          0.1131          0.1213        0
  193            29100          0.1127          0.1216        0
  194            29250          0.1136          0.1209        1
  195            29400          0.1143          0.1214        2
  196            29550          0.1149          0.1213        3
  197            29700          0.1145          0.1212        0
  198            29850           0.113           0.121        0
  199            30000          0.1115          0.1214        0
  200            30150          0.1145          0.1214        1
ga stopped because it exceeded options.MaxGenerations.

Optimización completada para 8 orientaciones
Tiempo de ejecución: 12511.19 segundos
Mejor RMSE encontrado: 0.1145 metros

Orientaciones óptimas:
Orientación 1: theta = 2.52°, rho = 281.87°
Orientación 2: theta = 7.79°, rho = 61.55°
Orientación 3: theta = 6.44°, rho = 41.68°
Orientación 4: theta = 4.85°, rho = 273.84°
Orientación 5: theta = 5.70°, rho = 185.57°
Orientación 6: theta = 4.63°, rho = 105.85°
Orientación 7: theta = 5.54°, rho = 82.63°
Orientación 8: theta = 1.71°, rho = 146.01°
Figura "Evolución de Ángulos" guardada
Figura "Orientación 3D" guardada
Figura "Genetic Algorithm" guardada
