point_id,x,y,z,scan_kind,tilt_cmd_deg,tilt_cmd_az,pose_px,pose_py,pose_pz,pose_qx,pose_qy,pose_qz,pose_qw,nr_incl,nr_az,orientation_id,nt_incl,nt_az,repeat_id,date,time,v_mean,v_median,v_std,n_samples,fs
20260727_152417_1,-0.2,-1.2,1.1,tilt,13.555051,44.788063,-0.71810936,-0.30384528,0.41803064,0.10911487,0.044960647,0.37831205,0.91812444,13.5551,44.7881,10,0,0,1,2026-07-27,15:27:40,0.49434556,0.4943199,0.0018374684,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,13.555051,44.788063,-0.71810936,-0.30384528,0.41803064,0.10911487,0.044960647,0.37831205,0.91812444,13.5551,44.7881,11,60,90,1,2026-07-27,15:27:47,0.06531328,0.065268203,0.0019785009,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,13.555051,44.788063,-0.71810936,-0.30384528,0.41803064,0.10911487,0.044960647,0.37831205,0.91812444,13.5551,44.7881,12,60,270,1,2026-07-27,15:27:57,2.5235248,2.5234426,0.0020779383,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,7.7726273,128.63656,-0.71590868,-0.3131244,0.41733994,-0.067376219,0.0073597485,-0.70706848,0.70388951,7.77263,128.637,1,16,90,1,2026-07-27,15:28:16,0.19849428,0.19852422,0.0020634509,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,7.7726273,128.63656,-0.71590868,-0.3131244,0.41733994,-0.067376219,0.0073597485,-0.70706848,0.70388951,7.77263,128.637,2,16,210,1,2026-07-27,15:28:22,0.82394131,0.8240058,0.0021711147,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,7.7726273,128.63656,-0.71590868,-0.3131244,0.41733994,-0.067376219,0.0073597485,-0.70706848,0.70388951,7.77263,128.637,3,16,330,1,2026-07-27,15:28:29,0.64997009,0.64995002,0.0020242869,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,7.7726273,128.63656,-0.71590868,-0.3131244,0.41733994,-0.067376219,0.0073597485,-0.70706848,0.70388951,7.77263,128.637,4,60,0,1,2026-07-27,15:28:36,0.17243269,0.17253107,0.0020582155,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,7.7726273,128.63656,-0.71590868,-0.3131244,0.41733994,-0.067376219,0.0073597485,-0.70706848,0.70388951,7.77263,128.637,5,64,60,1,2026-07-27,15:28:44,0.063036741,0.062965013,0.0021844168,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,7.7726273,128.63656,-0.71590868,-0.3131244,0.41733994,-0.067376219,0.0073597485,-0.70706848,0.70388951,7.77263,128.637,6,64,120,1,2026-07-27,15:28:51,0.066486919,0.066584311,0.0019797644,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,7.7726273,128.63656,-0.71590868,-0.3131244,0.41733994,-0.067376219,0.0073597485,-0.70706848,0.70388951,7.77263,128.637,7,60,180,1,2026-07-27,15:28:59,0.23500775,0.23504625,0.0021699547,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,7.7726273,128.63656,-0.71590868,-0.3131244,0.41733994,-0.067376219,0.0073597485,-0.70706848,0.70388951,7.77263,128.637,8,64,240,1,2026-07-27,15:29:07,2.0013622,2.0012714,0.0021788059,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,7.7726273,128.63656,-0.71590868,-0.3131244,0.41733994,-0.067376219,0.0073597485,-0.70706848,0.70388951,7.77263,128.637,9,64,300,1,2026-07-27,15:29:15,1.500861,1.5008175,0.0020214899,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,7.7726273,128.63656,-0.71590868,-0.3131244,0.41733994,-0.067376219,0.0073597485,-0.70706848,0.70388951,7.77263,128.637,10,0,0,1,2026-07-27,15:29:23,0.46002239,0.46010103,0.0020075836,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,7.7726273,128.63656,-0.71590868,-0.3131244,0.41733994,-0.067376219,0.0073597485,-0.70706848,0.70388951,7.77263,128.637,11,60,90,1,2026-07-27,15:29:30,0.062875847,0.062635986,0.0021763425,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,7.7726273,128.63656,-0.71590868,-0.3131244,0.41733994,-0.067376219,0.0073597485,-0.70706848,0.70388951,7.77263,128.637,12,60,270,1,2026-07-27,15:29:41,2.3330592,2.3329338,0.0020035477,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,2.1218878,347.77373,-0.71170989,-0.30866113,0.41702537,0.015567707,0.01002427,-0.70703572,0.70693539,2.12189,347.774,1,16,90,1,2026-07-27,15:29:59,0.17730953,0.17713745,0.0019936496,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,2.1218878,347.77373,-0.71170989,-0.30866113,0.41702537,0.015567707,0.01002427,-0.70703572,0.70693539,2.12189,347.774,2,16,210,1,2026-07-27,15:30:05,0.70932935,0.70917503,0.0021070133,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,2.1218878,347.77373,-0.71170989,-0.30866113,0.41702537,0.015567707,0.01002427,-0.70703572,0.70693539,2.12189,347.774,3,16,330,1,2026-07-27,15:30:12,0.56491443,0.56473182,0.00206057,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,2.1218878,347.77373,-0.71170989,-0.30866113,0.41702537,0.015567707,0.01002427,-0.70703572,0.70693539,2.12189,347.774,4,60,0,1,2026-07-27,15:30:20,0.15829439,0.15838289,0.0021202778,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,2.1218878,347.77373,-0.71170989,-0.30866113,0.41702537,0.015567707,0.01002427,-0.70703572,0.70693539,2.12189,347.774,5,64,60,1,2026-07-27,15:30:27,0.057664057,0.057700579,0.0022923823,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,2.1218878,347.77373,-0.71170989,-0.30866113,0.41702537,0.015567707,0.01002427,-0.70703572,0.70693539,2.12189,347.774,6,64,120,1,2026-07-27,15:30:34,0.057428803,0.057371552,0.00212648,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,2.1218878,347.77373,-0.71170989,-0.30866113,0.41702537,0.015567707,0.01002427,-0.70703572,0.70693539,2.12189,347.774,7,60,180,1,2026-07-27,15:30:43,0.20209515,0.20214352,0.0020845256,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,2.1218878,347.77373,-0.71170989,-0.30866113,0.41702537,0.015567707,0.01002427,-0.70703572,0.70693539,2.12189,347.774,8,64,240,1,2026-07-27,15:30:51,1.7242485,1.7242284,0.0021430832,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,2.1218878,347.77373,-0.71170989,-0.30866113,0.41702537,0.015567707,0.01002427,-0.70703572,0.70693539,2.12189,347.774,9,64,300,1,2026-07-27,15:30:59,1.3108234,1.3109678,0.0019263941,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,2.1218878,347.77373,-0.71170989,-0.30866113,0.41702537,0.015567707,0.01002427,-0.70703572,0.70693539,2.12189,347.774,10,0,0,1,2026-07-27,15:31:06,0.40171542,0.40153412,0.0021098983,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,2.1218878,347.77373,-0.71170989,-0.30866113,0.41702537,0.015567707,0.01002427,-0.70703572,0.70693539,2.12189,347.774,11,60,90,1,2026-07-27,15:31:14,0.056018592,0.056055443,0.0020935005,1000,1000
20260727_152417_1,-0.2,-1.2,1.1,tilt,2.1218878,347.77373,-0.71170989,-0.30866113,0.41702537,0.015567707,0.01002427,-0.70703572,0.70693539,2.12189,347.774,12,60,270,1,2026-07-27,15:31:24,2.015849,2.0157487,0.00216709,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,1,16,90,1,2026-07-27,15:31:42,0.15694899,0.15673776,0.0020068784,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,2,16,210,1,2026-07-27,15:31:49,0.65084333,0.6509371,0.0021787413,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,3,16,330,1,2026-07-27,15:31:56,0.38955259,0.38936011,0.0019329712,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,4,60,0,1,2026-07-27,15:32:03,0.13565896,0.13568002,0.0020517898,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,5,64,60,1,2026-07-27,15:32:11,0.053947038,0.053752254,0.0021117474,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,6,64,120,1,2026-07-27,15:32:18,0.057426828,0.057371552,0.0022624786,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,7,60,180,1,2026-07-27,15:32:26,0.23199222,0.232085,0.0019618425,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,8,64,240,1,2026-07-27,15:32:34,1.6617069,1.6617128,0.0020705142,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,9,64,300,1,2026-07-27,15:32:42,0.89059714,0.89079851,0.0021380674,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,10,0,0,1,2026-07-27,15:32:50,0.32895132,0.32881905,0.0018475975,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,11,60,90,1,2026-07-27,15:32:58,0.053898013,0.053752254,0.0019333045,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,12,60,270,1,2026-07-27,15:33:08,1.6421451,1.641971,0.0021127778,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,10.084312,321.20448,-0.70794085,-0.10495071,0.41757161,0.082899515,-0.029190275,-0.33084297,0.93958423,10.0843,321.204,1,16,90,1,2026-07-27,15:33:26,0.13770748,0.13765418,0.0019676135,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,10.084312,321.20448,-0.70794085,-0.10495071,0.41757161,0.082899515,-0.029190275,-0.33084297,0.93958423,10.0843,321.204,2,16,210,1,2026-07-27,15:33:32,0.53669241,0.53676447,0.0020434079,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,10.084312,321.20448,-0.70794085,-0.10495071,0.41757161,0.082899515,-0.029190275,-0.33084297,0.93958423,10.0843,321.204,3,16,330,1,2026-07-27,15:33:39,0.33055895,0.33046419,0.0019678158,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,10.084312,321.20448,-0.70794085,-0.10495071,0.41757161,0.082899515,-0.029190275,-0.33084297,0.93958423,10.0843,321.204,4,60,0,1,2026-07-27,15:33:47,0.12442038,0.12449309,0.0019015255,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,10.084312,321.20448,-0.70794085,-0.10495071,0.41757161,0.082899515,-0.029190275,-0.33084297,0.93958423,10.0843,321.204,5,64,60,1,2026-07-27,15:33:54,0.050272463,0.050132955,0.0019963851,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,10.084312,321.20448,-0.70794085,-0.10495071,0.41757161,0.082899515,-0.029190275,-0.33084297,0.93958423,10.0843,321.204,6,64,120,1,2026-07-27,15:34:01,0.050385977,0.050461982,0.0020316129,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,10.084312,321.20448,-0.70794085,-0.10495071,0.41757161,0.082899515,-0.029190275,-0.33084297,0.93958423,10.0843,321.204,7,60,180,1,2026-07-27,15:34:10,0.19289061,0.19260173,0.0020399042,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,10.084312,321.20448,-0.70794085,-0.10495071,0.41757161,0.082899515,-0.029190275,-0.33084297,0.93958423,10.0843,321.204,8,64,240,1,2026-07-27,15:34:18,1.3696452,1.369535,0.0019642338,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,10.084312,321.20448,-0.70794085,-0.10495071,0.41757161,0.082899515,-0.029190275,-0.33084297,0.93958423,10.0843,321.204,9,64,300,1,2026-07-27,15:34:26,0.76435861,0.76445173,0.0020948374,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,10.084312,321.20448,-0.70794085,-0.10495071,0.41757161,0.082899515,-0.029190275,-0.33084297,0.93958423,10.0843,321.204,10,0,0,1,2026-07-27,15:34:33,0.27931885,0.27946494,0.0019894439,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,10.084312,321.20448,-0.70794085,-0.10495071,0.41757161,0.082899515,-0.029190275,-0.33084297,0.93958423,10.0843,321.204,11,60,90,1,2026-07-27,15:34:41,0.04920477,0.049145874,0.0020890831,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,10.084312,321.20448,-0.70794085,-0.10495071,0.41757161,0.082899515,-0.029190275,-0.33084297,0.93958423,10.0843,321.204,12,60,270,1,2026-07-27,15:34:51,1.3669939,1.3669027,0.0019152802,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,12.69229,275.09027,-0.7039026,-0.10927875,0.41790413,0.081553488,-0.074612254,-0.67087464,0.73328661,12.6923,275.09,1,16,90,1,2026-07-27,15:35:09,0.10655552,0.1063966,0.0022856371,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,12.69229,275.09027,-0.7039026,-0.10927875,0.41790413,0.081553488,-0.074612254,-0.67087464,0.73328661,12.6923,275.09,2,16,210,1,2026-07-27,15:35:16,0.3538939,0.35382514,0.0021662071,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,12.69229,275.09027,-0.7039026,-0.10927875,0.41790413,0.081553488,-0.074612254,-0.67087464,0.73328661,12.6923,275.09,3,16,330,1,2026-07-27,15:35:22,0.22733582,0.22747862,0.0020696108,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,12.69229,275.09027,-0.7039026,-0.10927875,0.41790413,0.081553488,-0.074612254,-0.67087464,0.73328661,12.6923,275.09,4,60,0,1,2026-07-27,15:35:30,0.09425023,0.094222591,0.0021463947,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,12.69229,275.09027,-0.7039026,-0.10927875,0.41790413,0.081553488,-0.074612254,-0.67087464,0.73328661,12.6923,275.09,5,64,60,1,2026-07-27,15:35:37,0.04354682,0.043552413,0.002106331,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,12.69229,275.09027,-0.7039026,-0.10927875,0.41790413,0.081553488,-0.074612254,-0.67087464,0.73328661,12.6923,275.09,6,64,120,1,2026-07-27,15:35:45,0.046703177,0.046842684,0.0019716421,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,12.69229,275.09027,-0.7039026,-0.10927875,0.41790413,0.081553488,-0.074612254,-0.67087464,0.73328661,12.6923,275.09,7,60,180,1,2026-07-27,15:35:53,0.15062542,0.15048624,0.001935191,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,12.69229,275.09027,-0.7039026,-0.10927875,0.41790413,0.081553488,-0.074612254,-0.67087464,0.73328661,12.6923,275.09,8,64,240,1,2026-07-27,15:36:01,0.90240004,0.90231449,0.0021476999,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,12.69229,275.09027,-0.7039026,-0.10927875,0.41790413,0.081553488,-0.074612254,-0.67087464,0.73328661,12.6923,275.09,9,64,300,1,2026-07-27,15:36:09,0.51862484,0.51866795,0.0022356942,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,12.69229,275.09027,-0.7039026,-0.10927875,0.41790413,0.081553488,-0.074612254,-0.67087464,0.73328661,12.6923,275.09,10,0,0,1,2026-07-27,15:36:17,0.19670141,0.19655006,0.0021892228,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,12.69229,275.09027,-0.7039026,-0.10927875,0.41790413,0.081553488,-0.074612254,-0.67087464,0.73328661,12.6923,275.09,11,60,90,1,2026-07-27,15:36:24,0.044390774,0.044210467,0.0019835188,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,12.69229,275.09027,-0.7039026,-0.10927875,0.41790413,0.081553488,-0.074612254,-0.67087464,0.73328661,12.6923,275.09,12,60,270,1,2026-07-27,15:36:34,0.89711157,0.89705004,0.0021057543,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,5.1463794,276.94084,-0.7087054,-0.10959892,0.41714916,0.035356406,-0.027668289,-0.70656526,0.70622229,5.14638,276.941,1,16,90,1,2026-07-27,15:36:53,0.14161534,0.14160251,0.0021827053,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,5.1463794,276.94084,-0.7087054,-0.10959892,0.41714916,0.035356406,-0.027668289,-0.70656526,0.70622229,5.14638,276.941,2,16,210,1,2026-07-27,15:36:59,0.56089931,0.56078349,0.0022874036,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,5.1463794,276.94084,-0.7087054,-0.10959892,0.41714916,0.035356406,-0.027668289,-0.70656526,0.70622229,5.14638,276.941,3,16,330,1,2026-07-27,15:37:06,0.34043273,0.34033501,0.0019922729,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,5.1463794,276.94084,-0.7087054,-0.10959892,0.41714916,0.035356406,-0.027668289,-0.70656526,0.70622229,5.14638,276.941,4,60,0,1,2026-07-27,15:37:13,0.12325069,0.12317698,0.0021899008,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,5.1463794,276.94084,-0.7087054,-0.10959892,0.41714916,0.035356406,-0.027668289,-0.70656526,0.70622229,5.14638,276.941,5,64,60,1,2026-07-27,15:37:21,0.050330701,0.050132955,0.0019891954,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,5.1463794,276.94084,-0.7087054,-0.10959892,0.41714916,0.035356406,-0.027668289,-0.70656526,0.70622229,5.14638,276.941,6,64,120,1,2026-07-27,15:37:28,0.053764757,0.053423226,0.002189671,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,5.1463794,276.94084,-0.7087054,-0.10959892,0.41714916,0.035356406,-0.027668289,-0.70656526,0.70622229,5.14638,276.941,7,60,180,1,2026-07-27,15:37:36,0.20700589,0.20707893,0.0022262896,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,5.1463794,276.94084,-0.7087054,-0.10959892,0.41714916,0.035356406,-0.027668289,-0.70656526,0.70622229,5.14638,276.941,8,64,240,1,2026-07-27,15:37:44,1.4318672,1.4317214,0.0019986891,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,5.1463794,276.94084,-0.7087054,-0.10959892,0.41714916,0.035356406,-0.027668289,-0.70656526,0.70622229,5.14638,276.941,9,64,300,1,2026-07-27,15:37:53,0.77787837,0.77794188,0.00181133,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,5.1463794,276.94084,-0.7087054,-0.10959892,0.41714916,0.035356406,-0.027668289,-0.70656526,0.70622229,5.14638,276.941,10,0,0,1,2026-07-27,15:38:00,0.28901332,0.28900674,0.00213289,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,5.1463794,276.94084,-0.7087054,-0.10959892,0.41714916,0.035356406,-0.027668289,-0.70656526,0.70622229,5.14638,276.941,11,60,90,1,2026-07-27,15:38:08,0.05064558,0.050461982,0.002148153,1000,1000
20260727_152417_2,-0.4,-1.2,1.1,tilt,5.1463794,276.94084,-0.7087054,-0.10959892,0.41714916,0.035356406,-0.027668289,-0.70656526,0.70622229,5.14638,276.941,12,60,270,1,2026-07-27,15:38:18,1.4159231,1.415928,0.0022333491,1000,1000
20260727_152417_3,0,-1,1.1,vertical,0,0,-0.512,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,1,16,90,1,2026-07-27,15:38:36,0.26487949,0.26498774,0.0023342651,1000,1000
20260727_152417_3,0,-1,1.1,vertical,0,0,-0.512,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,2,16,210,1,2026-07-27,15:38:43,1.1278851,1.1280279,0.0021678222,1000,1000
20260727_152417_3,0,-1,1.1,vertical,0,0,-0.512,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,3,16,330,1,2026-07-27,15:38:49,1.2231994,1.2231172,0.0020367329,1000,1000
20260727_152417_3,0,-1,1.1,vertical,0,0,-0.512,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,4,60,0,1,2026-07-27,15:38:57,0.24701725,0.24689123,0.0021157676,1000,1000
20260727_152417_3,0,-1,1.1,vertical,0,0,-0.512,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,5,64,60,1,2026-07-27,15:39:04,0.06909775,0.068887501,0.0021118282,1000,1000
20260727_152417_3,0,-1,1.1,vertical,0,0,-0.512,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,6,64,120,1,2026-07-27,15:39:11,0.064038957,0.063952094,0.0021928299,1000,1000
20260727_152417_3,0,-1,1.1,vertical,0,0,-0.512,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,7,60,180,1,2026-07-27,15:39:20,0.22913363,0.22912376,0.0019800041,1000,1000
20260727_152417_3,0,-1,1.1,vertical,0,0,-0.512,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,8,64,240,1,2026-07-27,15:39:28,1.9704199,1.9703426,0.0018140311,1000,1000
20260727_152417_3,0,-1,1.1,vertical,0,0,-0.512,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,9,64,300,1,2026-07-27,15:39:36,2.0888384,2.0887933,0.0020105748,1000,1000
20260727_152417_3,0,-1,1.1,vertical,0,0,-0.512,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,10,0,0,1,2026-07-27,15:39:44,0.82842893,0.82861219,0.0019701778,1000,1000
