HalfAngle_deg,FOV_deg,Tilt_deg,RMS_full_cm,RMS_conditional_cm,Coverage_percent,Nonregular_percent
15,45,0,Inf,NaN,0,0
15,45,1,Inf,8901.77808889852,60.7142857142857,0
15,45,2,Inf,5030.32429247145,60.6026785714286,0
15,45,3,Inf,3483.70520756744,60.4910714285714,0
15,45,4,Inf,2983.36262021358,60.4910714285714,0
15,45,5,Inf,2451.55229345395,60.0446428571429,0
15,45,6,Inf,2109.30943632603,59.375,0
15,45,7,Inf,1815.7914337679,58.9285714285714,0
15,45,8,Inf,1643.60580804066,58.8169642857143,0
15,45,9,Inf,1471.06149897707,58.2589285714286,0
15,45,10,Inf,1325.87034198154,57.5892857142857,0
15,45,11,Inf,1212.6742257296,56.8080357142857,0
15,45,12,Inf,1068.28014143516,56.0267857142857,0
15,45,13,Inf,940.834092921705,55.46875,0
15,45,14,Inf,885.159775924346,54.7991071428571,0
15,45,15,Inf,788.398842044133,53.90625,0
15,45,16,Inf,722.571473128006,52.9017857142857,0
15,45,17,Inf,685.301488813748,52.0089285714286,0
15,45,18,Inf,646.214876191829,51.3392857142857,0
15,45,19,Inf,614.04110004154,50.5580357142857,0
15,45,20,Inf,586.542083913552,49.3303571428571,0
15,45,21,Inf,569.290352365252,47.8794642857143,0
15,45,22,Inf,544.417103670968,46.6517857142857,0
15,45,23,Inf,527.678786065546,46.2053571428571,0
15,45,24,Inf,512.378133725195,45.0892857142857,0
15,45,25,Inf,502.643221220476,43.1919642857143,0
15,45,26,Inf,492.627000616374,42.1875,0
15,45,27,Inf,419.959577999238,40.5133928571429,0
15,45,28,Inf,384.578239277493,38.7276785714286,0
15,45,29,Inf,376.691031875133,37.1651785714286,0
15,45,30,Inf,364.805769389122,35.2678571428571,0
15,45,31,Inf,351.814031595666,34.0401785714286,0
15,45,32,Inf,225.750087676134,32.3660714285714,0
15,45,33,Inf,197.038022590594,29.6875,0
15,45,34,Inf,185.674675724729,28.2366071428571,0
15,45,35,Inf,148.799241396681,26.1160714285714,0
15,45,36,Inf,139.134122126128,25,0
15,45,37,Inf,139.363883959091,22.5446428571429,0
15,45,38,Inf,79.6237914244549,20.3125,0
15,45,39,Inf,66.637764254475,18.3035714285714,0
15,45,40,Inf,40.9733490619301,15.9598214285714,0
15,45,41,Inf,39.9681528618709,13.7276785714286,0
15,45,42,Inf,30.584844854786,11.71875,0
15,45,43,Inf,7.18088016738026,9.375,0
15,45,44,Inf,6.51923692031893,6.58482142857143,0
15,45,45,Inf,4.67271858190482,4.01785714285714,0
15,45,46,Inf,4.36495464415267,1.89732142857143,0
15,45,47,Inf,2.65194826791334,1.11607142857143,0
15,45,48,Inf,NaN,0,0
15,45,49,Inf,NaN,0,0
15,45,50,Inf,NaN,0,0
15,45,51,Inf,NaN,0,0
15,45,52,Inf,NaN,0,0
15,45,53,Inf,NaN,0,0
15,45,54,Inf,NaN,0,0
15,45,55,Inf,NaN,0,0
15,45,56,Inf,NaN,0,0
15,45,57,Inf,NaN,0,0
15,45,58,Inf,NaN,0,0
15,45,59,Inf,NaN,0,0
15,45,60,Inf,NaN,0,0
15,45,61,Inf,NaN,0,0
15,45,62,Inf,NaN,0,0
15,45,63,Inf,NaN,0,0
15,45,64,Inf,NaN,0,0
15,45,65,Inf,NaN,0,0
15,45,66,Inf,NaN,0,0
15,45,67,Inf,NaN,0,0
