
============================================================
PEB_B ORIENTATION OPTIMIZATION LOG (Coverage / REAL params)
============================================================
Date: 27-Jul-2026 07:01:26
Metric: rms
K = 9 orientations
Testbed: 11789 positions (FOV-filtered=1)
Room: 3x3x2.0 m^3
LED: Pt=0.670 W, Phi_half=36.7 deg, m=3.14
PD: A=7.02e-06 m^2, FOV=60 deg
Noise: sigma2=3.00e-14 W^2, N=1000 samples
Constraint: min pairwise beam separation = 20.0 deg
GA: pop=400, gen=400, parallel=24 workers
============================================================

Starting GA optimization for PEB_B (K=9)...

Single objective optimization:
18 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  123            47160       1.988e-05        1.99e-05        0
  124            47540       1.987e-05        1.99e-05        0
  125            47920       1.987e-05       1.989e-05        0
  126            48300       1.986e-05       1.989e-05        0
  127            48680       1.986e-05       1.989e-05        0
  128            49060       1.986e-05       1.988e-05        0
  129            49440       1.985e-05       1.988e-05        0
  130            49820       1.985e-05       1.987e-05        0
  131            50200       1.984e-05       1.987e-05        0
  132            50580       1.984e-05       1.986e-05        0
  133            50960       1.984e-05       1.986e-05        0
  134            51340       1.983e-05       1.986e-05        0
  135            51720       1.983e-05       1.985e-05        0
  136            52100       1.983e-05       1.985e-05        0
  137            52480       1.983e-05       1.985e-05        0
  138            52860       1.983e-05       1.984e-05        0
  139            53240       1.982e-05       1.984e-05        0
  140            53620       1.982e-05       1.984e-05        0
  141            54000       1.982e-05       1.983e-05        0
  142            54380       1.981e-05       1.983e-05        0
  143            54760       1.981e-05       1.983e-05        0
  144            55140       1.981e-05       1.983e-05        0
  145            55520       1.981e-05       1.982e-05        0
  146            55900        1.98e-05       1.982e-05        0
  147            56280        1.98e-05       1.982e-05        1
  148            56660        1.98e-05       1.981e-05        0
  149            57040       1.979e-05       1.981e-05        0
  150            57420       1.979e-05       1.981e-05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  151            57800       1.979e-05       1.981e-05        0
  152            58180       1.979e-05        1.98e-05        0
  153            58560       1.979e-05        1.98e-05        0
  154            58940       1.978e-05        1.98e-05        0
  155            59320       1.978e-05        1.98e-05        0
  156            59700       1.978e-05        1.98e-05        1
  157            60080       1.978e-05       1.979e-05        0
  158            60460       1.978e-05       1.979e-05        0
  159            60840       1.978e-05       1.979e-05        0
  160            61220       1.977e-05       1.979e-05        0
  161            61600       1.977e-05       1.978e-05        0
  162            61980       1.977e-05       1.978e-05        0
  163            62360       1.977e-05       1.978e-05        0
  164            62740       1.977e-05       1.978e-05        0
  165            63120       1.976e-05       1.978e-05        0
  166            63500       1.976e-05       1.978e-05        0
  167            63880       1.976e-05       1.977e-05        0
  168            64260       1.976e-05       1.977e-05        1
  169            64640       1.976e-05       1.977e-05        0
  170            65020       1.976e-05       1.977e-05        0
  171            65400       1.976e-05       1.977e-05        0
  172            65780       1.976e-05       1.977e-05        0
  173            66160       1.976e-05       1.977e-05        0
  174            66540       1.975e-05       1.976e-05        0
  175            66920       1.975e-05       1.976e-05        0
  176            67300       1.975e-05         0.05253        0
  177            67680       1.975e-05         0.02626        0
  178            68060       1.974e-05          0.0787        0
  179            68440       1.974e-05         0.05273        0
  180            68820       1.974e-05          0.1851        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            69200       1.974e-05          0.1063        1
  182            69580       1.974e-05         0.07864        0
  183            69960       1.974e-05          0.1311        0
  184            70340       1.974e-05         0.07938        0
  185            70720       1.974e-05          0.1324        0
  186            71100       1.974e-05          0.1588        1
  187            71480       1.974e-05          0.1821        0
  188            71860       1.974e-05          0.2633        1
  189            72240       1.974e-05          0.2325        0
  190            72620       1.974e-05          0.2615        0
  191            73000       1.973e-05          0.1042        0
  192            73380       1.973e-05          0.1324        0
  193            73760       1.973e-05          0.1062        0
  194            74140       1.973e-05          0.1604        0
  195            74520       1.973e-05          0.2147        0
  196            74900       1.973e-05          0.1074        0
  197            75280       1.973e-05          0.2133        0
  198            75660       1.973e-05          0.2418        1
  199            76040       1.973e-05          0.2346        0
  200            76420       1.973e-05          0.2639        0
  201            76800       1.973e-05          0.2934        0
  202            77180       1.973e-05          0.1861        0
  203            77560       1.973e-05          0.2658        0
  204            77940       1.973e-05          0.3456        0
  205            78320       1.973e-05          0.3447        1
  206            78700       1.973e-05          0.4498        0
  207            79080       1.973e-05          0.5059        0
  208            79460       1.973e-05          0.7444        1
  209            79840       1.973e-05          0.9147        0
  210            80220       1.972e-05          0.9258        0
ga stopped because the average change in the fitness value is less than options.FunctionTolerance.

=== PEB_B Optimization Complete ===
Final best PEB_B: 0.000020 m
Total generations: 210

Optimal LED orientations (PEB_B-optimized):
LED 1: θ = 59.19°, ρ = 359.53°
LED 2: θ = 67.35°, ρ = 55.58°
LED 3: θ = 11.16°, ρ = 223.87°
LED 4: θ = 10.41°, ρ = 0.31°
LED 5: θ = 63.52°, ρ = 244.31°
LED 6: θ = 63.19°, ρ = 300.85°
LED 7: θ = 39.69°, ρ = 96.53°
LED 8: θ = 70.48°, ρ = 131.35°
LED 9: θ = 58.16°, ρ = 185.17°

--------------------------------------------------
PEB_B OPTIMIZATION RESULTS FOR K = 9
--------------------------------------------------
Execution time: 1517.80 seconds (25.3 min)
Best objective (lexicographic cov+acc): 0.000020
Exit flag: 1
Coverage (PEB_B<=10.0 cm): 100.0% | among covered: RMS=2.33 cm, median=1.76 cm, mean=1.97 cm, P90=3.62 cm

Optimal LED orientations (PEB_B-optimized):
  LED 1: theta =  59.19 deg, rho = 359.53 deg -> n_t = [ 0.859, -0.007, -0.512]
  LED 2: theta =  67.35 deg, rho =  55.58 deg -> n_t = [ 0.522,  0.761, -0.385]
  LED 3: theta =  11.16 deg, rho = 223.87 deg -> n_t = [-0.140, -0.134, -0.981]
  LED 4: theta =  10.41 deg, rho =   0.31 deg -> n_t = [ 0.181,  0.001, -0.984]
  LED 5: theta =  63.52 deg, rho = 244.31 deg -> n_t = [-0.388, -0.807, -0.446]
  LED 6: theta =  63.19 deg, rho = 300.85 deg -> n_t = [ 0.458, -0.766, -0.451]
  LED 7: theta =  39.69 deg, rho =  96.53 deg -> n_t = [-0.073,  0.635, -0.769]
  LED 8: theta =  70.48 deg, rho = 131.35 deg -> n_t = [-0.623,  0.708, -0.334]
  LED 9: theta =  58.16 deg, rho = 185.17 deg -> n_t = [-0.846, -0.076, -0.527]

Orientation vector (copy-paste ready):
orientations_DEBreal_K9 = [59.19,359.53,67.35,55.58,11.16,223.87,10.41,0.31,63.52,244.31,63.19,300.85,39.69,96.53,70.48,131.35,58.16,185.17];

Optimization completed at: 27-Jul-2026 07:26:44
