
============================================================
PEB_B ORIENTATION OPTIMIZATION LOG (Coverage / REAL params)
============================================================
Date: 27-Jul-2026 06:18:40
Metric: rms
K = 9 orientations
Testbed: 11789 positions (FOV-filtered=1)
Room: 3x3x2.0 m^3
LED: Pt=0.670 W, Phi_half=36.7 deg, m=3.14
PD: A=7.02e-06 m^2, FOV=60 deg
Noise: sigma2=3.00e-14 W^2, N=1000 samples
Constraint: min pairwise beam separation = 10.0 deg
GA: pop=400, gen=400, parallel=24 workers
============================================================

Starting GA optimization for PEB_B (K=9)...

Single objective optimization:
18 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   96            36900       2.046e-05       2.051e-05        0
   97            37280       2.044e-05       2.049e-05        0
   98            37660       2.043e-05       2.048e-05        0
   99            38040       2.042e-05       2.047e-05        0
  100            38420       2.041e-05       2.046e-05        0
  101            38800        2.04e-05       2.045e-05        0
  102            39180       2.038e-05       2.044e-05        0
  103            39560       2.037e-05       2.043e-05        0
  104            39940       2.036e-05       2.042e-05        0
  105            40320       2.035e-05        2.04e-05        0
  106            40700       2.033e-05       2.039e-05        0
  107            41080       2.032e-05       2.038e-05        0
  108            41460       2.031e-05       2.037e-05        0
  109            41840       2.031e-05       2.035e-05        0
  110            42220       2.029e-05       2.034e-05        0
  111            42600       2.027e-05       2.033e-05        0
  112            42980       2.027e-05       2.032e-05        1
  113            43360       2.026e-05       2.031e-05        0
  114            43740       2.025e-05        2.03e-05        0
  115            44120       2.023e-05       2.029e-05        0
  116            44500       2.022e-05       2.028e-05        0
  117            44880       2.021e-05       2.027e-05        0
  118            45260       2.021e-05       2.026e-05        0
  119            45640        2.02e-05       2.024e-05        0
  120            46020        2.02e-05       2.023e-05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            46400       2.019e-05       2.023e-05        0
  122            46780       2.017e-05       2.022e-05        0
  123            47160       2.017e-05       2.021e-05        0
  124            47540       2.016e-05        2.02e-05        0
  125            47920       2.016e-05       2.019e-05        0
  126            48300       2.015e-05       2.018e-05        0
  127            48680       2.014e-05       2.018e-05        0
  128            49060       2.013e-05       2.017e-05        0
  129            49440       2.013e-05       2.016e-05        0
  130            49820       2.011e-05       2.015e-05        0
  131            50200        2.01e-05       2.015e-05        0
  132            50580       2.009e-05       2.014e-05        0
  133            50960       2.009e-05       2.013e-05        0
  134            51340       2.009e-05       2.012e-05        0
  135            51720       2.008e-05       2.011e-05        0
  136            52100       2.007e-05       2.011e-05        0
  137            52480       2.007e-05        2.01e-05        0
  138            52860       2.006e-05       2.009e-05        0
  139            53240       2.005e-05       2.009e-05        0
  140            53620       2.004e-05       2.008e-05        0
  141            54000       2.003e-05       2.007e-05        0
  142            54380       2.003e-05       2.007e-05        1
  143            54760       2.001e-05       2.006e-05        0
  144            55140       2.001e-05       2.005e-05        1
  145            55520       2.001e-05       2.004e-05        0
  146            55900           2e-05       2.004e-05        0
  147            56280           2e-05       2.003e-05        1
  148            56660           2e-05       2.002e-05        0
  149            57040       1.999e-05       2.002e-05        0
  150            57420       1.999e-05       2.001e-05        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  151            57800       1.999e-05         0.02659        0
  152            58180       1.998e-05          0.1033        0
  153            58560       1.998e-05           0.127        0
  154            58940       1.997e-05          0.2532        0
  155            59320       1.997e-05          0.1527        0
  156            59700       1.996e-05          0.1542        0
  157            60080       1.996e-05          0.3312        0
  158            60460       1.995e-05          0.3552        0
  159            60840       1.995e-05          0.3804        0
  160            61220       1.995e-05          0.5865        0
  161            61600       1.995e-05           0.693        0
  162            61980       1.995e-05          0.7657        0
  163            62360       1.994e-05          0.7138        0
  164            62740       1.994e-05          0.6622        0
  165            63120       1.993e-05          0.5602        0
  166            63500       1.993e-05           0.406        0
  167            63880       1.993e-05          0.5093        0
  168            64260       1.992e-05          0.5311        0
  169            64640       1.992e-05          0.5067        0
  170            65020       1.992e-05          0.4795        0
  171            65400       1.992e-05          0.4394        0
  172            65780       1.992e-05          0.3363        0
  173            66160       1.992e-05          0.2339        0
  174            66540       1.991e-05          0.2336        0
  175            66920       1.991e-05          0.2069        0
  176            67300       1.991e-05          0.1784        1
  177            67680        1.99e-05          0.1277        0
  178            68060        1.99e-05          0.1554        0
  179            68440        1.99e-05            0.13        1
  180            68820        1.99e-05         0.07798        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            69200        1.99e-05          0.2366        1
  182            69580        1.99e-05          0.1568        0
  183            69960        1.99e-05          0.1838        1
  184            70340       1.989e-05          0.1288        0
  185            70720       1.989e-05          0.1577        0
  186            71100       1.989e-05          0.1601        0
  187            71480       1.989e-05          0.1569        0
  188            71860       1.988e-05          0.1314        0
  189            72240       1.988e-05          0.1341        0
  190            72620       1.988e-05          0.1299        0
  191            73000       1.988e-05         0.08039        0
  192            73380       1.988e-05          0.1333        0
  193            73760       1.988e-05         0.05435        0
  194            74140       1.987e-05         0.02719        0
  195            74520       1.987e-05          0.1054        0
  196            74900       1.987e-05         0.02729        1
  197            75280       1.987e-05          0.1798        0
  198            75660       1.987e-05            0.18        0
  199            76040       1.987e-05           0.103        0
  200            76420       1.986e-05          0.1039        0
  201            76800       1.986e-05          0.1059        0
  202            77180       1.986e-05          0.0794        0
  203            77560       1.986e-05         0.07944        0
  204            77940       1.986e-05         0.05361        0
  205            78320       1.986e-05         0.05306        0
  206            78700       1.985e-05         0.08008        0
  207            79080       1.985e-05          0.1582        1
  208            79460       1.985e-05          0.1048        2
  209            79840       1.985e-05         0.07862        0
  210            80220       1.985e-05          0.1018        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  211            80600       1.985e-05         0.07732        0
  212            80980       1.985e-05          0.1323        0
  213            81360       1.985e-05          0.2136        0
  214            81740       1.985e-05         0.08047        0
  215            82120       1.985e-05         0.05304        0
  216            82500       1.984e-05         0.07955        0
  217            82880       1.984e-05         0.02902        0
  218            83260       1.984e-05         0.08116        0
  219            83640       1.984e-05          0.1618        0
  220            84020       1.984e-05          0.1067        0
  221            84400       1.984e-05         0.05337        0
  222            84780       1.983e-05           0.106        0
  223            85160       1.983e-05       1.985e-05        0
  224            85540       1.983e-05          0.1067        0
  225            85920       1.983e-05         0.07986        0
  226            86300       1.983e-05         0.05335        0
  227            86680       1.983e-05           0.159        0
  228            87060       1.983e-05          0.1325        0
  229            87440       1.982e-05          0.0795        0
  230            87820       1.982e-05          0.1063        0
  231            88200       1.982e-05         0.07951        0
  232            88580       1.982e-05           0.106        0
  233            88960       1.982e-05          0.1327        0
  234            89340       1.982e-05         0.05301        0
  235            89720       1.982e-05          0.1066        1
  236            90100       1.981e-05          0.1292        0
  237            90480       1.981e-05          0.1039        0
  238            90860       1.981e-05         0.07858        0
  239            91240       1.981e-05         0.07995        0
  240            91620       1.981e-05          0.1063        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  241            92000       1.981e-05         0.07967        0
  242            92380       1.981e-05           0.106        0
  243            92760       1.981e-05         0.07977        0
  244            93140        1.98e-05          0.1328        0
  245            93520        1.98e-05         0.07966        0
  246            93900        1.98e-05         0.02649        0
  247            94280        1.98e-05          0.1059        0
  248            94660        1.98e-05          0.1324        0
  249            95040        1.98e-05         0.05314        0
  250            95420        1.98e-05         0.05298        0
  251            95800       1.979e-05           0.106        0
  252            96180       1.979e-05         0.07944        0
  253            96560       1.979e-05          0.1324        1
  254            96940       1.979e-05          0.0517        0
  255            97320       1.979e-05         0.07946        0
  256            97700       1.979e-05         0.07943        0
  257            98080       1.979e-05         0.05295        1
  258            98460       1.979e-05         0.07784        0
  259            98840       1.979e-05          0.1312        0
  260            99220       1.979e-05          0.1058        0
  261            99600       1.979e-05          0.1058        0
  262            99980       1.978e-05         0.02643        0
  263           100360       1.978e-05         0.07936        0
  264           100740       1.978e-05       1.979e-05        0
  265           101120       1.978e-05         0.05294        0
  266           101500       1.978e-05          0.1323        1
  267           101880       1.978e-05          0.1286        0
  268           102260       1.978e-05          0.1069        0
  269           102640       1.978e-05         0.05544        1
  270           103020       1.978e-05         0.05044        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  271           103400       1.978e-05         0.02648        0
  272           103780       1.978e-05          0.0528        0
  273           104160       1.978e-05         0.05293        0
  274           104540       1.978e-05          0.0792        0
  275           104920       1.978e-05          0.0793        0
  276           105300       1.978e-05         0.07929        1
  277           105680       1.977e-05          0.1282        0
  278           106060       1.977e-05          0.1807        0
  279           106440       1.977e-05          0.2321        0
  280           106820       1.977e-05          0.1292        0
  281           107200       1.977e-05          0.1298        0
ga stopped because the average change in the fitness value is less than options.FunctionTolerance.

=== PEB_B Optimization Complete ===
Final best PEB_B: 0.000020 m
Total generations: 281

Optimal LED orientations (PEB_B-optimized):
LED 1: θ = 60.56°, ρ = 222.75°
LED 2: θ = 61.84°, ρ = 162.96°
LED 3: θ = 59.73°, ρ = 282.01°
LED 4: θ = 61.78°, ρ = 43.07°
LED 5: θ = 57.66°, ρ = 101.24°
LED 6: θ = 0.10°, ρ = 232.63°
LED 7: θ = 10.92°, ρ = 324.12°
LED 8: θ = 12.71°, ρ = 166.37°
LED 9: θ = 60.41°, ρ = 344.20°

--------------------------------------------------
PEB_B OPTIMIZATION RESULTS FOR K = 9
--------------------------------------------------
Execution time: 2071.33 seconds (34.5 min)
Best objective (lexicographic cov+acc): 0.000020
Exit flag: 1
Coverage (PEB_B<=10.0 cm): 100.0% | among covered: RMS=2.33 cm, median=1.76 cm, mean=1.97 cm, P90=3.63 cm

Optimal LED orientations (PEB_B-optimized):
  LED 1: theta =  60.56 deg, rho = 222.75 deg -> n_t = [-0.639, -0.591, -0.492]
  LED 2: theta =  61.84 deg, rho = 162.96 deg -> n_t = [-0.843,  0.258, -0.472]
  LED 3: theta =  59.73 deg, rho = 282.01 deg -> n_t = [ 0.180, -0.845, -0.504]
  LED 4: theta =  61.78 deg, rho =  43.07 deg -> n_t = [ 0.644,  0.602, -0.473]
  LED 5: theta =  57.66 deg, rho = 101.24 deg -> n_t = [-0.165,  0.829, -0.535]
  LED 6: theta =   0.10 deg, rho = 232.63 deg -> n_t = [-0.001, -0.001, -1.000]
  LED 7: theta =  10.92 deg, rho = 324.12 deg -> n_t = [ 0.153, -0.111, -0.982]
  LED 8: theta =  12.71 deg, rho = 166.37 deg -> n_t = [-0.214,  0.052, -0.975]
  LED 9: theta =  60.41 deg, rho = 344.20 deg -> n_t = [ 0.837, -0.237, -0.494]

Orientation vector (copy-paste ready):
orientations_DEBreal_K9 = [60.56,222.75,61.84,162.96,59.73,282.01,61.78,43.07,57.66,101.24,0.10,232.63,10.92,324.12,12.71,166.37,60.41,344.20];

Optimization completed at: 27-Jul-2026 06:53:13
