
============================================================
PEB_B ORIENTATION OPTIMIZATION LOG
============================================================
Date: 27-May-2026 17:47:31
Metric: rms
K = 12 orientations
Testbed: 1792 positions
Room: 3x3x2 m³
LED: Pt=0.405 W, Φ½=45°, m=2.00
PD: A=2.64e-05 m², FOV=85°
Noise: σ²=3.00e-14 W², N=1000 samples
GA: pop=400, gen=400, parallel=24 workers
============================================================

Starting GA optimization for PEB_B (K=12)...

Single objective optimization:
24 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              800         0.01647           21.07        0
    2             1180         0.01569           14.53        0
    3             1560         0.01533           17.44        0
    4             1940         0.01531            17.9        0
    5             2320         0.01531            14.4        1
    6             2700          0.0153           16.26        0
    7             3080         0.01528           15.71        0
    8             3460         0.01524           13.81        0
    9             3840         0.01522           12.56        0
   10             4220          0.0152           11.26        0
   11             4600         0.01519            9.46        0
   12             4980         0.01514           6.089        0
   13             5360         0.01511           3.896        0
   14             5740         0.01508           2.339        0
   15             6120         0.01505           1.362        0
   16             6500           0.015          0.1413        0
   17             6880         0.01499           0.142        0
   18             7260         0.01496          0.2673        0
   19             7640         0.01495          0.8175        0
   20             8020         0.01493          0.3942        0
   21             8400         0.01492           1.558        0
   22             8780         0.01492            2.89        0
   23             9160         0.01491           3.141        0
   24             9540         0.01489            4.16        0
   25             9920         0.01487           2.745        0
   26            10300         0.01487           2.776        0
   27            10680         0.01486           2.615        0
   28            11060         0.01485          0.7992        0
   29            11440         0.01484          0.3942        0
   30            11820         0.01483         0.01487        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31            12200         0.01482         0.01486        0
   32            12580         0.01482          0.1481        0
   33            12960         0.01481          0.2824        0
   34            13340         0.01481         0.01484        0
   35            13720          0.0148         0.01483        0
   36            14100         0.01479         0.01482        0
   37            14480         0.01479         0.01481        0
   38            14860         0.01479         0.01481        0
   39            15240         0.01478          0.0148        0
   40            15620         0.01478          0.0148        0
   41            16000         0.01478         0.01479        0
   42            16380         0.01477         0.01479        0
   43            16760         0.01477         0.01479        0
   44            17140         0.01476         0.01478        0
   45            17520         0.01476          0.1481        0
   46            17900         0.01476         0.01477        0
   47            18280         0.01476          0.1479        0
   48            18660         0.01475         0.01477        0
   49            19040         0.01475         0.01477        1
   50            19420         0.01475         0.01476        0
   51            19800         0.01475         0.01476        0
   52            20180         0.01474         0.01476        0
   53            20560         0.01474         0.01476        0
   54            20940         0.01474         0.01475        0
   55            21320         0.01474         0.01475        0
   56            21700         0.01474         0.01475        0
   57            22080         0.01473          0.1434        0
   58            22460         0.01473         0.01474        0
   59            22840         0.01473         0.01474        0
   60            23220         0.01473         0.01474        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61            23600         0.01473         0.01474        0
   62            23980         0.01473         0.01474        0
   63            24360         0.01473         0.01473        0
   64            24740         0.01472         0.01473        0
   65            25120         0.01472         0.01473        0
   66            25500         0.01472         0.01473        0
   67            25880         0.01472         0.01473        0
   68            26260         0.01472         0.01473        0
   69            26640         0.01472         0.01473        0
   70            27020         0.01472         0.01473        0
   71            27400         0.01472         0.01472        0
   72            27780         0.01472          0.1445        0
   73            28160         0.01471         0.01472        0
   74            28540         0.01471          0.1445        0
   75            28920         0.01471          0.4063        0
   76            29300         0.01471          0.7961        0
   77            29680         0.01471           1.193        0
   78            30060         0.01471          0.7996        0
   79            30440         0.01471          0.9332        0
   80            30820         0.01471          0.8042        0
   81            31200         0.01471          0.6661        0
   82            31580         0.01471          0.5336        1
   83            31960         0.01471          0.4012        0
   84            32340         0.01471          0.3979        0
   85            32720          0.0147          0.6654        0
   86            33100          0.0147           1.319        1
   87            33480          0.0147           1.442        0
   88            33860          0.0147           1.063        0
   89            34240          0.0147          0.7889        0
   90            34620          0.0147           1.058        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91            35000          0.0147            1.46        0
   92            35380          0.0147           1.973        0
   93            35760          0.0147           2.462        0
   94            36140          0.0147           2.223        0
   95            36520          0.0147           4.005        0
   96            36900          0.0147           3.874        0
   97            37280         0.01469            3.29        0
   98            37660         0.01469           3.881        0
   99            38040         0.01469           3.358        0
  100            38420         0.01469           2.335        0
  101            38800         0.01469            3.53        0
  102            39180         0.01469           2.895        0
  103            39560         0.01469           4.293        0
  104            39940         0.01469           6.899        0
ga stopped because the average change in the fitness value is less than options.FunctionTolerance.

=== PEB_B Optimization Complete ===
Final best PEB_B: 0.014691 m
Total generations: 104

Optimal LED orientations (PEB_B-optimized):
LED 1: θ = 63.33°, ρ = 5.48°
