
==================================
Iniciando optimización para 7 orientaciones
==================================


Single objective optimization:
14 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              300          0.7099           1.172        0
    2              450          0.7183           1.129        1
    3              600           0.717           1.027        0
    4              750          0.6864          0.9607        0
    5              900          0.6742          0.8883        0
    6             1050          0.6499          0.8345        0
    7             1200          0.6121          0.7756        0
    8             1350           0.609          0.7519        0
    9             1500           0.612          0.7228        1
   10             1650          0.6083          0.6963        0
   11             1800          0.6046          0.6736        0
   12             1950          0.6048          0.6596        1
   13             2100          0.6007          0.6533        0
   14             2250          0.5948          0.6436        0
   15             2400          0.5843          0.6378        0
   16             2550          0.5871          0.6234        1
   17             2700          0.5797           0.614        0
   18             2850          0.5763          0.6065        0
   19             3000          0.5788          0.6016        1
   20             3150          0.5785          0.5959        0
   21             3300          0.5759          0.5927        0
   22             3450          0.5716          0.5903        0
   23             3600          0.5701          0.5888        0
   24             3750          0.5699          0.5868        0
   25             3900          0.5673          0.5855        0
   26             4050          0.5672          0.5834        0
   27             4200          0.5672          0.5837        1
   28             4350          0.5666          0.5818        0
   29             4500          0.5682          0.5812        1
   30             4650           0.565          0.5802        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             4800          0.5674          0.5807        1
   32             4950          0.5663          0.5802        0
   33             5100          0.5662          0.5806        0
   34             5250          0.5658          0.5795        0
   35             5400          0.5619          0.5791        0
   36             5550          0.5667          0.5798        1
   37             5700           0.564           0.578        0
   38             5850          0.5609          0.5784        0
   39             6000          0.5622          0.5789        1
   40             6150          0.5631          0.5786        2
   41             6300          0.5626          0.5772        0
   42             6450           0.563          0.5776        1
   43             6600          0.5657          0.5781        2
   44             6750          0.5617          0.5776        0
   45             6900          0.5621          0.5775        1
   46             7050          0.5596           0.577        0
   47             7200          0.5625          0.5762        1
   48             7350          0.5591           0.575        0
   49             7500          0.5616          0.5755        1
   50             7650          0.5556          0.5738        0
   51             7800          0.5581          0.5745        1
   52             7950          0.5602          0.5744        2
   53             8100          0.5588          0.5733        0
   54             8250           0.557          0.5729        0
   55             8400          0.5556          0.5729        0
   56             8550          0.5611          0.5733        1
   57             8700          0.5555           0.572        0
   58             8850          0.5595          0.5718        1
   59             9000          0.5603          0.5716        2
   60             9150          0.5577          0.5724        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             9300            0.56          0.5723        1
   62             9450          0.5591          0.5717        0
   63             9600          0.5538          0.5717        0
   64             9750          0.5559          0.5719        1
   65             9900          0.5544          0.5716        0
   66            10050           0.558          0.5713        1
   67            10200          0.5586          0.5725        2
   68            10350          0.5604          0.5714        3
   69            10500           0.558          0.5712        0
   70            10650          0.5568          0.5716        0
   71            10800          0.5573          0.5715        1
