
============================================================
PEB_B ORIENTATION OPTIMIZATION LOG (Coverage / REAL params)
============================================================
Date: 25-Jul-2026 11:08:14
Metric: rms
K = 5 orientations
Testbed: 11789 positions (FOV-filtered=1)
Room: 3x3x2.0 m^3
LED: Pt=0.670 W, Phi_half=36.7 deg, m=3.14
PD: A=7.02e-06 m^2, FOV=60 deg
Noise: sigma2=3.00e-14 W^2, N=1000 samples
Constraint: min pairwise beam separation = 15.0 deg
GA: pop=400, gen=400, parallel=24 workers
============================================================

Starting GA optimization for PEB_B (K=5)...

Single objective optimization:
10 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              800         0.03727           5.538        0
    2             1180         0.03727           4.621        1
    3             1560         0.03702           4.636        0
    4             1940         0.03608           4.706        0
    5             2320         0.03608            4.38        1
    6             2700         0.03532           3.359        0
    7             3080         0.03201           2.638        0
    8             3460         0.03133           1.586        0
    9             3840         0.03091          0.8547        0
   10             4220         0.02557          0.6202        0
   11             4600         0.02531          0.4514        0
   12             4980         0.02523          0.2407        0
   13             5360         0.02421          0.1184        0
   14             5740         0.02412         0.06471        0
   15             6120         0.02285          0.0621        0
   16             6500         0.02217         0.02613        0
   17             6880         0.02166         0.02531        0
   18             7260          0.0209         0.02458        0
   19             7640         0.02056         0.02384        0
   20             8020         0.02039         0.02315        0
   21             8400         0.01971         0.02247        0
   22             8780         0.01937         0.02189        0
   23             9160         0.01912          0.0213        0
   24             9540         0.01861         0.02086        0
   25             9920          0.0181         0.02035        0
   26            10300         0.01793         0.01995        0
   27            10680         0.01776         0.01953        0
   28            11060         0.01725         0.01915        0
   29            11440         0.01674         0.01875        0
   30            11820         0.01606          0.0184        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31            12200         0.01606         0.01799        1
   32            12580          0.0159         0.01762        0
   33            12960         0.01556          0.0173        0
   34            13340         0.01547           0.017        0
   35            13720         0.01513         0.01669        0
   36            14100         0.01479         0.01636        0
   37            14480         0.01454         0.01603        0
   38            14860         0.01403         0.01573        0
   39            15240          0.0136         0.01537        0
   40            15620         0.01327         0.01506        0
   41            16000         0.01327         0.01476        1
   42            16380         0.01327         0.01443        2
   43            16760         0.01327         0.01414        0
   44            17140         0.01327         0.01394        1
   45            17520         0.01327         0.01375        0
   46            17900         0.01318         0.01369        0
   47            18280          0.0131         0.01371        0
   48            18660          0.0131         0.01366        0
   49            19040         0.01293         0.01361        0
   50            19420         0.01267         0.01357        0
   51            19800         0.01267         0.01353        0
   52            20180         0.01259         0.01343        0
   53            20560         0.01242         0.01327        0
   54            20940         0.01216         0.01318        0
   55            21320         0.01191         0.01307        0
   56            21700         0.01182         0.01293        0
   57            22080         0.01165         0.01274        0
   58            22460         0.01157         0.01259        0
   59            22840         0.01131          0.0124        0
   60            23220         0.01106         0.01226        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61            23600         0.01089         0.01209        0
   62            23980         0.01055         0.01193        0
   63            24360         0.01004         0.01173        0
   64            24740         0.01004         0.01152        1
   65            25120        0.009788          0.0112        0
   66            25500        0.009619         0.01095        0
   67            25880        0.009619         0.01073        0
   68            26260        0.009534          0.0105        0
   69            26640        0.009365          0.0103        0
   70            27020        0.009365         0.01017        1
   71            27400        0.009364        0.009996        0
   72            27780        0.009195        0.009954        0
   73            28160        0.009194        0.009878        0
   74            28540        0.009194        0.009804        1
   75            28920         0.00911        0.009691        0
   76            29300         0.00894        0.009651        0
   77            29680         0.00894        0.009595        0
   78            30060         0.00894        0.009548        0
   79            30440         0.00894         0.00944        0
   80            30820         0.00894        0.009375        1
   81            31200        0.008855        0.009264        0
   82            31580        0.008855        0.009254        1
   83            31960         0.00877        0.009209        0
   84            32340         0.00877        0.009218        0
   85            32720         0.00877        0.009204        1
   86            33100         0.00877        0.009114        0
   87            33480         0.00877        0.009109        0
   88            33860         0.00877         0.00909        1
   89            34240         0.00877        0.009035        2
   90            34620         0.00877        0.008989        3

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91            35000        0.008686        0.008944        0
   92            35380        0.008686        0.008916        0
   93            35760        0.008686        0.008931        1
   94            36140        0.008686        0.008909        2
   95            36520        0.008686        0.008879        3
   96            36900        0.008686        0.008836        4
   97            37280        0.008686        0.008796        0
   98            37660        0.008686        0.008797        0
   99            38040        0.008686         0.00881        0
  100            38420        0.008686        0.008838        1
  101            38800        0.008686        0.008839        2
  102            39180        0.008686        0.008823        3
  103            39560        0.008686        0.008791        4
  104            39940        0.008686         0.00877        0
  105            40320        0.008686         0.00876        1
  106            40700        0.008686         0.00875        0
  107            41080        0.008686        0.008753        0
  108            41460        0.008686        0.008766        1
  109            41840        0.008686        0.008754        2
  110            42220        0.008686        0.008749        0
  111            42600        0.008686        0.008748        0
  112            42980        0.008686         0.00876        1
  113            43360        0.008686         0.00875        2
  114            43740        0.008686        0.008746        3
  115            44120        0.008686        0.008738        4
  116            44500        0.008686        0.008729        0
  117            44880        0.008686        0.008731        0
  118            45260        0.008686        0.008729        0
  119            45640        0.008686        0.008733        0
  120            46020        0.008686        0.008756        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            46400        0.008686        0.008783        0
  122            46780        0.008686        0.008824        1
  123            47160        0.008686         0.00883        2
  124            47540        0.008686        0.008814        3
  125            47920        0.008686        0.008785        0
  126            48300        0.008686        0.008784        1
  127            48680        0.008686         0.00876        2
  128            49060        0.008686        0.008748        3
  129            49440        0.008686        0.008736        4
  130            49820        0.008686        0.008728        0
  131            50200        0.008686         0.00873        0
  132            50580        0.008686        0.008734        1
  133            50960        0.008686        0.008732        0
  134            51340        0.008686        0.008732        1
  135            51720        0.008686         0.00873        0
  136            52100        0.008686        0.008731        0
  137            52480        0.008686        0.008738        1
  138            52860        0.008686        0.008739        0
  139            53240        0.008686        0.008744        1
  140            53620        0.008686        0.008743        0
  141            54000        0.008686        0.008743        0
ga stopped because the average change in the fitness value is less than options.FunctionTolerance.

=== PEB_B Optimization Complete ===
Final best PEB_B: 0.008686 m
Total generations: 141

Optimal LED orientations (PEB_B-optimized):
LED 1: θ = 60.76°, ρ = 106.36°
LED 2: θ = 63.55°, ρ = 284.95°
LED 3: θ = 59.43°, ρ = 195.89°
LED 4: θ = 0.13°, ρ = 185.34°
