
============================================================
PEB_B ORIENTATION OPTIMIZATION LOG (Coverage / REAL params)
============================================================
Date: 24-Jul-2026 15:08:43
Metric: rms
K = 5 orientations
Testbed: 11789 positions (FOV-filtered=1)
Room: 3x3x2.0 m^3
LED: Pt=0.670 W, Phi_half=36.7 deg, m=3.14
PD: A=7.02e-06 m^2, FOV=60 deg
Noise: sigma2=3.00e-14 W^2, N=1000 samples
GA: pop=400, gen=400, parallel=24 workers
============================================================

Starting GA optimization for PEB_B (K=5)...

Single objective optimization:
10 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              800         0.06229          0.8986        0
    2             1180         0.06229           0.677        1
    3             1560         0.05907          0.7499        0
    4             1940         0.04864          0.6921        0
    5             2320          0.0444          0.6406        0
    6             2700         0.04355          0.5951        0
    7             3080         0.04211          0.5966        0
    8             3460         0.03066           0.584        0
    9             3840         0.02794          0.8907        0
   10             4220         0.02497          0.9179        0
   11             4600          0.0248          0.6353        0
   12             4980         0.02345           0.557        0
   13             5360           0.022           0.323        0
   14             5740         0.02039          0.1602        0
   15             6120         0.01903          0.1309        0
   16             6500         0.01776         0.08005        0
   17             6880         0.01717         0.04169        0
   18             7260         0.01666         0.03302        0
   19             7640         0.01598         0.02732        0
   20             8020         0.01488         0.02364        0
   21             8400         0.01471         0.02046        0
   22             8780         0.01344         0.01952        0
   23             9160         0.01208         0.01707        0
   24             9540          0.0114         0.01542        0
   25             9920         0.01098         0.01456        0
   26            10300         0.01064         0.01371        0
   27            10680        0.009874         0.01286        0
   28            11060        0.009619         0.01213        0
   29            11440        0.009534         0.01155        0
   30            11820        0.009364         0.01093        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31            12200         0.00894         0.01057        0
   32            12580        0.008177         0.01017        0
   33            12960        0.008177        0.009693        0
   34            13340        0.007753        0.009266        0
   35            13720        0.007498        0.008899        0
   36            14100        0.007074        0.008572        0
   37            14480        0.006905        0.008259        0
   38            14860        0.006735        0.007989        0
   39            15240        0.006735        0.007718        0
   40            15620        0.006565        0.007527        0
   41            16000        0.006396        0.007306        0
   42            16380        0.006056        0.007123        0
   43            16760        0.005971        0.006958        0
   44            17140        0.005717        0.006789        0
   45            17520        0.005632        0.006612        0
   46            17900        0.005463        0.006444        0
   47            18280        0.005378        0.006278        0
   48            18660        0.005293        0.006079        0
   49            19040        0.005208        0.005938        0
   50            19420        0.005208        0.005798        0
   51            19800        0.004954        0.005684        0
   52            20180        0.004954        0.005623        1
   53            20560        0.004954        0.005461        0
   54            20940        0.004784        0.005405        0
   55            21320        0.004784        0.005339        1
   56            21700        0.004784        0.005284        2
   57            22080        0.004784        0.005211        0
   58            22460        0.004784         0.00518        1
   59            22840        0.004699        0.005126        0
   60            23220        0.004699        0.005086        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61            23600        0.004699        0.005069        0
   62            23980        0.004699        0.005046        0
   63            24360        0.004699        0.005022        1
   64            24740        0.004699        0.004954        0
   65            25120        0.004699        0.004943        0
   66            25500        0.004699        0.004955        1
   67            25880        0.004699        0.004909        0
   68            26260        0.004699         0.00492        1
   69            26640        0.004699        0.004881        0
   70            27020        0.004615        0.004949        0
   71            27400        0.004615        0.004945        1
   72            27780        0.004615        0.004921        2
   73            28160        0.004615        0.004857        3
   74            28540        0.004615        0.004818        4
   75            28920        0.004615        0.004776        0
   76            29300        0.004615        0.004751        0
   77            29680        0.004615        0.004746        0
   78            30060        0.004615         0.00477        1
   79            30440        0.004615        0.004754        0
   80            30820        0.004615        0.004765        0
   81            31200        0.004615        0.004838        1
   82            31580        0.004615        0.004804        0
   83            31960        0.004615        0.004846        0
   84            32340        0.004615        0.004858        1
   85            32720        0.004615         0.00482        2
   86            33100        0.004615        0.004775        0
   87            33480        0.004615        0.004776        1
   88            33860        0.004615        0.004743        2
   89            34240        0.004615        0.004724        3
   90            34620        0.004615         0.00469        0

