HalfAngle_deg,FOV_deg,Tilt_deg,RMS_full_cm,RMS_conditional_cm,Coverage_percent,Nonregular_percent
45,46,0,Inf,NaN,0,0
45,46,1,Inf,13.3335033819903,97.5206611570248,0
45,46,2,Inf,7.29921245816099,98.3471074380165,0
45,46,3,Inf,5.50855293434497,98.7603305785124,0
45,46,4,Inf,3.95669179472928,98.7603305785124,0
45,46,5,Inf,3.29066579406854,98.7603305785124,0
45,46,6,Inf,3.06575714872911,99.5867768595041,0
45,46,7,Inf,2.65076062419861,99.5867768595041,0
45,46,8,Inf,2.33599550139095,99.5867768595041,0
45,46,9,Inf,2.13364912457628,99.5867768595041,0
45,46,10,2.10076637848413,2.10076637848413,100,0
45,46,11,1.93057021195483,1.93057021195483,100,0
45,46,12,1.79781406502088,1.79781406502088,100,0
45,46,13,1.69552031615141,1.69552031615141,100,0
45,46,14,1.59512848875472,1.59512848875472,100,0
45,46,15,1.51039651361774,1.51039651361774,100,0
45,46,16,1.44030227114249,1.44030227114249,100,0
45,46,17,1.37637489990186,1.37637489990186,100,0
45,46,18,1.40329934234606,1.40329934234606,100,0
45,46,19,1.3561747564629,1.3561747564629,100,0
45,46,20,1.3370772302798,1.3370772302798,100,0
45,46,21,1.36861503921386,1.36861503921386,100,0
45,46,22,1.33348226056025,1.33348226056025,100,0
45,46,23,1.31631190585741,1.31631190585741,100,0
45,46,24,1.28915941538842,1.28915941538842,100,0
45,46,25,1.27509943753147,1.27509943753147,100,0
45,46,26,1.33138046628874,1.33138046628874,100,0
45,46,27,1.31982747206134,1.31982747206134,100,0
45,46,28,1.29528829134735,1.29528829134735,100,0
45,46,29,1.29748837784234,1.29748837784234,100,0
45,46,30,1.34709880022847,1.34709880022847,100,0
45,46,31,1.38124656452718,1.38124656452718,100,0
45,46,32,1.38535341819215,1.38535341819215,100,0
45,46,33,1.38834954763952,1.38834954763952,100,0
45,46,34,1.45865926443346,1.45865926443346,100,0
45,46,35,1.4787954319677,1.4787954319677,100,0
45,46,36,1.53968896416895,1.53968896416895,100,0
45,46,37,1.5623477336996,1.5623477336996,100,0
45,46,38,1.67070213037608,1.67070213037608,100,0
45,46,39,1.66948946919978,1.66948946919978,100,0
45,46,40,1.73903051667201,1.73903051667201,100,0
45,46,41,1.82448791617263,1.82448791617263,100,0
45,46,42,1.85998795456338,1.85998795456338,100,0
45,46,43,1.93714810054008,1.93714810054008,100,0
45,46,44,1.98022184466649,1.98022184466649,100,0
45,46,45,2.06956479831493,2.06956479831493,100,0
45,46,46,Inf,2.1572511866565,98.3471074380165,0.826446280991736
45,46,47,Inf,2.24799473168637,98.3471074380165,0
45,46,48,Inf,2.29093614618196,98.3471074380165,0
45,46,49,Inf,2.3172558339655,98.3471074380165,0
45,46,50,Inf,2.38148487726191,95.4545454545455,0
45,46,51,Inf,2.47402630364913,90.495867768595,0
45,46,52,Inf,2.47342226805283,80.5785123966942,0
45,46,53,Inf,2.53622411869968,71.4876033057851,0
45,46,54,Inf,2.60361485287133,62.8099173553719,0
45,46,55,Inf,2.64168119570715,57.8512396694215,0
45,46,56,Inf,2.64060002588939,50,0
45,46,57,Inf,2.69534880855703,40.0826446280992,0
45,46,58,Inf,2.7604979233083,34.7107438016529,0
45,46,59,Inf,2.88506362088738,29.7520661157025,0
45,46,60,Inf,2.96382916046702,23.5537190082645,0
45,46,61,Inf,2.99118804245187,20.6611570247934,0
45,46,62,Inf,3.01154567331231,17.7685950413223,0
45,46,63,Inf,3.11353988473577,14.8760330578512,0
45,46,64,Inf,3.23938260910463,10.7438016528926,0
45,46,65,Inf,3.34357628968528,9.09090909090909,0
45,46,66,Inf,3.41202672929004,7.02479338842975,0
45,46,67,Inf,3.42381018290751,4.95867768595041,0
45,46,68,Inf,3.58084261344258,3.71900826446281,0
45,46,69,Inf,4.08042814958109,2.89256198347107,0
45,46,70,Inf,4.30266870250985,2.06611570247934,0
45,46,71,Inf,4.86848355056176,1.65289256198347,0
45,46,72,Inf,4.98673727111095,1.2396694214876,0
45,46,73,Inf,6.0088360021765,0.826446280991736,0
45,46,74,Inf,6.65903152663548,0.413223140495868,0
45,46,75,Inf,6.95151213823964,0.413223140495868,0
45,46,76,Inf,NaN,0,0
45,46,77,Inf,NaN,0,0
45,46,78,Inf,NaN,0,0
45,46,79,Inf,NaN,0,0
45,46,80,Inf,NaN,0,0
45,46,81,Inf,NaN,0,0
45,46,82,Inf,NaN,0,0
45,46,83,Inf,NaN,0,0
45,46,84,Inf,NaN,0,0
45,46,85,Inf,NaN,0,0
