x,y,z,inclinacion,azimuth,mode,medida_daq
0.4,0.5,0.75,20,0,r_vertical,-4.14922
0.4,0.5,0.75,20,0,r_vertical,-4.13869
0.4,0.5,0.75,20,0,r_vertical,-4.14001
0.4,0.5,0.75,20,0,r_vertical,-4.14889
0.4,0.5,0.75,20,0,r_vertical,-4.14791
0.4,0.5,0.75,20,0,r_vertical,-4.14857
0.4,0.5,0.75,20,0,r_vertical,-4.1558
0.4,0.5,0.75,20,0,r_vertical,-4.14659
0.4,0.5,0.75,20,0,r_vertical,-4.14889
0.4,0.5,0.75,20,0,r_vertical,-4.14889
0.4,0.5,0.75,20,0,r_vertical,-4.1535
0.4,0.5,0.75,20,0,r_vertical,-4.14001
0.4,0.5,0.75,20,0,r_vertical,-4.14988
0.4,0.5,0.75,20,0,r_vertical,-4.14495
0.4,0.5,0.75,20,0,r_vertical,-4.14166
0.4,0.5,0.75,20,0,r_vertical,-4.15021
0.4,0.5,0.75,20,0,r_vertical,-4.13343
0.4,0.5,0.75,20,0,r_vertical,-4.1512
0.4,0.5,0.75,20,0,r_vertical,-4.15087
0.4,0.5,0.75,20,0,r_vertical,-4.1252
0.4,0.5,0.75,20,0,r_vertical,-4.15449
0.4,0.5,0.75,20,0,r_vertical,-4.17884
0.4,0.5,0.75,20,0,r_vertical,-4.1331
0.4,0.5,0.75,20,0,r_vertical,-4.15416
0.4,0.5,0.75,20,0,r_vertical,-4.13606
0.4,0.5,0.75,20,0,r_vertical,-4.14791
0.4,0.5,0.75,20,0,r_vertical,-4.15186
0.4,0.5,0.75,20,0,r_vertical,-4.13771
0.4,0.5,0.75,20,0,r_vertical,-4.15515
0.4,0.5,0.75,20,0,r_vertical,-4.14231
0.4,0.5,0.75,20,0,r_vertical,-4.13508
0.4,0.5,0.75,20,0,r_vertical,-4.14133
0.4,0.5,0.75,20,0,r_vertical,-4.15251
0.4,0.5,0.75,20,0,r_vertical,-4.14034
0.4,0.5,0.75,20,0,r_vertical,-4.1433
0.4,0.5,0.75,20,0,r_vertical,-4.13738
0.4,0.5,0.75,20,0,r_vertical,-4.14429
0.4,0.5,0.75,20,0,r_vertical,-4.13804
0.4,0.5,0.75,20,0,r_vertical,-4.13902
0.4,0.5,0.75,20,0,r_vertical,-4.15284
0.4,0.5,0.75,20,0,r_vertical,-4.13442
0.4,0.5,0.75,20,0,r_vertical,-4.14264
0.4,0.5,0.75,20,0,r_vertical,-4.20351
0.4,0.5,0.75,20,0,r_vertical,-4.14922
0.4,0.5,0.75,20,0,r_vertical,-4.1354
0.4,0.5,0.75,20,0,r_vertical,-4.15087
0.4,0.5,0.75,20,0,r_vertical,-4.14396
0.4,0.5,0.75,20,0,r_vertical,-4.14396
0.4,0.5,0.75,20,0,r_vertical,-4.15482
0.4,0.5,0.75,20,0,r_vertical,-4.14166
0.4,0.5,0.75,20,0,r_vertical,-4.14593
0.4,0.5,0.75,20,0,r_vertical,-4.15218
0.4,0.5,0.75,20,0,r_vertical,-4.14396
0.4,0.5,0.75,20,0,r_vertical,-4.13573
0.4,0.5,0.75,20,0,r_vertical,-4.15153
0.4,0.5,0.75,20,0,r_vertical,-4.1535
0.4,0.5,0.75,20,0,r_vertical,-4.12356
0.4,0.5,0.75,20,0,r_vertical,-4.1637
0.4,0.5,0.75,20,0,r_vertical,-4.13639
0.4,0.5,0.75,20,0,r_vertical,-4.15646
0.4,0.5,0.75,20,0,r_vertical,-4.16469
0.4,0.5,0.75,20,0,r_vertical,-4.13146
0.4,0.5,0.75,20,0,r_vertical,-4.14955
0.4,0.5,0.75,20,0,r_vertical,-4.14857
0.4,0.5,0.75,20,0,r_vertical,-4.14297
0.4,0.5,0.75,20,0,r_vertical,-4.13935
0.4,0.5,0.75,20,0,r_vertical,-4.15251
0.4,0.5,0.75,20,0,r_vertical,-4.141
0.4,0.5,0.75,20,0,r_vertical,-4.13211
0.4,0.5,0.75,20,0,r_vertical,-4.13277
0.4,0.5,0.75,20,0,r_vertical,-4.15317
0.4,0.5,0.75,20,0,r_vertical,-4.14824
0.4,0.5,0.75,20,0,r_vertical,-4.14462
0.4,0.5,0.75,20,0,r_vertical,-4.15218
0.4,0.5,0.75,20,0,r_vertical,-4.13573
0.4,0.5,0.75,20,0,r_vertical,-4.13968
0.4,0.5,0.75,20,0,r_vertical,-4.13639
0.4,0.5,0.75,20,0,r_vertical,-4.12488
0.4,0.5,0.75,20,0,r_vertical,-4.14396
0.4,0.5,0.75,20,0,r_vertical,-4.15613
0.4,0.5,0.75,20,0,r_vertical,-4.11698
0.4,0.5,0.75,20,0,r_vertical,-4.11468
0.4,0.5,0.75,20,0,r_vertical,-4.1818
0.4,0.5,0.75,20,0,r_vertical,-4.14889
0.4,0.5,0.75,20,0,r_vertical,-4.14955
0.4,0.5,0.75,20,0,r_vertical,-4.13672
0.4,0.5,0.75,20,0,r_vertical,-4.1535
0.4,0.5,0.75,20,0,r_vertical,-4.14495
0.4,0.5,0.75,20,0,r_vertical,-4.13771
0.4,0.5,0.75,20,0,r_vertical,-4.15547
0.4,0.5,0.75,20,0,r_vertical,-4.14791
0.4,0.5,0.75,20,0,r_vertical,-4.13935
0.4,0.5,0.75,20,0,r_vertical,-4.14659
0.4,0.5,0.75,20,0,r_vertical,-4.15054
0.4,0.5,0.75,20,0,r_vertical,-4.14528
0.4,0.5,0.75,20,0,r_vertical,-4.14824
0.4,0.5,0.75,20,0,r_vertical,-4.12553
0.4,0.5,0.75,20,0,r_vertical,-4.16436
0.4,0.5,0.75,20,0,r_vertical,-4.14034
0.4,0.5,0.75,20,0,r_vertical,-4.16699
0.4,0.5,0.75,20,0,r_vertical,-4.13376
0.4,0.5,0.75,20,0,r_vertical,-4.1354
0.4,0.5,0.75,20,0,r_vertical,-4.13705
0.4,0.5,0.75,20,0,r_vertical,-4.13475
0.4,0.5,0.75,20,0,r_vertical,-4.15054
0.4,0.5,0.75,20,0,r_vertical,-4.14495
0.4,0.5,0.75,20,0,r_vertical,-4.14824
0.4,0.5,0.75,20,0,r_vertical,-4.15712
0.4,0.5,0.75,20,0,r_vertical,-4.1354
0.4,0.5,0.75,20,0,r_vertical,-4.15054
0.4,0.5,0.75,20,0,r_vertical,-4.13968
0.4,0.5,0.75,20,0,r_vertical,-4.13968
0.4,0.5,0.75,20,0,r_vertical,-4.14955
0.4,0.5,0.75,20,0,r_vertical,-4.13113
0.4,0.5,0.75,20,0,r_vertical,-4.15383
0.4,0.5,0.75,20,0,r_vertical,-4.141
0.4,0.5,0.75,20,0,r_vertical,-4.13804
0.4,0.5,0.75,20,0,r_vertical,-4.15844
0.4,0.5,0.75,20,0,r_vertical,-4.15547
0.4,0.5,0.75,20,0,r_vertical,-4.14626
0.4,0.5,0.75,20,0,r_vertical,-4.14857
0.4,0.5,0.75,20,0,r_vertical,-4.14001
0.4,0.5,0.75,20,0,r_vertical,-4.14626
0.4,0.5,0.75,20,0,r_vertical,-4.15317
0.4,0.5,0.75,20,0,r_vertical,-4.13902
0.4,0.5,0.75,20,0,r_vertical,-4.14198
0.4,0.5,0.75,20,0,r_vertical,-4.1558
0.4,0.5,0.75,20,0,r_vertical,-4.13968
0.4,0.5,0.75,20,0,r_vertical,-4.14396
0.4,0.5,0.75,20,0,r_vertical,-4.14034
0.4,0.5,0.75,20,0,r_vertical,-4.14593
0.4,0.5,0.75,20,0,r_vertical,-4.15482
0.4,0.5,0.75,20,0,r_vertical,-4.13573
0.4,0.5,0.75,20,0,r_vertical,-4.15449
0.4,0.5,0.75,20,0,r_vertical,-4.13409
0.4,0.5,0.75,20,0,r_vertical,-4.15317
0.4,0.5,0.75,20,0,r_vertical,-4.15942
0.4,0.5,0.75,20,0,r_vertical,-4.12882
0.4,0.5,0.75,20,0,r_vertical,-4.1512
0.4,0.5,0.75,20,0,r_vertical,-4.13442
0.4,0.5,0.75,20,0,r_vertical,-4.1308
0.4,0.5,0.75,20,0,r_vertical,-4.09461
0.4,0.5,0.75,20,0,r_vertical,-4.18542
0.4,0.5,0.75,20,0,r_vertical,-4.13902
0.4,0.5,0.75,20,0,r_vertical,-4.1535
0.4,0.5,0.75,20,0,r_vertical,-4.13837
0.4,0.5,0.75,20,0,r_vertical,-4.14857
0.4,0.5,0.75,20,0,r_vertical,-4.15646
0.4,0.5,0.75,20,0,r_vertical,-4.14462
0.4,0.5,0.75,20,0,r_vertical,-4.14067
0.4,0.5,0.75,20,0,r_vertical,-4.15515
0.4,0.5,0.75,20,0,r_vertical,-4.13935
0.4,0.5,0.75,20,0,r_vertical,-4.14198
0.4,0.5,0.75,20,0,r_vertical,-4.14889
0.4,0.5,0.75,20,0,r_vertical,-4.13771
0.4,0.5,0.75,20,0,r_vertical,-4.13705
0.4,0.5,0.75,20,0,r_vertical,-4.17456
0.4,0.5,0.75,20,0,r_vertical,-4.13244
0.4,0.5,0.75,20,0,r_vertical,-4.1354
0.4,0.5,0.75,20,0,r_vertical,-4.13837
0.4,0.5,0.75,20,0,r_vertical,-4.1512
0.4,0.5,0.75,20,0,r_vertical,-4.14955
0.4,0.5,0.75,20,0,r_vertical,-4.15975
0.4,0.5,0.75,20,0,r_vertical,-4.14824
0.4,0.5,0.75,20,0,r_vertical,-4.14264
0.4,0.5,0.75,20,0,r_vertical,-4.141
0.4,0.5,0.75,20,0,r_vertical,-4.14955
0.4,0.5,0.75,20,0,r_vertical,-4.13672
0.4,0.5,0.75,20,0,r_vertical,-4.13672
0.4,0.5,0.75,20,0,r_vertical,-4.15449
0.4,0.5,0.75,20,0,r_vertical,-4.14857
0.4,0.5,0.75,20,0,r_vertical,-4.13244
0.4,0.5,0.75,20,0,r_vertical,-4.13804
0.4,0.5,0.75,20,0,r_vertical,-4.15186
0.4,0.5,0.75,20,0,r_vertical,-4.14528
0.4,0.5,0.75,20,0,r_vertical,-4.1354
0.4,0.5,0.75,20,0,r_vertical,-4.141
0.4,0.5,0.75,20,0,r_vertical,-4.14725
0.4,0.5,0.75,20,0,r_vertical,-4.14725
0.4,0.5,0.75,20,0,r_vertical,-4.1331
0.4,0.5,0.75,20,0,r_vertical,-4.1331
0.4,0.5,0.75,20,0,r_vertical,-4.12323
0.4,0.5,0.75,20,0,r_vertical,-4.08112
0.4,0.5,0.75,20,0,r_vertical,-4.14626
0.4,0.5,0.75,20,0,r_vertical,-4.13804
0.4,0.5,0.75,20,0,r_vertical,-4.14231
0.4,0.5,0.75,20,0,r_vertical,-4.1535
0.4,0.5,0.75,20,0,r_vertical,-4.14988
0.4,0.5,0.75,20,0,r_vertical,-4.1433
0.4,0.5,0.75,20,0,r_vertical,-4.15087
0.4,0.5,0.75,20,0,r_vertical,-4.14067
0.4,0.5,0.75,20,0,r_vertical,-4.14593
0.4,0.5,0.75,20,0,r_vertical,-4.14988
0.4,0.5,0.75,20,0,r_vertical,-4.141
0.4,0.5,0.75,20,0,r_vertical,-4.14791
0.4,0.5,0.75,20,0,r_vertical,-4.14034
0.4,0.5,0.75,20,0,r_vertical,-4.19891
0.4,0.5,0.75,20,0,r_vertical,-4.13869
0.4,0.5,0.75,20,0,r_vertical,-4.1308
0.4,0.5,0.75,20,0,r_vertical,-4.15646
0.4,0.5,0.75,20,0,r_vertical,-4.15909
0.4,0.5,0.75,20,0,r_vertical,-4.15877
0.4,0.5,0.75,20,0,r_vertical,-4.13146
0.4,0.5,0.75,20,0,r_vertical,-4.13902
0.4,0.5,0.75,20,0,r_vertical,-4.14198
0.4,0.5,0.75,20,0,r_vertical,-4.15284
0.4,0.5,0.75,20,0,r_vertical,-4.15021
0.4,0.5,0.75,20,0,r_vertical,-4.1331
0.4,0.5,0.75,20,0,r_vertical,-4.15218
0.4,0.5,0.75,20,0,r_vertical,-4.13902
0.4,0.5,0.75,20,0,r_vertical,-4.14758
0.4,0.5,0.75,20,0,r_vertical,-4.15613
0.4,0.5,0.75,20,0,r_vertical,-4.14067
0.4,0.5,0.75,20,0,r_vertical,-4.15087
0.4,0.5,0.75,20,0,r_vertical,-4.1512
0.4,0.5,0.75,20,0,r_vertical,-4.13672
0.4,0.5,0.75,20,0,r_vertical,-4.16041
0.4,0.5,0.75,20,0,r_vertical,-4.15515
0.4,0.5,0.75,20,0,r_vertical,-4.15054
0.4,0.5,0.75,20,0,r_vertical,-4.12356
0.4,0.5,0.75,20,0,r_vertical,-4.12356
0.4,0.5,0.75,20,0,r_vertical,-4.16436
0.4,0.5,0.75,20,0,r_vertical,-4.13409
0.4,0.5,0.75,20,0,r_vertical,-4.14133
0.4,0.5,0.75,20,0,r_vertical,-4.14955
0.4,0.5,0.75,20,0,r_vertical,-4.14824
0.4,0.5,0.75,20,0,r_vertical,-4.14528
0.4,0.5,0.75,20,0,r_vertical,-4.14791
0.4,0.5,0.75,20,0,r_vertical,-4.13639
0.4,0.5,0.75,20,0,r_vertical,-4.1535
0.4,0.5,0.75,20,0,r_vertical,-4.14297
0.4,0.5,0.75,20,0,r_vertical,-4.14528
0.4,0.5,0.75,20,0,r_vertical,-4.15482
0.4,0.5,0.75,20,0,r_vertical,-4.14988
0.4,0.5,0.75,20,0,r_vertical,-4.14758
0.4,0.5,0.75,20,0,r_vertical,-4.14528
0.4,0.5,0.75,20,0,r_vertical,-4.13014
0.4,0.5,0.75,20,0,r_vertical,-4.14462
0.4,0.5,0.75,20,0,r_vertical,-4.14495
0.4,0.5,0.75,20,0,r_vertical,-4.14363
