HalfAngle_deg,FOV_deg,Tilt_deg,RMS_full_cm,RMS_conditional_cm,Coverage_percent,Nonregular_percent
30,75,29,4.32287952625672,4.32287952625672,100,0
30,75,30,Inf,4.70381145117966,99.7464074387151,0.253592561284869
30,75,31,4.64996608812507,4.64996608812507,100,0
30,75,32,4.61563630342199,4.61563630342199,100,0
30,75,33,4.56468032048766,4.56468032048766,100,0
30,75,34,4.51655835007519,4.51655835007519,100,0
30,75,35,4.5163121386974,4.5163121386974,100,0
30,75,36,4.49038693500626,4.49038693500626,100,0
30,75,37,4.53901228843512,4.53901228843512,100,0
30,75,38,4.58853089939345,4.58853089939345,100,0
30,75,39,4.6989222467228,4.6989222467228,100,0
30,75,40,5.02888157235189,5.02888157235189,100,0
30,75,41,5.02310978667936,5.02310978667936,100,0
30,75,42,5.01936519470106,5.01936519470106,100,0
30,75,43,5.98073997477666,5.98073997477666,100,0
30,75,44,5.9951725492009,5.9951725492009,100,0
30,75,45,Inf,6.0180715217462,99.323753169907,0.676246830092984
30,75,46,6.04647786532813,6.04647786532813,100,0
30,75,47,6.07228858544685,6.07228858544685,100,0
30,75,48,6.24203584842955,6.24203584842955,100,0
30,75,49,6.327157276248,6.327157276248,100,0
30,75,50,6.4657293081078,6.4657293081078,100,0
30,75,51,6.51515103968585,6.51515103968585,100,0
30,75,52,6.80186948912287,6.80186948912287,100,0
30,75,53,6.87614276040592,6.87614276040592,100,0
30,75,54,6.94294002288132,6.94294002288132,100,0
30,75,55,7.07326211930249,7.07326211930249,100,0
30,75,56,7.67608602083776,7.67608602083776,100,0
30,75,57,7.83941847674134,7.83941847674134,100,0
30,75,58,7.96245070136,7.96245070136,100,0
30,75,59,8.11835641961244,8.11835641961244,100,0
30,75,60,8.26354187118312,8.26354187118312,100,0
30,75,61,8.42978411973939,8.42978411973939,100,0
30,75,62,8.7132502144161,8.7132502144161,100,0
30,75,63,8.93207027514633,8.93207027514633,100,0
30,75,64,10.0127170737077,10.0127170737077,100,0
30,75,65,10.3595988251368,10.3595988251368,100,0
30,75,66,10.6792793455593,10.6792793455593,100,0
30,75,67,10.9950371443358,10.9950371443358,100,0
30,75,68,11.3971813087234,11.3971813087234,100,0
30,75,69,11.9319617973776,11.9319617973776,100,0
30,75,70,12.4438835120155,12.4438835120155,100,0
