HalfAngle_deg,FOV_deg,Tilt_deg,RMS_full_cm,RMS_conditional_cm,Coverage_percent,Nonregular_percent
15,45,0,Inf,NaN,0,1.69061707523246
15,45,1,Inf,5837.96333174885,76.8385460693153,0
15,45,2,Inf,4248.15823974207,78.3601014370245,0
15,45,3,Inf,4910.06550357917,79.8816568047337,0
15,45,4,Inf,4449.8907490425,80.8960270498732,0
15,45,5,Inf,4378.84475117587,81.9103972950127,0
15,45,6,Inf,4919.27333728477,82.9247675401522,0
15,45,7,Inf,5118.08376838955,83.85460693153,0
15,45,8,Inf,6223.21898435197,84.6999154691462,0
15,45,9,Inf,7299.36602898887,85.2916314454776,0
15,45,10,Inf,8456.63949224237,86.8131868131868,0
15,45,11,Inf,10936.2310740864,87.6584953508031,0
15,45,12,Inf,11153.5267154391,88.5038038884193,0
15,45,13,Inf,13960.8426353703,89.4336432797971,0
15,45,14,Inf,14134.5324941803,90.1098901098901,0
15,45,15,Inf,15735.7589456407,90.2789518174134,0.507185122569738
15,45,16,Inf,29201.1560058917,91.4623837700761,0
15,45,17,Inf,34240.818473391,92.3076923076923,0
15,45,18,Inf,55200.4313777196,92.4767540152156,0
15,45,19,Inf,68469.1087891501,93.1530008453085,0
15,45,20,Inf,66483.6607110238,93.491124260355,0
15,45,21,Inf,66435.9381089207,93.9983093829248,0
15,45,22,Inf,95639.39068664,95.0126796280642,0
15,45,23,Inf,102980.065411565,95.3508030431107,0
15,45,24,Inf,199522.231945108,96.0270498732037,0
15,45,25,Inf,195448.09925548,96.196111580727,0
15,45,26,Inf,1038245.26023823,97.0414201183432,0
15,45,27,Inf,1021755.58802602,97.0414201183432,0
15,45,28,Inf,1028946.12054858,97.2104818258665,0
15,45,29,Inf,1015449.48197079,97.2104818258665,0
15,45,30,Inf,1003439.82197775,97.2104818258665,0
15,45,31,Inf,992805.952039241,97.2104818258665,0
15,45,32,Inf,983453.062740939,97.2104818258665,0
15,45,33,Inf,975987.212823105,97.3795435333897,0
15,45,34,Inf,4514619.89548855,97.5486052409129,0
15,45,35,Inf,4490972.88683587,97.5486052409129,0
15,45,36,Inf,4471981.10991504,97.5486052409129,0
15,45,37,Inf,4538910.76919603,97.7176669484362,0
15,45,38,Inf,4607798.81405082,97.8867286559594,0
15,45,39,Inf,4601407.75228144,97.8867286559594,0
15,45,40,Inf,4599293.37543044,97.8867286559594,0
15,45,41,Inf,4599156.21227041,98.0557903634827,0
15,45,42,Inf,4605416.85685242,98.0557903634827,0
15,45,43,Inf,4615944.14171396,98.2248520710059,0
15,45,44,Inf,4630516.95837228,98.2248520710059,0
15,45,45,Inf,4679590.4234505,96.9568892645816,1.26796280642434
15,45,46,Inf,4686454.26211771,97.6331360946746,0
15,45,47,Inf,4713904.22502391,97.6331360946746,0
15,45,48,Inf,4756437.87165257,97.1259509721048,0
15,45,49,Inf,4807698.68117972,96.5342349957735,0
15,45,50,Inf,4879188.95681766,95.3508030431107,0
15,45,51,Inf,4974698.47673385,93.491124260355,0
15,45,52,Inf,5078249.32321792,91.4623837700761,0
15,45,53,Inf,5197316.50948424,89.3491124260355,0
15,45,54,Inf,5367829.38044333,85.883347421809,0
15,45,55,Inf,5603299.15547422,80.9805579036348,0
15,45,56,Inf,5952764.80522297,73.8799661876585,0
15,45,57,Inf,6250706.25114621,69.1462383770076,0
15,45,58,Inf,6674355.85373842,62.7218934911243,0
15,45,59,Inf,7088854.8643359,57.6500422654269,0
15,45,60,Inf,7586239.86411987,52.3245984784446,0
15,45,61,Inf,8179063.96247239,46.9146238377008,0
15,45,62,Inf,8853802.80049795,41.8427726120034,0
15,45,63,Inf,9517653.89633407,37.9543533389687,0
15,45,64,Inf,10458242.2141988,33.0515638207946,0
15,45,65,Inf,11485404.5367028,28.9095519864751,0
15,45,66,Inf,12500880.9302303,24.9366018596788,0
15,45,67,Inf,13969530.4218672,20.4564666103128,0
15,45,68,Inf,15873884.8058704,16.9061707523246,0
15,45,69,Inf,17722051.6370311,14.5393068469992,0
15,45,70,Inf,20171514.2877498,12.0879120879121,0
15,45,71,Inf,22724398.9711256,10.312764158918,0
15,45,72,Inf,26064342.5201376,8.53761622992392,0
15,45,73,Inf,29922545.4662246,7.10059171597633,0
15,45,74,Inf,33497178.3878713,6.2552831783601,0
15,45,75,Inf,43424161.4525275,4.14201183431953,0.507185122569738
15,45,76,Inf,47978685.1568504,3.80388841927303,0
15,45,77,Inf,54903513.6260798,3.2967032967033,0
15,45,78,Inf,73436499.7360647,2.11327134404057,0
15,45,79,Inf,86483101.0390403,1.77514792899408,0
15,45,80,Inf,23062228.7927195,1.0989010989011,0
15,45,81,Inf,27544152.1940996,0.929839391377853,0
15,45,82,Inf,45422744.7337834,0.422654268808115,0
15,45,83,Inf,81125637.2383169,0.169061707523246,0
15,45,84,Inf,93598387.723161,0.169061707523246,0
15,45,85,Inf,111077673.403018,0.169061707523246,0
15,60,0,Inf,NaN,0,0
15,60,1,Inf,3356072.38781577,98.3093829247675,0
15,60,2,Inf,3653494.37421487,98.9856297548605,0
15,60,3,Inf,1893425.73712339,98.9856297548605,0
15,60,4,Inf,4036317.47272067,99.1546914623838,0
15,60,5,Inf,5466943.23201638,99.4928148774303,0
15,60,6,Inf,5321588.08525353,99.6618765849535,0
15,60,7,Inf,12019718.6860411,99.8309382924768,0
15,60,8,Inf,10785356.071078,99.8309382924768,0
15,60,9,13313218.943577,13313218.943577,100,0
15,60,10,12076178.1703277,12076178.1703277,100,0
15,60,11,11251190.3684558,11251190.3684558,100,0
15,60,12,10567035.7701467,10567035.7701467,100,0
15,60,13,7822735.65033348,7822735.65033348,100,0
15,60,14,7434784.62301536,7434784.62301536,100,0
15,60,15,Inf,7110101.46170738,99.7464074387151,0.253592561284869
15,60,16,6811611.05180035,6811611.05180035,100,0
15,60,17,6558722.8980791,6558722.8980791,100,0
15,60,18,6336481.59865888,6336481.59865888,100,0
15,60,19,6140183.23930689,6140183.23930689,100,0
15,60,20,5966127.78967457,5966127.78967457,100,0
15,60,21,5811204.13536578,5811204.13536578,100,0
15,60,22,5673261.94755421,5673261.94755421,100,0
15,60,23,5549732.64742407,5549732.64742407,100,0
15,60,24,5439191.6961042,5439191.6961042,100,0
15,60,25,5340223.92134979,5340223.92134979,100,0
15,60,26,5251657.38558358,5251657.38558358,100,0
15,60,27,5172486.76372513,5172486.76372513,100,0
15,60,28,5101901.08902796,5101901.08902796,100,0
15,60,29,5039103.00667744,5039103.00667744,100,0
15,60,30,4983512.56501918,4983512.56501918,100,0
15,60,31,4934601.15625713,4934601.15625713,100,0
15,60,32,4891917.3877179,4891917.3877179,100,0
15,60,33,4855075.36190766,4855075.36190766,100,0
15,60,34,4823746.19198637,4823746.19198637,100,0
15,60,35,4797651.84109889,4797651.84109889,100,0
15,60,36,4776555.92004156,4776555.92004156,100,0
15,60,37,4760270.13016082,4760270.13016082,100,0
15,60,38,4748627.90694903,4748627.90694903,100,0
15,60,39,4741497.54497761,4741497.54497761,100,0
15,60,40,4738785.96291862,4738785.96291862,100,0
15,60,41,4740424.76993239,4740424.76993239,100,0
15,60,42,4749737.18401562,4749737.18401562,100,0
15,60,43,4760053.75539125,4760053.75539125,100,0
15,60,44,4774643.6313671,4774643.6313671,100,0
15,60,45,Inf,4813946.33963077,99.1546914623838,0.84530853761623
15,60,46,4817068.6629165,4817068.6629165,100,0
15,60,47,4844812.21224078,4844812.21224078,100,0
15,60,48,4878793.04216573,4878793.04216573,100,0
15,60,49,4915854.96752756,4915854.96752756,100,0
15,60,50,4962674.71677968,4962674.71677968,100,0
15,60,51,5009754.10069308,5009754.10069308,100,0
15,60,52,5062162.23792364,5062162.23792364,100,0
15,60,53,5120175.29463554,5120175.29463554,100,0
15,60,54,5184349.32875756,5184349.32875756,100,0
15,60,55,5254543.25828031,5254543.25828031,100,0
15,60,56,5331432.35726674,5331432.35726674,100,0
15,60,57,5415464.03961166,5415464.03961166,100,0
15,60,58,5581845.54480497,5581845.54480497,100,0
15,60,59,5758100.68010636,5758100.68010636,100,0
15,60,60,Inf,5887546.43157533,99.4082840236686,0.591715976331361
15,60,61,Inf,6009920.33435577,99.4082840236686,0
15,60,62,Inf,6143382.30096644,99.4082840236686,0
15,60,63,Inf,6291821.51444365,99.323753169907,0
15,60,64,Inf,6470448.82744847,98.7320371935756,0
15,60,65,Inf,6670970.18808057,97.9712595097211,0
15,60,66,Inf,6899166.67301334,96.9568892645816,0
15,60,67,Inf,7158576.71950105,95.6889264581572,0
15,60,68,Inf,7450254.84465955,94.2519019442096,0
15,60,69,Inf,7793253.27389631,92.3076923076923,0
15,60,70,Inf,8175138.33580585,90.4480135249366,0
15,60,71,Inf,8615089.49521609,88.1656804733728,0
15,60,72,Inf,11768522.8566866,85.0380388841927,0
15,60,73,Inf,12611845.931937,81.2341504649197,0
15,60,74,Inf,13515588.9113058,78.1065088757396,0
15,60,75,Inf,14675824.833801,73.7954353338969,0
15,60,76,Inf,16079320.5869787,69.061707523246,0
15,60,77,Inf,17703939.6588912,64.6661031276416,0
15,60,78,Inf,19725282.2769694,59.8478444632291,0
15,60,79,Inf,22308179.8312773,54.5224006762468,0
15,60,80,Inf,25607869.9938857,49.0278951817413,0
15,60,81,Inf,29264539.3635645,45.3930684699915,0
15,60,82,Inf,34791699.6422641,39.8140321217244,0
15,60,83,Inf,41374412.4077393,35.9256128486898,0
15,60,84,Inf,51627248.382834,30.7692307692308,0
15,60,85,Inf,63829590.9063166,28.4023668639053,0
15,75,0,Inf,NaN,0,0
15,75,1,8755983.47713412,8755983.47713412,100,0
15,75,2,4382548.86182898,4382548.86182898,100,0
15,75,3,2926766.58921844,2926766.58921844,100,0
15,75,4,2200401.78396008,2200401.78396008,100,0
15,75,5,1765808.90395128,1765808.90395128,100,0
15,75,6,1477107.32171525,1477107.32171525,100,0
15,75,7,1271777.84239719,1271777.84239719,100,0
15,75,8,1118561.83889718,1118561.83889718,100,0
15,75,9,1000094.30198332,1000094.30198332,100,0
15,75,10,905957.06497493,905957.06497493,100,0
15,75,11,976764.64601003,976764.64601003,100,0
15,75,12,1037260.60570493,1037260.60570493,100,0
15,75,13,1083808.96751215,1083808.96751215,100,0
15,75,14,1028525.85498635,1028525.85498635,100,0
15,75,15,1180080.14181274,1180080.14181274,100,0
15,75,16,1135054.77500629,1135054.77500629,100,0
15,75,17,1232159.38883854,1232159.38883854,100,0
15,75,18,1195564.4222594,1195564.4222594,100,0
15,75,19,1152539.17630141,1152539.17630141,100,0
15,75,20,1114421.76014917,1114421.76014917,100,0
15,75,21,1080143.13159937,1080143.13159937,100,0
15,75,22,1393035.98049688,1393035.98049688,100,0
15,75,23,1358112.94927585,1358112.94927585,100,0
15,75,24,1326465.5461518,1326465.5461518,100,0
15,75,25,1298085.43900084,1298085.43900084,100,0
15,75,26,1272467.19184533,1272467.19184533,100,0
15,75,27,1249949.21418171,1249949.21418171,100,0
15,75,28,1239494.77231018,1239494.77231018,100,0
15,75,29,1231542.38417041,1231542.38417041,100,0
15,75,30,Inf,1427016.13857963,99.7464074387151,0.253592561284869
15,75,31,1407956.82579772,1407956.82579772,100,0
15,75,32,1392670.82715038,1392670.82715038,100,0
15,75,33,1379155.34320421,1379155.34320421,100,0
15,75,34,1367333.52625481,1367333.52625481,100,0
15,75,35,1357518.33922378,1357518.33922378,100,0
15,75,36,1348814.13734535,1348814.13734535,100,0
15,75,37,1341759.12247496,1341759.12247496,100,0
15,75,38,1336325.92363326,1336325.92363326,100,0
15,75,39,1339244.3002009,1339244.3002009,100,0
15,75,40,1368877.27911622,1368877.27911622,100,0
15,75,41,1366940.06977387,1366940.06977387,100,0
15,75,42,1366269.07422032,1366269.07422032,100,0
15,75,43,2005954.07020605,2005954.07020605,100,0
15,75,44,2009946.43774359,2009946.43774359,100,0
15,75,45,Inf,2022640.66660348,99.323753169907,0.676246830092984
15,75,46,2023494.08146333,2023494.08146333,100,0
15,75,47,2033093.43179869,2033093.43179869,100,0
15,75,48,2045764.27944044,2045764.27944044,100,0
15,75,49,2059305.7432658,2059305.7432658,100,0
15,75,50,2075493.01234313,2075493.01234313,100,0
15,75,51,2093176.27226648,2093176.27226648,100,0
15,75,52,2114691.91830819,2114691.91830819,100,0
15,75,53,2136920.02799629,2136920.02799629,100,0
15,75,54,2161591.70873631,2161591.70873631,100,0
15,75,55,2188935.61596932,2188935.61596932,100,0
15,75,56,2265693.98322405,2265693.98322405,100,0
15,75,57,2299327.38291594,2299327.38291594,100,0
15,75,58,2336177.54532908,2336177.54532908,100,0
15,75,59,2376524.83014208,2376524.83014208,100,0
15,75,60,2420606.99337029,2420606.99337029,100,0
15,75,61,2468784.47866125,2468784.47866125,100,0
15,75,62,2521502.06779167,2521502.06779167,100,0
15,75,63,2579108.59579603,2579108.59579603,100,0
15,75,64,3244897.72713501,3244897.72713501,100,0
15,75,65,3331646.49926183,3331646.49926183,100,0
15,75,66,3425745.16783523,3425745.16783523,100,0
15,75,67,3529127.7850899,3529127.7850899,100,0
15,75,68,3643659.03500546,3643659.03500546,100,0
15,75,69,3770176.79980758,3770176.79980758,100,0
15,75,70,3911241.56084444,3911241.56084444,100,0
15,75,71,4067004.71840524,4067004.71840524,100,0
15,75,72,4241356.5019155,4241356.5019155,100,0
15,75,73,4437321.2432115,4437321.2432115,100,0
15,75,74,4658995.31412102,4658995.31412102,100,0
15,75,75,Inf,4926069.63250103,99.4082840236686,0.591715976331361
15,75,76,Inf,5250710.36741505,99.4082840236686,0
15,75,77,Inf,5865785.56747538,99.4082840236686,0
15,75,78,Inf,6285113.64310062,99.323753169907,0
15,75,79,Inf,6793311.94679699,98.9010989010989,0
15,75,80,Inf,7417336.83320321,98.1403212172443,0
15,75,81,Inf,8195435.57110901,97.0414201183432,0
15,75,82,Inf,9157226.56102668,96.196111580727,0
15,75,83,Inf,10432324.3716832,94.6745562130178,0
15,75,84,Inf,12179630.029673,92.8994082840237,0
15,75,85,Inf,14561248.7368108,91.5469146238377,0
15,85,0,Inf,NaN,0,0
15,85,1,8755983.47713412,8755983.47713412,100,0
15,85,2,4382548.86182898,4382548.86182898,100,0
15,85,3,2926766.58921844,2926766.58921844,100,0
15,85,4,2200401.78396008,2200401.78396008,100,0
15,85,5,1765808.90395128,1765808.90395128,100,0
15,85,6,1477107.32171525,1477107.32171525,100,0
15,85,7,1271777.84239719,1271777.84239719,100,0
15,85,8,1118561.83889718,1118561.83889718,100,0
15,85,9,1000094.30198332,1000094.30198332,100,0
15,85,10,905957.06497493,905957.06497493,100,0
15,85,11,829521.182901876,829521.182901876,100,0
15,85,12,766368.126133835,766368.126133835,100,0
15,85,13,713439.657728086,713439.657728086,100,0
15,85,14,668552.05277345,668552.05277345,100,0
15,85,15,630104.633619335,630104.633619335,100,0
15,85,16,596897.607965305,596897.607965305,100,0
15,85,17,568014.202946138,568014.202946138,100,0
15,85,18,542742.091433198,542742.091433198,100,0
15,85,19,520519.634715753,520519.634715753,100,0
15,85,20,500898.25609861,500898.25609861,100,0
15,85,21,579153.56374066,579153.56374066,100,0
15,85,22,561134.233324935,561134.233324935,100,0
15,85,23,636866.106099628,636866.106099628,100,0
15,85,24,625154.66926174,625154.66926174,100,0
15,85,25,680469.525067877,680469.525067877,100,0
15,85,26,668661.763600677,668661.763600677,100,0
15,85,27,655567.23658077,655567.23658077,100,0
15,85,28,796733.287713975,796733.287713975,100,0
15,85,29,783903.655661693,783903.655661693,100,0
15,85,30,772297.685858628,772297.685858628,100,0
15,85,31,761874.004852313,761874.004852313,100,0
15,85,32,869235.312777564,869235.312777564,100,0
15,85,33,860269.509954811,860269.509954811,100,0
15,85,34,852197.413975531,852197.413975531,100,0
15,85,35,845081.816453367,845081.816453367,100,0
15,85,36,838939.772368466,838939.772368466,100,0
15,85,37,833959.088572413,833959.088572413,100,0
15,85,38,846866.051129597,846866.051129597,100,0
15,85,39,843510.665001783,843510.665001783,100,0
15,85,40,Inf,1108830.68650685,99.7464074387151,0.253592561284869
15,85,41,1105510.89679295,1105510.89679295,100,0
15,85,42,1104649.18525283,1104649.18525283,100,0
15,85,43,1104839.40601789,1104839.40601789,100,0
15,85,44,1106561.21281251,1106561.21281251,100,0
15,85,45,1108858.5767952,1108858.5767952,100,0
15,85,46,1112946.54670384,1112946.54670384,100,0
15,85,47,1126946.90151118,1126946.90151118,100,0
15,85,48,1141807.45272299,1141807.45272299,100,0
15,85,49,1148517.45194834,1148517.45194834,100,0
15,85,50,1156348.84223017,1156348.84223017,100,0
15,85,51,1375609.05341066,1375609.05341066,100,0
15,85,52,1387992.16463677,1387992.16463677,100,0
15,85,53,1401892.80322937,1401892.80322937,100,0
15,85,54,1417823.95461903,1417823.95461903,100,0
15,85,55,1435040.00060901,1435040.00060901,100,0
15,85,56,1454085.47820527,1454085.47820527,100,0
15,85,57,1475224.04553089,1475224.04553089,100,0
15,85,58,1498821.56006438,1498821.56006438,100,0
15,85,59,1524056.97237235,1524056.97237235,100,0
15,85,60,1551732.26908792,1551732.26908792,100,0
15,85,61,1590690.32032308,1590690.32032308,100,0
15,85,62,1664202.59752158,1664202.59752158,100,0
15,85,63,1701571.10131605,1701571.10131605,100,0
15,85,64,1742527.66042617,1742527.66042617,100,0
15,85,65,1787447.49296715,1787447.49296715,100,0
15,85,66,1836814.17629788,1836814.17629788,100,0
15,85,67,1891199.73267805,1891199.73267805,100,0
15,85,68,2896777.78301481,2896777.78301481,100,0
15,85,69,2997848.94731646,2997848.94731646,100,0
15,85,70,3108430.82967871,3108430.82967871,100,0
15,85,71,3231495.44767667,3231495.44767667,100,0
15,85,72,3370769.56074538,3370769.56074538,100,0
15,85,73,3525729.86754211,3525729.86754211,100,0
15,85,74,3702953.20213514,3702953.20213514,100,0
15,85,75,3902901.75871702,3902901.75871702,100,0
15,85,76,4132287.14457886,4132287.14457886,100,0
15,85,77,4398014.50864593,4398014.50864593,100,0
15,85,78,4709117.1727361,4709117.1727361,100,0
15,85,79,5131157.95973065,5131157.95973065,100,0
15,85,80,5636667.21711631,5636667.21711631,100,0
15,85,81,6191535.04030324,6191535.04030324,100,0
15,85,82,6886461.61038222,6886461.61038222,100,0
15,85,83,7781358.68081767,7781358.68081767,100,0
15,85,84,8976138.51452901,8976138.51452901,100,0
15,85,85,Inf,10682257.5776704,99.4082840236686,0.591715976331361
30,45,0,Inf,NaN,0,1.69061707523246
30,45,1,Inf,32.3830186245175,76.8385460693153,0
30,45,2,Inf,20.6786691631565,78.3601014370245,0
30,45,3,Inf,19.1271088756309,79.8816568047337,0
30,45,4,Inf,16.4958861836341,80.8960270498732,0
30,45,5,Inf,13.359515968971,81.9103972950127,0
30,45,6,Inf,13.0357139191376,82.9247675401522,0
30,45,7,Inf,12.055323529859,83.85460693153,0
30,45,8,Inf,11.7780494602668,84.6999154691462,0
30,45,9,Inf,11.7378012316704,85.2916314454776,0
30,45,10,Inf,11.1142541960902,86.8131868131868,0
30,45,11,Inf,11.6304094468688,87.6584953508031,0
30,45,12,Inf,11.0956859385955,88.5038038884193,0
30,45,13,Inf,11.2522319093289,89.4336432797971,0
30,45,14,Inf,10.6660387571789,90.1098901098901,0
30,45,15,Inf,10.1064488549979,90.2789518174134,0.507185122569738
30,45,16,Inf,10.9583496502918,91.4623837700761,0
30,45,17,Inf,11.0042597779113,92.3076923076923,0
30,45,18,Inf,11.1546009839965,92.4767540152156,0
30,45,19,Inf,11.0112373945111,93.1530008453085,0
30,45,20,Inf,10.6757060832175,93.491124260355,0
30,45,21,Inf,10.4462362108464,93.9983093829248,0
30,45,22,Inf,11.3057982597735,95.0126796280642,0
30,45,23,Inf,11.5472341344013,95.3508030431107,0
30,45,24,Inf,12.9835562534973,96.0270498732037,0
30,45,25,Inf,12.7900577842142,96.196111580727,0
30,45,26,Inf,14.8845643882809,97.0414201183432,0
30,45,27,Inf,14.5993129362396,97.0414201183432,0
30,45,28,Inf,14.7331929469971,97.2104818258665,0
30,45,29,Inf,14.5514614632956,97.2104818258665,0
30,45,30,Inf,14.3689841484908,97.2104818258665,0
30,45,31,Inf,14.1786760034305,97.2104818258665,0
30,45,32,Inf,14.0458159201055,97.2104818258665,0
30,45,33,Inf,14.0411159266828,97.3795435333897,0
30,45,34,Inf,17.0462206358143,97.5486052409129,0
30,45,35,Inf,16.9044801535229,97.5486052409129,0
30,45,36,Inf,16.8443220351552,97.5486052409129,0
30,45,37,Inf,17.5890962214329,97.7176669484362,0
30,45,38,Inf,18.3122499413342,97.8867286559594,0
30,45,39,Inf,18.2682614246326,97.8867286559594,0
30,45,40,Inf,18.2353492573367,97.8867286559594,0
30,45,41,Inf,18.6315311917448,98.0557903634827,0
30,45,42,Inf,18.6094067355792,98.0557903634827,0
30,45,43,Inf,18.86029174271,98.2248520710059,0
30,45,44,Inf,18.9189270273463,98.2248520710059,0
30,45,45,Inf,19.0731987527396,96.9568892645816,1.26796280642434
30,45,46,Inf,19.1081093801472,97.6331360946746,0
30,45,47,Inf,19.1750013391711,97.6331360946746,0
30,45,48,Inf,18.8594950114619,97.1259509721048,0
30,45,49,Inf,19.040137751602,96.5342349957735,0
30,45,50,Inf,19.2842469049096,95.3508030431107,0
30,45,51,Inf,19.585040172665,93.491124260355,0
30,45,52,Inf,19.6666316436783,91.4623837700761,0
30,45,53,Inf,20.0136551994607,89.3491124260355,0
30,45,54,Inf,20.6130146956251,85.883347421809,0
30,45,55,Inf,21.4002606494139,80.9805579036348,0
30,45,56,Inf,22.6291632603602,73.8799661876585,0
30,45,57,Inf,23.6546409658807,69.1462383770076,0
30,45,58,Inf,24.753109799718,62.7218934911243,0
30,45,59,Inf,26.1114355266299,57.6500422654269,0
30,45,60,Inf,27.6227397831304,52.3245984784446,0
30,45,61,Inf,29.652478375959,46.9146238377008,0
30,45,62,Inf,31.8672245857258,41.8427726120034,0
30,45,63,Inf,34.129551932161,37.9543533389687,0
30,45,64,Inf,37.2252853932938,33.0515638207946,0
30,45,65,Inf,40.4784577292454,28.9095519864751,0
