
==================================
Iniciando optimización para 10 orientaciones
==================================


Single objective optimization:
20 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  131            19800          0.5425          0.5535        1
  132            19950          0.5425          0.5534        0
  133            20100          0.5427          0.5541        1
  134            20250          0.5419          0.5536        0
  135            20400          0.5415          0.5535        0
  136            20550          0.5405          0.5534        0
  137            20700          0.5426           0.553        1
  138            20850          0.5431          0.5538        2
  139            21000           0.541          0.5539        0
  140            21150          0.5414          0.5535        1
ga stopped because the average change in the fitness value is less than options.FunctionTolerance.

Optimización completada para 10 orientaciones
Tiempo de ejecución: 10936.20 segundos
Mejor RMSE encontrado: 0.5414 metros

Orientaciones óptimas:
Orientación 1: theta = 6.01°, rho = 353.78°
Orientación 2: theta = 8.18°, rho = 3.64°
Orientación 3: theta = 4.88°, rho = 250.57°
Orientación 4: theta = 1.86°, rho = 338.86°
Orientación 5: theta = 18.86°, rho = 33.54°
Orientación 6: theta = 9.48°, rho = 259.25°
Orientación 7: theta = 11.57°, rho = 148.88°
Orientación 8: theta = 10.46°, rho = 133.31°
Orientación 9: theta = 15.77°, rho = 345.22°
Orientación 10: theta = 9.56°, rho = 184.92°
Figura "Evolución de Ángulos" guardada
Figura "Orientación 3D" guardada
Figura "Genetic Algorithm" guardada
