point_id,x,y,z,scan_kind,tilt_cmd_deg,tilt_cmd_az,pose_px,pose_py,pose_pz,pose_qx,pose_qy,pose_qz,pose_qw,nr_incl,nr_az,orientation_id,nt_incl,nt_az,repeat_id,date,time,v_mean,v_median,v_std,n_samples,fs
20260728_110846_1,-0.4,-0.8,1.1,tilt,9.7749029,192.14672,-0.81067818,-0.11614114,0.41753715,0.0090143756,-0.084720461,-0.99077138,0.10541946,9.7749,192.147,3,16,330,1,2026-07-28,11:11:10,1.0585888,1.0586029,0.002168559,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,9.7749029,192.14672,-0.81067818,-0.11614114,0.41753715,0.0090143756,-0.084720461,-0.99077138,0.10541946,9.7749,192.147,4,60,0,1,2026-07-28,11:11:18,0.21618344,0.21629169,0.0021719873,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,9.7749029,192.14672,-0.81067818,-0.11614114,0.41753715,0.0090143756,-0.084720461,-0.99077138,0.10541946,9.7749,192.147,5,64,60,1,2026-07-28,11:11:25,0.072075445,0.072177773,0.0022181341,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,9.7749029,192.14672,-0.81067818,-0.11614114,0.41753715,0.0090143756,-0.084720461,-0.99077138,0.10541946,9.7749,192.147,6,64,120,1,2026-07-28,11:11:33,0.15518146,0.15509262,0.0021368356,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,9.7749029,192.14672,-0.81067818,-0.11614114,0.41753715,0.0090143756,-0.084720461,-0.99077138,0.10541946,9.7749,192.147,7,60,180,1,2026-07-28,11:11:41,0.63635393,0.63645988,0.0021084337,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,9.7749029,192.14672,-0.81067818,-0.11614114,0.41753715,0.0090143756,-0.084720461,-0.99077138,0.10541946,9.7749,192.147,8,64,240,1,2026-07-28,11:11:49,2.7752698,2.7751514,0.0020913768,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,9.7749029,192.14672,-0.81067818,-0.11614114,0.41753715,0.0090143756,-0.084720461,-0.99077138,0.10541946,9.7749,192.147,9,64,300,1,2026-07-28,11:11:57,1.0918973,1.0918348,0.0020393478,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,9.7749029,192.14672,-0.81067818,-0.11614114,0.41753715,0.0090143756,-0.084720461,-0.99077138,0.10541946,9.7749,192.147,10,0,0,1,2026-07-28,11:12:05,1.0888364,1.0888735,0.0020522814,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,9.7749029,192.14672,-0.81067818,-0.11614114,0.41753715,0.0090143756,-0.084720461,-0.99077138,0.10541946,9.7749,192.147,11,60,90,1,2026-07-28,11:12:12,0.07712338,0.07711318,0.0019902914,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,9.7749029,192.14672,-0.81067818,-0.11614114,0.41753715,0.0090143756,-0.084720461,-0.99077138,0.10541946,9.7749,192.147,12,60,270,1,2026-07-28,11:12:22,2.4668582,2.4668493,0.0021599902,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,8.5020871,173.78234,-0.8125925,-0.1154381,0.41740661,0.0040203095,0.074017576,0.99578105,0.054086451,8.50209,173.782,1,16,90,1,2026-07-28,11:12:40,0.40690352,0.40679856,0.0021717014,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,8.5020871,173.78234,-0.8125925,-0.1154381,0.41740661,0.0040203095,0.074017576,0.99578105,0.054086451,8.50209,173.782,2,16,210,1,2026-07-28,11:12:47,2.0710557,2.0710257,0.0023270761,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,8.5020871,173.78234,-0.8125925,-0.1154381,0.41740661,0.0040203095,0.074017576,0.99578105,0.054086451,8.50209,173.782,3,16,330,1,2026-07-28,11:12:54,1.1638743,1.163892,0.0020976887,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,8.5020871,173.78234,-0.8125925,-0.1154381,0.41740661,0.0040203095,0.074017576,0.99578105,0.054086451,8.50209,173.782,4,60,0,1,2026-07-28,11:13:01,0.23391867,0.23405917,0.0021419413,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,8.5020871,173.78234,-0.8125925,-0.1154381,0.41740661,0.0040203095,0.074017576,0.99578105,0.054086451,8.50209,173.782,5,64,60,1,2026-07-28,11:13:09,0.077601456,0.077442207,0.002185837,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,8.5020871,173.78234,-0.8125925,-0.1154381,0.41740661,0.0040203095,0.074017576,0.99578105,0.054086451,8.50209,173.782,6,64,120,1,2026-07-28,11:13:16,0.16722748,0.16726663,0.0020989652,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,8.5020871,173.78234,-0.8125925,-0.1154381,0.41740661,0.0040203095,0.074017576,0.99578105,0.054086451,8.50209,173.782,7,60,180,1,2026-07-28,11:13:24,0.68984399,0.68976239,0.0021559093,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,8.5020871,173.78234,-0.8125925,-0.1154381,0.41740661,0.0040203095,0.074017576,0.99578105,0.054086451,8.50209,173.782,8,64,240,1,2026-07-28,11:13:32,3.045136,3.0452864,0.0023265174,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,8.5020871,173.78234,-0.8125925,-0.1154381,0.41740661,0.0040203095,0.074017576,0.99578105,0.054086451,8.50209,173.782,9,64,300,1,2026-07-28,11:13:40,1.1923122,1.1921885,0.0019931453,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,8.5020871,173.78234,-0.8125925,-0.1154381,0.41740661,0.0040203095,0.074017576,0.99578105,0.054086451,8.50209,173.782,10,0,0,1,2026-07-28,11:13:48,1.1975734,1.197782,0.0020488952,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,8.5020871,173.78234,-0.8125925,-0.1154381,0.41740661,0.0040203095,0.074017576,0.99578105,0.054086451,8.50209,173.782,11,60,90,1,2026-07-28,11:13:55,0.082610236,0.082706641,0.0020067514,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,8.5020871,173.78234,-0.8125925,-0.1154381,0.41740661,0.0040203095,0.074017576,0.99578105,0.054086451,8.50209,173.782,12,60,270,1,2026-07-28,11:14:05,2.7083528,2.708358,0.0021665427,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,7.4481886,307.23874,-0.80818158,-0.10709756,0.41731219,0.064374791,-0.0086396656,-0.707054,0.70417035,7.44819,307.239,1,16,90,1,2026-07-28,11:14:24,0.38460763,0.38442469,0.0019429829,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,7.4481886,307.23874,-0.80818158,-0.10709756,0.41731219,0.064374791,-0.0086396656,-0.707054,0.70417035,7.44819,307.239,2,16,210,1,2026-07-28,11:14:30,1.9422799,1.942375,0.0017307452,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,7.4481886,307.23874,-0.80818158,-0.10709756,0.41731219,0.064374791,-0.0086396656,-0.707054,0.70417035,7.44819,307.239,3,16,330,1,2026-07-28,11:14:37,1.0993893,1.0994025,0.0019895467,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,7.4481886,307.23874,-0.80818158,-0.10709756,0.41731219,0.064374791,-0.0086396656,-0.707054,0.70417035,7.44819,307.239,4,60,0,1,2026-07-28,11:14:45,0.23009932,0.23011084,0.0018892227,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,7.4481886,307.23874,-0.80818158,-0.10709756,0.41731219,0.064374791,-0.0086396656,-0.707054,0.70417035,7.44819,307.239,5,64,60,1,2026-07-28,11:14:52,0.07359588,0.073493881,0.0018532035,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,7.4481886,307.23874,-0.80818158,-0.10709756,0.41731219,0.064374791,-0.0086396656,-0.707054,0.70417035,7.44819,307.239,6,64,120,1,2026-07-28,11:14:59,0.14879734,0.14884111,0.0020798911,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,7.4481886,307.23874,-0.80818158,-0.10709756,0.41731219,0.064374791,-0.0086396656,-0.707054,0.70417035,7.44819,307.239,7,60,180,1,2026-07-28,11:15:08,0.63688301,0.6367889,0.0018366521,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,7.4481886,307.23874,-0.80818158,-0.10709756,0.41731219,0.064374791,-0.0086396656,-0.707054,0.70417035,7.44819,307.239,8,64,240,1,2026-07-28,11:15:16,2.8747413,2.8748479,0.0017642897,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,7.4481886,307.23874,-0.80818158,-0.10709756,0.41731219,0.064374791,-0.0086396656,-0.707054,0.70417035,7.44819,307.239,9,64,300,1,2026-07-28,11:15:24,1.1504486,1.1504019,0.0021386876,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,7.4481886,307.23874,-0.80818158,-0.10709756,0.41731219,0.064374791,-0.0086396656,-0.707054,0.70417035,7.44819,307.239,10,0,0,1,2026-07-28,11:15:31,1.1274459,1.1273699,0.0022027335,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,7.4481886,307.23874,-0.80818158,-0.10709756,0.41731219,0.064374791,-0.0086396656,-0.707054,0.70417035,7.44819,307.239,11,60,90,1,2026-07-28,11:15:39,0.074981742,0.07480999,0.0017930383,1000,1000
20260728_110846_1,-0.4,-0.8,1.1,tilt,7.4481886,307.23874,-0.80818158,-0.10709756,0.41731219,0.064374791,-0.0086396656,-0.707054,0.70417035,7.44819,307.239,12,60,270,1,2026-07-28,11:15:49,2.567511,2.5675327,0.0018890104,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,vertical,0,0,-0.612,-0.31,0.417,0,0,-0.38268428,0.92387918,0,0,1,16,90,1,2026-07-28,11:16:07,1.2720444,1.2721425,0.0021940482,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,vertical,0,0,-0.612,-0.31,0.417,0,0,-0.38268428,0.92387918,0,0,2,16,210,1,2026-07-28,11:16:14,4.1466222,4.1468894,0.0022294013,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,vertical,0,0,-0.612,-0.31,0.417,0,0,-0.38268428,0.92387918,0,0,3,16,330,1,2026-07-28,11:16:20,3.1838256,3.1838089,0.0023495156,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,vertical,0,0,-0.612,-0.31,0.417,0,0,-0.38268428,0.92387918,0,0,4,60,0,1,2026-07-28,11:16:28,0.36649928,0.36665721,0.0022345235,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,vertical,0,0,-0.612,-0.31,0.417,0,0,-0.38268428,0.92387918,0,0,5,64,60,1,2026-07-28,11:16:35,0.13770189,0.13765418,0.0023674359,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,vertical,0,0,-0.612,-0.31,0.417,0,0,-0.38268428,0.92387918,0,0,6,64,120,1,2026-07-28,11:16:43,0.24857816,0.24853637,0.0019701767,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,vertical,0,0,-0.612,-0.31,0.417,0,0,-0.38268428,0.92387918,0,0,7,60,180,1,2026-07-28,11:16:51,0.7453204,0.74536811,0.0024421115,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,vertical,0,0,-0.612,-0.31,0.417,0,0,-0.38268428,0.92387918,0,0,8,64,240,1,2026-07-28,11:16:59,3.6999869,3.7000613,0.002294558,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,vertical,0,0,-0.612,-0.31,0.417,0,0,-0.38268428,0.92387918,0,0,9,64,300,1,2026-07-28,11:17:07,2.1822738,2.1822379,0.0022373416,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,vertical,0,0,-0.612,-0.31,0.417,0,0,-0.38268428,0.92387918,0,0,10,0,0,1,2026-07-28,11:17:15,3.0548256,3.0548283,0.0023780651,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,vertical,0,0,-0.612,-0.31,0.417,0,0,-0.38268428,0.92387918,0,0,11,60,90,1,2026-07-28,11:17:22,0.19195322,0.19194367,0.0020828292,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,vertical,0,0,-0.612,-0.31,0.417,0,0,-0.38268428,0.92387918,0,0,12,60,270,1,2026-07-28,11:17:33,3.9835884,3.9836884,0.0022831677,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,7.0641264,66.470054,-0.61617192,-0.30818341,0.41728086,-0.022468989,0.057363599,-0.70477615,0.7067497,7.06413,66.4701,1,16,90,1,2026-07-28,11:17:51,1.4132705,1.4132958,0.002062525,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,7.0641264,66.470054,-0.61617192,-0.30818341,0.41728086,-0.022468989,0.057363599,-0.70477615,0.7067497,7.06413,66.4701,2,16,210,1,2026-07-28,11:17:57,4.6107149,4.6108288,0.0024737882,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,7.0641264,66.470054,-0.61617192,-0.30818341,0.41728086,-0.022468989,0.057363599,-0.70477615,0.7067497,7.06413,66.4701,3,16,330,1,2026-07-28,11:18:04,3.5358668,3.5358737,0.0024328699,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,7.0641264,66.470054,-0.61617192,-0.30818341,0.41728086,-0.022468989,0.057363599,-0.70477615,0.7067497,7.06413,66.4701,4,60,0,1,2026-07-28,11:18:11,0.40043945,0.40054704,0.0021781496,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,7.0641264,66.470054,-0.61617192,-0.30818341,0.41728086,-0.022468989,0.057363599,-0.70477615,0.7067497,7.06413,66.4701,5,64,60,1,2026-07-28,11:18:19,0.15715299,0.15706679,0.0023033872,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,7.0641264,66.470054,-0.61617192,-0.30818341,0.41728086,-0.022468989,0.057363599,-0.70477615,0.7067497,7.06413,66.4701,6,64,120,1,2026-07-28,11:18:26,0.27757238,0.27749078,0.0024161997,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,7.0641264,66.470054,-0.61617192,-0.30818341,0.41728086,-0.022468989,0.057363599,-0.70477615,0.7067497,7.06413,66.4701,7,60,180,1,2026-07-28,11:18:34,0.818131,0.8180833,0.0024318401,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,7.0641264,66.470054,-0.61617192,-0.30818341,0.41728086,-0.022468989,0.057363599,-0.70477615,0.7067497,7.06413,66.4701,8,64,240,1,2026-07-28,11:18:42,4.0813253,4.0814115,0.0025286112,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,7.0641264,66.470054,-0.61617192,-0.30818341,0.41728086,-0.022468989,0.057363599,-0.70477615,0.7067497,7.06413,66.4701,9,64,300,1,2026-07-28,11:18:50,2.3933747,2.3934754,0.0023324678,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,7.0641264,66.470054,-0.61617192,-0.30818341,0.41728086,-0.022468989,0.057363599,-0.70477615,0.7067497,7.06413,66.4701,10,0,0,1,2026-07-28,11:18:58,3.3945295,3.3943896,0.0024840414,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,7.0641264,66.470054,-0.61617192,-0.30818341,0.41728086,-0.022468989,0.057363599,-0.70477615,0.7067497,7.06413,66.4701,11,60,90,1,2026-07-28,11:19:06,0.217134,0.21727878,0.0023280737,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,7.0641264,66.470054,-0.61617192,-0.30818341,0.41728086,-0.022468989,0.057363599,-0.70477615,0.7067497,7.06413,66.4701,12,60,270,1,2026-07-28,11:19:16,4.394821,4.3949816,0.0025354761,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,3.4901223,345.49084,-0.61143569,-0.30781941,0.41706862,0.02623757,0.015457508,-0.70693781,0.70661983,3.49012,345.491,1,16,90,1,2026-07-28,11:19:34,1.3026069,1.3025776,0.0021896206,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,3.4901223,345.49084,-0.61143569,-0.30781941,0.41706862,0.02623757,0.015457508,-0.70693781,0.70661983,3.49012,345.491,2,16,210,1,2026-07-28,11:19:40,4.2422258,4.2423094,0.0022330173,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,3.4901223,345.49084,-0.61143569,-0.30781941,0.41706862,0.02623757,0.015457508,-0.70693781,0.70661983,3.49012,345.491,3,16,330,1,2026-07-28,11:19:47,3.259435,3.2594863,0.0023224533,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,3.4901223,345.49084,-0.61143569,-0.30781941,0.41706862,0.02623757,0.015457508,-0.70693781,0.70661983,3.49012,345.491,4,60,0,1,2026-07-28,11:19:55,0.3746256,0.37455387,0.0023018623,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,3.4901223,345.49084,-0.61143569,-0.30781941,0.41706862,0.02623757,0.015457508,-0.70693781,0.70661983,3.49012,345.491,5,64,60,1,2026-07-28,11:20:02,0.14164429,0.14160251,0.0023208112,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,3.4901223,345.49084,-0.61143569,-0.30781941,0.41706862,0.02623757,0.015457508,-0.70693781,0.70661983,3.49012,345.491,6,64,120,1,2026-07-28,11:20:09,0.25192733,0.25182664,0.0022902481,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,3.4901223,345.49084,-0.61143569,-0.30781941,0.41706862,0.02623757,0.015457508,-0.70693781,0.70661983,3.49012,345.491,7,60,180,1,2026-07-28,11:20:18,0.75710322,0.75721311,0.0021372802,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,3.4901223,345.49084,-0.61143569,-0.30781941,0.41706862,0.02623757,0.015457508,-0.70693781,0.70661983,3.49012,345.491,8,64,240,1,2026-07-28,11:20:26,3.7755324,3.77541,0.0023119845,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,3.4901223,345.49084,-0.61143569,-0.30781941,0.41706862,0.02623757,0.015457508,-0.70693781,0.70661983,3.49012,345.491,9,64,300,1,2026-07-28,11:20:34,2.2277263,2.2276441,0.0023580448,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,3.4901223,345.49084,-0.61143569,-0.30781941,0.41706862,0.02623757,0.015457508,-0.70693781,0.70661983,3.49012,345.491,10,0,0,1,2026-07-28,11:20:41,3.1269152,3.1272153,0.002556065,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,3.4901223,345.49084,-0.61143569,-0.30781941,0.41706862,0.02623757,0.015457508,-0.70693781,0.70661983,3.49012,345.491,11,60,90,1,2026-07-28,11:20:49,0.19563372,0.19556297,0.0023640191,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,3.4901223,345.49084,-0.61143569,-0.30781941,0.41706862,0.02623757,0.015457508,-0.70693781,0.70661983,3.49012,345.491,12,60,270,1,2026-07-28,11:20:59,4.0667981,4.066934,0.0021327016,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,1.4546457,223.21904,-0.6113568,-0.31068449,0.41701192,-0.00039553725,-0.012687711,-0.70699294,0.70710667,1.45465,223.219,1,16,90,1,2026-07-28,11:21:17,1.2746575,1.2747747,0.0022457469,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,1.4546457,223.21904,-0.6113568,-0.31068449,0.41701192,-0.00039553725,-0.012687711,-0.70699294,0.70710667,1.45465,223.219,2,16,210,1,2026-07-28,11:21:24,4.1512984,4.1514959,0.0023180387,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,1.4546457,223.21904,-0.6113568,-0.31068449,0.41701192,-0.00039553725,-0.012687711,-0.70699294,0.70710667,1.45465,223.219,3,16,330,1,2026-07-28,11:21:30,3.1860716,3.1861121,0.0022708827,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,1.4546457,223.21904,-0.6113568,-0.31068449,0.41701192,-0.00039553725,-0.012687711,-0.70699294,0.70710667,1.45465,223.219,4,60,0,1,2026-07-28,11:21:38,0.36551515,0.3653411,0.0023556717,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,1.4546457,223.21904,-0.6113568,-0.31068449,0.41701192,-0.00039553725,-0.012687711,-0.70699294,0.70710667,1.45465,223.219,5,64,60,1,2026-07-28,11:21:46,0.13827769,0.13831223,0.0025461234,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,1.4546457,223.21904,-0.6113568,-0.31068449,0.41701192,-0.00039553725,-0.012687711,-0.70699294,0.70710667,1.45465,223.219,6,64,120,1,2026-07-28,11:21:53,0.24981102,0.24985248,0.0021332586,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,1.4546457,223.21904,-0.6113568,-0.31068449,0.41701192,-0.00039553725,-0.012687711,-0.70699294,0.70710667,1.45465,223.219,7,60,180,1,2026-07-28,11:22:01,0.74858205,0.74865839,0.0022590907,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,1.4546457,223.21904,-0.6113568,-0.31068449,0.41701192,-0.00039553725,-0.012687711,-0.70699294,0.70710667,1.45465,223.219,8,64,240,1,2026-07-28,11:22:09,3.7004321,3.7003903,0.0026613145,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,1.4546457,223.21904,-0.6113568,-0.31068449,0.41701192,-0.00039553725,-0.012687711,-0.70699294,0.70710667,1.45465,223.219,9,64,300,1,2026-07-28,11:22:17,2.1775676,2.1776315,0.0020048579,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,1.4546457,223.21904,-0.6113568,-0.31068449,0.41701192,-0.00039553725,-0.012687711,-0.70699294,0.70710667,1.45465,223.219,10,0,0,1,2026-07-28,11:22:25,3.058754,3.0587767,0.0019967948,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,1.4546457,223.21904,-0.6113568,-0.31068449,0.41701192,-0.00039553725,-0.012687711,-0.70699294,0.70710667,1.45465,223.219,11,60,90,1,2026-07-28,11:22:32,0.19219341,0.1922727,0.0023085935,1000,1000
20260728_110846_2,-0.2,-0.6,1.1,tilt,1.4546457,223.21904,-0.6113568,-0.31068449,0.41701192,-0.00039553725,-0.012687711,-0.70699294,0.70710667,1.45465,223.219,12,60,270,1,2026-07-28,11:22:43,3.9824779,3.9823722,0.0021476767,1000,1000
20260728_110846_3,0,-0.6,1.1,vertical,0,0,-0.612,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,1,16,90,1,2026-07-28,11:23:01,1.3938917,1.3938831,0.0019618754,1000,1000
20260728_110846_3,0,-0.6,1.1,vertical,0,0,-0.612,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,2,16,210,1,2026-07-28,11:23:07,3.8389655,3.8392425,0.0021456823,1000,1000
20260728_110846_3,0,-0.6,1.1,vertical,0,0,-0.612,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,3,16,330,1,2026-07-28,11:23:14,4.1058927,4.1060891,0.0019364791,1000,1000
20260728_110846_3,0,-0.6,1.1,vertical,0,0,-0.612,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,4,60,0,1,2026-07-28,11:23:22,0.54812349,0.54795141,0.001880016,1000,1000
20260728_110846_3,0,-0.6,1.1,vertical,0,0,-0.612,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,5,64,60,1,2026-07-28,11:23:29,0.18326196,0.18305994,0.0020520304,1000,1000
20260728_110846_3,0,-0.6,1.1,vertical,0,0,-0.612,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,6,64,120,1,2026-07-28,11:23:36,0.15856814,0.15871192,0.0019446863,1000,1000
20260728_110846_3,0,-0.6,1.1,vertical,0,0,-0.612,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,7,60,180,1,2026-07-28,11:23:45,0.45252352,0.45253339,0.0021705004,1000,1000
20260728_110846_3,0,-0.6,1.1,vertical,0,0,-0.612,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,8,64,240,1,2026-07-28,11:23:53,2.9138253,2.9140027,0.0018432781,1000,1000
20260728_110846_3,0,-0.6,1.1,vertical,0,0,-0.612,-0.51,0.417,0,0,-0.38268428,0.92387918,0,0,9,64,300,1,2026-07-28,11:24:01,3.1313898,3.1314927,0.0018738506,1000,1000
