
==================================
Iniciando optimización para 10 orientaciones
==================================


Single objective optimization:
20 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  161            24300          0.1171          0.1223        0
  162            24450          0.1185          0.1222        1
  163            24600          0.1185          0.1223        2
  164            24750          0.1184          0.1219        0
  165            24900          0.1181          0.1222        0
  166            25050          0.1175          0.1221        0
  167            25200          0.1178          0.1219        1
  168            25350           0.117          0.1217        0
  169            25500           0.117          0.1218        1
  170            25650          0.1174          0.1219        2
  171            25800          0.1176          0.1217        3
  172            25950           0.117          0.1215        0
  173            26100          0.1155          0.1215        0
  174            26250          0.1171          0.1213        1
  175            26400          0.1176          0.1213        2
  176            26550          0.1174          0.1214        0
  177            26700          0.1161          0.1211        0
  178            26850          0.1162          0.1211        1
  179            27000           0.116           0.121        0
  180            27150          0.1169          0.1209        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            27300          0.1163          0.1207        0
  182            27450           0.117           0.121        1
  183            27600          0.1156           0.121        0
  184            27750           0.117          0.1208        1
  185            27900          0.1169          0.1207        0
  186            28050           0.116          0.1205        0
  187            28200          0.1167          0.1205        1
  188            28350          0.1174          0.1207        2
  189            28500          0.1167          0.1207        0
  190            28650          0.1162          0.1206        0
  191            28800          0.1166          0.1208        1
  192            28950          0.1157          0.1206        0
  193            29100          0.1171          0.1208        1
  194            29250           0.116          0.1207        0
  195            29400          0.1167          0.1208        1
  196            29550          0.1167          0.1206        2
  197            29700          0.1168          0.1202        3
  198            29850          0.1167          0.1205        0
  199            30000          0.1154          0.1202        0
  200            30150          0.1156          0.1203        1
ga stopped because it exceeded options.MaxGenerations.

Optimización completada para 10 orientaciones
Tiempo de ejecución: 15556.55 segundos
Mejor RMSE encontrado: 0.1156 metros

Orientaciones óptimas:
Orientación 1: theta = 3.46°, rho = 270.42°
Orientación 2: theta = 59.84°, rho = 284.63°
Orientación 3: theta = 59.94°, rho = 113.50°
Orientación 4: theta = 59.98°, rho = 164.23°
Orientación 5: theta = 18.04°, rho = 143.50°
Orientación 6: theta = 16.49°, rho = 145.98°
Orientación 7: theta = 48.81°, rho = 300.25°
Orientación 8: theta = 60.00°, rho = 336.01°
Orientación 9: theta = 13.17°, rho = 170.60°
Orientación 10: theta = 55.18°, rho = 114.45°
Figura "Evolución de Ángulos" guardada
Figura "Orientación 3D" guardada
Figura "Genetic Algorithm" guardada
