sample_id,date,time,axis,axis_angle,phi_cmd,azimuth_cmd,d_fixed,v_mean,v_median,v_std,n_samples,fs
20260721_175013_16,2026-07-22,11:31:04,Y,-75.000000,75.000000,270.000000,1.000000,0.196135,0.196221,0.002054,1000,1000
20260721_175013_17,2026-07-22,11:31:07,Y,-74.000000,74.000000,270.000000,1.000000,0.189830,0.189970,0.002017,1000,1000
20260721_175013_18,2026-07-22,11:31:11,Y,-73.000000,73.000000,270.000000,1.000000,0.183882,0.183718,0.001940,1000,1000
20260721_175013_19,2026-07-22,11:31:14,Y,-72.000000,72.000000,270.000000,1.000000,0.178140,0.178125,0.002184,1000,1000
20260721_175013_20,2026-07-22,11:31:17,Y,-71.000000,71.000000,270.000000,1.000000,0.172809,0.172860,0.002115,1000,1000
20260721_175013_21,2026-07-22,11:31:21,Y,-70.000000,70.000000,270.000000,1.000000,0.167906,0.167925,0.002083,1000,1000
20260721_175013_22,2026-07-22,11:31:24,Y,-69.000000,69.000000,270.000000,1.000000,0.169014,0.168912,0.002200,1000,1000
20260721_175013_23,2026-07-22,11:31:27,Y,-68.000000,68.000000,270.000000,1.000000,0.686477,0.686472,0.001966,1000,1000
20260721_175013_24,2026-07-22,11:31:31,Y,-67.000000,67.000000,270.000000,1.000000,0.675362,0.675285,0.002385,1000,1000
20260721_175013_25,2026-07-22,11:31:34,Y,-66.000000,66.000000,270.000000,1.000000,0.699972,0.699962,0.002033,1000,1000
20260721_175013_26,2026-07-22,11:31:37,Y,-65.000000,65.000000,270.000000,1.000000,0.726638,0.726614,0.002230,1000,1000
20260721_175013_27,2026-07-22,11:31:41,Y,-64.000000,64.000000,270.000000,1.000000,0.757990,0.757871,0.001792,1000,1000
20260721_175013_28,2026-07-22,11:31:44,Y,-63.000000,63.000000,270.000000,1.000000,0.796921,0.796696,0.002100,1000,1000
20260721_175013_29,2026-07-22,11:31:47,Y,-62.000000,62.000000,270.000000,1.000000,0.835114,0.835193,0.002094,1000,1000
20260721_175013_30,2026-07-22,11:31:51,Y,-61.000000,61.000000,270.000000,1.000000,0.884149,0.884218,0.001982,1000,1000
20260721_175013_31,2026-07-22,11:31:54,Y,-60.000000,60.000000,270.000000,1.000000,0.949769,0.949695,0.001999,1000,1000
20260721_175013_32,2026-07-22,11:31:57,Y,-59.000000,59.000000,270.000000,1.000000,1.021318,1.021423,0.002086,1000,1000
20260721_175013_33,2026-07-22,11:32:00,Y,-58.000000,58.000000,270.000000,1.000000,1.105813,1.105654,0.001839,1000,1000
20260721_175013_34,2026-07-22,11:32:04,Y,-57.000000,57.000000,270.000000,1.000000,1.185336,1.185279,0.002253,1000,1000
20260721_175013_35,2026-07-22,11:32:07,Y,-56.000000,56.000000,270.000000,1.000000,1.262526,1.262601,0.002048,1000,1000
20260721_175013_36,2026-07-22,11:32:10,Y,-55.000000,55.000000,270.000000,1.000000,1.351007,1.351109,0.001885,1000,1000
20260721_175013_37,2026-07-22,11:32:14,Y,-54.000000,54.000000,270.000000,1.000000,1.466799,1.466928,0.001981,1000,1000
20260721_175013_38,2026-07-22,11:32:17,Y,-53.000000,53.000000,270.000000,1.000000,1.606957,1.607094,0.002219,1000,1000
20260721_175013_39,2026-07-22,11:32:20,Y,-52.000000,52.000000,270.000000,1.000000,1.750875,1.750880,0.002025,1000,1000
20260721_175013_40,2026-07-22,11:32:24,Y,-51.000000,51.000000,270.000000,1.000000,1.891238,1.891046,0.002715,1000,1000
20260721_175013_41,2026-07-22,11:32:27,Y,-50.000000,50.000000,270.000000,1.000000,2.049714,2.049639,0.002213,1000,1000
20260721_175013_42,2026-07-22,11:32:30,Y,-49.000000,49.000000,270.000000,1.000000,2.210910,2.210864,0.002301,1000,1000
20260721_175013_43,2026-07-22,11:32:33,Y,-48.000000,48.000000,270.000000,1.000000,2.380958,2.380972,0.002040,1000,1000
20260721_175013_44,2026-07-22,11:32:37,Y,-47.000000,47.000000,270.000000,1.000000,2.549973,2.550094,0.002034,1000,1000
20260721_175013_45,2026-07-22,11:32:40,Y,-46.000000,46.000000,270.000000,1.000000,2.725374,2.725468,0.002045,1000,1000
20260721_175013_46,2026-07-22,11:32:43,Y,-45.000000,45.000000,270.000000,1.000000,2.900411,2.900512,0.002005,1000,1000
20260721_175013_47,2026-07-22,11:32:47,Y,-44.000000,44.000000,270.000000,1.000000,3.080610,3.080493,0.002033,1000,1000
20260721_175013_48,2026-07-22,11:32:50,Y,-43.000000,43.000000,270.000000,1.000000,3.251312,3.251260,0.002070,1000,1000
20260721_175013_49,2026-07-22,11:32:53,Y,-42.000000,42.000000,270.000000,1.000000,3.410278,3.410512,0.002185,1000,1000
20260721_175013_50,2026-07-22,11:32:56,Y,-41.000000,41.000000,270.000000,1.000000,3.581239,3.581280,0.002054,1000,1000
20260721_175013_51,2026-07-22,11:33:00,Y,-40.000000,40.000000,270.000000,1.000000,3.768565,3.768500,0.002389,1000,1000
20260721_175013_52,2026-07-22,11:33:03,Y,-39.000000,39.000000,270.000000,1.000000,3.952368,3.952101,0.002286,1000,1000
20260721_175013_53,2026-07-22,11:33:06,Y,-38.000000,38.000000,270.000000,1.000000,4.141371,4.141625,0.002351,1000,1000
20260721_175013_54,2026-07-22,11:33:10,Y,-37.000000,37.000000,270.000000,1.000000,4.328378,4.328187,0.002164,1000,1000
20260721_175013_55,2026-07-22,11:33:13,Y,-36.000000,36.000000,270.000000,1.000000,4.497971,4.497970,0.002181,1000,1000
20260721_175013_56,2026-07-22,11:33:16,Y,-35.000000,35.000000,270.000000,1.000000,4.660055,4.660184,0.002510,1000,1000
20260721_175013_57,2026-07-22,11:33:20,Y,-34.000000,34.000000,270.000000,1.000000,4.836410,4.836547,0.002317,1000,1000
20260721_175013_58,2026-07-22,11:33:23,Y,-33.000000,33.000000,270.000000,1.000000,4.990114,4.990866,0.002944,1000,1000
20260721_175013_59,2026-07-22,11:33:26,Y,-32.000000,32.000000,270.000000,1.000000,5.152411,5.152423,0.002397,1000,1000
20260721_175013_60,2026-07-22,11:33:29,Y,-31.000000,31.000000,270.000000,1.000000,5.307663,5.307070,0.003386,1000,1000
20260721_175013_61,2026-07-22,11:33:33,Y,-30.000000,30.000000,270.000000,1.000000,5.468008,5.467970,0.001715,1000,1000
20260721_175013_62,2026-07-22,11:33:36,Y,-29.000000,29.000000,270.000000,1.000000,5.609037,5.608798,0.002798,1000,1000
20260721_175013_63,2026-07-22,11:33:39,Y,-28.000000,28.000000,270.000000,1.000000,5.747802,5.747652,0.006271,1000,1000
20260721_175013_64,2026-07-22,11:33:43,Y,-27.000000,27.000000,270.000000,1.000000,5.883639,5.884204,0.003475,1000,1000
20260721_175013_65,2026-07-22,11:33:46,Y,-26.000000,26.000000,270.000000,1.000000,6.020941,6.020755,0.003215,1000,1000
20260721_175013_66,2026-07-22,11:33:49,Y,-25.000000,25.000000,270.000000,1.000000,6.151691,6.151055,0.003849,1000,1000
20260721_175013_67,2026-07-22,11:33:52,Y,-24.000000,24.000000,270.000000,1.000000,6.313945,6.313930,0.002279,1000,1000
20260721_175013_68,2026-07-22,11:33:56,Y,-23.000000,23.000000,270.000000,1.000000,6.484786,6.485360,0.003350,1000,1000
20260721_175013_69,2026-07-22,11:33:59,Y,-22.000000,22.000000,270.000000,1.000000,6.640226,6.640339,0.003143,1000,1000
20260721_175013_70,2026-07-22,11:34:02,Y,-21.000000,21.000000,270.000000,1.000000,6.756086,6.756161,0.005322,1000,1000
20260721_175013_71,2026-07-22,11:34:06,Y,-20.000000,20.000000,270.000000,1.000000,6.899053,6.899295,0.002841,1000,1000
20260721_175013_72,2026-07-22,11:34:09,Y,-19.000000,19.000000,270.000000,1.000000,7.049009,7.049997,0.004538,1000,1000
20260721_175013_73,2026-07-22,11:34:12,Y,-18.000000,18.000000,270.000000,1.000000,7.190975,7.192801,0.005698,1000,1000
20260721_175013_74,2026-07-22,11:34:15,Y,-17.000000,17.000000,270.000000,1.000000,7.331690,7.331329,0.003513,1000,1000
20260721_175013_75,2026-07-22,11:34:19,Y,-16.000000,16.000000,270.000000,1.000000,7.454582,7.454062,0.005632,1000,1000
20260721_175013_76,2026-07-22,11:34:22,Y,-15.000000,15.000000,270.000000,1.000000,7.584727,7.584364,0.003775,1000,1000
20260721_175013_77,2026-07-22,11:34:25,Y,-14.000000,14.000000,270.000000,1.000000,7.695962,7.696569,0.003119,1000,1000
20260721_175013_78,2026-07-22,11:34:29,Y,-13.000000,13.000000,270.000000,1.000000,7.824564,7.824238,0.005330,1000,1000
20260721_175013_79,2026-07-22,11:34:32,Y,-12.000000,12.000000,270.000000,1.000000,7.917756,7.917687,0.003009,1000,1000
20260721_175013_80,2026-07-22,11:34:35,Y,-11.000000,11.000000,270.000000,1.000000,8.040559,8.037131,0.008615,1000,1000
20260721_175013_81,2026-07-22,11:34:39,Y,-10.000000,10.000000,270.000000,1.000000,8.164191,8.164143,0.004737,1000,1000
20260721_175013_82,2026-07-22,11:34:42,Y,-9.000000,9.000000,270.000000,1.000000,8.249636,8.250683,0.003236,1000,1000
20260721_175013_83,2026-07-22,11:34:45,Y,-8.000000,8.000000,270.000000,1.000000,8.333807,8.333603,0.001912,1000,1000
20260721_175013_84,2026-07-22,11:34:48,Y,-7.000000,7.000000,270.000000,1.000000,8.420256,8.420142,0.001980,1000,1000
20260721_175013_85,2026-07-22,11:34:52,Y,-6.000000,6.000000,270.000000,1.000000,8.507937,8.507998,0.003267,1000,1000
20260721_175013_86,2026-07-22,11:34:55,Y,-5.000000,5.000000,270.000000,1.000000,8.586788,8.587628,0.003340,1000,1000
20260721_175013_87,2026-07-22,11:34:58,Y,-4.000000,4.000000,270.000000,1.000000,8.649038,8.649160,0.001990,1000,1000
20260721_175013_88,2026-07-22,11:35:02,Y,-3.000000,3.000000,270.000000,1.000000,8.693526,8.693911,0.002051,1000,1000
20260721_175013_89,2026-07-22,11:35:05,Y,-2.000000,2.000000,270.000000,1.000000,8.712355,8.712338,0.001985,1000,1000
20260721_175013_90,2026-07-22,11:35:08,Y,-1.000000,1.000000,270.000000,1.000000,8.724689,8.724842,0.003319,1000,1000
20260721_175013_91,2026-07-22,11:35:11,Y,0.000000,0.000000,90.000000,1.000000,8.714057,8.713983,0.002421,1000,1000
20260721_175013_92,2026-07-22,11:35:15,Y,1.000000,1.000000,90.000000,1.000000,8.665578,8.667258,0.012752,1000,1000
20260721_175013_93,2026-07-22,11:35:18,Y,2.000000,2.000000,90.000000,1.000000,8.659641,8.660348,0.003480,1000,1000
20260721_175013_94,2026-07-22,11:35:21,Y,3.000000,3.000000,90.000000,1.000000,8.640877,8.640605,0.002903,1000,1000
20260721_175013_95,2026-07-22,11:35:25,Y,4.000000,4.000000,90.000000,1.000000,8.594567,8.595196,0.003524,1000,1000
20260721_175013_96,2026-07-22,11:35:28,Y,5.000000,5.000000,90.000000,1.000000,8.550216,8.550775,0.005425,1000,1000
20260721_175013_97,2026-07-22,11:35:31,Y,6.000000,6.000000,90.000000,1.000000,8.508395,8.508986,0.005533,1000,1000
20260721_175013_98,2026-07-22,11:35:35,Y,7.000000,7.000000,90.000000,1.000000,8.437995,8.437253,0.004153,1000,1000
20260721_175013_99,2026-07-22,11:35:38,Y,8.000000,8.000000,90.000000,1.000000,8.354554,8.354004,0.003522,1000,1000
20260721_175013_100,2026-07-22,11:35:41,Y,9.000000,9.000000,90.000000,1.000000,8.288488,8.288852,0.005677,1000,1000
20260721_175013_101,2026-07-22,11:35:45,Y,10.000000,10.000000,90.000000,1.000000,8.208571,8.208565,0.002612,1000,1000
20260721_175013_102,2026-07-22,11:35:48,Y,11.000000,11.000000,90.000000,1.000000,8.120462,8.121367,0.003357,1000,1000
20260721_175013_103,2026-07-22,11:35:51,Y,12.000000,12.000000,90.000000,1.000000,8.024318,8.023969,0.002484,1000,1000
20260721_175013_104,2026-07-22,11:35:55,Y,13.000000,13.000000,90.000000,1.000000,7.917618,7.917687,0.003098,1000,1000
20260721_175013_105,2026-07-22,11:35:58,Y,14.000000,14.000000,90.000000,1.000000,7.797166,7.796927,0.002957,1000,1000
20260721_175013_106,2026-07-22,11:36:01,Y,15.000000,15.000000,90.000000,1.000000,7.682222,7.681432,0.003765,1000,1000
20260721_175013_107,2026-07-22,11:36:04,Y,16.000000,16.000000,90.000000,1.000000,7.571013,7.571531,0.003541,1000,1000
20260721_175013_108,2026-07-22,11:36:08,Y,17.000000,17.000000,90.000000,1.000000,7.466866,7.466895,0.002260,1000,1000
20260721_175013_109,2026-07-22,11:36:11,Y,18.000000,18.000000,90.000000,1.000000,7.340119,7.338239,0.004626,1000,1000
20260721_175013_110,2026-07-22,11:36:14,Y,19.000000,19.000000,90.000000,1.000000,7.236853,7.237222,0.002659,1000,1000
20260721_175013_111,2026-07-22,11:36:18,Y,20.000000,20.000000,90.000000,1.000000,7.113570,7.113173,0.002480,1000,1000
20260721_175013_112,2026-07-22,11:36:21,Y,21.000000,21.000000,90.000000,1.000000,6.982946,6.982872,0.002239,1000,1000
20260721_175013_113,2026-07-22,11:36:24,Y,22.000000,22.000000,90.000000,1.000000,6.846244,6.845661,0.002964,1000,1000
20260721_175013_114,2026-07-22,11:36:28,Y,23.000000,23.000000,90.000000,1.000000,6.716713,6.717993,0.003709,1000,1000
20260721_175013_115,2026-07-22,11:36:31,Y,24.000000,24.000000,90.000000,1.000000,6.569314,6.569759,0.002562,1000,1000
20260721_175013_116,2026-07-22,11:36:34,Y,25.000000,25.000000,90.000000,1.000000,6.406987,6.407048,0.002308,1000,1000
20260721_175013_117,2026-07-22,11:36:37,Y,26.000000,26.000000,90.000000,1.000000,6.267016,6.266219,0.003825,1000,1000
20260721_175013_118,2026-07-22,11:36:41,Y,27.000000,27.000000,90.000000,1.000000,6.120887,6.120783,0.001977,1000,1000
20260721_175013_119,2026-07-22,11:36:44,Y,28.000000,28.000000,90.000000,1.000000,5.951200,5.951657,0.003025,1000,1000
20260721_175013_120,2026-07-22,11:36:47,Y,29.000000,29.000000,90.000000,1.000000,5.768709,5.768382,0.002823,1000,1000
20260721_175013_121,2026-07-22,11:36:51,Y,30.000000,30.000000,90.000000,1.000000,5.592727,5.592675,0.002762,1000,1000
20260721_175013_122,2026-07-22,11:36:54,Y,31.000000,31.000000,90.000000,1.000000,5.412646,5.412691,0.002385,1000,1000
20260721_175013_123,2026-07-22,11:36:57,Y,32.000000,32.000000,90.000000,1.000000,5.215001,5.214940,0.002816,1000,1000
20260721_175013_124,2026-07-22,11:37:01,Y,33.000000,33.000000,90.000000,1.000000,5.020705,5.020808,0.002302,1000,1000
20260721_175013_125,2026-07-22,11:37:04,Y,34.000000,34.000000,90.000000,1.000000,4.838258,4.838193,0.001931,1000,1000
20260721_175013_126,2026-07-22,11:37:07,Y,35.000000,35.000000,90.000000,1.000000,4.668263,4.668081,0.002206,1000,1000
20260721_175013_127,2026-07-22,11:37:10,Y,36.000000,36.000000,90.000000,1.000000,4.501549,4.501589,0.002057,1000,1000
20260721_175013_128,2026-07-22,11:37:14,Y,37.000000,37.000000,90.000000,1.000000,4.319175,4.319304,0.002197,1000,1000
20260721_175013_129,2026-07-22,11:37:17,Y,38.000000,38.000000,90.000000,1.000000,4.140042,4.140309,0.002236,1000,1000
20260721_175013_130,2026-07-22,11:37:20,Y,39.000000,39.000000,90.000000,1.000000,3.957709,3.957695,0.002200,1000,1000
20260721_175013_131,2026-07-22,11:37:24,Y,40.000000,40.000000,90.000000,1.000000,3.788706,3.788900,0.002109,1000,1000
20260721_175013_132,2026-07-22,11:37:27,Y,41.000000,41.000000,90.000000,1.000000,3.618180,3.618461,0.002828,1000,1000
20260721_175013_133,2026-07-22,11:37:30,Y,42.000000,42.000000,90.000000,1.000000,3.437910,3.437822,0.001857,1000,1000
20260721_175013_134,2026-07-22,11:37:34,Y,43.000000,43.000000,90.000000,1.000000,3.261339,3.261460,0.002150,1000,1000
20260721_175013_135,2026-07-22,11:37:37,Y,44.000000,44.000000,90.000000,1.000000,3.097546,3.097602,0.002167,1000,1000
20260721_175013_136,2026-07-22,11:37:40,Y,45.000000,45.000000,90.000000,1.000000,2.923894,2.923874,0.002016,1000,1000
20260721_175013_137,2026-07-22,11:37:43,Y,46.000000,46.000000,90.000000,1.000000,2.748839,2.748829,0.002400,1000,1000
20260721_175013_138,2026-07-22,11:37:47,Y,47.000000,47.000000,90.000000,1.000000,2.581404,2.581352,0.002170,1000,1000
20260721_175013_139,2026-07-22,11:37:50,Y,48.000000,48.000000,90.000000,1.000000,2.405648,2.405650,0.002216,1000,1000
20260721_175013_140,2026-07-22,11:37:53,Y,49.000000,49.000000,90.000000,1.000000,2.223331,2.223367,0.001954,1000,1000
20260721_175013_141,2026-07-22,11:37:57,Y,50.000000,50.000000,90.000000,1.000000,2.041699,2.041742,0.002282,1000,1000
20260721_175013_142,2026-07-22,11:38:00,Y,51.000000,51.000000,90.000000,1.000000,1.888781,1.888743,0.002147,1000,1000
20260721_175013_143,2026-07-22,11:38:03,Y,52.000000,52.000000,90.000000,1.000000,1.742403,1.741996,0.002219,1000,1000
20260721_175013_144,2026-07-22,11:38:07,Y,53.000000,53.000000,90.000000,1.000000,1.604509,1.604462,0.001956,1000,1000
20260721_175013_145,2026-07-22,11:38:10,Y,54.000000,54.000000,90.000000,1.000000,1.470173,1.470218,0.002303,1000,1000
20260721_175013_146,2026-07-22,11:38:13,Y,55.000000,55.000000,90.000000,1.000000,1.356234,1.356374,0.002195,1000,1000
20260721_175013_147,2026-07-22,11:38:16,Y,56.000000,56.000000,90.000000,1.000000,1.257947,1.257994,0.002091,1000,1000
20260721_175013_148,2026-07-22,11:38:20,Y,57.000000,57.000000,90.000000,1.000000,1.161282,1.161260,0.001865,1000,1000
20260721_175013_149,2026-07-22,11:38:23,Y,58.000000,58.000000,90.000000,1.000000,1.077315,1.077358,0.002102,1000,1000
20260721_175013_150,2026-07-22,11:38:26,Y,59.000000,59.000000,90.000000,1.000000,1.002187,1.002010,0.001899,1000,1000
20260721_175013_151,2026-07-22,11:38:30,Y,60.000000,60.000000,90.000000,1.000000,0.933668,0.933901,0.002212,1000,1000
20260721_175013_152,2026-07-22,11:38:33,Y,61.000000,61.000000,90.000000,1.000000,0.860173,0.860199,0.002237,1000,1000
20260721_175013_153,2026-07-22,11:38:36,Y,62.000000,62.000000,90.000000,1.000000,0.810077,0.809858,0.002101,1000,1000
20260721_175013_154,2026-07-22,11:38:40,Y,63.000000,63.000000,90.000000,1.000000,0.773845,0.773665,0.002258,1000,1000
20260721_175013_155,2026-07-22,11:38:43,Y,64.000000,64.000000,90.000000,1.000000,0.753359,0.753265,0.001991,1000,1000
20260721_175013_156,2026-07-22,11:38:46,Y,65.000000,65.000000,90.000000,1.000000,0.744397,0.744381,0.002279,1000,1000
20260721_175013_157,2026-07-22,11:38:49,Y,66.000000,66.000000,90.000000,1.000000,0.728804,0.728917,0.001979,1000,1000
20260721_175013_158,2026-07-22,11:38:53,Y,67.000000,67.000000,90.000000,1.000000,0.713991,0.714110,0.001901,1000,1000
20260721_175013_159,2026-07-22,11:38:56,Y,68.000000,68.000000,90.000000,1.000000,0.701545,0.701607,0.002048,1000,1000
20260721_175013_160,2026-07-22,11:38:59,Y,69.000000,69.000000,90.000000,1.000000,0.690099,0.690091,0.002135,1000,1000
20260721_175013_161,2026-07-22,11:39:03,Y,70.000000,70.000000,90.000000,1.000000,0.670705,0.670679,0.001803,1000,1000
20260721_175013_162,2026-07-22,11:39:06,Y,71.000000,71.000000,90.000000,1.000000,0.657831,0.657847,0.002125,1000,1000
20260721_175013_163,2026-07-22,11:39:09,Y,72.000000,72.000000,90.000000,1.000000,0.650457,0.650279,0.001983,1000,1000
20260721_175013_164,2026-07-22,11:39:13,Y,73.000000,73.000000,90.000000,1.000000,0.641320,0.641395,0.002066,1000,1000
20260721_175013_165,2026-07-22,11:39:16,Y,74.000000,74.000000,90.000000,1.000000,0.635885,0.635802,0.002139,1000,1000
20260721_175013_166,2026-07-22,11:39:19,Y,75.000000,75.000000,90.000000,1.000000,0.626766,0.626918,0.002058,1000,1000
20260721_175013_167,2026-07-22,11:39:22,Y,76.000000,76.000000,90.000000,1.000000,0.616323,0.616389,0.001964,1000,1000
20260721_175013_168,2026-07-22,11:39:26,Y,77.000000,77.000000,90.000000,1.000000,0.612008,0.611783,0.002064,1000,1000
20260721_175013_169,2026-07-22,11:39:29,Y,78.000000,78.000000,90.000000,1.000000,0.609223,0.609151,0.002113,1000,1000
20260721_175013_170,2026-07-22,11:39:32,Y,79.000000,79.000000,90.000000,1.000000,0.610685,0.610467,0.002059,1000,1000
20260721_175013_171,2026-07-22,11:39:36,Y,80.000000,80.000000,90.000000,1.000000,0.641405,0.641395,0.002095,1000,1000
20260721_175013_172,2026-07-22,11:39:39,Y,81.000000,81.000000,90.000000,1.000000,0.673890,0.673969,0.001853,1000,1000
20260721_175013_173,2026-07-22,11:39:42,Y,82.000000,82.000000,90.000000,1.000000,0.681723,0.681537,0.002353,1000,1000
20260721_175013_174,2026-07-22,11:39:46,Y,83.000000,83.000000,90.000000,1.000000,0.661149,0.661137,0.002013,1000,1000
20260721_175013_175,2026-07-22,11:39:49,Y,84.000000,84.000000,90.000000,1.000000,0.653674,0.653569,0.001985,1000,1000
20260721_175013_176,2026-07-22,11:39:52,Y,85.000000,85.000000,90.000000,1.000000,0.641319,0.641395,0.001931,1000,1000
20260721_175013_177,2026-07-22,11:39:55,Y,86.000000,86.000000,90.000000,1.000000,0.621760,0.621654,0.002230,1000,1000
20260721_175013_178,2026-07-22,11:39:59,Y,87.000000,87.000000,90.000000,1.000000,0.612642,0.612770,0.002263,1000,1000
20260721_175013_179,2026-07-22,11:40:02,Y,88.000000,88.000000,90.000000,1.000000,0.598876,0.598951,0.002073,1000,1000
20260721_175013_180,2026-07-22,11:40:05,Y,89.000000,89.000000,90.000000,1.000000,0.592391,0.592370,0.002002,1000,1000
20260721_175013_181,2026-07-22,11:40:09,Y,90.000000,90.000000,90.000000,1.000000,0.594232,0.594344,0.002007,1000,1000
