variant,region,pitch_mm,radii_mm,K,peb_median_m,peb_p95_m,peb_max_m,fraction_peb_1cm,fraction_peb_10cm,fraction_full_rank,minimum_visible_5sigma
pitch2,tile_ninth,2,"17,25",2,20.8975550145454,Inf,Inf,0.280276816608997,0.382698961937716,0.916955017301038,0
pitch2,tile_prism,2,"17,25",2,299580.09061647,Inf,Inf,0.208304498269896,0.252595155709343,0.665051903114187,0
pitch2,tile_core,2,"20,25",2,0.0193204222772914,141.228247985368,42506.6116622819,0.418685121107266,0.595847750865052,1,0
pitch2,tile_ninth,2,"20,25",2,67.0366353012813,Inf,Inf,0.202768166089965,0.305190311418685,0.922491349480969,0
pitch2,tile_prism,2,"20,25",2,4472843.74324879,Inf,Inf,0.150173010380623,0.224913494809689,0.68719723183391,0
pitch2,tile_core,2,"10,11,12,13,15,17,20,25",8,0.00272138608347337,0.0223056736704015,0.129867893052009,0.911418685121107,0.994463667820069,1,4
pitch2,tile_ninth,2,"10,11,12,13,15,17,20,25",8,0.00817499791062857,13.4403744871861,Inf,0.521107266435986,0.68719723183391,0.986159169550173,1
pitch2,tile_prism,2,"10,11,12,13,15,17,20,25",8,0.142529758965901,Inf,Inf,0.37439446366782,0.47681660899654,0.886505190311419,0
pitch2.25,tile_core,2.25,"10",1,Inf,Inf,Inf,0,0,0.160553633217993,0
pitch2.25,tile_ninth,2.25,"10",1,Inf,Inf,Inf,0,0,0.168858131487889,0
pitch2.25,tile_prism,2.25,"10",1,Inf,Inf,Inf,0,0,0.127335640138408,0
pitch2.25,tile_core,2.25,"11",1,22577.2533208615,Inf,Inf,0,0,0.667820069204152,0
pitch2.25,tile_ninth,2.25,"11",1,Inf,Inf,Inf,0,0,0.468512110726644,0
pitch2.25,tile_prism,2.25,"11",1,Inf,Inf,Inf,0,0,0.335640138408304,0
pitch2.25,tile_core,2.25,"12",1,38.4519723221843,9462.65554154433,33946.095071938,0,0.0055363321799308,1,0
pitch2.25,tile_ninth,2.25,"12",1,578.47758289019,Inf,Inf,0,0.0055363321799308,0.714878892733564,0
pitch2.25,tile_prism,2.25,"12",1,134737.348437947,Inf,Inf,0,0.0055363321799308,0.507266435986159,0
pitch2.25,tile_core,2.25,"13",1,1.11966007419474,46.3720112427138,1435.16504703148,0.0027681660899654,0.115570934256055,1,1
pitch2.25,tile_ninth,2.25,"13",1,18.0506141465981,Inf,Inf,0,0.0934256055363322,0.698269896193772,1
pitch2.25,tile_prism,2.25,"13",1,81201.7577996107,Inf,Inf,0.0027681660899654,0.0380622837370242,0.529411764705882,0
pitch2.25,tile_core,2.25,"15",1,0.0285925347824585,28.3690886677565,78.5632448432706,0.255363321799308,0.68719723183391,1,1
pitch2.25,tile_ninth,2.25,"15",1,31.0449109112189,Inf,Inf,0.130795847750865,0.363321799307958,0.817301038062284,0
pitch2.25,tile_prism,2.25,"15",1,35867.6306181115,Inf,Inf,0.0837370242214533,0.238754325259516,0.604152249134948,0
pitch2.25,tile_core,2.25,"17",1,0.00644402332579963,61.4800099656218,225.693903542154,0.57923875432526,0.637370242214533,1,1
pitch2.25,tile_ninth,2.25,"17",1,125.997182225832,Inf,Inf,0.280276816608997,0.327335640138408,0.778546712802768,0
pitch2.25,tile_prism,2.25,"17",1,81669.0756055585,Inf,Inf,0.211072664359862,0.238754325259516,0.626297577854671,0
pitch2.25,tile_core,2.25,"20",1,0.0256081235660709,551.848309770825,22350.0315416114,0.424221453287197,0.587543252595156,1,1
pitch2.25,tile_ninth,2.25,"20",1,665.975984401025,Inf,Inf,0.280276816608997,0.283044982698962,0.778546712802768,0
pitch2.25,tile_prism,2.25,"20",1,2416718.81189123,Inf,Inf,0.175086505190311,0.213840830449827,0.61522491349481,0
pitch2.25,tile_core,2.25,"25",1,0.214868559463963,26314.9829110208,7505592.40054794,0.363321799307958,0.426989619377163,1,0
pitch2.25,tile_ninth,2.25,"25",1,17002.8282407159,Inf,Inf,0.169550173010381,0.269204152249135,0.86159169550173,0
pitch2.25,tile_prism,2.25,"25",1,118195802.091733,Inf,Inf,0.13356401384083,0.169550173010381,0.617993079584775,0
pitch2.25,tile_core,2.25,"10,11",2,50.1749803187724,Inf,Inf,0,0.0166089965397924,0.939100346020761,0
pitch2.25,tile_ninth,2.25,"10,11",2,1043.09198736149,Inf,Inf,0,0.013840830449827,0.833910034602076,0
pitch2.25,tile_prism,2.25,"10,11",2,5632.22773767546,Inf,Inf,0,0.0055363321799308,0.701038062283737,0
pitch2.25,tile_core,2.25,"10,12",2,1.31080113716202,78.9385802596845,2861.14622418891,0.0110726643598616,0.132871972318339,1,0
pitch2.25,tile_ninth,2.25,"10,12",2,17.0024856387291,17960.2426345661,Inf,0,0.0802768166089965,0.986159169550173,0
pitch2.25,tile_prism,2.25,"10,12",2,50.7148913887277,Inf,Inf,0.0055363321799308,0.0525951557093426,0.842214532871972,0
pitch2.25,tile_core,2.25,"10,13",2,0.146975299418566,10.1552081697072,45.3690508588463,0.0775086505190311,0.427681660899654,1,1
pitch2.25,tile_ninth,2.25,"10,13",2,0.979610116939489,6676.39962554973,Inf,0.0249134948096886,0.197923875432526,0.986159169550173,1
pitch2.25,tile_prism,2.25,"10,13",2,9.20799658268726,Inf,Inf,0.0249134948096886,0.131487889273356,0.82560553633218,0
pitch2.25,tile_core,2.25,"10,15",2,0.0104109570209207,8.88630107698696,42.7593780806834,0.482352941176471,0.856055363321799,1,1
pitch2.25,tile_ninth,2.25,"10,15",2,0.886161671521278,1412497.19439914,Inf,0.252595155709343,0.426989619377163,0.958477508650519,0
pitch2.25,tile_prism,2.25,"10,15",2,43.8080972205896,Inf,Inf,0.186159169550173,0.299653979238754,0.761937716262976,0
pitch2.25,tile_core,2.25,"10,17",2,0.00545986410672324,3.38212701144158,117.279235059476,0.692733564013841,0.773010380622837,1,1
pitch2.25,tile_ninth,2.25,"10,17",2,2.25608417687827,Inf,Inf,0.363321799307958,0.391003460207612,0.944636678200692,0
pitch2.25,tile_prism,2.25,"10,17",2,209.614166182813,Inf,Inf,0.247058823529412,0.285813148788927,0.725951557093426,0
pitch2.25,tile_core,2.25,"10,20",2,0.0122884811780518,7.19366133717727,500.347832458388,0.44083044982699,0.714878892733564,1,1
pitch2.25,tile_ninth,2.25,"10,20",2,7.05835404207412,Inf,Inf,0.277508650519031,0.377162629757785,0.916955017301038,0
pitch2.25,tile_prism,2.25,"10,20",2,2113.60085730261,Inf,Inf,0.172318339100346,0.274740484429066,0.656747404844291,0
pitch2.25,tile_core,2.25,"10,25",2,0.126212258977157,569.064624814401,91589.1462047498,0.402076124567474,0.487889273356401,1,0
pitch2.25,tile_ninth,2.25,"10,25",2,253.896075991299,Inf,Inf,0.177854671280277,0.294117647058824,0.833910034602076,0
pitch2.25,tile_prism,2.25,"10,25",2,108502.880851744,Inf,Inf,0.139100346020761,0.183391003460208,0.590311418685121,0
pitch2.25,tile_core,2.25,"11,12",2,1.14850229599933,77.626825120885,2861.08350517967,0.0110726643598616,0.160553633217993,1,0
pitch2.25,tile_ninth,2.25,"11,12",2,3.45983005112467,45041.5347071392,Inf,0,0.130103806228374,0.988927335640138,0
pitch2.25,tile_prism,2.25,"11,12",2,27.8675387500161,Inf,Inf,0.0055363321799308,0.0664359861591696,0.878200692041523,0
pitch2.25,tile_core,2.25,"11,13",2,0.125741527206203,3.44726366642253,13.7575657086498,0.0387543252595156,0.449826989619377,1,1
pitch2.25,tile_ninth,2.25,"11,13",2,0.349337881323084,167.831005347768,57871.507425978,0.0221453287197232,0.347404844290657,1,1
pitch2.25,tile_prism,2.25,"11,13",2,1.53069024661972,Inf,Inf,0.027681660899654,0.217301038062284,0.880968858131488,0
pitch2.25,tile_core,2.25,"11,15",2,0.0103593685155497,0.38402682492659,8.53508413846781,0.493425605536332,0.847750865051903,1,1
pitch2.25,tile_ninth,2.25,"11,15",2,0.0414096925690885,34066.8508616541,Inf,0.2719723183391,0.595847750865052,0.972318339100346,0
pitch2.25,tile_prism,2.25,"11,15",2,0.66334687291149,Inf,Inf,0.177854671280277,0.407612456747405,0.803460207612457,0
pitch2.25,tile_core,2.25,"11,17",2,0.00534398238752717,1.5454687959351,108.957659409439,0.656747404844291,0.792387543252595,1,1
pitch2.25,tile_ninth,2.25,"11,17",2,0.181751809075026,6456660.31518755,Inf,0.352249134948097,0.465743944636678,0.972318339100346,0
pitch2.25,tile_prism,2.25,"11,17",2,6.88631558738574,Inf,Inf,0.241522491349481,0.335640138408304,0.748096885813149,0
pitch2.25,tile_core,2.25,"11,20",2,0.00889470757423435,9.75760016514364,158.158320464138,0.537716262975779,0.750865051903114,1,1
pitch2.25,tile_ninth,2.25,"11,20",2,0.667310017273457,Inf,Inf,0.285813148788927,0.418685121107266,0.944636678200692,0
pitch2.25,tile_prism,2.25,"11,20",2,82.2956013594076,Inf,Inf,0.194463667820069,0.274740484429066,0.689965397923875,0
pitch2.25,tile_core,2.25,"11,25",2,0.0572681252939072,92.061522478694,248.518017160367,0.371626297577855,0.582006920415225,1,0
pitch2.25,tile_ninth,2.25,"11,25",2,9.54442306535744,Inf,Inf,0.169550173010381,0.291349480968858,0.894809688581315,0
pitch2.25,tile_prism,2.25,"11,25",2,8137.89006053704,Inf,Inf,0.136332179930796,0.208304498269896,0.609688581314879,0
pitch2.25,tile_core,2.25,"12,13",2,0.101316548114922,3.49313158929282,43.0419345364192,0.0332179930795848,0.491349480968858,1,1
pitch2.25,tile_ninth,2.25,"12,13",2,0.261557737823872,177.184968972728,Inf,0.027681660899654,0.347404844290657,0.986159169550173,1
pitch2.25,tile_prism,2.25,"12,13",2,1.3195696548277,Inf,Inf,0.027681660899654,0.239446366782007,0.880968858131488,0
pitch2.25,tile_core,2.25,"12,15",2,0.00832687727903532,0.0385579054500794,0.160357803972299,0.58477508650519,0.994463667820069,1,1
pitch2.25,tile_ninth,2.25,"12,15",2,0.0188048545454808,227.872356285174,Inf,0.352249134948097,0.656747404844291,0.986159169550173,1
pitch2.25,tile_prism,2.25,"12,15",2,0.681374781817714,Inf,Inf,0.249826989619377,0.451903114186851,0.864359861591696,0
pitch2.25,tile_core,2.25,"12,17",2,0.00487825300624033,0.109206973229581,5.18034973331226,0.806228373702422,0.941868512110727,1,1
pitch2.25,tile_ninth,2.25,"12,17",2,0.0260088470030923,521.894413576833,Inf,0.429757785467128,0.570934256055363,0.986159169550173,0
pitch2.25,tile_prism,2.25,"12,17",2,2.05843714010046,Inf,Inf,0.30242214532872,0.415916955017301,0.792387543252595,0
pitch2.25,tile_core,2.25,"12,20",2,0.00726389323101798,1.31147482353086,58.7717886622442,0.598615916955017,0.878200692041523,1,1
pitch2.25,tile_ninth,2.25,"12,20",2,0.103228239517522,105558.289078837,Inf,0.291349480968858,0.496193771626298,0.975086505190311,0
pitch2.25,tile_prism,2.25,"12,20",2,56.4364338049182,Inf,Inf,0.202768166089965,0.343944636678201,0.692733564013841,0
pitch2.25,tile_core,2.25,"12,25",2,0.0232501900505863,24.3642496570792,116.469325464999,0.355017301038062,0.659515570934256,1,0
pitch2.25,tile_ninth,2.25,"12,25",2,2.72371042904818,Inf,Inf,0.175086505190311,0.349480968858132,0.803460207612457,0
pitch2.25,tile_prism,2.25,"12,25",2,2289.83698398454,Inf,Inf,0.13356401384083,0.263667820069204,0.593079584775086,0
pitch2.25,tile_core,2.25,"13,15",2,0.00854595820646325,0.0327625264402508,0.0617051213221351,0.601384083044983,1,1,2
pitch2.25,tile_ninth,2.25,"13,15",2,0.0158201289439861,172.627657172109,Inf,0.343944636678201,0.692733564013841,0.986159169550173,1
pitch2.25,tile_prism,2.25,"13,15",2,0.476535090378588,Inf,Inf,0.224913494809689,0.468512110726644,0.864359861591696,0
pitch2.25,tile_core,2.25,"13,17",2,0.00462910026335503,0.0285898338585074,0.422763051406627,0.886505190311419,0.972318339100346,1,2
pitch2.25,tile_ninth,2.25,"13,17",2,0.0109123257484095,389.307400242809,Inf,0.482352941176471,0.612456747404844,0.986159169550173,1
pitch2.25,tile_prism,2.25,"13,17",2,0.783086853934527,Inf,Inf,0.332871972318339,0.424221453287197,0.833910034602076,0
pitch2.25,tile_core,2.25,"13,20",2,0.00502065058079477,0.245982833904212,2.61064238323904,0.737024221453287,0.914186851211073,1,2
pitch2.25,tile_ninth,2.25,"13,20",2,0.0481743699472782,21101.8519167077,Inf,0.379930795847751,0.51280276816609,0.958477508650519,1
pitch2.25,tile_prism,2.25,"13,20",2,13.322682024695,Inf,Inf,0.260899653979239,0.357785467128028,0.737024221453287,0
pitch2.25,tile_core,2.25,"13,25",2,0.0128072666370758,3.27647543283689,47.0464817616602,0.421453287197232,0.778546712802768,1,1
pitch2.25,tile_ninth,2.25,"13,25",2,0.93974229536781,Inf,Inf,0.208304498269896,0.407612456747405,0.792387543252595,1
pitch2.25,tile_prism,2.25,"13,25",2,521.806016550263,Inf,Inf,0.155709342560554,0.291349480968858,0.609688581314879,0
pitch2.25,tile_core,2.25,"15,17",2,0.00458284928812578,0.0224736153537352,0.241800170252153,0.833910034602076,0.988927335640138,1,2
pitch2.25,tile_ninth,2.25,"15,17",2,0.0187205942032424,101400.836851094,Inf,0.429757785467128,0.570934256055363,0.958477508650519,0
pitch2.25,tile_prism,2.25,"15,17",2,3.64553343820349,Inf,Inf,0.307958477508651,0.399307958477509,0.784083044982699,0
pitch2.25,tile_core,2.25,"15,20",2,0.00409710459195069,0.0237804240394603,0.242013970295377,0.836678200692042,0.988927335640138,1,2
pitch2.25,tile_ninth,2.25,"15,20",2,0.0378978628874136,124403.403385346,Inf,0.435294117647059,0.565397923875433,0.958477508650519,0
pitch2.25,tile_prism,2.25,"15,20",2,41.8386348830749,Inf,Inf,0.305190311418685,0.382698961937716,0.767474048442907,0
pitch2.25,tile_core,2.25,"15,25",2,0.00503693131784109,0.166683508396982,0.3706844549299,0.667820069204152,0.878200692041523,1,1
pitch2.25,tile_ninth,2.25,"15,25",2,0.48689955701863,Inf,Inf,0.366089965397924,0.418685121107266,0.889273356401384,0
pitch2.25,tile_prism,2.25,"15,25",2,3102.05163110245,Inf,Inf,0.252595155709343,0.310726643598616,0.676124567474048,0
pitch2.25,tile_core,2.25,"17,20",2,0.00401773069824641,0.0835080271488798,6.24240745559353,0.676124567474048,0.958477508650519,1,2
pitch2.25,tile_ninth,2.25,"17,20",2,0.121166465371443,48791770.1218406,Inf,0.363321799307958,0.490657439446367,0.958477508650519,0
pitch2.25,tile_prism,2.25,"17,20",2,232.047053127032,Inf,Inf,0.238754325259516,0.335640138408304,0.773010380622837,0
pitch2.25,tile_core,2.25,"17,25",2,0.00468905228948722,0.740287335453027,84.9786828656152,0.68719723183391,0.784083044982699,1,1
pitch2.25,tile_ninth,2.25,"17,25",2,1.56920330091028,Inf,Inf,0.368858131487889,0.418685121107266,0.916955017301038,0
pitch2.25,tile_prism,2.25,"17,25",2,8614.24681681882,Inf,Inf,0.241522491349481,0.30242214532872,0.701038062283737,0
pitch2.25,tile_core,2.25,"20,25",2,0.00960354079748496,4.33468223750879,597.25917125401,0.51280276816609,0.742560553633218,1,1
pitch2.25,tile_ninth,2.25,"20,25",2,4.88951302638606,45613808647.3775,Inf,0.280276816608997,0.404844290657439,0.958477508650519,0
pitch2.25,tile_prism,2.25,"20,25",2,33304.0697818043,Inf,Inf,0.188927335640138,0.274740484429066,0.734256055363322,0
pitch2.25,tile_core,2.25,"10,11,12,13,15,17,20,25",8,0.00273485802168727,0.011282447718163,0.0471443667593335,0.941868512110727,1,1,3
pitch2.25,tile_ninth,2.25,"10,11,12,13,15,17,20,25",8,0.00638176516267712,4.12057470916718,15466.8704108665,0.570934256055363,0.795155709342561,1,2
pitch2.25,tile_prism,2.25,"10,11,12,13,15,17,20,25",8,0.046807497345928,Inf,Inf,0.402076124567474,0.557093425605536,0.947404844290657,0
pitch2.5,tile_core,2.5,"11",1,Inf,Inf,Inf,0,0,0.299653979238754,0
pitch2.5,tile_ninth,2.5,"11",1,Inf,Inf,Inf,0,0,0.294117647058824,0
pitch2.5,tile_prism,2.5,"11",1,Inf,Inf,Inf,0,0,0.194463667820069,0
pitch2.5,tile_core,2.5,"12",1,3786.41954992245,Inf,Inf,0,0,0.792387543252595,0
pitch2.5,tile_ninth,2.5,"12",1,76450.4182961621,Inf,Inf,0,0,0.58477508650519,0
pitch2.5,tile_prism,2.5,"12",1,Inf,Inf,Inf,0,0,0.438062283737024,0
pitch2.5,tile_core,2.5,"13",1,18.202944538091,3340.38621433642,15275.0063406499,0,0.0110726643598616,1,0
pitch2.5,tile_ninth,2.5,"13",1,374.252547141318,Inf,Inf,0,0.0110726643598616,0.856055363321799,0
pitch2.5,tile_prism,2.5,"13",1,17910.5484503061,Inf,Inf,0,0.00830449826989619,0.587543252595156,0
pitch2.5,tile_core,2.5,"15",1,0.135605396517142,2.9096860421531,7.19307719785991,0.0456747404844291,0.438062283737024,1,1
pitch2.5,tile_ninth,2.5,"15",1,1.44933400792663,Inf,Inf,0.0290657439446367,0.233217993079585,0.803460207612457,1
pitch2.5,tile_prism,2.5,"15",1,4812.96860765693,Inf,Inf,0.0207612456747405,0.169550173010381,0.606920415224913,0
pitch2.5,tile_core,2.5,"17",1,0.0104341381695059,13.0153969230752,33.9731654775591,0.468512110726644,0.761937716262976,1,1
pitch2.5,tile_ninth,2.5,"17",1,13.4777109083398,Inf,Inf,0.249826989619377,0.418685121107266,0.86159169550173,0
pitch2.5,tile_prism,2.5,"17",1,7995.52671543367,Inf,Inf,0.139100346020761,0.285813148788927,0.662283737024221,0
pitch2.5,tile_core,2.5,"20",1,0.00559333365996846,42.9087717429908,383.272419388009,0.58477508650519,0.606920415224913,1,1
pitch2.5,tile_ninth,2.5,"20",1,106.499799932836,Inf,Inf,0.280276816608997,0.305190311418685,0.778546712802768,0
pitch2.5,tile_prism,2.5,"20",1,74172.6982341644,Inf,Inf,0.213840830449827,0.230449826989619,0.634602076124567,0
pitch2.5,tile_core,2.5,"25",1,0.0811644730432698,2137.3093880359,233775.05252512,0.418685121107266,0.529411764705882,1,0
pitch2.5,tile_ninth,2.5,"25",1,1780.436129238,Inf,Inf,0.188927335640138,0.280276816608997,0.86159169550173,0
pitch2.5,tile_prism,2.5,"25",1,3441015.28857565,Inf,Inf,0.136332179930796,0.197231833910035,0.634602076124567,0
pitch2.5,tile_core,2.5,"11,12",2,14.7597990802384,15326.7336809954,Inf,0,0.055363321799308,0.983391003460208,0
pitch2.5,tile_ninth,2.5,"11,12",2,125.201549207631,Inf,Inf,0,0.0249134948096886,0.908650519031142,0
pitch2.5,tile_prism,2.5,"11,12",2,815.86097455233,Inf,Inf,0,0.0055363321799308,0.795155709342561,0
pitch2.5,tile_core,2.5,"11,13",2,0.59690816299433,39.4767919987337,3223.29689400736,0.0221453287197232,0.17439446366782,1,0
pitch2.5,tile_ninth,2.5,"11,13",2,6.05865432135077,4929.03403071808,27876.4031231005,0,0.0885813148788927,1,0
pitch2.5,tile_prism,2.5,"11,13",2,18.9102603530081,Inf,Inf,0.0055363321799308,0.0747404844290657,0.889273356401384,0
pitch2.5,tile_core,2.5,"11,15",2,0.0304057047200527,0.671323243894365,5.13439461234784,0.169550173010381,0.778546712802768,1,1
pitch2.5,tile_ninth,2.5,"11,15",2,0.138121065503479,1218.91952637514,82880.4524406269,0.0726643598615917,0.443598615916955,1,1
pitch2.5,tile_prism,2.5,"11,15",2,1.38740334351256,Inf,Inf,0.0754325259515571,0.296885813148789,0.836678200692042,0
pitch2.5,tile_core,2.5,"11,17",2,0.00630727015506721,1.25881783380215,5.41160609951314,0.714878892733564,0.89757785467128,1,1
pitch2.5,tile_ninth,2.5,"11,17",2,0.194576344350296,15971.1833727303,Inf,0.335640138408304,0.465743944636678,0.972318339100346,0
pitch2.5,tile_prism,2.5,"11,17",2,12.4753318421526,Inf,Inf,0.238754325259516,0.330103806228374,0.797923875432526,0
pitch2.5,tile_core,2.5,"11,20",2,0.00562693179802118,1.54517537199783,14.0571869914949,0.65121107266436,0.814532871972318,1,1
pitch2.5,tile_ninth,2.5,"11,20",2,0.859817779055539,11341452.9010847,Inf,0.335640138408304,0.407612456747405,0.972318339100346,0
pitch2.5,tile_prism,2.5,"11,20",2,74.6255210106009,Inf,Inf,0.230449826989619,0.285813148788927,0.745328719723183,0
pitch2.5,tile_core,2.5,"11,25",2,0.0511428339797043,31.5024012495082,3671.58156452302,0.418685121107266,0.604152249134948,1,0
pitch2.5,tile_ninth,2.5,"11,25",2,18.0509036472458,Inf,Inf,0.197231833910035,0.349480968858132,0.894809688581315,0
pitch2.5,tile_prism,2.5,"11,25",2,5842.34756452138,Inf,Inf,0.141868512110727,0.216608996539792,0.634602076124567,0
pitch2.5,tile_core,2.5,"12,13",2,0.606973043994337,39.4755771490724,3223.28434209485,0.0055363321799308,0.179930795847751,1,0
pitch2.5,tile_ninth,2.5,"12,13",2,3.83503102811364,8606.08846811381,101297.008655079,0.0055363321799308,0.152249134948097,1,0
pitch2.5,tile_prism,2.5,"12,13",2,12.2563150393215,Inf,Inf,0.0055363321799308,0.0913494809688581,0.916955017301038,0
pitch2.5,tile_core,2.5,"12,15",2,0.032447318109515,0.462222495699041,2.31787037559392,0.172318339100346,0.750865051903114,1,1
pitch2.5,tile_ninth,2.5,"12,15",2,0.0505712392367284,22.8126894842077,76779.6972023595,0.116955017301038,0.612456747404844,1,1
pitch2.5,tile_prism,2.5,"12,15",2,0.23699264598448,Inf,Inf,0.0892733564013841,0.385467128027682,0.89757785467128,0
pitch2.5,tile_core,2.5,"12,17",2,0.00618242669576285,0.434665359978545,2.06731666562453,0.684429065743945,0.886505190311419,1,1
pitch2.5,tile_ninth,2.5,"12,17",2,0.0397254749133515,29050.0523679853,1280094.29864747,0.368858131487889,0.587543252595156,1,0
pitch2.5,tile_prism,2.5,"12,17",2,0.509149598413318,Inf,Inf,0.26643598615917,0.404844290657439,0.836678200692042,0
pitch2.5,tile_core,2.5,"12,20",2,0.00558817382745977,1.22349204922538,64.3469246347161,0.65121107266436,0.797923875432526,1,1
pitch2.5,tile_ninth,2.5,"12,20",2,0.315177147448165,359752.275020532,Inf,0.341176470588235,0.454671280276817,0.972318339100346,0
pitch2.5,tile_prism,2.5,"12,20",2,8.30747927546834,Inf,Inf,0.238754325259516,0.332871972318339,0.742560553633218,0
pitch2.5,tile_core,2.5,"12,25",2,0.026296527108892,7.81427011246094,81.9895542284207,0.418685121107266,0.709342560553633,1,0
pitch2.5,tile_ninth,2.5,"12,25",2,1.92984534212361,Inf,Inf,0.175086505190311,0.360553633217993,0.889273356401384,0
pitch2.5,tile_prism,2.5,"12,25",2,507.392326211591,Inf,Inf,0.136332179930796,0.252595155709343,0.656747404844291,0
pitch2.5,tile_core,2.5,"13,15",2,0.0249883216300125,0.279445339857924,0.69210500983603,0.147404844290657,0.833910034602076,1,1
pitch2.5,tile_ninth,2.5,"13,15",2,0.0382928026878723,14.3527803573508,5894.14878823656,0.16401384083045,0.65121107266436,1,1
pitch2.5,tile_prism,2.5,"13,15",2,0.221841563041369,Inf,Inf,0.0837370242214533,0.451903114186851,0.914186851211073,0
pitch2.5,tile_core,2.5,"13,17",2,0.00586284629951789,0.0300102967337381,0.840156541355485,0.811764705882353,0.986159169550173,1,1
pitch2.5,tile_ninth,2.5,"13,17",2,0.0103335184170058,85.4644739584753,5894.149709723,0.496193771626298,0.665051903114187,1,1
pitch2.5,tile_prism,2.5,"13,17",2,0.495942973634406,Inf,Inf,0.346712802768166,0.471280276816609,0.886505190311419,0
pitch2.5,tile_core,2.5,"13,20",2,0.00510019916407093,0.191415532892264,3.72072612761737,0.728719723183391,0.922491349480969,1,1
pitch2.5,tile_ninth,2.5,"13,20",2,0.0355527782172217,696.700641223845,97781.6432731392,0.402076124567474,0.559861591695502,1,0
pitch2.5,tile_prism,2.5,"13,20",2,6.37472920379092,Inf,Inf,0.263667820069204,0.396539792387543,0.781314878892734,0
pitch2.5,tile_core,2.5,"13,25",2,0.0156989159799711,2.95174800545478,31.9482276480927,0.426989619377163,0.811764705882353,1,0
pitch2.5,tile_ninth,2.5,"13,25",2,0.508688793456337,95010.2851241054,Inf,0.188927335640138,0.41038062283737,0.994463667820069,0
pitch2.5,tile_prism,2.5,"13,25",2,151.020397241564,Inf,Inf,0.141868512110727,0.291349480968858,0.670588235294118,0
pitch2.5,tile_core,2.5,"15,17",2,0.00627412781224811,0.0146161769885907,0.0342363379605562,0.867128027681661,1,1,2
pitch2.5,tile_ninth,2.5,"15,17",2,0.0112470708847825,100.119568353766,Inf,0.468512110726644,0.706574394463668,0.986159169550173,1
pitch2.5,tile_prism,2.5,"15,17",2,0.218352983306217,Inf,Inf,0.313494809688581,0.485121107266436,0.864359861591696,0
pitch2.5,tile_core,2.5,"15,20",2,0.00419194556681052,0.0136730070674606,0.102488046173374,0.908650519031142,0.994463667820069,1,2
pitch2.5,tile_ninth,2.5,"15,20",2,0.00983332551932175,753.106713626342,Inf,0.510034602076125,0.612456747404844,0.986159169550173,1
pitch2.5,tile_prism,2.5,"15,20",2,1.54482514114522,Inf,Inf,0.330103806228374,0.451903114186851,0.836678200692042,0
pitch2.5,tile_core,2.5,"15,25",2,0.00554729050331548,0.232859735724395,0.807624676947804,0.725951557093426,0.903114186851211,1,1
pitch2.5,tile_ninth,2.5,"15,25",2,0.0976600241068356,Inf,Inf,0.385467128027682,0.504498269896194,0.930795847750865,1
pitch2.5,tile_prism,2.5,"15,25",2,73.7717597789448,Inf,Inf,0.260899653979239,0.355017301038062,0.714878892733564,0
pitch2.5,tile_core,2.5,"17,20",2,0.00396381143505573,0.021956904578444,0.181072982373728,0.828373702422145,0.991695501730104,1,2
pitch2.5,tile_ninth,2.5,"17,20",2,0.0207462318671438,52627.5958687102,Inf,0.429757785467128,0.565397923875433,0.958477508650519,0
pitch2.5,tile_prism,2.5,"17,20",2,4.99256092122606,Inf,Inf,0.30242214532872,0.393771626297578,0.811764705882353,0
pitch2.5,tile_core,2.5,"17,25",2,0.00423540666003339,0.0503901433986756,0.372574764497107,0.784083044982699,0.986159169550173,1,1
pitch2.5,tile_ninth,2.5,"17,25",2,0.105507198501468,Inf,Inf,0.415916955017301,0.487889273356401,0.916955017301038,0
pitch2.5,tile_prism,2.5,"17,25",2,259.93209656247,Inf,Inf,0.291349480968858,0.343944636678201,0.745328719723183,0
pitch2.5,tile_core,2.5,"20,25",2,0.00528936964991444,0.270645104723199,14.0640512787178,0.617993079584775,0.864359861591696,1,1
pitch2.5,tile_ninth,2.5,"20,25",2,0.402199616130465,104958777.371013,Inf,0.319031141868512,0.418685121107266,0.958477508650519,0
pitch2.5,tile_prism,2.5,"20,25",2,1073.24921420008,Inf,Inf,0.224913494809689,0.307958477508651,0.786851211072664,0
pitch2.5,tile_core,2.5,"11,12,13,15,17,20,25",7,0.00289690144250928,0.00831983794406692,0.0258282359781254,0.958477508650519,1,1,3
pitch2.5,tile_ninth,2.5,"11,12,13,15,17,20,25",7,0.00531166819272699,1.27839505662363,294.6852232814,0.595847750865052,0.839446366782007,1,2
pitch2.5,tile_prism,2.5,"11,12,13,15,17,20,25",7,0.0285341195502808,5942142.59428017,Inf,0.424221453287197,0.595847750865052,0.958477508650519,0
short_gap,tile_core,2,"13",1,0.00944319737826327,0.405892715929824,1.22258272193946,0.521107266435986,0.847750865051903,1,1
short_gap,tile_ninth,2,"13",1,0.840361443750559,Inf,Inf,0.26643598615917,0.449134948096886,0.903114186851211,1
short_gap,tile_prism,2,"13",1,628.719783524254,Inf,Inf,0.191695501730104,0.321799307958477,0.742560553633218,0
short_gap,tile_core,2,"15",1,0.00544048093976906,3.91893708831771,11.8151549084567,0.606920415224913,0.761937716262976,1,1
short_gap,tile_ninth,2,"15",1,6.21101359519102,Inf,Inf,0.307958477508651,0.413148788927336,0.880968858131488,0
