BaseIndex,HalfAngle_deg,FOV_deg,K,Pattern,Budget,RequiredArea_mm2,TotalSamples
462,30,65,5,center_ring,per_orientation,1326.36502696307,5000
463,45,65,5,center_ring,per_orientation,444.734829692735,5000
464,60,65,5,center_ring,per_orientation,409.044874599926,5000
465,75,65,5,center_ring,per_orientation,473.689686800505,5000
466,15,70,5,center_ring,per_orientation,165420512.290103,5000
467,30,70,5,center_ring,per_orientation,1326.36502696307,5000
468,45,70,5,center_ring,per_orientation,444.734829692735,5000
469,60,70,5,center_ring,per_orientation,402.288128001976,5000
470,75,70,5,center_ring,per_orientation,468.074616429763,5000
471,15,75,5,center_ring,per_orientation,165420512.290103,5000
472,30,75,5,center_ring,per_orientation,1326.36502696307,5000
473,45,75,5,center_ring,per_orientation,444.734829692735,5000
474,60,75,5,center_ring,per_orientation,402.288128001976,5000
475,75,75,5,center_ring,per_orientation,468.074616429763,5000
476,15,85,5,center_ring,per_orientation,165420512.290103,5000
477,30,85,5,center_ring,per_orientation,1326.36502696307,5000
478,45,85,5,center_ring,per_orientation,444.734829692735,5000
479,60,85,5,center_ring,per_orientation,402.288128001976,5000
480,75,85,5,center_ring,per_orientation,468.074616429763,5000
481,15,45,9,center_ring,per_orientation,Inf,9000
482,30,45,9,center_ring,per_orientation,Inf,9000
483,45,45,9,center_ring,per_orientation,Inf,9000
484,60,45,9,center_ring,per_orientation,Inf,9000
485,75,45,9,center_ring,per_orientation,Inf,9000
486,15,60,9,center_ring,per_orientation,Inf,9000
487,30,60,9,center_ring,per_orientation,Inf,9000
488,45,60,9,center_ring,per_orientation,Inf,9000
489,60,60,9,center_ring,per_orientation,Inf,9000
490,75,60,9,center_ring,per_orientation,Inf,9000
491,15,65,9,center_ring,per_orientation,233773960.663714,9000
492,30,65,9,center_ring,per_orientation,937.940965285539,9000
493,45,65,9,center_ring,per_orientation,314.487019225986,9000
494,60,65,9,center_ring,per_orientation,284.463728538596,9000
495,75,65,9,center_ring,per_orientation,334.953571721338,9000
496,15,70,9,center_ring,per_orientation,116997660.840413,9000
497,30,70,9,center_ring,per_orientation,937.940965285539,9000
498,45,70,9,center_ring,per_orientation,314.487019225986,9000
499,60,70,9,center_ring,per_orientation,284.463728538596,9000
500,75,70,9,center_ring,per_orientation,330.983030011686,9000
501,15,75,9,center_ring,per_orientation,116997660.840413,9000
502,30,75,9,center_ring,per_orientation,937.940965285539,9000
503,45,75,9,center_ring,per_orientation,314.487019225986,9000
504,60,75,9,center_ring,per_orientation,284.463728538596,9000
505,75,75,9,center_ring,per_orientation,330.983030011686,9000
506,15,85,9,center_ring,per_orientation,116997660.840413,9000
507,30,85,9,center_ring,per_orientation,937.940965285539,9000
508,45,85,9,center_ring,per_orientation,314.487019225986,9000
509,60,85,9,center_ring,per_orientation,284.463728538596,9000
510,75,85,9,center_ring,per_orientation,330.983030011686,9000
511,15,45,15,center_ring,per_orientation,Inf,15000
512,30,45,15,center_ring,per_orientation,Inf,15000
513,45,45,15,center_ring,per_orientation,Inf,15000
514,60,45,15,center_ring,per_orientation,Inf,15000
515,75,45,15,center_ring,per_orientation,Inf,15000
516,15,60,15,center_ring,per_orientation,Inf,15000
517,30,60,15,center_ring,per_orientation,Inf,15000
518,45,60,15,center_ring,per_orientation,Inf,15000
519,60,60,15,center_ring,per_orientation,Inf,15000
520,75,60,15,center_ring,per_orientation,Inf,15000
521,15,65,15,center_ring,per_orientation,240073145.44286,15000
522,30,65,15,center_ring,per_orientation,712.174306258711,15000
523,45,65,15,center_ring,per_orientation,237.734380096016,15000
524,60,65,15,center_ring,per_orientation,220.101077928106,15000
525,75,65,15,center_ring,per_orientation,253.202757269394,15000
526,15,70,15,center_ring,per_orientation,88452388.0897305,15000
527,30,70,15,center_ring,per_orientation,709.039130777516,15000
528,45,70,15,center_ring,per_orientation,237.734380096016,15000
529,60,70,15,center_ring,per_orientation,215.035525460387,15000
530,75,70,15,center_ring,per_orientation,250.201276823919,15000
531,15,75,15,center_ring,per_orientation,88452388.0897305,15000
532,30,75,15,center_ring,per_orientation,709.039130777516,15000
533,45,75,15,center_ring,per_orientation,237.734380096016,15000
534,60,75,15,center_ring,per_orientation,215.035525460387,15000
535,75,75,15,center_ring,per_orientation,250.201276823919,15000
536,15,85,15,center_ring,per_orientation,88452388.0897305,15000
537,30,85,15,center_ring,per_orientation,709.039130777516,15000
538,45,85,15,center_ring,per_orientation,237.734380096016,15000
539,60,85,15,center_ring,per_orientation,215.035525460387,15000
540,75,85,15,center_ring,per_orientation,250.201276823919,15000
541,15,45,25,center_ring,per_orientation,Inf,25000
542,30,45,25,center_ring,per_orientation,Inf,25000
543,45,45,25,center_ring,per_orientation,Inf,25000
544,60,45,25,center_ring,per_orientation,Inf,25000
545,75,45,25,center_ring,per_orientation,Inf,25000
546,15,60,25,center_ring,per_orientation,Inf,25000
547,30,60,25,center_ring,per_orientation,Inf,25000
548,45,60,25,center_ring,per_orientation,Inf,25000
549,60,60,25,center_ring,per_orientation,Inf,25000
550,75,60,25,center_ring,per_orientation,Inf,25000
551,15,65,25,center_ring,per_orientation,173679316.401112,25000
552,30,65,25,center_ring,per_orientation,541.547850463551,25000
553,45,65,25,center_ring,per_orientation,181.57471247262,25000
554,60,65,25,center_ring,per_orientation,164.236626627384,25000
555,75,65,25,center_ring,per_orientation,193.38755962697,25000
556,15,70,25,center_ring,per_orientation,67561425.5796482,25000
557,30,70,25,center_ring,per_orientation,541.547850463551,25000
558,45,70,25,center_ring,per_orientation,181.57471247262,25000
559,60,70,25,center_ring,per_orientation,164.236626627384,25000
560,75,70,25,center_ring,per_orientation,191.095125928843,25000
561,15,75,25,center_ring,per_orientation,67561425.5796482,25000
562,30,75,25,center_ring,per_orientation,541.547850463551,25000
563,45,75,25,center_ring,per_orientation,181.57471247262,25000
564,60,75,25,center_ring,per_orientation,164.236626627384,25000
565,75,75,25,center_ring,per_orientation,191.095125928843,25000
566,15,85,25,center_ring,per_orientation,67561425.5796482,25000
567,30,85,25,center_ring,per_orientation,541.547850463551,25000
568,45,85,25,center_ring,per_orientation,181.57471247262,25000
569,60,85,25,center_ring,per_orientation,164.236626627384,25000
570,75,85,25,center_ring,per_orientation,191.095125928843,25000
571,15,45,49,center_ring,per_orientation,Inf,49000
572,30,45,49,center_ring,per_orientation,Inf,49000
573,45,45,49,center_ring,per_orientation,Inf,49000
574,60,45,49,center_ring,per_orientation,Inf,49000
575,75,45,49,center_ring,per_orientation,Inf,49000
576,15,60,49,center_ring,per_orientation,Inf,49000
577,30,60,49,center_ring,per_orientation,Inf,49000
578,45,60,49,center_ring,per_orientation,Inf,49000
579,60,60,49,center_ring,per_orientation,Inf,49000
580,75,60,49,center_ring,per_orientation,Inf,49000
581,15,65,49,center_ring,per_orientation,136568856.272642,49000
582,30,65,49,center_ring,per_orientation,397.600409705191,49000
583,45,65,49,center_ring,per_orientation,128.393791420873,49000
584,60,65,49,center_ring,per_orientation,116.133108407087,49000
585,75,65,49,center_ring,per_orientation,136.746049372044,49000
586,15,70,49,center_ring,per_orientation,47775635.0752952,49000
587,30,70,49,center_ring,per_orientation,382.937492920629,49000
588,45,70,49,center_ring,per_orientation,128.393791420873,49000
589,60,70,49,center_ring,per_orientation,116.133108407087,49000
590,75,70,49,center_ring,per_orientation,135.125046091475,49000
591,15,75,49,center_ring,per_orientation,47775635.0752952,49000
592,30,75,49,center_ring,per_orientation,382.937492920629,49000
593,45,75,49,center_ring,per_orientation,128.393791420873,49000
594,60,75,49,center_ring,per_orientation,116.133108407087,49000
595,75,75,49,center_ring,per_orientation,135.125046091475,49000
596,15,85,49,center_ring,per_orientation,47775635.0752952,49000
597,30,85,49,center_ring,per_orientation,382.937492920629,49000
598,45,85,49,center_ring,per_orientation,128.393791420873,49000
599,60,85,49,center_ring,per_orientation,116.133108407087,49000
600,75,85,49,center_ring,per_orientation,135.125046091475,49000
601,15,45,81,center_ring,per_orientation,Inf,81000
602,30,45,81,center_ring,per_orientation,Inf,81000
603,45,45,81,center_ring,per_orientation,Inf,81000
604,60,45,81,center_ring,per_orientation,Inf,81000
605,75,45,81,center_ring,per_orientation,Inf,81000
606,15,60,81,center_ring,per_orientation,Inf,81000
607,30,60,81,center_ring,per_orientation,Inf,81000
608,45,60,81,center_ring,per_orientation,Inf,81000
609,60,60,81,center_ring,per_orientation,Inf,81000
610,75,60,81,center_ring,per_orientation,Inf,81000
611,15,65,81,center_ring,per_orientation,111505298.386649,81000
612,30,65,81,center_ring,per_orientation,319.643763285394,81000
613,45,65,81,center_ring,per_orientation,99.4537477746772,81000
614,60,65,81,center_ring,per_orientation,89.9564069460975,81000
615,75,65,81,center_ring,per_orientation,105.92316015722,81000
616,15,70,81,center_ring,per_orientation,37007642.478648,81000
617,30,70,81,center_ring,per_orientation,296.623807428752,81000
618,45,70,81,center_ring,per_orientation,99.4537477746772,81000
619,60,70,81,center_ring,per_orientation,89.9564069460974,81000
620,75,70,81,center_ring,per_orientation,104.667533907298,81000
621,15,75,81,center_ring,per_orientation,37007642.478648,81000
622,30,75,81,center_ring,per_orientation,296.623807428752,81000
623,45,75,81,center_ring,per_orientation,99.4537477746772,81000
624,60,75,81,center_ring,per_orientation,89.9564069460974,81000
625,75,75,81,center_ring,per_orientation,104.667533907298,81000
626,15,85,81,center_ring,per_orientation,37007642.478648,81000
627,30,85,81,center_ring,per_orientation,296.623807428752,81000
628,45,85,81,center_ring,per_orientation,99.4537477746772,81000
629,60,85,81,center_ring,per_orientation,89.9564069460974,81000
630,75,85,81,center_ring,per_orientation,104.667533907298,81000
631,15,45,3,two_rings,per_orientation,Inf,3000
632,30,45,3,two_rings,per_orientation,Inf,3000
633,45,45,3,two_rings,per_orientation,Inf,3000
634,60,45,3,two_rings,per_orientation,Inf,3000
635,75,45,3,two_rings,per_orientation,Inf,3000
636,15,60,3,two_rings,per_orientation,Inf,3000
637,30,60,3,two_rings,per_orientation,Inf,3000
638,45,60,3,two_rings,per_orientation,Inf,3000
639,60,60,3,two_rings,per_orientation,Inf,3000
640,75,60,3,two_rings,per_orientation,Inf,3000
641,15,65,3,two_rings,per_orientation,Inf,3000
642,30,65,3,two_rings,per_orientation,Inf,3000
643,45,65,3,two_rings,per_orientation,Inf,3000
644,60,65,3,two_rings,per_orientation,Inf,3000
645,75,65,3,two_rings,per_orientation,Inf,3000
646,15,70,3,two_rings,per_orientation,421189427.402139,3000
647,30,70,3,two_rings,per_orientation,3517.55334378294,3000
648,45,70,3,two_rings,per_orientation,1112.58213676141,3000
649,60,70,3,two_rings,per_orientation,1023.50624409372,3000
650,75,70,3,two_rings,per_orientation,1197.52600204184,3000
651,15,75,3,two_rings,per_orientation,421189427.402139,3000
652,30,75,3,two_rings,per_orientation,3517.55334378294,3000
653,45,75,3,two_rings,per_orientation,1112.58213676141,3000
654,60,75,3,two_rings,per_orientation,1023.50624409372,3000
655,75,75,3,two_rings,per_orientation,1197.52600204184,3000
656,15,85,3,two_rings,per_orientation,421189427.402139,3000
657,30,85,3,two_rings,per_orientation,3517.55334378294,3000
658,45,85,3,two_rings,per_orientation,1112.58213676141,3000
659,60,85,3,two_rings,per_orientation,1023.50624409372,3000
660,75,85,3,two_rings,per_orientation,1197.52600204184,3000
661,15,45,5,two_rings,per_orientation,Inf,5000
662,30,45,5,two_rings,per_orientation,Inf,5000
663,45,45,5,two_rings,per_orientation,Inf,5000
664,60,45,5,two_rings,per_orientation,Inf,5000
665,75,45,5,two_rings,per_orientation,Inf,5000
666,15,60,5,two_rings,per_orientation,Inf,5000
667,30,60,5,two_rings,per_orientation,Inf,5000
668,45,60,5,two_rings,per_orientation,Inf,5000
669,60,60,5,two_rings,per_orientation,Inf,5000
670,75,60,5,two_rings,per_orientation,Inf,5000
671,15,65,5,two_rings,per_orientation,Inf,5000
672,30,65,5,two_rings,per_orientation,Inf,5000
673,45,65,5,two_rings,per_orientation,Inf,5000
674,60,65,5,two_rings,per_orientation,Inf,5000
675,75,65,5,two_rings,per_orientation,Inf,5000
676,15,70,5,two_rings,per_orientation,178613674.699573,5000
677,30,70,5,two_rings,per_orientation,1443.56597665531,5000
678,45,70,5,two_rings,per_orientation,478.423250208984,5000
679,60,70,5,two_rings,per_orientation,434.498868893476,5000
680,75,70,5,two_rings,per_orientation,507.42923779289,5000
681,15,75,5,two_rings,per_orientation,178613674.699573,5000
682,30,75,5,two_rings,per_orientation,1443.56597665531,5000
683,45,75,5,two_rings,per_orientation,478.423250208984,5000
684,60,75,5,two_rings,per_orientation,434.498868893476,5000
685,75,75,5,two_rings,per_orientation,507.42923779289,5000
686,15,85,5,two_rings,per_orientation,178613674.699573,5000
687,30,85,5,two_rings,per_orientation,1443.56597665531,5000
688,45,85,5,two_rings,per_orientation,478.423250208984,5000
689,60,85,5,two_rings,per_orientation,434.498868893476,5000
690,75,85,5,two_rings,per_orientation,507.42923779289,5000
691,15,45,9,two_rings,per_orientation,Inf,9000
692,30,45,9,two_rings,per_orientation,Inf,9000
693,45,45,9,two_rings,per_orientation,Inf,9000
694,60,45,9,two_rings,per_orientation,Inf,9000
695,75,45,9,two_rings,per_orientation,Inf,9000
696,15,60,9,two_rings,per_orientation,Inf,9000
697,30,60,9,two_rings,per_orientation,Inf,9000
698,45,60,9,two_rings,per_orientation,Inf,9000
699,60,60,9,two_rings,per_orientation,Inf,9000
700,75,60,9,two_rings,per_orientation,Inf,9000
701,15,65,9,two_rings,per_orientation,453461964.840731,9000
702,30,65,9,two_rings,per_orientation,1254.83275527599,9000
703,45,65,9,two_rings,per_orientation,363.082950951008,9000
704,60,65,9,two_rings,per_orientation,328.442810809586,9000
705,75,65,9,two_rings,per_orientation,386.736330465093,9000
706,15,70,9,two_rings,per_orientation,135009641.784083,9000
707,30,70,9,two_rings,per_orientation,1082.80810874436,9000
708,45,70,9,two_rings,per_orientation,363.082950951008,9000
709,60,70,9,two_rings,per_orientation,328.442810809585,9000
710,75,70,9,two_rings,per_orientation,382.152057812568,9000
711,15,75,9,two_rings,per_orientation,135009641.784083,9000
712,30,75,9,two_rings,per_orientation,1082.80810874436,9000
713,45,75,9,two_rings,per_orientation,363.082950951008,9000
714,60,75,9,two_rings,per_orientation,328.442810809585,9000
715,75,75,9,two_rings,per_orientation,382.152057812568,9000
716,15,85,9,two_rings,per_orientation,135009641.784083,9000
717,30,85,9,two_rings,per_orientation,1082.80810874436,9000
718,45,85,9,two_rings,per_orientation,363.082950951008,9000
719,60,85,9,two_rings,per_orientation,328.442810809585,9000
720,75,85,9,two_rings,per_orientation,382.152057812568,9000
721,15,45,15,two_rings,per_orientation,Inf,15000
722,30,45,15,two_rings,per_orientation,Inf,15000
723,45,45,15,two_rings,per_orientation,Inf,15000
724,60,45,15,two_rings,per_orientation,Inf,15000
725,75,45,15,two_rings,per_orientation,Inf,15000
726,15,60,15,two_rings,per_orientation,Inf,15000
727,30,60,15,two_rings,per_orientation,Inf,15000
728,45,60,15,two_rings,per_orientation,Inf,15000
729,60,60,15,two_rings,per_orientation,Inf,15000
730,75,60,15,two_rings,per_orientation,Inf,15000
731,15,65,15,two_rings,per_orientation,278072408.918709,15000
732,30,65,15,two_rings,per_orientation,849.410779298193,15000
733,45,65,15,two_rings,per_orientation,284.822411999243,15000
734,60,65,15,two_rings,per_orientation,257.650086366654,15000
735,75,65,15,two_rings,per_orientation,303.37886114306,15000
736,15,70,15,two_rings,per_orientation,105905111.236228,15000
737,30,70,15,two_rings,per_orientation,849.410779298193,15000
738,45,70,15,two_rings,per_orientation,284.822411999243,15000
739,60,70,15,two_rings,per_orientation,257.650086366654,15000
740,75,70,15,two_rings,per_orientation,299.782692429015,15000
741,15,75,15,two_rings,per_orientation,105905111.236228,15000
742,30,75,15,two_rings,per_orientation,849.410779298193,15000
743,45,75,15,two_rings,per_orientation,284.822411999243,15000
744,60,75,15,two_rings,per_orientation,257.650086366654,15000
745,75,75,15,two_rings,per_orientation,299.782692429015,15000
746,15,85,15,two_rings,per_orientation,105905111.236228,15000
747,30,85,15,two_rings,per_orientation,849.410779298193,15000
748,45,85,15,two_rings,per_orientation,284.822411999243,15000
749,60,85,15,two_rings,per_orientation,257.650086366654,15000
750,75,85,15,two_rings,per_orientation,299.782692429015,15000
751,15,45,25,two_rings,per_orientation,Inf,25000
752,30,45,25,two_rings,per_orientation,Inf,25000
753,45,45,25,two_rings,per_orientation,Inf,25000
754,60,45,25,two_rings,per_orientation,Inf,25000
755,75,45,25,two_rings,per_orientation,Inf,25000
756,15,60,25,two_rings,per_orientation,Inf,25000
757,30,60,25,two_rings,per_orientation,Inf,25000
758,45,60,25,two_rings,per_orientation,Inf,25000
759,60,60,25,two_rings,per_orientation,Inf,25000
760,75,60,25,two_rings,per_orientation,Inf,25000
761,15,65,25,two_rings,per_orientation,217508500.620765,25000
762,30,65,25,two_rings,per_orientation,663.064547439081,25000
763,45,65,25,two_rings,per_orientation,222.337859594802,25000
764,60,65,25,two_rings,per_orientation,201.127238230094,25000
765,75,65,25,two_rings,per_orientation,236.824048936569,25000
766,15,70,25,two_rings,per_orientation,82669722.6464415,25000
767,30,70,25,two_rings,per_orientation,663.064547439081,25000
768,45,70,25,two_rings,per_orientation,222.337859594802,25000
769,60,70,25,two_rings,per_orientation,201.127238230094,25000
770,75,70,25,two_rings,per_orientation,234.016805286247,25000
771,15,75,25,two_rings,per_orientation,82669722.6464415,25000
772,30,75,25,two_rings,per_orientation,663.064547439081,25000
773,45,75,25,two_rings,per_orientation,222.337859594802,25000
774,60,75,25,two_rings,per_orientation,201.127238230094,25000
775,75,75,25,two_rings,per_orientation,234.016805286247,25000
776,15,85,25,two_rings,per_orientation,82669722.6464415,25000
777,30,85,25,two_rings,per_orientation,663.064547439081,25000
778,45,85,25,two_rings,per_orientation,222.337859594802,25000
779,60,85,25,two_rings,per_orientation,201.127238230094,25000
780,75,85,25,two_rings,per_orientation,234.016805286247,25000
781,15,45,49,two_rings,per_orientation,Inf,49000
782,30,45,49,two_rings,per_orientation,Inf,49000
783,45,45,49,two_rings,per_orientation,Inf,49000
784,60,45,49,two_rings,per_orientation,Inf,49000
785,75,45,49,two_rings,per_orientation,Inf,49000
786,15,60,49,two_rings,per_orientation,Inf,49000
787,30,60,49,two_rings,per_orientation,Inf,49000
788,45,60,49,two_rings,per_orientation,Inf,49000
789,60,60,49,two_rings,per_orientation,Inf,49000
790,75,60,49,two_rings,per_orientation,Inf,49000
791,15,65,49,two_rings,per_orientation,150498110.139572,49000
792,30,65,49,two_rings,per_orientation,476.356160520875,49000
793,45,65,49,two_rings,per_orientation,159.73139910728,49000
794,60,65,49,two_rings,per_orientation,144.493645354017,49000
795,75,65,49,two_rings,per_orientation,170.138882842432,49000
796,15,70,49,two_rings,per_orientation,59390397.0537005,49000
797,30,70,49,two_rings,per_orientation,476.356160520875,49000
798,45,70,49,two_rings,per_orientation,159.73139910728,49000
799,60,70,49,two_rings,per_orientation,144.493645354016,49000
800,75,70,49,two_rings,per_orientation,168.12210731288,49000
801,15,75,49,two_rings,per_orientation,59390397.0537005,49000
802,30,75,49,two_rings,per_orientation,476.356160520875,49000
803,45,75,49,two_rings,per_orientation,159.73139910728,49000
804,60,75,49,two_rings,per_orientation,144.493645354016,49000
805,75,75,49,two_rings,per_orientation,168.12210731288,49000
806,15,85,49,two_rings,per_orientation,59390397.0537005,49000
807,30,85,49,two_rings,per_orientation,476.356160520875,49000
808,45,85,49,two_rings,per_orientation,159.73139910728,49000
809,60,85,49,two_rings,per_orientation,144.493645354016,49000
810,75,85,49,two_rings,per_orientation,168.12210731288,49000
811,15,45,81,two_rings,per_orientation,Inf,81000
812,30,45,81,two_rings,per_orientation,Inf,81000
813,45,45,81,two_rings,per_orientation,Inf,81000
814,60,45,81,two_rings,per_orientation,Inf,81000
815,75,45,81,two_rings,per_orientation,Inf,81000
816,15,60,81,two_rings,per_orientation,Inf,81000
817,30,60,81,two_rings,per_orientation,Inf,81000
818,45,60,81,two_rings,per_orientation,Inf,81000
819,60,60,81,two_rings,per_orientation,Inf,81000
820,75,60,81,two_rings,per_orientation,Inf,81000
821,15,65,81,two_rings,per_orientation,118719505.855003,81000
822,30,65,81,two_rings,per_orientation,371.386605232428,81000
823,45,65,81,two_rings,per_orientation,124.53319048792,81000
824,60,65,81,two_rings,per_orientation,112.653313700748,81000
825,75,65,81,two_rings,per_orientation,132.647407382792,81000
826,15,70,81,two_rings,per_orientation,46302891.7438484,81000
827,30,70,81,two_rings,per_orientation,371.386605232428,81000
828,45,70,81,two_rings,per_orientation,124.53319048792,81000
829,60,70,81,two_rings,per_orientation,112.653313700748,81000
830,75,70,81,two_rings,per_orientation,131.075045088499,81000
831,15,75,81,two_rings,per_orientation,46302891.7438484,81000
832,30,75,81,two_rings,per_orientation,371.386605232428,81000
833,45,75,81,two_rings,per_orientation,124.53319048792,81000
834,60,75,81,two_rings,per_orientation,112.653313700748,81000
835,75,75,81,two_rings,per_orientation,131.075045088499,81000
836,15,85,81,two_rings,per_orientation,46302891.7438484,81000
837,30,85,81,two_rings,per_orientation,371.386605232428,81000
838,45,85,81,two_rings,per_orientation,124.53319048792,81000
839,60,85,81,two_rings,per_orientation,112.653313700748,81000
840,75,85,81,two_rings,per_orientation,131.075045088499,81000
841,15,45,3,uniform_cone,fixed_total,Inf,9000
842,30,45,3,uniform_cone,fixed_total,Inf,9000
843,45,45,3,uniform_cone,fixed_total,Inf,9000
844,60,45,3,uniform_cone,fixed_total,Inf,9000
845,75,45,3,uniform_cone,fixed_total,Inf,9000
846,15,60,3,uniform_cone,fixed_total,Inf,9000
847,30,60,3,uniform_cone,fixed_total,Inf,9000
848,45,60,3,uniform_cone,fixed_total,Inf,9000
849,60,60,3,uniform_cone,fixed_total,Inf,9000
850,75,60,3,uniform_cone,fixed_total,Inf,9000
851,15,65,3,uniform_cone,fixed_total,Inf,9000
852,30,65,3,uniform_cone,fixed_total,Inf,9000
853,45,65,3,uniform_cone,fixed_total,Inf,9000
854,60,65,3,uniform_cone,fixed_total,Inf,9000
855,75,65,3,uniform_cone,fixed_total,Inf,9000
856,15,70,3,uniform_cone,fixed_total,110339100.41354,9000
857,30,70,3,uniform_cone,fixed_total,884.369094977969,9000
858,45,70,3,uniform_cone,fixed_total,296.515360756061,9000
859,60,70,3,uniform_cone,fixed_total,268.198589625966,9000
860,75,70,3,uniform_cone,fixed_total,312.058857284957,9000
861,15,75,3,uniform_cone,fixed_total,110339100.41354,9000
862,30,75,3,uniform_cone,fixed_total,884.369094977969,9000
863,45,75,3,uniform_cone,fixed_total,296.515360756061,9000
864,60,75,3,uniform_cone,fixed_total,268.198589625966,9000
865,75,75,3,uniform_cone,fixed_total,312.058857284957,9000
866,15,85,3,uniform_cone,fixed_total,110339100.41354,9000
867,30,85,3,uniform_cone,fixed_total,884.369094977969,9000
868,45,85,3,uniform_cone,fixed_total,296.515360756061,9000
869,60,85,3,uniform_cone,fixed_total,268.198589625966,9000
870,75,85,3,uniform_cone,fixed_total,312.058857284957,9000
871,15,45,5,uniform_cone,fixed_total,Inf,9000
872,30,45,5,uniform_cone,fixed_total,Inf,9000
873,45,45,5,uniform_cone,fixed_total,Inf,9000
874,60,45,5,uniform_cone,fixed_total,Inf,9000
875,75,45,5,uniform_cone,fixed_total,Inf,9000
876,15,60,5,uniform_cone,fixed_total,Inf,9000
877,30,60,5,uniform_cone,fixed_total,Inf,9000
878,45,60,5,uniform_cone,fixed_total,Inf,9000
879,60,60,5,uniform_cone,fixed_total,Inf,9000
880,75,60,5,uniform_cone,fixed_total,Inf,9000
881,15,65,5,uniform_cone,fixed_total,Inf,9000
882,30,65,5,uniform_cone,fixed_total,Inf,9000
883,45,65,5,uniform_cone,fixed_total,Inf,9000
884,60,65,5,uniform_cone,fixed_total,Inf,9000
885,75,65,5,uniform_cone,fixed_total,Inf,9000
886,15,70,5,uniform_cone,fixed_total,110339100.413541,9000
887,30,70,5,uniform_cone,fixed_total,884.369094977981,9000
888,45,70,5,uniform_cone,fixed_total,296.515360756061,9000
889,60,70,5,uniform_cone,fixed_total,268.198589625967,9000
890,75,70,5,uniform_cone,fixed_total,312.058857284957,9000
891,15,75,5,uniform_cone,fixed_total,110339100.413541,9000
892,30,75,5,uniform_cone,fixed_total,884.369094977981,9000
893,45,75,5,uniform_cone,fixed_total,296.515360756061,9000
894,60,75,5,uniform_cone,fixed_total,268.198589625967,9000
895,75,75,5,uniform_cone,fixed_total,312.058857284957,9000
896,15,85,5,uniform_cone,fixed_total,110339100.413541,9000
897,30,85,5,uniform_cone,fixed_total,884.369094977981,9000
898,45,85,5,uniform_cone,fixed_total,296.515360756061,9000
899,60,85,5,uniform_cone,fixed_total,268.198589625967,9000
900,75,85,5,uniform_cone,fixed_total,312.058857284957,9000
901,15,45,9,uniform_cone,fixed_total,Inf,9000
902,30,45,9,uniform_cone,fixed_total,Inf,9000
903,45,45,9,uniform_cone,fixed_total,Inf,9000
904,60,45,9,uniform_cone,fixed_total,Inf,9000
905,75,45,9,uniform_cone,fixed_total,Inf,9000
906,15,60,9,uniform_cone,fixed_total,Inf,9000
907,30,60,9,uniform_cone,fixed_total,Inf,9000
908,45,60,9,uniform_cone,fixed_total,Inf,9000
909,60,60,9,uniform_cone,fixed_total,Inf,9000
910,75,60,9,uniform_cone,fixed_total,Inf,9000
911,15,65,9,uniform_cone,fixed_total,443310123.925552,9000
912,30,65,9,uniform_cone,fixed_total,1191.89164919522,9000
913,45,65,9,uniform_cone,fixed_total,296.515360756061,9000
914,60,65,9,uniform_cone,fixed_total,268.198589625967,9000
915,75,65,9,uniform_cone,fixed_total,315.802422934077,9000
916,15,70,9,uniform_cone,fixed_total,110339100.413535,9000
917,30,70,9,uniform_cone,fixed_total,884.369094977969,9000
918,45,70,9,uniform_cone,fixed_total,296.515360756061,9000
919,60,70,9,uniform_cone,fixed_total,268.198589625966,9000
920,75,70,9,uniform_cone,fixed_total,312.058857284957,9000
921,15,75,9,uniform_cone,fixed_total,110339100.413535,9000
922,30,75,9,uniform_cone,fixed_total,884.369094977969,9000
923,45,75,9,uniform_cone,fixed_total,296.515360756061,9000
924,60,75,9,uniform_cone,fixed_total,268.198589625966,9000
925,75,75,9,uniform_cone,fixed_total,312.058857284957,9000
926,15,85,9,uniform_cone,fixed_total,110339100.413535,9000
927,30,85,9,uniform_cone,fixed_total,884.369094977969,9000
928,45,85,9,uniform_cone,fixed_total,296.515360756061,9000
929,60,85,9,uniform_cone,fixed_total,268.198589625966,9000
930,75,85,9,uniform_cone,fixed_total,312.058857284957,9000
931,15,45,15,uniform_cone,fixed_total,Inf,9000
932,30,45,15,uniform_cone,fixed_total,Inf,9000
933,45,45,15,uniform_cone,fixed_total,Inf,9000
934,60,45,15,uniform_cone,fixed_total,Inf,9000
935,75,45,15,uniform_cone,fixed_total,Inf,9000
936,15,60,15,uniform_cone,fixed_total,Inf,9000
937,30,60,15,uniform_cone,fixed_total,Inf,9000
938,45,60,15,uniform_cone,fixed_total,Inf,9000
939,60,60,15,uniform_cone,fixed_total,Inf,9000
940,75,60,15,uniform_cone,fixed_total,Inf,9000
941,15,65,15,uniform_cone,fixed_total,325830356.59195,9000
942,30,65,15,uniform_cone,fixed_total,940.824277207207,9000
943,45,65,15,uniform_cone,fixed_total,296.515360756061,9000
944,60,65,15,uniform_cone,fixed_total,268.445797949619,9000
945,75,65,15,uniform_cone,fixed_total,315.802422934077,9000
946,15,70,15,uniform_cone,fixed_total,110339100.413537,9000
947,30,70,15,uniform_cone,fixed_total,884.369094977971,9000
948,45,70,15,uniform_cone,fixed_total,296.515360756061,9000
949,60,70,15,uniform_cone,fixed_total,268.198589625966,9000
950,75,70,15,uniform_cone,fixed_total,312.058857284957,9000
951,15,75,15,uniform_cone,fixed_total,110339100.413537,9000
