HalfAngle_deg,FOV_deg,Tilt_deg,RMS_full_cm,RMS_conditional_cm,Coverage_percent,Nonregular_percent
15,30,0,Inf,NaN,0,0
15,30,1,Inf,148.510870924024,23.1026785714286,0
15,30,2,Inf,153.977367412835,23.6607142857143,0
15,30,3,Inf,159.724858343828,24.8883928571429,0
15,30,4,Inf,162.251295375406,26.0044642857143,0
15,30,5,Inf,190.77409114437,27.9017857142857,0
15,30,6,Inf,198.731179894166,29.0178571428571,0
15,30,7,Inf,195.970660801075,29.6875,0
15,30,8,Inf,195.994677953473,30.5803571428571,0
15,30,9,Inf,207.487398966492,32.03125,0
15,30,10,Inf,241.297367827745,33.3705357142857,0
15,30,11,Inf,258.984334083054,34.1517857142857,0
15,30,12,Inf,274.571126025217,35.7142857142857,0
15,30,13,Inf,308.329425057939,36.8303571428571,0
15,30,14,Inf,336.44215463107,37.7232142857143,0
15,30,15,Inf,347.893615579378,38.6160714285714,0
15,30,16,Inf,435.959229481949,39.9553571428571,0
15,30,17,Inf,482.902634194809,41.1830357142857,0
15,30,18,Inf,561.761458545621,42.0758928571429,0
15,30,19,Inf,552.106614210743,42.8571428571429,0
15,30,20,Inf,566.643744992489,43.4151785714286,0
15,30,21,Inf,676.307654996346,44.1964285714286,0
15,30,22,Inf,671.324084971816,44.4196428571429,0
15,30,23,Inf,786.727227774279,44.8660714285714,0
15,30,24,Inf,995.651760891543,46.2053571428571,0
15,30,25,Inf,1264.65021944366,46.6517857142857,0
15,30,26,Inf,1282.54403143636,47.3214285714286,0
15,30,27,Inf,1306.7884222857,47.3214285714286,0
15,30,28,Inf,1288.35406650276,47.4330357142857,0
15,30,29,Inf,1500.84018106147,47.65625,0
15,30,30,Inf,1542.99833039898,47.5446428571429,0
15,30,31,Inf,1549.14332150914,47.2098214285714,0
15,30,32,Inf,2617.12296052982,46.9866071428571,0
15,30,33,Inf,2624.11798848543,45.4241071428571,0
15,30,34,Inf,2754.98039548191,43.5267857142857,0
15,30,35,Inf,2803.11586069731,41.9642857142857,0
15,30,36,Inf,2925.91200080985,37.6116071428571,0
15,30,37,Inf,3238.91683484063,34.5982142857143,0
15,30,38,Inf,3561.74426904805,31.4732142857143,0
15,30,39,Inf,3696.63592488263,28.4598214285714,0
15,30,40,Inf,4252.89868328286,25.2232142857143,0
15,30,41,Inf,5979.25491546935,22.9910714285714,0
15,30,42,Inf,6334.73215741049,20.3125,0
15,30,43,Inf,6880.87776863811,16.8526785714286,0
15,30,44,Inf,7197.55895883987,14.3973214285714,0
15,30,45,Inf,5086.66798244548,9.15178571428571,0.446428571428571
15,30,46,Inf,5978.14392916506,6.58482142857143,0
15,30,47,Inf,6306.55233614703,5.24553571428571,0
15,30,48,Inf,3887.3832513329,3.57142857142857,0
15,30,49,Inf,5161.33266311831,1.78571428571429,0
15,30,50,Inf,7368.19653970834,0.446428571428571,0
15,30,51,Inf,NaN,0,0
15,30,52,Inf,NaN,0,0
15,30,53,Inf,NaN,0,0
15,30,54,Inf,NaN,0,0
15,30,55,Inf,NaN,0,0
15,30,56,Inf,NaN,0,0
15,30,57,Inf,NaN,0,0
15,30,58,Inf,NaN,0,0
15,30,59,Inf,NaN,0,0
15,30,60,Inf,NaN,0,0
15,30,61,Inf,NaN,0,0
15,30,62,Inf,NaN,0,0
15,30,63,Inf,NaN,0,0
15,30,64,Inf,NaN,0,0
15,30,65,Inf,NaN,0,0
15,30,66,Inf,NaN,0,0
15,30,67,Inf,NaN,0,0
15,30,68,Inf,NaN,0,0
15,30,69,Inf,NaN,0,0
15,30,70,Inf,NaN,0,0
15,30,71,Inf,NaN,0,0
15,30,72,Inf,NaN,0,0
15,30,73,Inf,NaN,0,0
15,30,74,Inf,NaN,0,0
15,30,75,Inf,NaN,0,0
15,30,76,Inf,NaN,0,0
15,30,77,Inf,NaN,0,0
15,30,78,Inf,NaN,0,0
15,30,79,Inf,NaN,0,0
15,30,80,Inf,NaN,0,0
15,30,81,Inf,NaN,0,0
15,30,82,Inf,NaN,0,0
15,30,83,Inf,NaN,0,0
15,30,84,Inf,NaN,0,0
15,30,85,Inf,NaN,0,0
15,45,0,Inf,NaN,0,0
15,45,1,Inf,16017.9477274355,61.9419642857143,0
15,45,2,Inf,17836.4938218119,63.3928571428571,0
15,45,3,Inf,15748.2584867483,64.5089285714286,0
15,45,4,Inf,17339.9224102557,66.5178571428571,0
15,45,5,Inf,17540.1511194525,68.1919642857143,0
15,45,6,Inf,18295.8403540039,70.4241071428571,0
15,45,7,Inf,21273.6796883961,71.7633928571429,0
15,45,8,Inf,22597.8581462364,73.1026785714286,0
15,45,9,Inf,27352.7181790122,73.9955357142857,0
15,45,10,Inf,28501.3173033654,75.2232142857143,0
15,45,11,Inf,33930.4919766061,76.5625,0
15,45,12,Inf,42774.3067800043,77.7901785714286,0
15,45,13,Inf,50744.5160842953,78.6830357142857,0
15,45,14,Inf,75744.6902955736,80.1339285714286,0
15,45,15,Inf,82670.3664662428,80.9151785714286,0
15,45,16,Inf,85935.828066221,81.9196428571429,0
15,45,17,Inf,91634.5550161858,82.4776785714286,0
