sample_id,date,time,axis,axis_angle,phi_cmd,azimuth_cmd,d_fixed,v_mean,v_median,v_std,n_samples,fs
20260722_144831_24,2026-07-22,14:51:22,X,-44.000000,44.000000,180.000000,1.000000,3.113138,3.113067,0.002144,1000,1000
20260722_144831_25,2026-07-22,14:51:26,X,-42.000000,42.000000,180.000000,1.000000,3.525480,3.525674,0.002217,1000,1000
20260722_144831_26,2026-07-22,14:51:31,X,-40.000000,40.000000,180.000000,1.000000,3.938255,3.938282,0.001878,1000,1000
20260722_144831_27,2026-07-22,14:51:35,X,-38.000000,38.000000,180.000000,1.000000,4.338335,4.338388,0.002235,1000,1000
20260722_144831_28,2026-07-22,14:51:39,X,-36.000000,36.000000,180.000000,1.000000,4.702753,4.702630,0.002273,1000,1000
20260722_144831_29,2026-07-22,14:51:44,X,-34.000000,34.000000,180.000000,1.000000,5.070939,5.070822,0.002111,1000,1000
20260722_144831_30,2026-07-22,14:51:48,X,-32.000000,32.000000,180.000000,1.000000,5.412365,5.412362,0.002005,1000,1000
20260722_144831_31,2026-07-22,14:51:52,X,-30.000000,30.000000,180.000000,1.000000,5.724211,5.724291,0.002155,1000,1000
20260722_144831_32,2026-07-22,14:51:57,X,-28.000000,28.000000,180.000000,1.000000,6.065684,6.065504,0.002032,1000,1000
20260722_144831_33,2026-07-22,14:52:01,X,-26.000000,26.000000,180.000000,1.000000,6.351403,6.351441,0.002137,1000,1000
20260722_144831_34,2026-07-22,14:52:05,X,-24.000000,24.000000,180.000000,1.000000,6.662890,6.662714,0.002459,1000,1000
20260722_144831_35,2026-07-22,14:52:10,X,-22.000000,22.000000,180.000000,1.000000,6.945319,6.945361,0.002201,1000,1000
20260722_144831_36,2026-07-22,14:52:14,X,-20.000000,20.000000,180.000000,1.000000,7.215708,7.215834,0.001979,1000,1000
20260722_144831_37,2026-07-22,14:52:18,X,-18.000000,18.000000,180.000000,1.000000,7.474951,7.476108,0.003972,1000,1000
20260722_144831_38,2026-07-22,14:52:22,X,-16.000000,16.000000,180.000000,1.000000,7.695071,7.694923,0.002389,1000,1000
20260722_144831_39,2026-07-22,14:52:27,X,-14.000000,14.000000,180.000000,1.000000,7.905827,7.905842,0.002236,1000,1000
20260722_144831_40,2026-07-22,14:52:31,X,-12.000000,12.000000,180.000000,1.000000,8.105406,8.104915,0.002719,1000,1000
20260722_144831_41,2026-07-22,14:52:35,X,-10.000000,10.000000,180.000000,1.000000,8.276056,8.276019,0.003354,1000,1000
20260722_144831_42,2026-07-22,14:52:40,X,-8.000000,8.000000,180.000000,1.000000,8.439201,8.440872,0.007079,1000,1000
20260722_144831_43,2026-07-22,14:52:44,X,-6.000000,6.000000,180.000000,1.000000,8.572177,8.572163,0.003015,1000,1000
20260722_144831_44,2026-07-22,14:52:48,X,-4.000000,4.000000,180.000000,1.000000,8.653077,8.653438,0.004365,1000,1000
20260722_144831_45,2026-07-22,14:52:52,X,-2.000000,2.000000,180.000000,1.000000,8.702460,8.702795,0.005646,1000,1000
20260722_144831_46,2026-07-22,14:52:57,X,0.000000,0.000000,0.000000,1.000000,8.757744,8.757747,0.002471,1000,1000
20260722_144831_47,2026-07-22,14:53:01,X,2.000000,2.000000,0.000000,1.000000,8.742050,8.741623,0.002780,1000,1000
20260722_144831_48,2026-07-22,14:53:05,X,4.000000,4.000000,0.000000,1.000000,8.682424,8.683052,0.003766,1000,1000
20260722_144831_49,2026-07-22,14:53:10,X,6.000000,6.000000,0.000000,1.000000,8.544015,8.541561,0.006401,1000,1000
20260722_144831_50,2026-07-22,14:53:14,X,8.000000,8.000000,0.000000,1.000000,8.427813,8.428040,0.002246,1000,1000
20260722_144831_51,2026-07-22,14:53:18,X,10.000000,10.000000,0.000000,1.000000,8.283420,8.283917,0.002560,1000,1000
20260722_144831_52,2026-07-22,14:53:22,X,12.000000,12.000000,0.000000,1.000000,8.113156,8.112812,0.002697,1000,1000
20260722_144831_53,2026-07-22,14:53:27,X,14.000000,14.000000,0.000000,1.000000,7.905739,7.905842,0.002559,1000,1000
20260722_144831_54,2026-07-22,14:53:31,X,16.000000,16.000000,0.000000,1.000000,7.687093,7.687355,0.002330,1000,1000
20260722_144831_55,2026-07-22,14:53:35,X,18.000000,18.000000,0.000000,1.000000,7.458097,7.458340,0.002870,1000,1000
20260722_144831_56,2026-07-22,14:53:40,X,20.000000,20.000000,0.000000,1.000000,7.213773,7.213531,0.002377,1000,1000
20260722_144831_57,2026-07-22,14:53:44,X,22.000000,22.000000,0.000000,1.000000,6.953600,6.953587,0.002073,1000,1000
20260722_144831_58,2026-07-22,14:53:48,X,24.000000,24.000000,0.000000,1.000000,6.661861,6.661397,0.004679,1000,1000
20260722_144831_59,2026-07-22,14:53:53,X,26.000000,26.000000,0.000000,1.000000,6.382950,6.384345,0.005815,1000,1000
20260722_144831_60,2026-07-22,14:53:57,X,28.000000,28.000000,0.000000,1.000000,6.079633,6.080311,0.002973,1000,1000
20260722_144831_61,2026-07-22,14:54:01,X,30.000000,30.000000,0.000000,1.000000,5.789132,5.788782,0.002333,1000,1000
20260722_144831_62,2026-07-22,14:54:06,X,32.000000,32.000000,0.000000,1.000000,5.453402,5.453492,0.002818,1000,1000
20260722_144831_63,2026-07-22,14:54:10,X,34.000000,34.000000,0.000000,1.000000,5.132734,5.132680,0.001798,1000,1000
20260722_144831_64,2026-07-22,14:54:14,X,36.000000,36.000000,0.000000,1.000000,4.804935,4.804960,0.001805,1000,1000
20260722_144831_65,2026-07-22,14:54:18,X,38.000000,38.000000,0.000000,1.000000,4.471692,4.471647,0.001904,1000,1000
20260722_144831_66,2026-07-22,14:54:23,X,40.000000,40.000000,0.000000,1.000000,4.120970,4.120896,0.001967,1000,1000
20260722_144831_67,2026-07-22,14:54:27,X,42.000000,42.000000,0.000000,1.000000,3.761475,3.761591,0.002151,1000,1000
20260722_144831_68,2026-07-22,14:54:31,X,44.000000,44.000000,0.000000,1.000000,3.407008,3.406893,0.001880,1000,1000
20260722_144831_69,2026-07-22,14:54:36,X,46.000000,46.000000,0.000000,1.000000,3.043874,3.043970,0.001775,1000,1000
20260722_144831_70,2026-07-22,14:54:40,X,48.000000,48.000000,0.000000,1.000000,2.657871,2.658016,0.001962,1000,1000
20260722_144831_71,2026-07-22,14:54:44,X,50.000000,50.000000,0.000000,1.000000,2.296397,2.296411,0.002127,1000,1000
20260722_144831_72,2026-07-22,14:54:49,X,52.000000,52.000000,0.000000,1.000000,1.956722,1.956852,0.002208,1000,1000
20260722_144831_73,2026-07-22,14:54:53,X,54.000000,54.000000,0.000000,1.000000,1.650184,1.650197,0.001932,1000,1000
20260722_144831_74,2026-07-22,14:54:57,X,56.000000,56.000000,0.000000,1.000000,1.388819,1.388948,0.001941,1000,1000
20260722_144831_75,2026-07-22,14:55:01,X,58.000000,58.000000,0.000000,1.000000,1.186992,1.186924,0.002058,1000,1000
20260722_144831_76,2026-07-22,14:55:06,X,60.000000,60.000000,0.000000,1.000000,1.025435,1.025371,0.001944,1000,1000
20260722_144831_77,2026-07-22,14:55:10,X,62.000000,62.000000,0.000000,1.000000,0.894325,0.894418,0.001999,1000,1000
20260722_144831_78,2026-07-22,14:55:14,X,64.000000,64.000000,0.000000,1.000000,0.795421,0.795380,0.001949,1000,1000
20260722_144831_79,2026-07-22,14:55:19,X,66.000000,66.000000,0.000000,1.000000,0.715841,0.715756,0.001899,1000,1000
20260722_144831_80,2026-07-22,14:55:23,X,68.000000,68.000000,0.000000,1.000000,0.652831,0.652911,0.002100,1000,1000
20260722_144831_81,2026-07-22,14:55:27,X,70.000000,70.000000,0.000000,1.000000,0.608446,0.608493,0.002045,1000,1000
20260722_144831_82,2026-07-22,14:55:32,X,72.000000,72.000000,0.000000,1.000000,0.577661,0.577564,0.001918,1000,1000
20260722_144831_83,2026-07-22,14:55:36,X,74.000000,74.000000,0.000000,1.000000,0.557670,0.557822,0.001892,1000,1000
20260722_144831_84,2026-07-22,14:55:40,X,76.000000,76.000000,0.000000,1.000000,0.549861,0.549926,0.002013,1000,1000
20260722_144831_85,2026-07-22,14:55:44,X,78.000000,78.000000,0.000000,1.000000,0.537342,0.537423,0.002010,1000,1000
20260722_144831_86,2026-07-22,14:55:49,X,80.000000,80.000000,0.000000,1.000000,0.518680,0.518668,0.002062,1000,1000
20260722_144831_87,2026-07-22,14:55:53,X,82.000000,82.000000,0.000000,1.000000,0.548160,0.548280,0.001854,1000,1000
20260722_144831_88,2026-07-22,14:55:57,X,84.000000,84.000000,0.000000,1.000000,0.591658,0.591712,0.002001,1000,1000
20260722_144831_89,2026-07-22,14:56:02,X,86.000000,86.000000,0.000000,1.000000,0.543804,0.544003,0.001753,1000,1000
20260722_144831_90,2026-07-22,14:56:06,X,88.000000,88.000000,0.000000,1.000000,0.439210,0.439208,0.002104,1000,1000
20260722_144831_91,2026-07-22,14:56:14,X,90.000000,90.000000,0.000000,1.000000,0.519101,0.518997,0.001926,1000,1000
