sample_id,date,time,axis,axis_angle,phi_cmd,azimuth_cmd,d_fixed,v_mean,v_median,v_std,n_samples,fs
20260722_144831_126,2026-07-22,14:58:22,Y,-22.000000,22.000000,270.000000,1.000000,6.470185,6.470224,0.001953,1000,1000
20260722_144831_127,2026-07-22,14:58:26,Y,-20.000000,20.000000,270.000000,1.000000,6.755469,6.755174,0.002055,1000,1000
20260722_144831_128,2026-07-22,14:58:30,Y,-18.000000,18.000000,270.000000,1.000000,7.036598,7.036835,0.002020,1000,1000
20260722_144831_129,2026-07-22,14:58:33,Y,-16.000000,16.000000,270.000000,1.000000,7.327124,7.327051,0.001931,1000,1000
20260722_144831_130,2026-07-22,14:58:37,Y,-14.000000,14.000000,270.000000,1.000000,7.582542,7.582719,0.001928,1000,1000
20260722_144831_131,2026-07-22,14:58:40,Y,-12.000000,12.000000,270.000000,1.000000,7.821381,7.821277,0.002216,1000,1000
20260722_144831_132,2026-07-22,14:58:44,Y,-10.000000,10.000000,270.000000,1.000000,8.060141,8.060494,0.003153,1000,1000
20260722_144831_133,2026-07-22,14:58:47,Y,-8.000000,8.000000,270.000000,1.000000,8.274012,8.274045,0.001890,1000,1000
20260722_144831_134,2026-07-22,14:58:51,Y,-6.000000,6.000000,270.000000,1.000000,8.445109,8.445150,0.002406,1000,1000
20260722_144831_135,2026-07-22,14:58:54,Y,-4.000000,4.000000,270.000000,1.000000,8.601231,8.600790,0.003589,1000,1000
20260722_144831_136,2026-07-22,14:58:58,Y,-2.000000,2.000000,270.000000,1.000000,8.696036,8.695885,0.002179,1000,1000
20260722_144831_137,2026-07-22,14:59:01,Y,0.000000,0.000000,90.000000,1.000000,8.731555,8.732081,0.003826,1000,1000
20260722_144831_138,2026-07-22,14:59:05,Y,2.000000,2.000000,90.000000,1.000000,8.706573,8.706415,0.001915,1000,1000
20260722_144831_139,2026-07-22,14:59:08,Y,4.000000,4.000000,90.000000,1.000000,8.656490,8.656399,0.001906,1000,1000
20260722_144831_140,2026-07-22,14:59:12,Y,6.000000,6.000000,90.000000,1.000000,8.579205,8.579402,0.001856,1000,1000
20260722_144831_141,2026-07-22,14:59:15,Y,8.000000,8.000000,90.000000,1.000000,8.464203,8.464893,0.003217,1000,1000
20260722_144831_142,2026-07-22,14:59:19,Y,10.000000,10.000000,90.000000,1.000000,8.308592,8.308595,0.001864,1000,1000
20260722_144831_143,2026-07-22,14:59:22,Y,12.000000,12.000000,90.000000,1.000000,8.130887,8.130910,0.002004,1000,1000
20260722_144831_144,2026-07-22,14:59:26,Y,14.000000,14.000000,90.000000,1.000000,7.928176,7.928217,0.001801,1000,1000
20260722_144831_145,2026-07-22,14:59:29,Y,16.000000,16.000000,90.000000,1.000000,7.704234,7.704137,0.001891,1000,1000
20260722_144831_146,2026-07-22,14:59:33,Y,18.000000,18.000000,90.000000,1.000000,7.486333,7.486638,0.002176,1000,1000
20260722_144831_147,2026-07-22,14:59:36,Y,20.000000,20.000000,90.000000,1.000000,7.258320,7.258281,0.002155,1000,1000
20260722_144831_148,2026-07-22,14:59:40,Y,22.000000,22.000000,90.000000,1.000000,7.005855,7.005905,0.002071,1000,1000
20260722_144831_149,2026-07-22,14:59:43,Y,24.000000,24.000000,90.000000,1.000000,6.727957,6.727864,0.001848,1000,1000
20260722_144831_150,2026-07-22,14:59:47,Y,26.000000,26.000000,90.000000,1.000000,6.422535,6.422513,0.001992,1000,1000
20260722_144831_151,2026-07-22,14:59:50,Y,28.000000,28.000000,90.000000,1.000000,6.121286,6.121441,0.001886,1000,1000
20260722_144831_152,2026-07-22,14:59:54,Y,30.000000,30.000000,90.000000,1.000000,5.775404,5.775621,0.001822,1000,1000
20260722_144831_153,2026-07-22,14:59:57,Y,32.000000,32.000000,90.000000,1.000000,5.414483,5.414666,0.002137,1000,1000
20260722_144831_154,2026-07-22,15:00:01,Y,34.000000,34.000000,90.000000,1.000000,5.033331,5.033311,0.002022,1000,1000
20260722_144831_155,2026-07-22,15:00:04,Y,36.000000,36.000000,90.000000,1.000000,4.671447,4.671371,0.001807,1000,1000
20260722_144831_156,2026-07-22,15:00:08,Y,38.000000,38.000000,90.000000,1.000000,4.323429,4.323252,0.002132,1000,1000
20260722_144831_157,2026-07-22,15:00:11,Y,40.000000,40.000000,90.000000,1.000000,3.970434,3.970856,0.002386,1000,1000
20260722_144831_158,2026-07-22,15:00:15,Y,42.000000,42.000000,90.000000,1.000000,3.631649,3.632280,0.002821,1000,1000
20260722_144831_159,2026-07-22,15:00:18,Y,44.000000,44.000000,90.000000,1.000000,3.276624,3.276267,0.002584,1000,1000
20260722_144831_160,2026-07-22,15:00:22,Y,46.000000,46.000000,90.000000,1.000000,2.930580,2.930783,0.002314,1000,1000
20260722_144831_161,2026-07-22,15:00:25,Y,48.000000,48.000000,90.000000,1.000000,2.584096,2.583984,0.002223,1000,1000
20260722_144831_162,2026-07-22,15:00:29,Y,50.000000,50.000000,90.000000,1.000000,2.226643,2.226328,0.002173,1000,1000
20260722_144831_163,2026-07-22,15:00:32,Y,52.000000,52.000000,90.000000,1.000000,1.892813,1.892692,0.002006,1000,1000
20260722_144831_164,2026-07-22,15:00:36,Y,54.000000,54.000000,90.000000,1.000000,1.611318,1.611371,0.001986,1000,1000
20260722_144831_165,2026-07-22,15:00:40,Y,56.000000,56.000000,90.000000,1.000000,1.357192,1.357032,0.002031,1000,1000
20260722_144831_166,2026-07-22,15:00:43,Y,58.000000,58.000000,90.000000,1.000000,1.163556,1.163563,0.002118,1000,1000
20260722_144831_167,2026-07-22,15:00:47,Y,60.000000,60.000000,90.000000,1.000000,1.003491,1.003655,0.001997,1000,1000
20260722_144831_168,2026-07-22,15:00:50,Y,62.000000,62.000000,90.000000,1.000000,0.860304,0.860199,0.002023,1000,1000
20260722_144831_169,2026-07-22,15:00:54,Y,64.000000,64.000000,90.000000,1.000000,0.775254,0.775310,0.002125,1000,1000
20260722_144831_170,2026-07-22,15:00:57,Y,66.000000,66.000000,90.000000,1.000000,0.743507,0.743394,0.001702,1000,1000
20260722_144831_171,2026-07-22,15:01:01,Y,68.000000,68.000000,90.000000,1.000000,0.713037,0.713123,0.001875,1000,1000
20260722_144831_172,2026-07-22,15:01:04,Y,70.000000,70.000000,90.000000,1.000000,0.689751,0.689762,0.001782,1000,1000
20260722_144831_173,2026-07-22,15:01:08,Y,72.000000,72.000000,90.000000,1.000000,0.658216,0.658176,0.001940,1000,1000
20260722_144831_174,2026-07-22,15:01:11,Y,74.000000,74.000000,90.000000,1.000000,0.639730,0.639750,0.001940,1000,1000
20260722_144831_175,2026-07-22,15:01:15,Y,76.000000,76.000000,90.000000,1.000000,0.625474,0.625273,0.001918,1000,1000
20260722_144831_176,2026-07-22,15:01:18,Y,78.000000,78.000000,90.000000,1.000000,0.611227,0.611125,0.001752,1000,1000
20260722_144831_177,2026-07-22,15:01:22,Y,80.000000,80.000000,90.000000,1.000000,0.609194,0.609151,0.001943,1000,1000
20260722_144831_178,2026-07-22,15:01:25,Y,82.000000,82.000000,90.000000,1.000000,0.675027,0.674956,0.002179,1000,1000
20260722_144831_179,2026-07-22,15:01:29,Y,84.000000,84.000000,90.000000,1.000000,0.663411,0.663440,0.001958,1000,1000
20260722_144831_180,2026-07-22,15:01:32,Y,86.000000,86.000000,90.000000,1.000000,0.640775,0.640737,0.001990,1000,1000
20260722_144831_181,2026-07-22,15:01:36,Y,88.000000,88.000000,90.000000,1.000000,0.613570,0.613428,0.002094,1000,1000
20260722_144831_182,2026-07-22,15:01:39,Y,90.000000,90.000000,90.000000,1.000000,0.591950,0.592041,0.002044,1000,1000
