Angular_Displacement_Degrees,Relative_Intensity_Percent
-67.64966740576497,4.81927710843374
-67.45011086474501,4.618473895582332
-67.45011086474501,5.020080321285136
-67.45011086474501,5.2208835341365445
-67.45011086474501,4.81927710843374
-67.45011086474501,5.421686746987953
-67.25055432372505,4.618473895582332
-67.25055432372505,5.2208835341365445
-67.25055432372505,5.020080321285136
-67.25055432372505,4.81927710843374
-67.25055432372505,5.421686746987953
-67.0509977827051,5.421686746987953
-67.0509977827051,4.81927710843374
-67.0509977827051,5.2208835341365445
-67.0509977827051,5.020080321285136
-66.85144124168514,5.421686746987953
-66.85144124168514,5.020080321285136
-66.85144124168514,5.2208835341365445
-66.85144124168514,4.81927710843374
-66.65188470066519,4.81927710843374
-66.65188470066519,5.421686746987953
-66.65188470066519,5.622489959839361
-66.65188470066519,5.020080321285136
-66.65188470066519,5.2208835341365445
-66.45232815964523,5.421686746987953
-66.45232815964523,5.622489959839361
-66.45232815964523,5.020080321285136
-66.45232815964523,5.2208835341365445
-66.45232815964523,4.81927710843374
-66.25277161862527,5.622489959839361
-66.25277161862527,5.421686746987953
-66.25277161862527,5.2208835341365445
-66.25277161862527,5.020080321285136
-66.05321507760533,5.823293172690757
-66.05321507760533,5.2208835341365445
-66.05321507760533,5.020080321285136
-66.05321507760533,5.421686746987953
-66.05321507760533,5.622489959839361
-65.85365853658536,5.823293172690757
-65.85365853658536,5.2208835341365445
-65.85365853658536,5.020080321285136
-65.85365853658536,5.421686746987953
-65.85365853658536,5.622489959839361
-65.65410199556541,5.622489959839361
-65.65410199556541,5.421686746987953
-65.65410199556541,5.823293172690757
-65.65410199556541,5.2208835341365445
-65.45454545454545,5.2208835341365445
-65.45454545454545,5.421686746987953
-65.45454545454545,6.024096385542165
-65.45454545454545,5.823293172690757
-65.45454545454545,5.622489959839361
-65.2549889135255,6.024096385542165
-65.2549889135255,5.421686746987953
-65.2549889135255,5.823293172690757
-65.2549889135255,5.622489959839361
-65.05543237250555,6.2248995983935735
-65.05543237250555,6.024096385542165
-65.05543237250555,5.421686746987953
-65.05543237250555,5.622489959839361
-65.05543237250555,5.823293172690757
-64.85587583148559,5.622489959839361
-64.85587583148559,6.024096385542165
-64.85587583148559,5.823293172690757
-64.85587583148559,6.2248995983935735
-64.85587583148559,5.421686746987953
-64.65631929046563,6.425702811244982
-64.65631929046563,6.2248995983935735
-64.65631929046563,5.622489959839361
-64.65631929046563,5.823293172690757
-64.65631929046563,6.024096385542165
-64.45676274944567,5.823293172690757
-64.45676274944567,6.2248995983935735
-64.45676274944567,6.425702811244982
-64.45676274944567,5.622489959839361
-64.45676274944567,6.024096385542165
-64.25720620842571,6.425702811244982
-64.25720620842571,6.62650602409639
