1.87926690242092e-07,3.27975362357218e-08,1.27110361564971e-07,2.62571741948128e-08,-1.2,0.2
2.00934772367896e-07,3.38902814141817e-08,1.1354706168818e-07,2.43628300269076e-08,-1.2,0.3
2.13271118002845e-07,3.45146611294134e-08,1.00135692353091e-07,2.39270680110176e-08,-1.2,0.4
2.23341321416489e-07,3.54887502567391e-08,8.86702303191117e-08,2.17468754163616e-08,-1.2,0.5
2.30353347914489e-07,3.66566651575781e-08,7.68994831778814e-08,1.96765428293165e-08,-1.2,0.6
2.33634175215361e-07,3.6392895299051e-08,6.74798192026832e-08,1.86250215825195e-08,-1.2,0.7
2.33597676681219e-07,3.66347244970668e-08,5.92236434952405e-08,1.77070132087582e-08,-1.2,0.8
2.2980915004192e-07,3.68023650569349e-08,5.15765215329692e-08,1.58014719678733e-08,-1.2,0.9
2.24165554474432e-07,3.54074963023298e-08,4.4492483713087e-08,1.47865712627096e-08,-1.2,1
2.13595550964977e-07,3.55890878664143e-08,3.8857850899712e-08,1.31897204978037e-08,-1.2,1.1
2.01632905282367e-07,3.38740086133585e-08,3.43948735944386e-08,1.24718108082635e-08,-1.2,1.2
1.87777184327825e-07,3.3180468027629e-08,2.96489035117972e-08,1.19618911104399e-08,-1.2,1.3
1.7287534675452e-07,3.11746193234351e-08,2.58362229943574e-08,1.09536558346725e-08,-1.2,1.4
1.56811915135938e-07,2.9912742507776e-08,2.28511407322771e-08,1.00977116093029e-08,-1.2,1.5
2.29784160557238e-08,1.09699661771794e-08,1.65922489408479e-07,3.4273379648538e-08,-1.1,-1.5
2.64999632428415e-08,1.12276332121699e-08,1.82672175571509e-07,3.58459909764885e-08,-1.1,-1.4
3.05454134916693e-08,1.26835471149434e-08,1.97432287676805e-07,3.75843826523325e-08,-1.1,-1.3
3.49447499870201e-08,1.37480232934403e-08,2.13790069037658e-07,3.8767073698157e-08,-1.1,-1.2
3.98795782109473e-08,1.51541235444109e-08,2.26619812890088e-07,4.01509188198799e-08,-1.1,-1.1
4.6146230077856e-08,1.60375941175774e-08,2.37868137764382e-07,4.06491336708517e-08,-1.1,-1
5.34391228730701e-08,1.72272576527768e-08,2.45410343786882e-07,4.1884253494705e-08,-1.1,-0.9
6.159808641419e-08,1.96551174454815e-08,2.48673568966076e-07,4.29147713498698e-08,-1.1,-0.8
7.02923820466643e-08,2.07242221986061e-08,2.48682600588615e-07,4.22375713371267e-08,-1.1,-0.7
8.09742169394901e-08,2.24840045629852e-08,2.45018846841717e-07,4.16735672035574e-08,-1.1,-0.6
9.21894163790535e-08,2.44925276631791e-08,2.37831887072907e-07,4.09717455537694e-08,-1.1,-0.5
1.04441473050477e-07,2.64376193864752e-08,2.26553115413372e-07,4.04038443215588e-08,-1.1,-0.4
1.18661963765769e-07,2.86214597715509e-08,2.13329012905134e-07,3.85175517519889e-08,-1.1,-0.3
1.33822321302548e-07,3.06022476962005e-08,1.98494505206415e-07,3.75583953751063e-08,-1.1,-0.2
1.49769940226165e-07,3.21966088730501e-08,1.82101882019214e-07,3.57919184561403e-08,-1.1,-0.0999999999999999
1.66506837672981e-07,3.47665535846129e-08,1.65883751834473e-07,3.44732918640172e-08,-1.1,0
1.82915550614284e-07,3.61609433602936e-08,1.49467688653428e-07,3.20075081054084e-08,-1.1,0.0999999999999999
1.98564515928649e-07,3.79817325717558e-08,1.33076608264107e-07,3.0510624779704e-08,-1.1,0.2
2.1391239672378e-07,3.93800807288303e-08,1.18469228830048e-07,2.866286588852e-08,-1.1,0.3
2.26573722464301e-07,4.02919071855816e-08,1.04222808891713e-07,2.65918978223083e-08,-1.1,0.4
2.37760178968852e-07,4.10644580646053e-08,9.19626354185606e-08,2.42956239649828e-08,-1.1,0.5
2.44967686983517e-07,4.18963865765269e-08,8.02704539420799e-08,2.25156376261939e-08,-1.1,0.6
2.48630019562266e-07,4.16643637133178e-08,7.01274828061899e-08,2.07293849126834e-08,-1.1,0.7
2.4885879758382e-07,4.21446578527559e-08,6.13491432293743e-08,1.93622786441815e-08,-1.1,0.8
2.45612653891404e-07,4.18119683500441e-08,5.28382171633422e-08,1.80044086995312e-08,-1.1,0.9
2.37310021855345e-07,4.09985651428409e-08,4.65322363461034e-08,1.67617889615236e-08,-1.1,1
