
============================================================
PEB_B ORIENTATION OPTIMIZATION LOG
============================================================
Date: 27-May-2026 17:35:21
Metric: rms
K = 10 orientations
Testbed: 1792 positions
Room: 3x3x2 m³
LED: Pt=0.405 W, Φ½=45°, m=2.00
PD: A=2.64e-05 m², FOV=85°
Noise: σ²=3.00e-14 W², N=1000 samples
GA: pop=400, gen=400, parallel=24 workers
============================================================

Starting GA optimization for PEB_B (K=10)...

Single objective optimization:
20 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              800         0.01793           14.94        0
    2             1180         0.01783           11.74        0
    3             1560         0.01708           13.29        0
    4             1940         0.01708           13.03        1
    5             2320         0.01706           13.05        0
    6             2700         0.01705           12.24        0
    7             3080           0.017           13.16        0
    8             3460         0.01697           12.95        0
    9             3840         0.01689           14.36        0
   10             4220         0.01679           11.38        0
   11             4600         0.01671           8.409        0
   12             4980         0.01667           6.281        0
   13             5360         0.01664            5.33        0
   14             5740         0.01663           4.548        0
   15             6120          0.0166           3.642        0
   16             6500          0.0166           2.712        0
   17             6880         0.01659           2.608        0
   18             7260         0.01657            1.59        0
   19             7640         0.01655          0.7021        0
   20             8020         0.01653          0.1923        0
   21             8400         0.01651           0.183        0
   22             8780         0.01649         0.01657        0
   23             9160         0.01649         0.01655        0
   24             9540         0.01648         0.01653        0
   25             9920         0.01646         0.01652        0
   26            10300         0.01646         0.01651        0
   27            10680         0.01642         0.01649        0
   28            11060         0.01641         0.01648        0
   29            11440          0.0164         0.01646        0
   30            11820         0.01639         0.01645        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31            12200         0.01637         0.01643        0
   32            12580         0.01636         0.01642        0
   33            12960         0.01636          0.0164        0
   34            13340         0.01635         0.01639        0
   35            13720         0.01634         0.01638        0
   36            14100         0.01633         0.01637        0
   37            14480         0.01632         0.01636        0
   38            14860         0.01631         0.01635        0
   39            15240          0.0163         0.01634        0
   40            15620          0.0163         0.01633        0
   41            16000         0.01628         0.01632        0
   42            16380         0.01628         0.01631        0
   43            16760         0.01627         0.01631        0
   44            17140         0.01627          0.0163        0
   45            17520         0.01626         0.01629        0
   46            17900         0.01626         0.01628        0
   47            18280         0.01625         0.01628        0
   48            18660         0.01624         0.01627        0
   49            19040         0.01624         0.01627        0
   50            19420         0.01623         0.01626        0
   51            19800         0.01622         0.01625        0
   52            20180         0.01622         0.01625        0
   53            20560         0.01622         0.01624        0
   54            20940         0.01621         0.01623        0
   55            21320         0.01621         0.01623        0
   56            21700         0.01621         0.01622        0
   57            22080          0.0162         0.01622        0
   58            22460          0.0162         0.01622        0
   59            22840         0.01619         0.01621        0
   60            23220         0.01619         0.01621        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61            23600         0.01618          0.0162        0
   62            23980         0.01618          0.0162        0
   63            24360         0.01618          0.0162        0
   64            24740         0.01618         0.01619        0
   65            25120         0.01617         0.01619        0
   66            25500         0.01617         0.01619        1
   67            25880         0.01617         0.01618        0
   68            26260         0.01616         0.01618        0
   69            26640         0.01616         0.01618        0
   70            27020         0.01615         0.01617        0
   71            27400         0.01615         0.01617        0
   72            27780         0.01615         0.01617        0
   73            28160         0.01615         0.01616        0
   74            28540         0.01615         0.01616        0
   75            28920         0.01614         0.01616        0
   76            29300         0.01614         0.01615        0
   77            29680         0.01614         0.01615        0
   78            30060         0.01613         0.01615        0
   79            30440         0.01613         0.01615        0
   80            30820         0.01613         0.01614        0
   81            31200         0.01613         0.01614        0
   82            31580         0.01612         0.01614        0
   83            31960         0.01612         0.01614        0
   84            32340         0.01612         0.01613        0
   85            32720         0.01612         0.01613        0
   86            33100         0.01612         0.01613        0
   87            33480         0.01612         0.01613        0
   88            33860         0.01611         0.01612        0
   89            34240         0.01611         0.01612        0
   90            34620         0.01611         0.01612        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91            35000         0.01611         0.01612        0
   92            35380         0.01611         0.01612        0
   93            35760         0.01611         0.01612        0
   94            36140          0.0161         0.01611        0
   95            36520          0.0161         0.01611        0
   96            36900          0.0161         0.01611        0
   97            37280          0.0161         0.01611        1
   98            37660          0.0161         0.01611        0
   99            38040          0.0161          0.0161        0
  100            38420          0.0161          0.0161        0
  101            38800          0.0161          0.0161        0
  102            39180         0.01609          0.0161        0
