point_id,x,y,z,scan_kind,tilt_cmd_deg,tilt_cmd_az,pose_px,pose_py,pose_pz,pose_qx,pose_qy,pose_qz,pose_qw,nr_incl,nr_az,orientation_id,nt_incl,nt_az,repeat_id,date,time,v_mean,v_median,v_std,n_samples,fs
20260828_110759_1,0.4,0.2,0.5,tilt,8.9924683,63.284139,0.68283411,-0.40740003,-0.18254523,0.066739764,0.041126127,0.52299636,0.84872213,8.99247,63.2841,7,60,180,1,2026-08-28,11:10:59,0.20573452,0.20576282,0.0021491116,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,8.9924683,63.284139,0.68283411,-0.40740003,-0.18254523,0.066739764,0.041126127,0.52299636,0.84872213,8.99247,63.2841,8,64,240,1,2026-08-28,11:11:07,0.21641212,0.21629169,0.0026806826,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,8.9924683,63.284139,0.68283411,-0.40740003,-0.18254523,0.066739764,0.041126127,0.52299636,0.84872213,8.99247,63.2841,9,64,300,1,2026-08-28,11:11:15,0.30969038,0.30973546,0.0023891322,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,8.9924683,63.284139,0.68283411,-0.40740003,-0.18254523,0.066739764,0.041126127,0.52299636,0.84872213,8.99247,63.2841,10,0,0,1,2026-08-28,11:11:23,2.8688964,2.8689253,0.0019930446,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,8.9924683,63.284139,0.68283411,-0.40740003,-0.18254523,0.066739764,0.041126127,0.52299636,0.84872213,8.99247,63.2841,11,60,90,1,2026-08-28,11:11:30,0.62994578,0.62987932,0.0023131057,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,8.9924683,63.284139,0.68283411,-0.40740003,-0.18254523,0.066739764,0.041126127,0.52299636,0.84872213,8.99247,63.2841,12,60,270,1,2026-08-28,11:11:40,0.26332615,0.2633426,0.0020849967,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,7.9196472,260.83642,0.69303295,-0.41081191,-0.1826471,0.040388211,-0.056014808,-0.70488463,0.7059524,7.91965,260.836,1,16,90,1,2026-08-28,11:11:58,3.065328,3.0653573,0.0024350555,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,7.9196472,260.83642,0.69303295,-0.41081191,-0.1826471,0.040388211,-0.056014808,-0.70488463,0.7059524,7.91965,260.836,2,16,210,1,2026-08-28,11:12:05,2.121497,2.1213673,0.0022450687,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,7.9196472,260.83642,0.69303295,-0.41081191,-0.1826471,0.040388211,-0.056014808,-0.70488463,0.7059524,7.91965,260.836,3,16,330,1,2026-08-28,11:12:11,3.035878,3.0360735,0.002548057,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,7.9196472,260.83642,0.69303295,-0.41081191,-0.1826471,0.040388211,-0.056014808,-0.70488463,0.7059524,7.91965,260.836,4,60,0,1,2026-08-28,11:12:19,1.1958848,1.1961368,0.0025421572,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,7.9196472,260.83642,0.69303295,-0.41081191,-0.1826471,0.040388211,-0.056014808,-0.70488463,0.7059524,7.91965,260.836,5,64,60,1,2026-08-28,11:12:26,0.82826935,0.82828317,0.0023250011,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,7.9196472,260.83642,0.69303295,-0.41081191,-0.1826471,0.040388211,-0.056014808,-0.70488463,0.7059524,7.91965,260.836,6,64,120,1,2026-08-28,11:12:34,0.31627093,0.31631601,0.0023482779,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,7.9196472,260.83642,0.69303295,-0.41081191,-0.1826471,0.040388211,-0.056014808,-0.70488463,0.7059524,7.91965,260.836,7,60,180,1,2026-08-28,11:12:42,0.22891779,0.22879473,0.0025453611,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,7.9196472,260.83642,0.69303295,-0.41081191,-0.1826471,0.040388211,-0.056014808,-0.70488463,0.7059524,7.91965,260.836,8,64,240,1,2026-08-28,11:12:50,0.25369058,0.25380081,0.0024874974,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,7.9196472,260.83642,0.69303295,-0.41081191,-0.1826471,0.040388211,-0.056014808,-0.70488463,0.7059524,7.91965,260.836,9,64,300,1,2026-08-28,11:12:58,0.35233464,0.35218,0.0024097469,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,7.9196472,260.83642,0.69303295,-0.41081191,-0.1826471,0.040388211,-0.056014808,-0.70488463,0.7059524,7.91965,260.836,10,0,0,1,2026-08-28,11:13:06,3.087106,3.0870734,0.0022526578,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,7.9196472,260.83642,0.69303295,-0.41081191,-0.1826471,0.040388211,-0.056014808,-0.70488463,0.7059524,7.91965,260.836,11,60,90,1,2026-08-28,11:13:13,0.65466992,0.65488543,0.0025738552,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,7.9196472,260.83642,0.69303295,-0.41081191,-0.1826471,0.040388211,-0.056014808,-0.70488463,0.7059524,7.91965,260.836,12,60,270,1,2026-08-28,11:13:24,0.30734343,0.30743227,0.0023966696,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,5.4593401,267.10617,0.69151567,-0.41017773,-0.18283217,0.031927843,-0.035335966,-0.70622331,0.7063856,5.45934,267.106,1,16,90,1,2026-08-28,11:13:42,3.0530383,3.0531831,0.0023664266,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,5.4593401,267.10617,0.69151567,-0.41017773,-0.18283217,0.031927843,-0.035335966,-0.70622331,0.7063856,5.45934,267.106,2,16,210,1,2026-08-28,11:13:48,2.111734,2.1118254,0.0023770212,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,5.4593401,267.10617,0.69151567,-0.41017773,-0.18283217,0.031927843,-0.035335966,-0.70622331,0.7063856,5.45934,267.106,3,16,330,1,2026-08-28,11:13:55,3.0213529,3.0219251,0.0031515452,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,5.4593401,267.10617,0.69151567,-0.41017773,-0.18283217,0.031927843,-0.035335966,-0.70622331,0.7063856,5.45934,267.106,4,60,0,1,2026-08-28,11:14:02,1.1899712,1.1898853,0.0024398721,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,5.4593401,267.10617,0.69151567,-0.41017773,-0.18283217,0.031927843,-0.035335966,-0.70622331,0.7063856,5.45934,267.106,5,64,60,1,2026-08-28,11:14:10,0.82814859,0.82828317,0.0023485476,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,5.4593401,267.10617,0.69151567,-0.41017773,-0.18283217,0.031927843,-0.035335966,-0.70622331,0.7063856,5.45934,267.106,6,64,120,1,2026-08-28,11:14:17,0.31662168,0.31664504,0.0021232749,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,5.4593401,267.10617,0.69151567,-0.41017773,-0.18283217,0.031927843,-0.035335966,-0.70622331,0.7063856,5.45934,267.106,7,60,180,1,2026-08-28,11:14:25,0.22646555,0.22649154,0.0022819618,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,5.4593401,267.10617,0.69151567,-0.41017773,-0.18283217,0.031927843,-0.035335966,-0.70622331,0.7063856,5.45934,267.106,8,64,240,1,2026-08-28,11:14:34,0.2487838,0.24853637,0.0024076628,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,5.4593401,267.10617,0.69151567,-0.41017773,-0.18283217,0.031927843,-0.035335966,-0.70622331,0.7063856,5.45934,267.106,9,64,300,1,2026-08-28,11:14:42,0.34658423,0.34658653,0.0021742371,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,5.4593401,267.10617,0.69151567,-0.41017773,-0.18283217,0.031927843,-0.035335966,-0.70622331,0.7063856,5.45934,267.106,10,0,0,1,2026-08-28,11:14:49,3.0748189,3.0748992,0.0028200925,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,5.4593401,267.10617,0.69151567,-0.41017773,-0.18283217,0.031927843,-0.035335966,-0.70622331,0.7063856,5.45934,267.106,11,60,90,1,2026-08-28,11:14:57,0.65478442,0.65488543,0.0024129775,1000,1000
20260828_110759_1,0.4,0.2,0.5,tilt,5.4593401,267.10617,0.69151567,-0.41017773,-0.18283217,0.031927843,-0.035335966,-0.70622331,0.7063856,5.45934,267.106,12,60,270,1,2026-08-28,11:15:07,0.30105013,0.30085172,0.0022759384,1000,1000
20260828_110759_2,0.2,0.2,0.4,vertical,0,0,0.688,-0.21,-0.283,0,0,-0.38268428,0.92387918,0,0,1,16,90,1,2026-08-28,11:15:26,3.0935099,3.0936541,0.0024259395,1000,1000
20260828_110759_2,0.2,0.2,0.4,vertical,0,0,0.688,-0.21,-0.283,0,0,-0.38268428,0.92387918,0,0,2,16,210,1,2026-08-28,11:15:32,2.4331588,2.4332881,0.0028426651,1000,1000
20260828_110759_2,0.2,0.2,0.4,vertical,0,0,0.688,-0.21,-0.283,0,0,-0.38268428,0.92387918,0,0,3,16,330,1,2026-08-28,11:15:39,2.7932353,2.7935771,0.0028210676,1000,1000
20260828_110759_2,0.2,0.2,0.4,vertical,0,0,0.688,-0.21,-0.283,0,0,-0.38268428,0.92387918,0,0,4,60,0,1,2026-08-28,11:15:46,0.63186336,0.63185349,0.0023331153,1000,1000
20260828_110759_2,0.2,0.2,0.4,vertical,0,0,0.688,-0.21,-0.283,0,0,-0.38268428,0.92387918,0,0,5,64,60,1,2026-08-28,11:15:54,0.60141513,0.60158293,0.0026213701,1000,1000
20260828_110759_2,0.2,0.2,0.4,vertical,0,0,0.688,-0.21,-0.283,0,0,-0.38268428,0.92387918,0,0,6,64,120,1,2026-08-28,11:16:01,0.37307654,0.37323776,0.0023446684,1000,1000
20260828_110759_2,0.2,0.2,0.4,vertical,0,0,0.688,-0.21,-0.283,0,0,-0.38268428,0.92387918,0,0,7,60,180,1,2026-08-28,11:16:09,0.28526701,0.28505841,0.002180833,1000,1000
20260828_110759_2,0.2,0.2,0.4,vertical,0,0,0.688,-0.21,-0.283,0,0,-0.38268428,0.92387918,0,0,8,64,240,1,2026-08-28,11:16:18,0.24826492,0.24820734,0.0024404734,1000,1000
20260828_110759_2,0.2,0.2,0.4,vertical,0,0,0.688,-0.21,-0.283,0,0,-0.38268428,0.92387918,0,0,9,64,300,1,2026-08-28,11:16:26,0.2911056,0.2909809,0.0024478556,1000,1000
20260828_110759_2,0.2,0.2,0.4,vertical,0,0,0.688,-0.21,-0.283,0,0,-0.38268428,0.92387918,0,0,10,0,0,1,2026-08-28,11:16:33,3.1393461,3.1390605,0.0031909777,1000,1000
20260828_110759_2,0.2,0.2,0.4,vertical,0,0,0.688,-0.21,-0.283,0,0,-0.38268428,0.92387918,0,0,11,60,90,1,2026-08-28,11:16:41,0.66348951,0.66344016,0.0023952345,1000,1000
20260828_110759_2,0.2,0.2,0.4,vertical,0,0,0.688,-0.21,-0.283,0,0,-0.38268428,0.92387918,0,0,12,60,270,1,2026-08-28,11:16:51,0.28769063,0.28769063,0.0024627436,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,2.412676,355.82008,0.68811353,-0.20844656,-0.2829672,0.015931808,0.013762572,-0.70697284,0.70692728,2.41268,355.82,1,16,90,1,2026-08-28,11:17:09,3.0756767,3.0762154,0.0029207595,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,2.412676,355.82008,0.68811353,-0.20844656,-0.2829672,0.015931808,0.013762572,-0.70697284,0.70692728,2.41268,355.82,2,16,210,1,2026-08-28,11:17:16,2.4162661,2.4161785,0.0025254503,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,2.412676,355.82008,0.68811353,-0.20844656,-0.2829672,0.015931808,0.013762572,-0.70697284,0.70692728,2.41268,355.82,3,16,330,1,2026-08-28,11:17:22,2.7731913,2.7731772,0.0025669089,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,2.412676,355.82008,0.68811353,-0.20844656,-0.2829672,0.015931808,0.013762572,-0.70697284,0.70692728,2.41268,355.82,4,60,0,1,2026-08-28,11:17:30,0.62860894,0.62856321,0.0023348931,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,2.412676,355.82008,0.68811353,-0.20844656,-0.2829672,0.015931808,0.013762572,-0.70697284,0.70692728,2.41268,355.82,5,64,60,1,2026-08-28,11:17:37,0.60147534,0.60158293,0.0026735627,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,2.412676,355.82008,0.68811353,-0.20844656,-0.2829672,0.015931808,0.013762572,-0.70697284,0.70692728,2.41268,355.82,6,64,120,1,2026-08-28,11:17:44,0.37189368,0.37192165,0.0024273265,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,2.412676,355.82008,0.68811353,-0.20844656,-0.2829672,0.015931808,0.013762572,-0.70697284,0.70692728,2.41268,355.82,7,60,180,1,2026-08-28,11:17:53,0.28067839,0.28078105,0.0023154781,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,2.412676,355.82008,0.68811353,-0.20844656,-0.2829672,0.015931808,0.013762572,-0.70697284,0.70692728,2.41268,355.82,8,64,240,1,2026-08-28,11:18:01,0.24445544,0.24458804,0.0022900641,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,2.412676,355.82008,0.68811353,-0.20844656,-0.2829672,0.015931808,0.013762572,-0.70697284,0.70692728,2.41268,355.82,9,64,300,1,2026-08-28,11:18:09,0.28854741,0.28867771,0.0022825422,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,2.412676,355.82008,0.68811353,-0.20844656,-0.2829672,0.015931808,0.013762572,-0.70697284,0.70692728,2.41268,355.82,10,0,0,1,2026-08-28,11:18:16,3.1160226,3.1156992,0.003251369,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,2.412676,355.82008,0.68811353,-0.20844656,-0.2829672,0.015931808,0.013762572,-0.70697284,0.70692728,2.41268,355.82,11,60,90,1,2026-08-28,11:18:24,0.66275479,0.6627821,0.0024722796,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,2.412676,355.82008,0.68811353,-0.20844656,-0.2829672,0.015931808,0.013762572,-0.70697284,0.70692728,2.41268,355.82,12,60,270,1,2026-08-28,11:18:34,0.28375085,0.2837423,0.0027906732,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,1.0992624,130.23371,0.68745811,-0.21045849,-0.28299319,-0.0095595739,0.00079659054,-0.70710633,0.70704216,1.09926,130.234,1,16,90,1,2026-08-28,11:18:52,3.0871178,3.0874024,0.0028200987,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,1.0992624,130.23371,0.68745811,-0.21045849,-0.28299319,-0.0095595739,0.00079659054,-0.70710633,0.70704216,1.09926,130.234,2,16,210,1,2026-08-28,11:18:59,2.42468,2.4247333,0.0024167456,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,1.0992624,130.23371,0.68745811,-0.21045849,-0.28299319,-0.0095595739,0.00079659054,-0.70710633,0.70704216,1.09926,130.234,3,16,330,1,2026-08-28,11:19:05,2.7821828,2.7823901,0.0026757602,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,1.0992624,130.23371,0.68745811,-0.21045849,-0.28299319,-0.0095595739,0.00079659054,-0.70710633,0.70704216,1.09926,130.234,4,60,0,1,2026-08-28,11:19:13,0.62888862,0.62889224,0.0028125228,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,1.0992624,130.23371,0.68745811,-0.21045849,-0.28299319,-0.0095595739,0.00079659054,-0.70710633,0.70704216,1.09926,130.234,5,64,60,1,2026-08-28,11:19:20,0.60347681,0.6035571,0.0025399165,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,1.0992624,130.23371,0.68745811,-0.21045849,-0.28299319,-0.0095595739,0.00079659054,-0.70710633,0.70704216,1.09926,130.234,6,64,120,1,2026-08-28,11:19:28,0.37642472,0.37652803,0.0027580997,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,1.0992624,130.23371,0.68745811,-0.21045849,-0.28299319,-0.0095595739,0.00079659054,-0.70710633,0.70704216,1.09926,130.234,7,60,180,1,2026-08-28,11:19:36,0.28573884,0.28571646,0.0023617864,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,1.0992624,130.23371,0.68745811,-0.21045849,-0.28299319,-0.0095595739,0.00079659054,-0.70710633,0.70704216,1.09926,130.234,8,64,240,1,2026-08-28,11:19:44,0.24632103,0.24623318,0.0024303579,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,1.0992624,130.23371,0.68745811,-0.21045849,-0.28299319,-0.0095595739,0.00079659054,-0.70710633,0.70704216,1.09926,130.234,9,64,300,1,2026-08-28,11:19:52,0.28653837,0.28637452,0.0025446776,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,1.0992624,130.23371,0.68745811,-0.21045849,-0.28299319,-0.0095595739,0.00079659054,-0.70710633,0.70704216,1.09926,130.234,10,0,0,1,2026-08-28,11:20:00,3.1318195,3.1314927,0.0030339897,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,1.0992624,130.23371,0.68745811,-0.21045849,-0.28299319,-0.0095595739,0.00079659054,-0.70710633,0.70704216,1.09926,130.234,11,60,90,1,2026-08-28,11:20:07,0.6673092,0.66705946,0.0024447041,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,1.0992624,130.23371,0.68745811,-0.21045849,-0.28299319,-0.0095595739,0.00079659054,-0.70710633,0.70704216,1.09926,130.234,12,60,270,1,2026-08-28,11:20:17,0.28327376,0.28341327,0.0027552845,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,13.370025,354.71965,0.68878733,-0.20148048,-0.28199719,0.11628717,-0.0053619232,-0.045747233,0.99214703,13.37,354.72,1,16,90,1,2026-08-28,11:20:36,2.9479999,2.9478929,0.0023701538,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,13.370025,354.71965,0.68878733,-0.20148048,-0.28199719,0.11628717,-0.0053619232,-0.045747233,0.99214703,13.37,354.72,2,16,210,1,2026-08-28,11:20:42,2.3145726,2.3145081,0.0024951075,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,13.370025,354.71965,0.68878733,-0.20148048,-0.28199719,0.11628717,-0.0053619232,-0.045747233,0.99214703,13.37,354.72,3,16,330,1,2026-08-28,11:20:49,2.6658551,2.665913,0.0023331837,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,13.370025,354.71965,0.68878733,-0.20148048,-0.28199719,0.11628717,-0.0053619232,-0.045747233,0.99214703,13.37,354.72,4,60,0,1,2026-08-28,11:20:56,0.61563307,0.61573112,0.0026048087,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,13.370025,354.71965,0.68878733,-0.20148048,-0.28199719,0.11628717,-0.0053619232,-0.045747233,0.99214703,13.37,354.72,5,64,60,1,2026-08-28,11:21:04,0.57860923,0.57855099,0.0023300605,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,13.370025,354.71965,0.68878733,-0.20148048,-0.28199719,0.11628717,-0.0053619232,-0.045747233,0.99214703,13.37,354.72,6,64,120,1,2026-08-28,11:21:11,0.34641347,0.34625751,0.0027405973,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,13.370025,354.71965,0.68878733,-0.20148048,-0.28199719,0.11628717,-0.0053619232,-0.045747233,0.99214703,13.37,354.72,7,60,180,1,2026-08-28,11:21:19,0.2588981,0.25873622,0.002272854,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,13.370025,354.71965,0.68878733,-0.20148048,-0.28199719,0.11628717,-0.0053619232,-0.045747233,0.99214703,13.37,354.72,8,64,240,1,2026-08-28,11:21:27,0.23144472,0.23142695,0.00264833,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,13.370025,354.71965,0.68878733,-0.20148048,-0.28199719,0.11628717,-0.0053619232,-0.045747233,0.99214703,13.37,354.72,9,64,300,1,2026-08-28,11:21:35,0.29158861,0.29163895,0.002069924,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,13.370025,354.71965,0.68878733,-0.20148048,-0.28199719,0.11628717,-0.0053619232,-0.045747233,0.99214703,13.37,354.72,10,0,0,1,2026-08-28,11:21:43,2.9947194,2.9946154,0.002789717,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,13.370025,354.71965,0.68878733,-0.20148048,-0.28199719,0.11628717,-0.0053619232,-0.045747233,0.99214703,13.37,354.72,11,60,90,1,2026-08-28,11:21:50,0.63019683,0.63020835,0.0025323389,1000,1000
20260828_110759_2,0.2,0.2,0.4,tilt,13.370025,354.71965,0.68878733,-0.20148048,-0.28199719,0.11628717,-0.0053619232,-0.045747233,0.99214703,13.37,354.72,12,60,270,1,2026-08-28,11:22:01,0.2788546,0.27880689,0.0022595135,1000,1000
20260828_110759_3,0.6,-0.2,0.4,vertical,0,0,0.288,-0.61,-0.283,0,0,-0.38268428,0.92387918,0,0,1,16,90,1,2026-08-28,11:22:19,1.7861636,1.7860859,0.0021472522,1000,1000
20260828_110759_3,0.6,-0.2,0.4,vertical,0,0,0.288,-0.61,-0.283,0,0,-0.38268428,0.92387918,0,0,2,16,210,1,2026-08-28,11:22:25,1.6678568,1.6679644,0.0026820738,1000,1000
20260828_110759_3,0.6,-0.2,0.4,vertical,0,0,0.288,-0.61,-0.283,0,0,-0.38268428,0.92387918,0,0,3,16,330,1,2026-08-28,11:22:32,2.7468836,2.7468547,0.0021931037,1000,1000
20260828_110759_3,0.6,-0.2,0.4,vertical,0,0,0.288,-0.61,-0.283,0,0,-0.38268428,0.92387918,0,0,4,60,0,1,2026-08-28,11:22:39,1.2901525,1.290239,0.0022536606,1000,1000
20260828_110759_3,0.6,-0.2,0.4,vertical,0,0,0.288,-0.61,-0.283,0,0,-0.38268428,0.92387918,0,0,5,64,60,1,2026-08-28,11:22:47,0.30444766,0.30447102,0.0022375365,1000,1000
20260828_110759_3,0.6,-0.2,0.4,vertical,0,0,0.288,-0.61,-0.283,0,0,-0.38268428,0.92387918,0,0,6,64,120,1,2026-08-28,11:22:54,0.20344943,0.20345963,0.002513829,1000,1000
20260828_110759_3,0.6,-0.2,0.4,vertical,0,0,0.288,-0.61,-0.283,0,0,-0.38268428,0.92387918,0,0,7,60,180,1,2026-08-28,11:23:02,0.17766159,0.1777955,0.002428342,1000,1000
20260828_110759_3,0.6,-0.2,0.4,vertical,0,0,0.288,-0.61,-0.283,0,0,-0.38268428,0.92387918,0,0,8,64,240,1,2026-08-28,11:23:11,0.24596798,0.24590415,0.0022980892,1000,1000
20260828_110759_3,0.6,-0.2,0.4,vertical,0,0,0.288,-0.61,-0.283,0,0,-0.38268428,0.92387918,0,0,9,64,300,1,2026-08-28,11:23:19,0.73939559,0.7394456,0.0023951763,1000,1000
20260828_110759_3,0.6,-0.2,0.4,vertical,0,0,0.288,-0.61,-0.283,0,0,-0.38268428,0.92387918,0,0,10,0,0,1,2026-08-28,11:23:26,2.2661311,2.2661406,0.0025025785,1000,1000
20260828_110759_3,0.6,-0.2,0.4,vertical,0,0,0.288,-0.61,-0.283,0,0,-0.38268428,0.92387918,0,0,11,60,90,1,2026-08-28,11:23:34,0.25113108,0.25116859,0.0021713949,1000,1000
