
==================================
Iniciando optimización para 8 orientaciones
==================================


Single objective optimization:
16 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   58             8850          0.1319          0.1381        0
   59             9000          0.1329          0.1383        1
   60             9150          0.1321           0.138        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61             9300          0.1324          0.1377        1
   62             9450          0.1328          0.1379        2
   63             9600          0.1323          0.1376        0
   64             9750          0.1331          0.1375        1
   65             9900          0.1327          0.1376        0
   66            10050          0.1317          0.1377        0
   67            10200          0.1314          0.1377        0
   68            10350          0.1326          0.1378        1
   69            10500          0.1322          0.1376        0
   70            10650          0.1324          0.1374        1
   71            10800          0.1327          0.1375        2
   72            10950          0.1323          0.1376        0
   73            11100          0.1332          0.1376        1
   74            11250          0.1332          0.1373        0
   75            11400          0.1321          0.1371        0
   76            11550          0.1325          0.1371        1
   77            11700          0.1319          0.1372        0
   78            11850          0.1326           0.137        1
   79            12000          0.1322          0.1372        0
   80            12150          0.1323           0.137        1
   81            12300          0.1328          0.1371        2
   82            12450          0.1313          0.1369        0
   83            12600          0.1321          0.1371        1
   84            12750          0.1313          0.1371        0
   85            12900          0.1321          0.1372        1
   86            13050          0.1309          0.1371        0
   87            13200          0.1285          0.1369        0
   88            13350          0.1322           0.137        1
   89            13500          0.1313          0.1372        0
   90            13650          0.1317          0.1369        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91            13800          0.1326          0.1369        2
   92            13950          0.1289          0.1369        0
   93            14100          0.1323          0.1368        1
   94            14250          0.1321          0.1373        0
   95            14400          0.1319          0.1371        0
   96            14550          0.1312          0.1373        0
   97            14700          0.1317          0.1369        1
   98            14850          0.1326          0.1371        2
   99            15000          0.1324           0.137        0
  100            15150          0.1313          0.1372        0
  101            15300          0.1313           0.137        1
  102            15450          0.1318          0.1368        2
  103            15600          0.1311          0.1373        0
  104            15750          0.1318          0.1369        1
  105            15900          0.1312          0.1369        0
  106            16050          0.1316          0.1369        1
  107            16200          0.1328          0.1371        2
  108            16350          0.1317           0.137        0
  109            16500          0.1327          0.1369        1
  110            16650          0.1317          0.1366        0
  111            16800          0.1308           0.137        0
  112            16950          0.1318          0.1371        1
  113            17100          0.1312          0.1372        0
  114            17250           0.132          0.1368        1
  115            17400          0.1319           0.137        0
  116            17550          0.1325          0.1368        1
  117            17700          0.1318          0.1369        0
  118            17850          0.1323          0.1369        1
  119            18000          0.1316          0.1369        0
  120            18150          0.1323          0.1372        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            18300          0.1317          0.1371        0
  122            18450          0.1321          0.1373        1
  123            18600          0.1325          0.1368        2
  124            18750          0.1315          0.1368        0
  125            18900          0.1322           0.137        1
  126            19050           0.133          0.1372        2
  127            19200          0.1314           0.137        0
  128            19350          0.1317          0.1372        1
  129            19500          0.1315           0.137        0
  130            19650           0.131          0.1369        0
  131            19800          0.1318          0.1369        1
  132            19950          0.1329          0.1369        2
  133            20100           0.131          0.1369        0
  134            20250          0.1325          0.1369        1
  135            20400          0.1318          0.1367        0
  136            20550          0.1297          0.1365        0
  137            20700          0.1317          0.1368        1
  138            20850          0.1312          0.1367        0
  139            21000          0.1299          0.1369        0
  140            21150          0.1315          0.1368        1
  141            21300          0.1315          0.1368        2
  142            21450          0.1311          0.1368        0
  143            21600          0.1309          0.1367        0
  144            21750          0.1312          0.1367        1
  145            21900          0.1307          0.1368        0
  146            22050          0.1312          0.1367        1
ga stopped because the average change in the fitness value is less than options.FunctionTolerance.

Optimización completada para 8 orientaciones
Tiempo de ejecución: 9274.69 segundos
Mejor RMSE encontrado: 0.1312 metros

Orientaciones óptimas:
Orientación 1: theta = 1.77°, rho = 209.50°
Orientación 2: theta = 10.16°, rho = 357.51°
Orientación 3: theta = 59.99°, rho = 286.60°
Orientación 4: theta = 49.61°, rho = 142.07°
Orientación 5: theta = 49.00°, rho = 344.08°
Orientación 6: theta = 52.96°, rho = 154.40°
Orientación 7: theta = 59.90°, rho = 358.40°
Orientación 8: theta = 16.76°, rho = 330.69°
Figura "Evolución de Ángulos" guardada
Figura "Orientación 3D" guardada
Figura "Genetic Algorithm" guardada
