
==================================
Iniciando optimización para 5 orientaciones
==================================


Single objective optimization:
10 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  161            24300          0.1287          0.1338        0
  162            24450          0.1285           0.134        0
  163            24600          0.1294          0.1339        1
  164            24750          0.1282          0.1338        0
  165            24900          0.1288          0.1337        1
  166            25050          0.1273          0.1335        0
  167            25200           0.129          0.1338        1
  168            25350          0.1293          0.1336        2
  169            25500          0.1293          0.1339        3
  170            25650          0.1272          0.1336        0
  171            25800          0.1278          0.1337        1
  172            25950          0.1291           0.134        2
  173            26100          0.1289          0.1339        0
  174            26250          0.1298          0.1337        1
  175            26400          0.1281          0.1337        0
  176            26550          0.1289          0.1337        1
  177            26700          0.1294          0.1338        2
  178            26850          0.1294          0.1336        3
  179            27000           0.129          0.1337        0
  180            27150          0.1295          0.1338        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            27300          0.1276           0.134        0
  182            27450          0.1295          0.1336        1
  183            27600          0.1289          0.1339        0
  184            27750          0.1289          0.1338        1
  185            27900          0.1286          0.1337        0
  186            28050          0.1281          0.1337        0
  187            28200          0.1285           0.134        1
  188            28350          0.1285          0.1337        2
  189            28500          0.1293          0.1337        3
  190            28650          0.1281          0.1336        0
  191            28800          0.1277          0.1338        0
  192            28950          0.1286          0.1336        1
  193            29100           0.129          0.1336        2
  194            29250          0.1288          0.1337        0
  195            29400          0.1284          0.1336        0
  196            29550          0.1304          0.1337        1
  197            29700          0.1295          0.1339        0
  198            29850          0.1282          0.1335        0
  199            30000          0.1287          0.1334        1
  200            30150           0.129          0.1337        2
ga stopped because it exceeded options.MaxGenerations.

Optimización completada para 5 orientaciones
Tiempo de ejecución: 8170.35 segundos
Mejor RMSE encontrado: 0.1290 metros

Orientaciones óptimas:
Orientación 1: theta = 0.77°, rho = 203.00°
Orientación 2: theta = 53.66°, rho = 160.25°
Orientación 3: theta = 54.06°, rho = 294.17°
Orientación 4: theta = 54.81°, rho = 111.86°
Orientación 5: theta = 51.86°, rho = 334.55°
Figura "Evolución de Ángulos" guardada
Figura "Orientación 3D" guardada
Figura "Genetic Algorithm" guardada
