Case,K,Budget,RMS_full_cm,RMS_conditional_cm,Coverage_percent
1,1,per_orientation,Inf,NaN,0
1,2,per_orientation,Inf,NaN,0
1,3,per_orientation,7.35340416313614,7.35340416313614,100
1,4,per_orientation,6.36823480957015,6.36823480957015,100
1,5,per_orientation,5.69592237235171,5.69592237235171,100
1,6,per_orientation,5.19964194855896,5.19964194855896,100
1,7,per_orientation,4.81393302759639,4.81393302759639,100
1,8,per_orientation,4.50302201803528,4.50302201803528,100
1,9,per_orientation,4.24548987304676,4.24548987304676,100
1,10,per_orientation,4.02762533460206,4.02762533460206,100
1,11,per_orientation,3.84019008004083,3.84019008004083,100
1,12,per_orientation,3.67670208156807,3.67670208156807,100
1,13,per_orientation,3.5324610984769,3.5324610984769,100
1,14,per_orientation,3.4039646879913,3.4039646879913,100
1,15,per_orientation,3.28854231496047,3.28854231496047,100
1,16,per_orientation,3.18411740478507,3.18411740478507,100
1,17,per_orientation,3.08904761983446,3.08904761983446,100
1,18,per_orientation,3.00201467869018,3.00201467869018,100
1,19,per_orientation,2.92194652459519,2.92194652459519,100
1,20,per_orientation,2.84796118617585,2.84796118617585,100
1,21,per_orientation,2.77932552934361,2.77932552934361,100
1,22,per_orientation,2.71542444664218,2.71542444664218,100
1,23,per_orientation,2.65573749979077,2.65573749979077,100
1,24,per_orientation,2.59982097427948,2.59982097427948,100
1,25,per_orientation,2.54729392382806,2.54729392382806,100
1,26,per_orientation,2.49782719701069,2.49782719701069,100
1,27,per_orientation,2.45113472104538,2.45113472104538,100
1,28,per_orientation,2.4069665137982,2.4069665137982,100
1,29,per_orientation,2.365103033108,2.365103033108,100
1,30,per_orientation,2.32535057112746,2.32535057112746,100
2,1,per_orientation,Inf,NaN,0
2,2,per_orientation,Inf,NaN,0
2,3,per_orientation,2.16662909617566,2.16662909617566,100
2,4,per_orientation,1.87635583786664,1.87635583786664,100
2,5,per_orientation,1.67826368137935,1.67826368137935,100
2,6,per_orientation,1.53203812622189,1.53203812622189,100
2,7,per_orientation,1.4183916908741,1.4183916908741,100
2,8,per_orientation,1.32678393687447,1.32678393687447,100
2,9,per_orientation,1.25090389191109,1.25090389191109,100
2,10,per_orientation,1.18671162972244,1.18671162972244,100
2,11,per_orientation,1.13148514316301,1.13148514316301,100
2,12,per_orientation,1.08331454808783,1.08331454808783,100
2,13,per_orientation,1.04081495145298,1.04081495145298,100
2,14,per_orientation,1.00295438299573,1.00295438299573,100
2,15,per_orientation,0.968945988215541,0.968945988215541,100
2,16,per_orientation,0.93817791893332,0.93817791893332,100
2,17,per_orientation,0.910166271855115,0.910166271855115,100
2,18,per_orientation,0.884522624582978,0.884522624582978,100
2,19,per_orientation,0.860931103092976,0.860931103092976,100
2,20,per_orientation,0.839131840689676,0.839131840689676,100
2,21,per_orientation,0.818908824542492,0.818908824542492,100
2,22,per_orientation,0.800080817542399,0.800080817542399,100
2,23,per_orientation,0.782494476190668,0.782494476190668,100
2,24,per_orientation,0.766019063110945,0.766019063110945,100
2,25,per_orientation,0.750542335146656,0.750542335146656,100
2,26,per_orientation,0.735967310132749,0.735967310132749,100
2,27,per_orientation,0.72220969872522,0.72220969872522,100
2,28,per_orientation,0.709195845437051,0.709195845437051,100
2,29,per_orientation,0.696861063706262,0.696861063706262,100
2,30,per_orientation,0.68514827887071,0.68514827887071,100
3,1,per_orientation,Inf,NaN,0
3,2,per_orientation,Inf,NaN,0
3,3,per_orientation,2.13539172889181,2.13539172889181,100
3,4,per_orientation,1.84930348425148,1.84930348425148,100
3,5,per_orientation,1.65406732072541,1.65406732072541,100
3,6,per_orientation,1.50994997198906,1.50994997198906,100
3,7,per_orientation,1.39794203371847,1.39794203371847,100
3,8,per_orientation,1.30765503418613,1.30765503418613,100
3,9,per_orientation,1.23286898950098,1.23286898950098,100
3,10,per_orientation,1.169602219024,1.169602219024,100
3,11,per_orientation,1.11517196013801,1.11517196013801,100
3,12,per_orientation,1.0676958644459,1.0676958644459,100
3,13,per_orientation,1.02580900559429,1.02580900559429,100
3,14,per_orientation,0.988494291748046,0.988494291748046,100
3,15,per_orientation,0.954976212878576,0.954976212878576,100
3,16,per_orientation,0.924651742125738,0.924651742125738,100
3,17,per_orientation,0.897043952869601,0.897043952869601,100
3,18,per_orientation,0.871770022790752,0.871770022790752,100
3,19,per_orientation,0.848518631977879,0.848518631977879,100
3,20,per_orientation,0.827033660362703,0.827033660362703,100
3,21,per_orientation,0.807102209478854,0.807102209478854,100
3,22,per_orientation,0.788545655202683,0.788545655202683,100
3,23,per_orientation,0.771212864864807,0.771212864864807,100
3,24,per_orientation,0.754974985994531,0.754974985994531,100
3,25,per_orientation,0.739721393700591,0.739721393700591,100
3,26,per_orientation,0.725356504057954,0.725356504057954,100
3,27,per_orientation,0.711797242963935,0.711797242963935,100
3,28,per_orientation,0.698971016859237,0.698971016859237,100
3,29,per_orientation,0.686814071800157,0.686814071800157,100
3,30,per_orientation,0.675270155998289,0.675270155998289,100
