sample_id,x,y,z,inclinacion,azimuth,mean,median
20251218_134033_47,-0.38,0,0.6,37,355,0.246620647,0.246562
20251218_134033_47,-0.38,0,0.6,42,78,0.170691202,0.170557
20251218_134033_47,-0.38,0,0.6,53,97,0.0726673668,0.0728358
20251218_134033_47,-0.38,0,0.6,57,179,0.02558786765,0.0254559
20251218_134033_47,-0.38,0,0.6,58,272,0.0325428351,0.0326945
20251218_134033_47,-0.38,0,0.6,58,360,0.194847731,0.194905
20251218_134033_48,0.42,-0.2,0.6,0,0,0.205692197,0.205763
20251218_134033_48,0.42,-0.2,0.6,34,182,0.0375805735,0.0376299
20251218_134033_48,0.42,-0.2,0.6,37,267,0.0530428718,0.0530942
20251218_134033_48,0.42,-0.2,0.6,37,355,0.246739732,0.246891
20251218_134033_48,0.42,-0.2,0.6,42,78,0.170891236,0.170886
20251218_134033_48,0.42,-0.2,0.6,53,97,0.0730131759,0.0728358
20251218_134033_48,0.42,-0.2,0.6,57,179,0.02543717457,0.0254559
20251218_134033_48,0.42,-0.2,0.6,58,272,0.03266556137,0.0326945
20251218_134033_48,0.42,-0.2,0.6,58,360,0.194819107,0.194905
20251218_134033_49,0.02,-0.2,0.6,0,0,0.205633964,0.205763
20251218_134033_49,0.02,-0.2,0.6,34,182,0.0374798913,0.0376299
20251218_134033_49,0.02,-0.2,0.6,37,267,0.0528046546999999,0.0530942
20251218_134033_49,0.02,-0.2,0.6,37,355,0.246703868,0.246562
20251218_134033_49,0.02,-0.2,0.6,42,78,0.171041933,0.170886
20251218_134033_49,0.02,-0.2,0.6,53,97,0.0727894352,0.0728358
20251218_134033_49,0.02,-0.2,0.6,57,179,0.0255937916,0.025785
20251218_134033_49,0.02,-0.2,0.6,58,272,0.03231087075,0.0323655
20251218_134033_49,0.02,-0.2,0.6,58,360,0.194762852,0.194576
20251218_134033_5,0.42,0.4,1.2,0,0,3.84130485,3.84155
20251218_134033_5,0.42,0.4,1.2,34,182,0.165316958,0.165292
20251218_134033_5,0.42,0.4,1.2,37,267,0.163269716,0.163318
20251218_134033_5,0.42,0.4,1.2,37,355,4.52099771,4.52133
20251218_134033_5,0.42,0.4,1.2,42,78,4.46918688,4.46934
20251218_134033_5,0.42,0.4,1.2,53,97,2.66730637,2.66756
20251218_134033_5,0.42,0.4,1.2,57,179,0.186471142,0.18635
20251218_134033_5,0.42,0.4,1.2,58,272,0.0520268325999999,0.0517781
20251218_134033_5,0.42,0.4,1.2,58,360,3.41065456,3.41051
20251218_134033_50,-0.18,-0.2,0.4,0,0,0.205491839,0.205763
20251218_134033_50,-0.18,-0.2,0.4,34,182,0.0375611611,0.0376299
20251218_134033_50,-0.18,-0.2,0.4,37,267,0.0529069827999999,0.0530942
20251218_134033_50,-0.18,-0.2,0.4,37,355,0.24685786,0.246891
20251218_134033_50,-0.18,-0.2,0.4,42,78,0.170877095,0.170886
20251218_134033_50,-0.18,-0.2,0.4,53,97,0.0731135283,0.0728358
20251218_134033_50,-0.18,-0.2,0.4,57,179,0.02560201723,0.025785
20251218_134033_50,-0.18,-0.2,0.4,58,272,0.03268892304,0.0326945
20251218_134033_50,-0.18,-0.2,0.4,58,360,0.19497406,0.195234
20251218_134033_51,0.02,-0.2,0.4,0,0,0.205874811,0.205763
20251218_134033_51,0.02,-0.2,0.4,34,182,0.0378210937,0.0376299
20251218_134033_51,0.02,-0.2,0.4,37,267,0.0532297597,0.0530942
20251218_134033_51,0.02,-0.2,0.4,37,355,0.246786452,0.246891
20251218_134033_51,0.02,-0.2,0.4,42,78,0.171016599,0.170886
20251218_134033_51,0.02,-0.2,0.4,53,97,0.0727667342,0.0728358
20251218_134033_51,0.02,-0.2,0.4,57,179,0.02551877146,0.0254559
20251218_134033_51,0.02,-0.2,0.4,58,272,0.0324753837,0.0326945
20251218_134033_51,0.02,-0.2,0.4,58,360,0.19506258,0.194905
20251218_134033_52,0.42,0,0.4,0,0,0.205680359,0.205763
20251218_134033_52,0.42,0,0.4,34,182,0.0375851804,0.0376299
20251218_134033_52,0.42,0,0.4,37,267,0.0531399348999999,0.0530942
20251218_134033_52,0.42,0,0.4,37,355,0.246649263,0.246562
20251218_134033_52,0.42,0,0.4,42,78,0.170701069,0.170886
20251218_134033_52,0.42,0,0.4,53,97,0.0726492693,0.0725068
20251218_134033_52,0.42,0,0.4,57,179,0.02554443609,0.0254559
20251218_134033_52,0.42,0,0.4,58,272,0.03261785307,0.0326945
20251218_134033_52,0.42,0,0.4,58,360,0.194968804,0.194905
20251218_134033_53,-0.38,0,0.4,0,0,0.205728402,0.205763
20251218_134033_53,-0.38,0,0.4,34,182,0.037687838,0.0376299
20251218_134033_53,-0.38,0,0.4,37,267,0.0534103955,0.0530942
20251218_134033_53,-0.38,0,0.4,37,355,0.24687627,0.246891
20251218_134033_53,-0.38,0,0.4,42,78,0.170879728,0.170886
20251218_134033_53,-0.38,0,0.4,53,97,0.0727397537,0.0728358
20251218_134033_53,-0.38,0,0.4,57,179,0.02552667074,0.025785
20251218_134033_53,-0.38,0,0.4,58,272,0.03261489144,0.0326945
20251218_134033_53,-0.38,0,0.4,58,360,0.194851995,0.194905
20251218_134033_54,-0.58,0.2,0.4,0,0,0.205703395,0.205763
20251218_134033_54,-0.58,0.2,0.4,34,182,0.03751378,0.0376299
20251218_134033_54,-0.58,0.2,0.4,37,267,0.0529981232999999,0.0530942
20251218_134033_54,-0.58,0.2,0.4,37,355,0.246391945,0.246562
20251218_134033_54,-0.58,0.2,0.4,42,78,0.170889921,0.170886
20251218_134033_54,-0.58,0.2,0.4,53,97,0.0727558752,0.0728358
20251218_134033_54,-0.58,0.2,0.4,57,179,0.0255852382,0.025785
20251218_134033_54,-0.58,0.2,0.4,58,272,0.03270109793,0.0323655
20251218_134033_54,-0.58,0.2,0.4,58,360,0.194723026,0.194576
20251218_134033_55,0.62,0.2,0.4,0,0,0.205682336,0.205763
20251218_134033_55,0.62,0.2,0.4,34,182,0.0374417248,0.0376299
20251218_134033_55,0.62,0.2,0.4,37,267,0.0527608964,0.0530942
20251218_134033_55,0.62,0.2,0.4,37,355,0.246649251,0.246562
20251218_134033_55,0.62,0.2,0.4,42,78,0.170865917,0.170886
20251218_134033_55,0.62,0.2,0.4,53,97,0.0729230212999999,0.0728358
20251218_134033_55,0.62,0.2,0.4,57,179,0.025602674201,0.0254559
20251218_134033_55,0.62,0.2,0.4,58,272,0.03253559574,0.0326945
20251218_134033_55,0.62,0.2,0.4,58,360,0.194554908,0.194576
20251218_134033_56,0.62,0.8,0.4,0,0,0.20576196,0.205763
20251218_134033_56,0.62,0.8,0.4,34,182,0.03754997466,0.0376299
20251218_134033_56,0.62,0.8,0.4,37,267,0.0531580317,0.0530942
20251218_134033_56,0.62,0.8,0.4,37,355,0.24648048,0.246562
20251218_134033_56,0.62,0.8,0.4,42,78,0.170971524,0.170886
20251218_134033_56,0.62,0.8,0.4,53,97,0.0729378281,0.0728358
20251218_134033_56,0.62,0.8,0.4,57,179,0.02578890447,0.025785
20251218_134033_56,0.62,0.8,0.4,58,272,0.03229112994,0.0326945
20251218_134033_56,0.62,0.8,0.4,58,360,0.194662477,0.194905
20251218_134033_6,-0.38,0.4,1.2,0,0,4.12031959,4.12057
20251218_134033_6,-0.38,0.4,1.2,34,182,4.99468845,4.99481
20251218_134033_6,-0.38,0.4,1.2,37,267,0.184325022,0.184376
20251218_134033_6,-0.38,0.4,1.2,37,355,0.180426255,0.180428
20251218_134033_6,-0.38,0.4,1.2,42,78,3.76374818,3.76356
20251218_134033_6,-0.38,0.4,1.2,53,97,4.1110525,4.11135
20251218_134033_6,-0.38,0.4,1.2,57,179,4.01467454,4.01462
20251218_134033_6,-0.38,0.4,1.2,58,272,0.18133795,0.181415
20251218_134033_6,-0.38,0.4,1.2,58,360,0.286867251,0.287033
20251218_134033_7,-0.58,0.4,1.2,0,0,1.97685517,1.97692
20251218_134033_7,-0.58,0.4,1.2,34,182,3.73446962,3.73428
20251218_134033_7,-0.58,0.4,1.2,37,267,0.140628381,0.140286
20251218_134033_7,-0.58,0.4,1.2,37,355,0.133947131,0.133706
20251218_134033_7,-0.58,0.4,1.2,42,78,1.62034752,1.62058
20251218_134033_7,-0.58,0.4,1.2,53,97,2.42527003,2.42539
20251218_134033_7,-0.58,0.4,1.2,57,179,3.56531323,3.56516
20251218_134033_7,-0.58,0.4,1.2,58,272,0.149115098,0.14917
20251218_134033_7,-0.58,0.4,1.2,58,360,0.1149553814,0.114951
20251218_134033_8,0.42,0.6,1.2,0,0,1.95700623,1.95685
20251218_134033_8,0.42,0.6,1.2,34,182,0.131456498,0.131403
20251218_134033_8,0.42,0.6,1.2,37,267,0.0525496555,0.0524361
20251218_134033_8,0.42,0.6,1.2,37,355,2.64664094,2.6465
20251218_134033_8,0.42,0.6,1.2,42,78,3.57496071,3.57503
20251218_134033_8,0.42,0.6,1.2,53,97,2.91890616,2.91861
20251218_134033_8,0.42,0.6,1.2,57,179,0.136003742,0.136009
20251218_134033_8,0.42,0.6,1.2,58,272,0.045742086,0.0455266
20251218_134033_8,0.42,0.6,1.2,58,360,1.58324767,1.5834
20251218_134033_9,0.62,0.6,1.2,0,0,0.950645996000001,0.950682
20251218_134033_9,0.62,0.6,1.2,34,182,0.0965619725999999,0.0965258
20251218_134033_9,0.62,0.6,1.2,37,267,0.0504399427,0.050462
20251218_134033_9,0.62,0.6,1.2,37,355,2.2752355,2.27502
20251218_134033_9,0.62,0.6,1.2,42,78,2.55065676,2.55075
20251218_134033_9,0.62,0.6,1.2,53,97,1.58990287,1.58998
20251218_134033_9,0.62,0.6,1.2,57,179,0.0584790591,0.0586877
20251218_134033_9,0.62,0.6,1.2,58,272,0.0442009216,0.0442105
20251218_134033_9,0.62,0.6,1.2,58,360,2.11861782,2.11841
