
============================================================
PEB_B ORIENTATION OPTIMIZATION LOG
============================================================
Date: 27-May-2026 17:59:05
Metric: rms
K = 14 orientations
Testbed: 1792 positions
Room: 3x3x2 m³
LED: Pt=0.405 W, Φ½=45°, m=2.00
PD: A=2.64e-05 m², FOV=85°
Noise: σ²=3.00e-14 W², N=1000 samples
GA: pop=400, gen=400, parallel=24 workers
============================================================

Starting GA optimization for PEB_B (K=14)...

Single objective optimization:
28 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              800         0.01479            25.5        0
    2             1180         0.01473           22.59        0
    3             1560         0.01471           17.97        0
    4             1940         0.01442           15.99        0
    5             2320         0.01437           14.61        0
    6             2700         0.01435           14.38        0
    7             3080         0.01434           10.81        0
    8             3460         0.01434           12.69        0
    9             3840         0.01427           10.67        0
   10             4220         0.01414            12.3        0
   11             4600         0.01411           10.79        0
   12             4980         0.01409           11.41        0
   13             5360         0.01406           7.965        0
   14             5740         0.01393           5.359        0
   15             6120         0.01387           2.436        0
   16             6500         0.01386           1.806        0
   17             6880         0.01382          0.9343        0
   18             7260         0.01381          0.6107        0
   19             7640         0.01378          0.6011        0
   20             8020         0.01377          0.3186        0
   21             8400         0.01376         0.01388        0
   22             8780         0.01376         0.01384        0
   23             9160         0.01375         0.01382        0
   24             9540         0.01374          0.0138        0
   25             9920         0.01374         0.01378        0
   26            10300         0.01373         0.01376        0
   27            10680         0.01373         0.01376        0
   28            11060         0.01372         0.01375        0
   29            11440         0.01372         0.01374        0
   30            11820         0.01371         0.01374        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31            12200          0.0137         0.01373        0
   32            12580          0.0137         0.01372        0
   33            12960         0.01369         0.01372        0
   34            13340         0.01369         0.01371        0
   35            13720         0.01369         0.01371        0
   36            14100         0.01369          0.0137        0
   37            14480         0.01368          0.0137        0
   38            14860         0.01368         0.01369        0
   39            15240         0.01367         0.01369        0
   40            15620         0.01367         0.01369        0
   41            16000         0.01366         0.01368        0
   42            16380         0.01366         0.01368        0
   43            16760         0.01366         0.01368        0
   44            17140         0.01366         0.01367        0
   45            17520         0.01366         0.01367        0
   46            17900         0.01365         0.01367        0
   47            18280         0.01365         0.01366        0
   48            18660         0.01365         0.01366        0
   49            19040         0.01364         0.01366        0
   50            19420         0.01364         0.01366        0
   51            19800         0.01364         0.01365        0
   52            20180         0.01364         0.01365        0
   53            20560         0.01364         0.01365        0
   54            20940         0.01363         0.01364        0
