HalfAngle_deg,FOV_deg,Tilt_deg,RMS_full_cm,RMS_conditional_cm,Coverage_percent,Nonregular_percent
30,75,76,369.436507284612,369.436507284612,100,0
30,75,77,463.493761708303,463.493761708303,100,0
30,75,78,Inf,507.465939730816,99.5535714285714,0
30,75,79,Inf,561.529558053167,99.1071428571429,0
30,75,80,Inf,618.64796448151,98.6607142857143,0
30,75,81,Inf,682.671914142524,97.9910714285714,0
30,75,82,Inf,762.032163338075,97.3214285714286,0
30,75,83,Inf,865.599679223754,96.4285714285714,0
30,75,84,Inf,1054.91933130963,95.3125,0
30,75,85,Inf,1260.99682445734,94.4196428571429,0
30,85,0,Inf,NaN,0,0
30,85,1,705.323962258226,705.323962258226,100,0
30,85,2,352.952598773981,352.952598773981,100,0
30,85,3,235.624957284616,235.624957284616,100,0
30,85,4,177.05860316707,177.05860316707,100,0
30,85,5,141.997165404651,141.997165404651,100,0
30,85,6,118.68861834936,118.68861834936,100,0
30,85,7,102.096465195057,102.096465195057,100,0
30,85,8,89.7025341732261,89.7025341732261,100,0
30,85,9,80.1079109190308,80.1079109190308,100,0
30,85,10,72.4733116990354,72.4733116990354,100,0
30,85,11,66.2647078727972,66.2647078727972,100,0
30,85,12,61.1261383808529,61.1261383808529,100,0
30,85,13,56.8112244118887,56.8112244118887,100,0
30,85,14,53.144035173559,53.144035173559,100,0
30,85,15,49.9956076002716,49.9956076002716,100,0
30,85,16,48.6515862342845,48.6515862342845,100,0
30,85,17,47.9643170411883,47.9643170411883,100,0
30,85,18,49.6910969817147,49.6910969817147,100,0
30,85,19,51.4891756480977,51.4891756480977,100,0
30,85,20,51.7834464958587,51.7834464958587,100,0
30,85,21,51.2243914272298,51.2243914272298,100,0
30,85,22,57.0048870806622,57.0048870806622,100,0
30,85,23,56.7044261615963,56.7044261615963,100,0
30,85,24,55.5179271540484,55.5179271540484,100,0
30,85,25,57.0991848221038,57.0991848221038,100,0
30,85,26,61.6558652708499,61.6558652708499,100,0
30,85,27,60.6889129854498,60.6889129854498,100,0
30,85,28,60.6704450695039,60.6704450695039,100,0
30,85,29,60.601058172669,60.601058172669,100,0
30,85,30,61.8383709082117,61.8383709082117,100,0
30,85,31,61.3738704910592,61.3738704910592,100,0
30,85,32,64.5512844852806,64.5512844852806,100,0
30,85,33,71.6616594493956,71.6616594493956,100,0
30,85,34,71.1799402160351,71.1799402160351,100,0
