Case,K,Budget,RMS_full_cm,RMS_conditional_cm,Coverage_percent
1,1,per_orientation,Inf,NaN,0
1,2,per_orientation,Inf,NaN,0
1,3,per_orientation,Inf,1.80546774984019,96.0270498732037
1,4,per_orientation,Inf,2.88304124496956,99.6618765849535
1,5,per_orientation,4.41341009337827,4.41341009337827,100
1,6,per_orientation,3.62261869771003,3.62261869771003,100
1,7,per_orientation,2.98556938785767,2.98556938785767,100
1,8,per_orientation,3.23049893738585,3.23049893738585,100
1,9,per_orientation,2.60935984862714,2.60935984862714,100
1,10,per_orientation,2.50091896884053,2.50091896884053,100
1,11,per_orientation,2.26601981712416,2.26601981712416,100
1,12,per_orientation,2.37962732138526,2.37962732138526,100
1,13,per_orientation,2.08341034005425,2.08341034005425,100
1,14,per_orientation,2.03349739577362,2.03349739577362,100
1,15,per_orientation,2.03556151007575,2.03556151007575,100
1,16,per_orientation,1.96879617476555,1.96879617476555,100
1,17,per_orientation,1.8804393131001,1.8804393131001,100
1,18,per_orientation,1.77393055371956,1.77393055371956,100
1,19,per_orientation,1.76183033150277,1.76183033150277,100
1,20,per_orientation,1.73198029977037,1.73198029977037,100
1,21,per_orientation,1.66254489762237,1.66254489762237,100
1,22,per_orientation,1.58239963872716,1.58239963872716,100
1,23,per_orientation,1.57063180920175,1.57063180920175,100
1,24,per_orientation,1.55500534770022,1.55500534770022,100
1,25,per_orientation,1.49956800429507,1.49956800429507,100
1,26,per_orientation,1.44691439204674,1.44691439204674,100
1,27,per_orientation,1.44462485242622,1.44462485242622,100
1,28,per_orientation,1.4257914684582,1.4257914684582,100
1,29,per_orientation,1.42405112569741,1.42405112569741,100
1,30,per_orientation,1.42056577419335,1.42056577419335,100
2,1,per_orientation,Inf,NaN,0
2,2,per_orientation,Inf,NaN,0
2,3,per_orientation,Inf,0.730176896547462,96.0270498732037
2,4,per_orientation,Inf,0.704471447490273,99.6618765849535
2,5,per_orientation,0.714418974719238,0.714418974719238,100
2,6,per_orientation,0.630309772810562,0.630309772810562,100
2,7,per_orientation,0.564954611790316,0.564954611790316,100
2,8,per_orientation,0.543234764765326,0.543234764765326,100
2,9,per_orientation,0.495605857992737,0.495605857992737,100
2,10,per_orientation,0.471189825282872,0.471189825282872,100
2,11,per_orientation,0.44319711252834,0.44319711252834,100
2,12,per_orientation,0.43370179705831,0.43370179705831,100
2,13,per_orientation,0.4073747652527,0.4073747652527,100
2,14,per_orientation,0.393843702086956,0.393843702086956,100
2,15,per_orientation,0.383531027217269,0.383531027217269,100
2,16,per_orientation,0.370238865527632,0.370238865527632,100
2,17,per_orientation,0.359073558990579,0.359073558990579,100
2,18,per_orientation,0.346776736592701,0.346776736592701,100
2,19,per_orientation,0.338360233193218,0.338360233193218,100
2,20,per_orientation,0.330725260671964,0.330725260671964,100
2,21,per_orientation,0.321463359986279,0.321463359986279,100
2,22,per_orientation,0.31198789518164,0.31198789518164,100
2,23,per_orientation,0.30612396461258,0.30612396461258,100
2,24,per_orientation,0.300856421544273,0.300856421544273,100
2,25,per_orientation,0.293591606340849,0.293591606340849,100
2,26,per_orientation,0.286662519383589,0.286662519383589,100
2,27,per_orientation,0.282666511909396,0.282666511909396,100
2,28,per_orientation,0.277747206188794,0.277747206188794,100
2,29,per_orientation,0.273723856201836,0.273723856201836,100
2,30,per_orientation,0.270273703354634,0.270273703354634,100
3,1,per_orientation,Inf,NaN,0
3,2,per_orientation,Inf,NaN,0
3,3,per_orientation,Inf,0.750798142035697,96.0270498732037
3,4,per_orientation,Inf,0.664963632731208,99.6618765849535
3,5,per_orientation,0.612803978155728,0.612803978155728,100
3,6,per_orientation,0.554438485485228,0.554438485485228,100
3,7,per_orientation,0.508937209479552,0.508937209479552,100
3,8,per_orientation,0.47843367776792,0.47843367776792,100
3,9,per_orientation,0.448023368647214,0.448023368647214,100
3,10,per_orientation,0.425208518137967,0.425208518137967,100
3,11,per_orientation,0.403970626411241,0.403970626411241,100
3,12,per_orientation,0.388892077836153,0.388892077836153,100
3,13,per_orientation,0.371493042318917,0.371493042318917,100
3,14,per_orientation,0.358304693723264,0.358304693723264,100
3,15,per_orientation,0.346777421029835,0.346777421029835,100
3,16,per_orientation,0.335346057574513,0.335346057574513,100
3,17,per_orientation,0.325513107446783,0.325513107446783,100
3,18,per_orientation,0.315909861544044,0.315909861544044,100
3,19,per_orientation,0.307541044315105,0.307541044315105,100
3,20,per_orientation,0.300008330602834,0.300008330602834,100
3,21,per_orientation,0.292474852143078,0.292474852143078,100
3,22,per_orientation,0.285261972253066,0.285261972253066,100
3,23,per_orientation,0.279216516167048,0.279216516167048,100
3,24,per_orientation,0.273679911746999,0.273679911746999,100
3,25,per_orientation,0.267854316039923,0.267854316039923,100
3,26,per_orientation,0.262345422188824,0.262345422188824,100
3,27,per_orientation,0.257779748060318,0.257779748060318,100
3,28,per_orientation,0.253167035520295,0.253167035520295,100
3,29,per_orientation,0.248890705638101,0.248890705638101,100
3,30,per_orientation,0.244991959852964,0.244991959852964,100
