
============================================================
PEB_B ORIENTATION OPTIMIZATION LOG
============================================================
Date: 27-May-2026 17:17:33
Metric: rms
K = 5 orientations
Testbed: 1792 positions
Room: 3x3x2 m³
LED: Pt=0.405 W, Φ½=45°, m=2.00
PD: A=2.64e-05 m², FOV=85°
Noise: σ²=3.00e-14 W², N=1000 samples
GA: pop=400, gen=400, parallel=24 workers
============================================================

Starting GA optimization for PEB_B (K=5)...

Single objective optimization:
10 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              800         0.03225           11.34        0
    2             1180         0.03222           9.805        0
    3             1560         0.02979           10.85        0
    4             1940         0.02836           8.965        0
    5             2320          0.0273           8.306        0
    6             2700         0.02647           7.441        0
    7             3080         0.02621           5.924        0
    8             3460         0.02612           4.717        0
    9             3840         0.02608           2.905        0
   10             4220         0.02588           2.271        0
   11             4600         0.02588           1.553        0
   12             4980         0.02584          0.7647        0
   13             5360         0.02578           0.368        0
   14             5740         0.02574          0.1231        0
   15             6120         0.02561         0.03615        0
   16             6500         0.02561         0.03607        1
   17             6880         0.02554           0.036        0
   18             7260         0.02554         0.02576        1
   19             7640         0.02548         0.02569        0
   20             8020         0.02543         0.02565        0
   21             8400         0.02538          0.0256        0
   22             8780         0.02534         0.02555        0
   23             9160          0.0253         0.02551        0
   24             9540          0.0253         0.02546        1
   25             9920         0.02525         0.02541        0
   26            10300         0.02525         0.02538        0
   27            10680         0.02519         0.02534        0
   28            11060         0.02516         0.02531        0
   29            11440         0.02514         0.02528        0
   30            11820         0.02513         0.02525        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31            12200         0.02511         0.02522        0
   32            12580          0.0251         0.02519        0
   33            12960         0.02508         0.02517        0
   34            13340         0.02506         0.02514        0
   35            13720         0.02504         0.02512        0
   36            14100         0.02502         0.02511        0
   37            14480           0.025         0.02509        0
   38            14860           0.025         0.02507        0
   39            15240         0.02497         0.02505        0
   40            15620         0.02495         0.02504        0
   41            16000         0.02495         0.02502        1
   42            16380         0.02495           0.025        0
   43            16760         0.02493         0.02499        0
   44            17140         0.02492         0.02498        0
   45            17520          0.0249         0.02497        0
   46            17900         0.02488         0.02496        0
   47            18280         0.02488         0.02494        0
   48            18660         0.02486         0.02493        0
   49            19040         0.02485         0.02492        0
   50            19420         0.02485          0.0249        0
   51            19800         0.02484         0.02489        0
   52            20180         0.02482         0.02488        0
   53            20560         0.02481         0.02487        0
   54            20940         0.02481         0.02486        1
   55            21320         0.02481         0.02485        0
   56            21700          0.0248         0.02484        0
   57            22080         0.02479         0.02483        0
   58            22460         0.02478         0.02482        0
   59            22840         0.02477         0.02482        0
   60            23220         0.02477         0.02481        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61            23600         0.02476          0.0248        0
   62            23980         0.02476         0.02479        0
   63            24360         0.02475         0.02479        0
   64            24740         0.02474         0.02478        0
   65            25120         0.02474         0.02477        0
   66            25500         0.02473         0.02477        0
   67            25880         0.02471         0.02476        0
   68            26260         0.02471         0.02475        1
   69            26640          0.0247         0.02474        0
   70            27020          0.0247         0.02473        0
   71            27400         0.02469         0.02473        0
   72            27780         0.02469         0.02472        0
   73            28160         0.02468         0.02471        0
   74            28540         0.02467         0.02471        0
   75            28920         0.02467          0.0247        0
   76            29300         0.02466          0.0247        0
   77            29680         0.02466         0.02469        1
   78            30060         0.02465         0.02468        0
   79            30440         0.02465         0.02468        0
   80            30820         0.02464         0.02467        0
   81            31200         0.02464         0.02467        0
   82            31580         0.02463         0.02466        0
   83            31960         0.02463         0.02466        0
   84            32340         0.02462         0.02465        0
   85            32720         0.02462         0.02465        0
   86            33100         0.02461         0.02464        0
   87            33480          0.0246         0.02464        0
   88            33860          0.0246         0.02463        1
   89            34240          0.0246         0.02462        0
   90            34620          0.0246         0.02462        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91            35000         0.02459         0.02462        0
   92            35380         0.02458         0.02461        0
   93            35760         0.02458         0.02461        0
   94            36140         0.02457          0.0246        0
   95            36520         0.02457          0.0246        0
   96            36900         0.02457         0.02459        0
   97            37280         0.02456         0.02459        0
   98            37660         0.02456         0.02459        0
   99            38040         0.02456         0.02458        0
  100            38420         0.02455         0.02458        0
  101            38800         0.02455         0.02457        0
  102            39180         0.02454         0.02457        0
  103            39560         0.02454         0.02456        0
  104            39940         0.02454         0.02456        0
  105            40320         0.02453         0.02456        0
  106            40700         0.02453         0.02455        0
  107            41080         0.02453         0.02455        0
  108            41460         0.02452         0.02455        0
  109            41840         0.02452         0.02454        0
  110            42220         0.02452         0.02454        0
  111            42600         0.02452         0.02454        0
  112            42980         0.02452         0.02453        0
  113            43360         0.02452         0.02453        1
  114            43740         0.02451         0.02453        0
  115            44120         0.02451         0.02453        0
  116            44500         0.02451         0.02452        0
  117            44880         0.02451         0.02452        0
  118            45260          0.0245         0.02452        0
  119            45640          0.0245         0.02452        1
  120            46020          0.0245         0.02452        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            46400          0.0245         0.02452        0
  122            46780          0.0245         0.02451        0
  123            47160          0.0245         0.02451        0
  124            47540          0.0245         0.02451        0
  125            47920         0.02449         0.02451        0
  126            48300         0.02449         0.02451        0
  127            48680         0.02449         0.02451        0
  128            49060         0.02449          0.0245        1
  129            49440         0.02449          0.0245        0
  130            49820         0.02449          0.0245        0
  131            50200         0.02449          0.0245        0
  132            50580         0.02449          0.0245        0
  133            50960         0.02448          0.0245        0
  134            51340         0.02448         0.02449        0
  135            51720         0.02448         0.02449        0
  136            52100         0.02448         0.02449        0
  137            52480         0.02448         0.02449        0
  138            52860         0.02448         0.02449        0
  139            53240         0.02448         0.02449        0
  140            53620         0.02448         0.02449        0
  141            54000         0.02448         0.02449        0
  142            54380         0.02448         0.02449        0
  143            54760         0.02448         0.02449        0
  144            55140         0.02448         0.02448        0
  145            55520         0.02447         0.02448        0
  146            55900         0.02447         0.02448        0
  147            56280         0.02447         0.02448        0
  148            56660         0.02447         0.02448        1
  149            57040         0.02447         0.02448        0
  150            57420         0.02447         0.02448        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  151            57800         0.02447         0.02448        0
  152            58180         0.02447         0.02448        1
  153            58560         0.02447         0.02448        0
  154            58940         0.02447         0.02448        0
