sample_id,x,y,z,inclinacion,azimuth,mode,medida_daq
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24365
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27491
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2555
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.268
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2703
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26142
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26438
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2703
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26175
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25747
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27392
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26866
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25912
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25912
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.21832
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2578
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.23938
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.28281
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24267
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27656
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.268
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24629
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27623
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26274
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26701
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25188
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26932
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27425
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27195
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2601
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2578
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2601
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26241
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27425
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24991
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25221
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25451
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26372
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26504
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.29531
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.28347
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2578
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27129
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25846
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26701
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26866
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2634
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26636
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25879
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26109
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27425
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25517
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26767
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26899
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26767
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26603
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2782
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26438
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.29235
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.28149
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24727
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25945
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26142
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26504
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2634
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2532
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2634
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27063
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26899
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25846
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26043
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27096
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25714
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26636
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.23872
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27228
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26734
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27524
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2578
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.23773
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.30123
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.268
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25649
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.268
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26866
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25945
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26043
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25912
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27228
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25945
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25484
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2703
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.268
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25517
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26372
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25945
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26405
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24694
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25649
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.30222
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26636
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27327
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2555
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26932
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27327
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25813
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26142
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26899
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26307
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2555
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26603
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26932
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25352
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27392
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.23049
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24201
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.28083
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26438
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.23609
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.28709
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25912
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26701
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25023
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26603
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26372
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2703
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2634
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26701
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26833
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26241
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27458
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26998
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26603
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25451
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.29728
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.28676
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24694
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26471
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27985
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25122
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24991
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2634
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26932
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25945
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27294
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26537
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25451
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2555
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26636
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25616
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26636
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27195
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26142
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26405
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.23378
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27623
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26636
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26405
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2226
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.29465
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27754
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26405
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26965
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25583
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27063
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24991
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25813
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27063
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27063
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25451
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.268
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26438
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25846
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26076
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2736
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26899
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24727
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27129
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2861
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2555
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25155
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26372
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26241
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.268
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25616
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25352
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26274
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25681
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26241
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2703
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26504
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25714
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27261
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26833
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2782
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25188
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.268
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24629
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26932
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25879
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.23444
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2601
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26603
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25418
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26965
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27096
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25221
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27129
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25846
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26175
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26076
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26142
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26537
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2578
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27985
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26076
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25352
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.268
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27689
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24135
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26701
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26767
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25188
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24991
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2657
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26241
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26274
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26833
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26833
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25583
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26734
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2555
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26767
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26669
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2736
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24398
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26833
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2805
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2657
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25978
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24859
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25649
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2601
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26767
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25023
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25254
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2476
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26504
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26998
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2601
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25221
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26833
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25352
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25385
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.23773
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24694
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.23938
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2532
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2634
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24661
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26833
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25352
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26109
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27261
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24859
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26043
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26603
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25517
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25649
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26405
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2601
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25484
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26537
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26504
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24661
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26636
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26932
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27721
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24563
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25517
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.3111
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26866
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26734
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25155
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2634
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26076
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25945
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26438
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25912
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2657
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26636
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26109
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26142
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26866
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24497
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.23148
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25813
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26405
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24234
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.22786
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.29794
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25287
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26833
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25517
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27162
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26603
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26636
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25912
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25221
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27162
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25056
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26076
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26866
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2634
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.29301
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25583
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24694
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26701
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.28807
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2657
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.23674
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25122
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26701
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2657
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25484
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25056
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26669
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25221
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26636
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26833
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26076
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25352
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26405
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25089
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25879
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27458
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25649
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27129
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24201
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25418
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2759
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24661
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26504
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26537
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25385
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26734
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26405
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25155
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26307
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26438
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2532
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25451
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.27063
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2657
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2805
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25747
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25484
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24267
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26241
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26998
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.29235
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25978
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26504
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25352
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25945
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2578
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25978
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26767
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25385
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25352
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25023
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24991
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26208
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.26767
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.24958
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.25352
20251029_120128_6,0.44,0.2,0.75,20,0,r_vertical,-4.2601
