HalfAngle_deg,FOV_deg,Tilt_deg,RMS_full_cm,RMS_conditional_cm,Coverage_percent,Nonregular_percent
45,46,0,Inf,NaN,0,0
45,46,1,Inf,16.8679786385302,98.3471074380165,0
45,46,2,Inf,5.68590840252309,98.3471074380165,0
45,46,3,Inf,4.46916666856032,98.7603305785124,0
45,46,4,Inf,3.38929517569053,98.7603305785124,0
45,46,5,Inf,4.43614199478488,99.5867768595041,0
45,46,6,Inf,2.60270102298041,99.5867768595041,0
45,46,7,Inf,2.0535308567465,99.5867768595041,0
45,46,8,Inf,1.81822387180423,99.5867768595041,0
45,46,9,Inf,1.65689335660225,99.5867768595041,0
45,46,10,1.6874315709055,1.6874315709055,100,0
45,46,11,1.5497389537582,1.5497389537582,100,0
45,46,12,1.32142872752529,1.32142872752529,100,0
45,46,13,1.2465068645218,1.2465068645218,100,0
45,46,14,1.17489582733138,1.17489582733138,100,0
45,46,15,1.11268227056186,1.11268227056186,100,0
45,46,16,1.07067722159067,1.07067722159067,100,0
45,46,17,1.02379972674852,1.02379972674852,100,0
45,46,18,0.993094564961856,0.993094564961856,100,0
45,46,19,0.960193130623192,0.960193130623192,100,0
45,46,20,0.934895225478365,0.934895225478365,100,0
45,46,21,0.928885016956233,0.928885016956233,100,0
45,46,22,0.918091674971224,0.918091674971224,100,0
45,46,23,0.899659381823339,0.899659381823339,100,0
45,46,24,0.904076583799228,0.904076583799228,100,0
45,46,25,0.962285642791229,0.962285642791229,100,0
45,46,26,0.944662241513915,0.944662241513915,100,0
45,46,27,0.931686446297359,0.931686446297359,100,0
45,46,28,0.937954273475341,0.937954273475341,100,0
45,46,29,0.934505951101549,0.934505951101549,100,0
45,46,30,0.95174963141666,0.95174963141666,100,0
45,46,31,0.955686748120825,0.955686748120825,100,0
45,46,32,0.950224824750671,0.950224824750671,100,0
45,46,33,0.966889263795994,0.966889263795994,100,0
45,46,34,1.00018723253549,1.00018723253549,100,0
45,46,35,1.01829525814573,1.01829525814573,100,0
45,46,36,1.04284973149236,1.04284973149236,100,0
45,46,37,1.05851924765622,1.05851924765622,100,0
45,46,38,1.07591761681242,1.07591761681242,100,0
45,46,39,1.0919120073764,1.0919120073764,100,0
45,46,40,1.1131305535507,1.1131305535507,100,0
45,46,41,1.16227018526936,1.16227018526936,100,0
45,46,42,1.19279060636157,1.19279060636157,100,0
45,46,43,1.24219428216954,1.24219428216954,100,0
45,46,44,1.31890360238775,1.31890360238775,100,0
45,46,45,1.38488437954792,1.38488437954792,100,0
45,46,46,Inf,1.4536265867614,99.1735537190083,0.826446280991736
45,46,47,Inf,1.52435393785182,99.1735537190083,0
45,46,48,Inf,1.61979110102701,99.1735537190083,0
45,46,49,Inf,1.79099380182559,99.1735537190083,0
45,46,50,Inf,1.88221737001823,98.7603305785124,0
45,46,51,Inf,2.05598377822225,97.1074380165289,0
45,46,52,Inf,2.27568929282558,95.4545454545455,0
45,46,53,Inf,2.38024990122963,94.6280991735537,0
45,46,54,Inf,2.54690543303088,93.3884297520661,0
45,46,55,Inf,2.8893309310039,90.0826446280992,0
45,46,56,Inf,3.34360845854048,86.7768595041322,0
45,46,57,Inf,3.67824373256018,84.297520661157,0
45,46,58,Inf,3.92675425826254,80.1652892561983,0
45,46,59,Inf,4.13332631581889,76.4462809917355,0
45,46,60,Inf,4.52442097712015,71.900826446281,0
45,46,61,Inf,4.78667557532809,70.2479338842975,0
45,46,62,Inf,4.94451512675385,64.0495867768595,0
45,46,63,Inf,5.01762580117926,57.0247933884297,0
45,46,64,Inf,5.23188448655922,52.0661157024793,0
45,46,65,Inf,5.41100108299338,45.4545454545455,0
45,46,66,Inf,5.42230425670329,40.9090909090909,0
45,46,67,Inf,5.46561324503444,34.297520661157,0
45,46,68,Inf,5.49975664500122,30.5785123966942,0
45,46,69,Inf,5.6611458104588,25.6198347107438,0
45,46,70,Inf,5.63208023327525,21.4876033057851,0
45,46,71,Inf,5.95512406128087,19.0082644628099,0
45,46,72,Inf,6.02688975247043,14.8760330578512,0
45,46,73,Inf,6.51933177680114,13.2231404958678,0
45,46,74,Inf,7.17256896448894,9.09090909090909,0
45,46,75,Inf,7.19228792824748,8.26446280991736,0
45,46,76,Inf,7.74151747080905,7.43801652892562,0
45,46,77,Inf,8.82265781286534,3.71900826446281,0
45,46,78,Inf,9.92011784164116,2.89256198347107,0
45,46,79,Inf,10.5785038770049,2.89256198347107,0
45,46,80,Inf,11.9167646912842,2.06611570247934,0
45,46,81,Inf,11.4477725009722,0.826446280991736,0
45,46,82,Inf,12.5803287378748,0.826446280991736,0
45,46,83,Inf,14.0414325892361,0.826446280991736,0
45,46,84,Inf,NaN,0,0
45,46,85,Inf,NaN,0,0
