point_id,x,y,z,scan_kind,tilt_cmd_deg,tilt_cmd_az,pose_px,pose_py,pose_pz,pose_qx,pose_qy,pose_qz,pose_qw,nr_incl,nr_az,orientation_id,nt_incl,nt_az,repeat_id,date,time,v_mean,v_median,v_std,n_samples,fs
20260730_111944_65,0.8,-0.4,0.7,tilt,11.226136,42.076712,0.083172954,-0.80465343,0.017707937,0.091289624,0.035112928,0.35727143,0.92886512,11.2261,42.0767,12,60,270,1,2026-07-30,18:51:14,0.57180855,0.57164141,0.0026880313,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,2.9287626,198.18444,0.088589964,-0.81179607,0.017048328,-0.011533173,-0.022804999,-0.70673894,0.70701272,2.92876,198.184,1,16,90,1,2026-07-30,18:51:32,1.0731193,1.0730802,0.0025129063,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,2.9287626,198.18444,0.088589964,-0.81179607,0.017048328,-0.011533173,-0.022804999,-0.70673894,0.70701272,2.92876,198.184,2,16,210,1,2026-07-30,18:51:39,1.0394344,1.0395193,0.0024107052,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,2.9287626,198.18444,0.088589964,-0.81179607,0.017048328,-0.011533173,-0.022804999,-0.70673894,0.70701272,2.92876,198.184,3,16,330,1,2026-07-30,18:51:45,2.5212249,2.5214684,0.0024604451,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,2.9287626,198.18444,0.088589964,-0.81179607,0.017048328,-0.011533173,-0.022804999,-0.70673894,0.70701272,2.92876,198.184,4,60,0,1,2026-07-30,18:51:53,1.8393167,1.8393887,0.0022738017,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,2.9287626,198.18444,0.088589964,-0.81179607,0.017048328,-0.011533173,-0.022804999,-0.70673894,0.70701272,2.92876,198.184,5,64,60,1,2026-07-30,18:52:00,0.26663616,0.26663287,0.0026760272,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,2.9287626,198.18444,0.088589964,-0.81179607,0.017048328,-0.011533173,-0.022804999,-0.70673894,0.70701272,2.92876,198.184,6,64,120,1,2026-07-30,18:52:08,0.13686057,0.13699613,0.002393844,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,2.9287626,198.18444,0.088589964,-0.81179607,0.017048328,-0.011533173,-0.022804999,-0.70673894,0.70701272,2.92876,198.184,7,60,180,1,2026-07-30,18:52:16,0.13254768,0.13271877,0.0027857411,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,2.9287626,198.18444,0.088589964,-0.81179607,0.017048328,-0.011533173,-0.022804999,-0.70673894,0.70701272,2.92876,198.184,8,64,240,1,2026-07-30,18:52:24,0.24158995,0.2416268,0.0023479825,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,2.9287626,198.18444,0.088589964,-0.81179607,0.017048328,-0.011533173,-0.022804999,-0.70673894,0.70701272,2.92876,198.184,9,64,300,1,2026-07-30,18:52:32,1.3949571,1.3948702,0.0025503536,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,2.9287626,198.18444,0.088589964,-0.81179607,0.017048328,-0.011533173,-0.022804999,-0.70673894,0.70701272,2.92876,198.184,10,0,0,1,2026-07-30,18:52:39,1.6749803,1.674874,0.0024724785,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,2.9287626,198.18444,0.088589964,-0.81179607,0.017048328,-0.011533173,-0.022804999,-0.70673894,0.70701272,2.92876,198.184,11,60,90,1,2026-07-30,18:52:47,0.20627873,0.20642087,0.002622678,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,2.9287626,198.18444,0.088589964,-0.81179607,0.017048328,-0.011533173,-0.022804999,-0.70673894,0.70701272,2.92876,198.184,12,60,270,1,2026-07-30,18:52:57,0.68052394,0.68054961,0.0023592315,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,13.474528,168.8867,0.086338259,-0.8184598,0.018018472,0.011359428,0.11676516,0.98842823,0.096158645,13.4745,168.887,1,16,90,1,2026-07-30,18:53:15,1.1687432,1.1688275,0.0021608333,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,13.474528,168.8867,0.086338259,-0.8184598,0.018018472,0.011359428,0.11676516,0.98842823,0.096158645,13.4745,168.887,2,16,210,1,2026-07-30,18:53:22,1.130136,1.1300021,0.0023206447,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,13.474528,168.8867,0.086338259,-0.8184598,0.018018472,0.011359428,0.11676516,0.98842823,0.096158645,13.4745,168.887,3,16,330,1,2026-07-30,18:53:28,2.7480033,2.7481708,0.0023685624,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,13.474528,168.8867,0.086338259,-0.8184598,0.018018472,0.011359428,0.11676516,0.98842823,0.096158645,13.4745,168.887,4,60,0,1,2026-07-30,18:53:36,2.0022012,2.0022584,0.0024151243,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,13.474528,168.8867,0.086338259,-0.8184598,0.018018472,0.011359428,0.11676516,0.98842823,0.096158645,13.4745,168.887,5,64,60,1,2026-07-30,18:53:43,0.28951574,0.28966479,0.0023380929,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,13.474528,168.8867,0.086338259,-0.8184598,0.018018472,0.011359428,0.11676516,0.98842823,0.096158645,13.4745,168.887,6,64,120,1,2026-07-30,18:53:51,0.15417431,0.15410554,0.0024969874,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,13.474528,168.8867,0.086338259,-0.8184598,0.018018472,0.011359428,0.11676516,0.98842823,0.096158645,13.4745,168.887,7,60,180,1,2026-07-30,18:53:59,0.14920896,0.14917013,0.0028668449,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,13.474528,168.8867,0.086338259,-0.8184598,0.018018472,0.011359428,0.11676516,0.98842823,0.096158645,13.4745,168.887,8,64,240,1,2026-07-30,18:54:07,0.25818378,0.25840719,0.0024665237,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,13.474528,168.8867,0.086338259,-0.8184598,0.018018472,0.011359428,0.11676516,0.98842823,0.096158645,13.4745,168.887,9,64,300,1,2026-07-30,18:54:15,1.5023929,1.5024627,0.0026681156,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,13.474528,168.8867,0.086338259,-0.8184598,0.018018472,0.011359428,0.11676516,0.98842823,0.096158645,13.4745,168.887,10,0,0,1,2026-07-30,18:54:23,1.8249624,1.8249114,0.0023919303,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,13.474528,168.8867,0.086338259,-0.8184598,0.018018472,0.011359428,0.11676516,0.98842823,0.096158645,13.4745,168.887,11,60,90,1,2026-07-30,18:54:30,0.22661822,0.22649154,0.0027993082,1000,1000
20260730_111944_65,0.8,-0.4,0.7,tilt,13.474528,168.8867,0.086338259,-0.8184598,0.018018472,0.011359428,0.11676516,0.98842823,0.096158645,13.4745,168.887,12,60,270,1,2026-07-30,18:54:40,0.72830801,0.72825865,0.0025610569,1000,1000
20260730_111944_66,0.6,-0.2,0.7,vertical,0,0,0.288,-0.61,0.017,0,0,-0.38268428,0.92387918,0,0,1,16,90,1,2026-07-30,18:54:58,2.1042452,2.1042577,0.0020475424,1000,1000
20260730_111944_66,0.6,-0.2,0.7,vertical,0,0,0.288,-0.61,0.017,0,0,-0.38268428,0.92387918,0,0,2,16,210,1,2026-07-30,18:55:05,1.8991037,1.8992721,0.0022374529,1000,1000
20260730_111944_66,0.6,-0.2,0.7,vertical,0,0,0.288,-0.61,0.017,0,0,-0.38268428,0.92387918,0,0,3,16,330,1,2026-07-30,18:55:11,3.5676261,3.56779,0.0022452635,1000,1000
20260730_111944_66,0.6,-0.2,0.7,vertical,0,0,0.288,-0.61,0.017,0,0,-0.38268428,0.92387918,0,0,4,60,0,1,2026-07-30,18:55:19,2.0308916,2.0312131,0.0023699832,1000,1000
20260730_111944_66,0.6,-0.2,0.7,vertical,0,0,0.288,-0.61,0.017,0,0,-0.38268428,0.92387918,0,0,5,64,60,1,2026-07-30,18:55:27,0.38968716,0.38968913,0.0024978714,1000,1000
20260730_111944_66,0.6,-0.2,0.7,vertical,0,0,0.288,-0.61,0.017,0,0,-0.38268428,0.92387918,0,0,6,64,120,1,2026-07-30,18:55:34,0.22690908,0.22682057,0.00235027,1000,1000
20260730_111944_66,0.6,-0.2,0.7,vertical,0,0,0.288,-0.61,0.017,0,0,-0.38268428,0.92387918,0,0,7,60,180,1,2026-07-30,18:55:42,0.19848046,0.19852422,0.002442713,1000,1000
20260730_111944_66,0.6,-0.2,0.7,vertical,0,0,0.288,-0.61,0.017,0,0,-0.38268428,0.92387918,0,0,8,64,240,1,2026-07-30,18:55:50,0.28251766,0.28242619,0.0023792799,1000,1000
20260730_111944_66,0.6,-0.2,0.7,vertical,0,0,0.288,-0.61,0.017,0,0,-0.38268428,0.92387918,0,0,9,64,300,1,2026-07-30,18:55:58,1.1449383,1.1451374,0.0022257201,1000,1000
20260730_111944_66,0.6,-0.2,0.7,vertical,0,0,0.288,-0.61,0.017,0,0,-0.38268428,0.92387918,0,0,10,0,0,1,2026-07-30,18:56:06,2.7639143,2.7639643,0.0022995911,1000,1000
20260730_111944_66,0.6,-0.2,0.7,vertical,0,0,0.288,-0.61,0.017,0,0,-0.38268428,0.92387918,0,0,11,60,90,1,2026-07-30,18:56:13,0.29585577,0.29591631,0.0024594003,1000,1000
