point_id,x,y,z,scan_kind,tilt_cmd_deg,tilt_cmd_az,pose_px,pose_py,pose_pz,pose_qx,pose_qy,pose_qz,pose_qw,nr_incl,nr_az,orientation_id,nt_incl,nt_az,repeat_id,date,time,v_mean,v_median,v_std,n_samples,fs
20260729_105752_1,-0.4,-0.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,1,16,90,1,2026-07-29,10:58:21,1.4395211,1.4399472,0.0027316321,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,2,16,210,1,2026-07-29,10:58:27,0.58772362,0.58776376,0.002227665,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,3,16,330,1,2026-07-29,10:58:34,0.5679688,0.5680221,0.0021474789,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,4,60,0,1,2026-07-29,10:58:41,0.16634075,0.16627955,0.0022460297,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,5,64,60,1,2026-07-29,10:58:49,1.0537583,1.0536675,0.0025639429,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,6,64,120,1,2026-07-29,10:58:56,1.0486465,1.048403,0.0023670878,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,7,60,180,1,2026-07-29,10:59:04,0.19953861,0.1995113,0.0024515431,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,8,64,240,1,2026-07-29,10:59:12,0.056626963,0.056713498,0.0023070643,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,9,64,300,1,2026-07-29,10:59:20,0.054845282,0.055068362,0.0022364774,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,10,0,0,1,2026-07-29,10:59:28,0.93973388,0.93982371,0.0022499669,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,11,60,90,1,2026-07-29,10:59:35,1.4785357,1.4784436,0.0022392333,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,vertical,0,0,-0.712,-0.11,0.417,0,0,-0.38268428,0.92387918,0,0,12,60,270,1,2026-07-29,10:59:46,0.053965134,0.053752254,0.0023405138,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,tilt,8.7168797,198.63414,-0.71020831,-0.11531348,0.41742738,0.012303461,-0.07499323,-0.98395401,0.16142844,8.71688,198.634,1,16,90,1,2026-07-29,11:00:04,1.4399695,1.4399472,0.0022045498,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,tilt,8.7168797,198.63414,-0.71020831,-0.11531348,0.41742738,0.012303461,-0.07499323,-0.98395401,0.16142844,8.71688,198.634,2,16,210,1,2026-07-29,11:00:10,0.5880158,0.58809279,0.0021896923,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,tilt,8.7168797,198.63414,-0.71020831,-0.11531348,0.41742738,0.012303461,-0.07499323,-0.98395401,0.16142844,8.71688,198.634,3,16,330,1,2026-07-29,11:00:17,0.56848307,0.56835113,0.0023902675,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,tilt,8.7168797,198.63414,-0.71020831,-0.11531348,0.41742738,0.012303461,-0.07499323,-0.98395401,0.16142844,8.71688,198.634,4,60,0,1,2026-07-29,11:00:24,0.16638714,0.16627955,0.0024317471,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,tilt,8.7168797,198.63414,-0.71020831,-0.11531348,0.41742738,0.012303461,-0.07499323,-0.98395401,0.16142844,8.71688,198.634,5,64,60,1,2026-07-29,11:00:32,1.0533569,1.0533385,0.0021124566,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,tilt,8.7168797,198.63414,-0.71020831,-0.11531348,0.41742738,0.012303461,-0.07499323,-0.98395401,0.16142844,8.71688,198.634,6,64,120,1,2026-07-29,11:00:39,1.0483116,1.048403,0.0024482914,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,tilt,8.7168797,198.63414,-0.71020831,-0.11531348,0.41742738,0.012303461,-0.07499323,-0.98395401,0.16142844,8.71688,198.634,7,60,180,1,2026-07-29,11:00:48,0.19939548,0.1995113,0.0021412687,1000,1000
20260729_105752_1,-0.4,-0.2,1.1,tilt,8.7168797,198.63414,-0.71020831,-0.11531348,0.41742738,0.012303461,-0.07499323,-0.98395401,0.16142844,8.71688,198.634,8,64,240,1,2026-07-29,11:00:56,0.05661446,0.05638447,0.0023382442,1000,1000
