======================================================================
GLS DF OPTIMIZATION — ORIENTATION VALUES LOG
======================================================================
Log started: 29-Apr-2026 15:38:59
Format: Generation | RMS_Ang_Error(deg) | K_vector=[theta1,rho1,...]
        18 |     0.447237 | [16.163,107.938,22.610,331.526,54.119,201.668,61.122,157.832,73.410,353.436,53.494,64.209,0.562,335.737,11.765,246.025,58.207,266.185]
        19 |     0.449104 | [16.163,110.438,21.610,331.526,53.119,203.668,62.122,157.832,68.865,353.436,54.494,64.209,0.562,336.737,11.765,246.025,57.207,266.185]
        20 |     0.446391 | [17.663,110.438,21.610,332.526,53.119,202.168,62.122,157.832,68.365,353.436,54.494,63.209,1.312,336.737,11.765,245.025,57.207,265.185]
        21 |     0.449274 | [7.033,109.563,22.360,331.526,53.119,202.918,61.122,158.020,67.865,351.186,53.494,63.709,0.437,335.925,11.765,245.025,57.207,266.310]
        22 |     0.448657 | [7.033,109.563,22.360,331.526,53.119,202.918,61.122,158.020,67.865,351.186,53.494,63.209,0.437,336.737,12.015,245.025,57.207,266.310]
        23 |     0.446701 | [16.163,109.438,20.735,331.526,53.181,203.918,62.310,157.832,68.865,353.436,53.682,63.959,0.562,335.800,11.515,245.025,57.207,265.185]
        24 |     0.448510 | [16.850,110.688,21.610,331.276,53.494,202.168,61.685,157.957,68.365,353.874,54.494,64.271,0.624,336.925,11.765,245.025,57.395,266.498]
        25 |     0.444941 | [16.663,108.938,22.110,332.026,53.119,203.168,61.622,158.082,67.927,353.436,56.494,64.209,1.812,337.237,11.765,245.025,56.332,266.248]
        26 |     0.447498 | [17.663,110.438,22.360,332.026,54.119,202.918,61.122,157.832,68.365,352.936,55.682,65.209,0.562,336.737,11.765,245.025,56.332,266.310]
        27 |     0.446535 | [17.663,110.438,21.860,331.526,54.306,202.168,61.122,157.957,67.490,353.186,53.994,64.271,0.562,336.925,11.765,245.025,56.207,265.248]
        28 |     0.446979 | [16.663,110.438,22.860,332.026,55.244,202.918,61.622,157.332,68.365,353.436,54.494,64.709,1.062,337.987,11.765,245.525,58.332,267.685]
        29 |     0.447369 | [17.850,109.938,22.860,331.276,54.619,202.918,61.622,157.332,68.365,353.436,54.494,63.209,1.062,337.987,12.015,245.525,58.332,265.185]
        30 |     0.444029 | [8.033,110.688,22.235,331.526,53.494,202.168,62.185,157.832,68.865,353.436,53.682,65.709,2.062,335.925,11.515,245.275,56.707,265.685]
        31 |     0.447298 | [17.850,110.438,23.110,331.526,53.494,201.918,61.122,157.832,67.990,353.436,53.682,64.271,0.437,335.800,11.765,245.025,56.207,267.185]
        32 |     0.445669 | [7.033,110.688,20.610,331.276,53.494,202.168,62.185,158.082,67.490,351.874,53.994,65.209,0.687,335.987,11.765,244.525,57.395,266.873]
        33 |     0.446232 | [16.413,110.688,21.735,332.026,53.994,203.668,62.185,157.832,68.865,353.436,54.494,65.959,2.062,335.737,12.327,245.087,56.395,266.685]
        34 |     0.445824 | [17.413,110.938,21.422,332.026,54.681,202.480,61.747,156.832,68.865,354.186,53.994,64.459,1.187,337.237,12.390,246.150,56.895,266.685]
        35 |     0.446884 | [7.033,110.688,22.672,331.526,53.431,202.418,62.185,157.895,70.826,354.436,54.744,66.959,1.562,336.300,11.765,244.525,56.395,266.310]
        36 |     0.445464 | [16.163,110.438,20.610,331.651,54.806,201.918,61.872,157.832,67.990,353.436,53.994,64.771,0.687,335.800,11.515,245.025,56.832,266.810]
        37 |     0.445683 | [8.283,110.938,20.610,332.026,53.994,202.168,62.122,156.832,69.115,353.186,55.244,65.959,0.562,337.237,11.577,247.712,57.270,266.373]
        38 |     0.444518 | [16.288,109.188,22.610,332.026,53.681,204.168,61.622,158.332,70.826,353.436,53.744,64.959,1.562,336.987,12.265,246.025,56.707,267.185]
        39 |     0.444173 | [7.283,108.938,22.110,332.401,54.244,202.418,62.372,157.957,68.365,353.186,54.244,65.209,1.062,337.237,11.765,247.712,57.082,266.373]
        40 |     0.442392 | [8.533,110.688,20.985,331.901,53.994,201.918,61.872,157.832,67.490,351.874,54.494,67.271,0.687,335.800,10.765,249.275,56.332,267.060]
        41 |     0.443322 | [8.533,110.688,22.735,332.526,53.994,201.855,62.185,158.395,67.490,353.686,54.494,67.271,0.687,338.237,10.765,249.275,56.332,265.248]
        42 |     0.444326 | [8.533,110.688,20.985,331.901,54.119,201.918,61.872,157.832,68.365,351.874,53.994,67.271,0.687,336.925,10.765,245.275,58.645,267.435]
        43 |     0.440541 | [7.158,110.938,20.735,331.839,54.494,203.168,61.622,158.707,69.115,352.061,53.869,67.209,1.312,336.237,11.952,244.275,57.520,266.373]
        44 |     0.440740 | [6.033,110.876,21.172,332.839,53.681,203.355,61.622,157.332,67.490,353.936,54.932,67.459,0.312,337.800,12.515,245.525,57.270,266.373]
        45 |     0.440584 | [7.033,110.938,21.235,331.901,53.306,202.855,61.872,157.082,68.365,353.436,55.744,68.209,0.562,337.237,11.765,246.025,56.832,266.873]
        46 |     0.441913 | [8.908,110.626,21.610,332.026,53.869,202.480,61.872,158.332,68.177,352.124,53.494,68.584,0.687,336.925,12.577,245.525,56.957,267.123]
        47 |     0.441998 | [8.283,110.938,20.985,331.526,53.681,205.105,61.622,157.270,67.490,353.936,54.932,67.271,2.062,337.800,11.515,245.275,57.270,266.810]
        48 |     0.442699 | [8.596,110.751,20.735,331.526,54.119,201.918,61.872,157.832,67.740,351.874,56.119,69.271,1.062,336.362,10.765,246.275,56.957,266.935]
        49 |     0.442928 | [7.158,110.438,20.610,331.620,53.994,202.793,61.981,158.957,68.365,351.890,55.744,67.334,0.640,337.347,11.327,245.025,56.864,267.123]
        50 |     0.444054 | [8.533,110.438,20.610,331.034,53.869,203.168,61.935,157.082,68.427,353.936,55.932,68.709,1.312,338.362,11.265,245.314,57.086,266.873]
        51 |     0.442420 | [8.533,110.438,20.610,332.026,53.994,202.918,61.661,158.707,67.513,351.874,54.932,67.502,1.085,335.800,12.515,247.712,56.864,266.935]
        52 |     0.442666 | [7.041,110.876,20.617,331.589,54.056,202.918,61.435,157.082,67.990,353.655,55.962,66.709,1.999,335.987,12.765,245.775,57.582,266.873]
        53 |     0.442856 | [7.033,110.813,21.110,331.526,53.869,202.918,61.997,157.332,70.052,353.936,54.010,69.381,2.281,337.237,11.265,245.275,57.082,266.873]
        54 |     0.440362 | [7.041,110.938,20.617,334.807,53.306,202.480,61.622,157.832,68.677,353.454,55.932,69.271,1.062,336.379,11.265,245.775,57.582,267.123]
        55 |     0.438570 | [8.533,111.188,20.610,331.589,54.142,203.918,60.872,157.082,67.490,352.061,54.244,68.209,0.640,335.987,10.765,245.314,57.086,266.873]
        56 |     0.440511 | [8.540,111.501,21.110,331.541,53.181,205.105,61.622,157.082,67.742,354.200,54.959,69.381,0.562,336.362,10.915,245.025,57.105,266.357]
        57 |     0.435359 | [7.046,110.860,20.869,331.914,53.681,202.785,62.658,157.346,68.435,353.999,54.944,69.298,1.088,337.237,11.265,247.823,56.864,266.888]
        58 |     0.439897 | [7.033,110.813,20.985,331.526,53.994,203.918,60.872,157.114,67.490,351.874,55.744,69.293,0.640,336.948,11.273,245.275,58.658,266.883]
        59 |     0.441117 | [8.537,111.142,20.988,331.526,53.306,205.175,61.381,157.336,67.754,354.723,54.003,69.278,0.693,336.394,11.452,247.333,57.100,266.624]
        60 |     0.440092 | [8.537,110.510,22.735,332.526,55.496,202.940,61.381,157.596,67.240,353.690,55.744,68.021,1.106,337.268,11.015,245.384,57.287,267.084]
        61 |     0.439485 | [8.283,110.884,20.615,331.555,55.494,202.502,60.888,157.091,67.490,355.016,54.975,69.320,0.707,335.999,10.774,245.025,56.960,266.251]
        62 |     0.437164 | [7.033,111.142,20.656,331.526,55.503,205.175,62.503,157.094,67.747,353.936,54.932,69.384,0.842,337.417,10.775,247.333,56.864,266.624]
        63 |     0.442711 | [7.048,110.497,20.610,332.624,54.013,202.549,60.946,157.141,68.427,354.261,55.018,69.323,0.601,337.257,10.861,245.025,57.000,266.895]
        64 |     0.440605 | [8.533,110.650,20.610,331.526,53.183,201.855,62.503,157.084,67.747,353.950,53.494,69.384,0.651,336.394,11.529,245.275,56.864,266.959]
        65 |     0.441516 | [8.544,110.454,20.988,331.915,53.337,201.923,62.534,157.082,67.490,354.200,54.003,69.279,0.699,336.389,10.765,249.286,56.234,266.624]
        66 |     0.439573 | [7.105,110.951,21.000,331.587,53.337,205.132,62.534,157.379,68.445,353.737,54.965,69.279,0.593,336.415,10.793,245.306,56.247,267.095]
        67 |     0.439703 | [7.158,110.940,20.625,334.807,54.056,204.918,60.872,157.359,67.754,354.261,55.018,69.320,0.562,336.409,10.767,244.758,57.087,266.251]
        68 |     0.438279 | [8.545,111.223,21.008,331.540,53.188,202.940,62.503,157.082,67.490,353.699,54.015,69.323,0.651,336.389,11.265,245.187,57.004,266.624]
        69 |     0.438980 | [7.104,110.830,20.640,332.527,54.158,205.175,61.903,157.160,67.786,353.944,53.873,69.447,0.699,336.407,10.814,247.322,57.051,266.841]
        70 |     0.438215 | [7.105,110.454,20.619,331.538,53.224,202.940,61.918,157.084,67.747,353.936,54.965,69.279,0.699,336.362,10.767,245.187,57.004,267.095]
        71 |     0.437248 | [7.084,110.890,20.630,331.572,53.916,203.819,61.903,157.080,68.881,354.315,54.980,69.329,0.972,336.000,11.492,246.193,57.806,267.107]
        72 |     0.441050 | [8.575,110.454,21.035,331.553,54.158,202.927,60.895,157.107,68.695,353.470,56.003,69.345,1.189,335.996,11.265,245.392,57.068,267.400]
        73 |     0.443485 | [8.568,110.474,20.758,331.051,54.119,202.717,62.203,157.849,67.633,354.247,55.832,69.466,0.820,336.017,10.803,245.811,56.938,266.859]
        74 |     0.440345 | [8.537,110.979,20.610,331.631,53.204,203.760,61.387,157.128,68.388,353.454,54.244,69.272,0.730,336.362,10.814,245.295,57.086,266.924]
        75 |     0.440780 | [7.143,110.864,20.795,331.544,54.158,203.985,61.450,157.906,68.365,353.950,55.744,69.309,1.076,336.370,10.783,245.302,57.853,267.060]
        76 |     0.440486 | [8.625,110.940,20.622,331.632,53.882,205.175,61.949,157.084,68.365,352.089,54.244,68.061,0.730,338.362,10.780,245.324,56.990,267.130]
        77 |     0.439917 | [7.104,111.592,20.681,331.538,54.060,203.775,61.450,157.176,67.491,353.699,54.983,69.350,1.411,336.370,10.767,244.785,57.838,266.624]
        78 |     0.440013 | [8.588,110.888,21.266,331.538,54.161,203.469,61.945,157.605,67.747,352.061,55.799,69.302,0.966,337.281,10.781,245.302,57.105,267.105]
        79 |     0.440364 | [8.588,110.798,20.610,332.601,54.119,202.954,60.811,157.153,67.986,352.252,53.518,69.483,0.434,336.413,10.962,245.717,57.125,266.891]
        80 |     0.441306 | [8.623,110.938,21.266,331.102,54.184,204.013,61.372,157.620,68.365,354.261,55.811,69.448,0.969,336.405,10.782,245.314,57.000,267.119]
        81 |     0.439584 | [7.107,111.568,20.758,331.051,54.119,205.175,61.372,157.099,68.478,355.058,55.687,69.466,0.730,337.288,10.765,245.370,57.037,267.177]
        82 |     0.439043 | [8.582,111.621,20.681,331.539,54.132,203.775,61.520,157.228,67.856,354.200,54.271,69.310,1.435,338.485,10.736,244.799,57.008,266.647]
        83 |     0.437689 | [8.600,110.883,20.758,331.567,53.918,202.896,60.958,157.605,67.986,352.134,55.811,68.296,1.200,337.237,10.765,245.318,57.110,266.624]
        84 |     0.439896 | [8.582,110.985,20.811,331.538,54.119,203.775,61.372,157.442,67.664,355.058,54.271,69.350,0.350,338.485,10.765,245.324,57.008,267.400]
        85 |     0.440343 | [8.621,110.812,20.772,334.887,54.037,201.904,61.552,157.123,67.793,353.801,55.951,69.448,0.978,337.343,10.782,245.327,56.928,267.146]
        86 |     0.439003 | [8.571,110.485,20.629,331.628,54.060,203.799,60.895,157.153,68.406,353.637,54.963,69.480,1.146,336.027,10.806,245.417,58.003,267.095]
        87 |     0.440704 | [8.588,110.985,20.684,331.046,54.119,205.175,61.372,157.065,68.381,354.261,54.400,69.350,0.594,337.288,10.994,245.304,57.008,267.400]
        88 |     0.439107 | [7.168,110.454,21.266,331.102,53.900,205.175,60.920,157.091,68.881,353.986,53.568,69.483,0.594,338.493,10.798,245.304,57.125,266.888]
        89 |     0.437321 | [8.653,110.970,20.698,331.642,53.186,203.051,60.952,157.914,68.474,352.252,55.687,69.631,0.902,336.465,10.806,244.837,57.006,266.979]
        90 |     0.437544 | [8.600,111.529,20.758,331.661,54.177,203.896,60.916,157.167,68.607,353.657,55.747,69.424,0.356,336.362,10.772,244.837,57.839,266.947]
        91 |     0.439364 | [8.621,110.938,20.797,334.887,54.051,202.859,61.638,157.091,68.524,353.545,53.494,69.285,0.661,337.299,10.798,247.322,57.010,267.146]
        92 |     0.440612 | [8.637,111.073,20.785,331.058,53.186,205.226,61.489,157.413,67.865,354.368,55.014,69.379,0.356,337.397,10.772,245.304,57.008,267.410]
        93 |     0.439381 | [8.600,111.034,20.850,331.676,53.932,202.916,61.638,157.184,68.442,354.211,54.400,69.285,0.606,337.288,11.091,245.290,57.008,266.419]
        94 |     0.439239 | [7.112,110.888,21.282,331.626,54.177,201.919,60.864,157.211,68.413,353.516,53.526,69.520,1.385,336.421,10.978,245.370,57.141,266.988]
        95 |     0.441385 | [8.637,111.073,20.785,331.058,53.186,205.175,61.489,157.413,67.630,354.017,55.747,69.322,0.969,336.514,10.776,244.780,56.896,266.947]
        96 |     0.439326 | [8.578,111.001,20.698,331.102,54.051,202.940,60.888,157.123,68.442,353.411,53.494,69.494,0.902,336.362,11.068,244.856,57.010,267.095]
        97 |     0.440661 | [8.637,110.814,20.682,331.565,53.327,203.853,60.932,157.413,68.380,354.224,54.244,69.492,0.438,336.421,10.853,245.196,57.125,266.947]
        98 |     0.440562 | [8.578,111.142,21.282,331.538,54.177,205.175,61.372,157.211,67.786,353.516,55.807,69.520,0.923,338.493,10.813,244.856,57.141,266.518]
        99 |     0.438333 | [8.643,111.529,20.809,331.058,54.177,205.178,61.489,157.091,67.956,353.955,53.494,69.489,0.984,337.276,10.995,245.304,57.141,266.888]
       100 |     0.440948 | [8.705,111.061,20.718,331.639,53.327,203.893,60.948,157.378,67.793,354.223,55.060,69.448,0.331,337.343,10.806,244.799,57.047,266.979]
       101 |     0.439685 | [8.637,110.940,20.815,331.608,54.202,203.893,61.638,157.413,68.380,354.072,55.838,69.382,0.855,337.305,10.802,245.441,58.061,266.947]
       102 |     0.440244 | [8.728,110.464,20.758,331.645,53.271,201.919,61.489,157.135,68.397,353.669,53.531,69.522,1.030,338.554,10.823,245.290,57.045,266.543]
       103 |     0.440835 | [8.637,111.204,20.709,331.444,54.202,203.955,61.642,157.246,68.404,354.127,55.901,69.433,0.859,336.476,10.853,245.480,58.120,266.947]
       104 |     0.439220 | [8.696,111.544,20.657,334.887,53.908,205.184,60.932,157.123,67.786,354.309,53.526,69.225,0.645,337.397,10.787,244.879,57.000,267.037]
       105 |     0.438040 | [8.659,111.032,20.692,331.735,53.271,205.321,61.489,157.110,67.956,353.545,55.006,69.489,0.925,338.524,10.823,244.879,57.013,267.119]
       106 |     0.439364 | [8.453,110.915,20.889,331.046,54.051,205.320,60.991,157.157,68.434,353.607,54.271,69.448,0.331,337.288,10.982,245.370,57.191,266.947]
       107 |     0.435123 | [8.651,111.607,20.634,334.887,54.205,205.292,61.004,157.484,67.931,354.119,54.279,69.566,0.438,337.269,10.854,245.843,57.133,266.947]
       108 |     0.437522 | [8.453,110.915,20.828,331.085,54.177,203.893,60.932,157.539,68.458,354.083,55.859,69.546,0.456,337.397,10.823,247.322,57.180,266.962]
       109 |     0.440700 | [8.643,111.607,20.806,331.877,54.205,203.086,61.004,157.484,68.493,354.119,54.279,69.440,0.680,337.446,10.854,245.290,57.133,267.095]
       110 |     0.437004 | [8.822,110.505,20.857,331.046,53.900,205.214,61.618,157.190,68.901,353.682,53.553,69.457,1.171,336.074,10.800,245.353,57.254,266.858]
       111 |     0.438633 | [8.598,111.600,20.819,331.741,54.299,205.309,61.673,157.356,67.630,354.123,55.920,69.385,1.050,336.051,10.986,245.605,57.191,267.037]
       112 |     0.439921 | [8.651,111.154,20.649,332.714,53.337,203.955,61.004,157.490,68.417,353.661,55.833,69.566,1.093,336.072,10.854,245.477,56.987,266.543]
       113 |     0.439142 | [8.698,110.946,20.766,335.064,53.690,205.210,62.317,157.310,68.434,354.309,55.868,69.570,0.461,336.074,10.713,245.761,57.153,266.442]
       114 |     0.440999 | [8.651,110.907,20.725,331.117,54.161,205.191,61.042,157.123,67.630,354.059,54.275,69.664,0.848,337.335,10.892,245.290,56.975,267.072]
       115 |     0.439301 | [8.457,111.082,20.725,331.127,54.161,205.191,60.994,157.123,68.458,353.580,54.275,69.669,0.356,337.335,10.892,245.290,56.975,267.072]
       116 |     0.440039 | [8.598,110.978,20.812,331.935,54.364,205.385,61.019,157.127,67.655,353.668,55.825,69.616,0.680,336.059,10.809,244.882,56.968,267.055]
       117 |     0.440272 | [8.568,110.505,20.857,335.064,54.299,203.149,61.508,157.356,67.636,353.569,54.342,69.570,0.853,337.337,10.884,247.352,57.242,267.158]
       118 |     0.439765 | [8.697,110.401,20.806,331.092,53.271,205.199,60.968,157.114,67.632,353.989,53.553,69.543,0.790,336.051,10.952,245.394,57.191,267.009]
       119 |     0.441236 | [8.688,111.209,20.653,334.962,53.698,201.920,60.932,157.110,67.654,353.991,55.825,69.394,0.518,338.503,10.899,245.419,57.013,267.113]
       120 |     0.440145 | [8.688,111.209,20.653,334.962,54.266,203.864,60.994,157.538,67.655,353.583,55.825,69.616,0.518,336.477,10.899,245.372,57.013,267.072]
       121 |     0.437880 | [8.780,111.189,20.725,331.046,54.373,203.965,61.019,157.110,69.007,352.268,53.553,69.398,0.503,336.059,11.013,244.902,58.147,267.075]
       122 |     0.439013 | [8.699,111.120,20.840,334.878,53.403,205.231,61.618,157.110,68.528,353.545,53.473,69.684,0.452,337.446,10.918,245.290,57.096,267.240]
       123 |     0.438970 | [8.498,111.184,20.672,331.730,54.373,203.965,60.994,157.490,68.046,353.673,53.559,69.691,0.430,337.447,11.013,245.290,56.932,266.951]
       124 |     0.439198 | [8.468,111.189,21.366,335.066,53.274,203.915,60.983,157.121,67.647,353.545,55.878,69.528,0.756,337.460,10.891,244.895,57.096,267.107]
       125 |     0.441061 | [7.212,111.189,20.672,332.714,53.274,202.627,61.055,157.490,68.546,352.274,53.502,69.691,0.752,337.370,10.899,245.290,56.946,266.951]
       126 |     0.439738 | [8.466,110.920,20.836,334.879,53.599,203.898,61.135,157.149,67.795,353.674,55.850,69.684,0.680,336.059,11.022,244.902,57.017,267.176]
       127 |     0.439878 | [8.614,110.920,20.872,334.899,54.395,203.927,61.519,157.170,67.809,354.244,55.900,69.394,0.435,336.059,11.022,244.902,57.158,267.176]

======================================================================
OPTIMIZATION COMPLETED
======================================================================
Completion time: 29-Apr-2026 18:38:55
Total generations: 127
Final best RMS angular error: 0.439878°

FINAL OPTIMAL K_VECTOR: [8.614,110.920,20.872,334.899,54.395,203.927,61.519,157.170,67.809,354.244,55.900,69.394,0.435,336.059,11.022,244.902,57.158,267.176]
======================================================================
