HalfAngle_deg,FOV_deg,Tilt_deg,RMS_full_cm,RMS_conditional_cm,Coverage_percent,Nonregular_percent
75,45,30,Inf,20.4913231419462,86.4197530864197,0
75,45,35,Inf,19.9543182565467,90.4320987654321,0
75,45,40,Inf,21.1266017848776,91.9753086419753,0
75,45,45,Inf,23.2159606461406,90.7407407407407,1.23456790123457
75,45,50,Inf,25.4654150090883,90.1234567901235,0
75,45,55,Inf,27.9414877079593,80.8641975308642,0
75,45,60,Inf,29.7342877048107,54.9382716049383,0
75,45,63.434948822922,Inf,31.6517385666778,41.9753086419753,0
75,45,65,Inf,34.4645337524474,35.8024691358025,0
75,45,70,Inf,40.7320461211802,22.2222222222222,0
75,45,75,Inf,48.9906476448534,9.5679012345679,0
75,45,80,Inf,70.8014489566074,3.7037037037037,0
75,45,85,Inf,75.944346317366,0.308641975308642,0
75,60,0,Inf,NaN,0,0
75,60,5,Inf,29.3684793491327,93.2098765432099,0
75,60,10,Inf,18.5972295153444,96.9135802469136,0
75,60,15,Inf,16.3412917430897,99.3827160493827,0
75,60,20,13.8410149320797,13.8410149320797,100,0
75,60,25,11.8735240995038,11.8735240995038,100,0
75,60,30,10.3860888670917,10.3860888670917,100,0
75,60,35,10.0971642763097,10.0971642763097,100,0
75,60,40,10.3990524215675,10.3990524215675,100,0
75,60,45,10.9733681156664,10.9733681156664,100,0
75,60,50,12.4765218605722,12.4765218605722,100,0
75,60,55,13.5346322372271,13.5346322372271,100,0
75,60,60,Inf,17.1596569553581,98.7654320987654,1.23456790123457
75,60,63.434948822922,Inf,21.440065331181,98.7654320987654,0
75,60,65,Inf,23.4530903774825,98.4567901234568,0
75,60,70,Inf,29.454921651124,94.4444444444444,0
75,60,75,Inf,44.1920136490453,83.641975308642,0
75,60,80,Inf,64.7920552603625,67.2839506172839,0
75,60,85,Inf,124.554715231543,46.9135802469136,0
75,75,0,Inf,NaN,0,0
75,75,5,18.8296762633461,18.8296762633461,100,0
75,75,10,9.72603359299635,9.72603359299635,100,0
75,75,15,6.84848209849458,6.84848209849458,100,0
75,75,20,5.56920554062947,5.56920554062947,100,0
75,75,25,4.84685177083099,4.84685177083099,100,0
75,75,30,4.5303920665643,4.5303920665643,100,0
75,75,35,4.73469204859508,4.73469204859508,100,0
75,75,40,4.90187510257754,4.90187510257754,100,0
75,75,45,5.13720815248388,5.13720815248388,100,0
75,75,50,5.75167536960841,5.75167536960841,100,0
75,75,55,6.40866890157011,6.40866890157011,100,0
75,75,60,7.60780126767703,7.60780126767703,100,0
75,75,63.434948822922,8.72813298084206,8.72813298084206,100,0
75,75,65,9.27428781387916,9.27428781387916,100,0
75,75,70,11.7095032275781,11.7095032275781,100,0
75,75,75,Inf,16.2600501549965,98.7654320987654,1.23456790123457
75,75,80,Inf,25.0572191192872,98.7654320987654,0
75,75,85,Inf,72.9596872194278,95.3703703703704,0
75,85,0,Inf,NaN,0,0
75,85,5,18.8296762633461,18.8296762633461,100,0
75,85,10,9.46825264996435,9.46825264996435,100,0
75,85,15,6.37277221269783,6.37277221269783,100,0
75,85,20,4.90752039176722,4.90752039176722,100,0
75,85,25,4.10415711215344,4.10415711215344,100,0
75,85,30,3.64958056476646,3.64958056476646,100,0
75,85,35,3.48849620763735,3.48849620763735,100,0
75,85,40,3.41332534084217,3.41332534084217,100,0
75,85,45,3.56011107644459,3.56011107644459,100,0
75,85,50,3.87401180846634,3.87401180846634,100,0
75,85,55,4.3126085764478,4.3126085764478,100,0
75,85,60,4.91572780817617,4.91572780817617,100,0
75,85,63.434948822922,5.84374351396177,5.84374351396177,100,0
75,85,65,6.09393767626148,6.09393767626148,100,0
75,85,70,7.61427391695888,7.61427391695888,100,0
75,85,75,10.3269174569049,10.3269174569049,100,0
75,85,80,17.1372097674718,17.1372097674718,100,0
75,85,85,Inf,34.1334142736507,98.7654320987654,1.23456790123457
