x,y,z,inclinacion,azimuth,mode,medida_daq
-0.25,-0.75,0.75,0,0,r_vertical,-0.40524
-0.25,-0.75,0.75,0,0,r_vertical,-0.402937
-0.25,-0.75,0.75,0,0,r_vertical,-0.377273
-0.25,-0.75,0.75,0,0,r_vertical,-0.416427
-0.25,-0.75,0.75,0,0,r_vertical,-0.400963
-0.25,-0.75,0.75,0,0,r_vertical,-0.400963
-0.25,-0.75,0.75,0,0,r_vertical,-0.403595
-0.25,-0.75,0.75,0,0,r_vertical,-0.404253
-0.25,-0.75,0.75,0,0,r_vertical,-0.403924
-0.25,-0.75,0.75,0,0,r_vertical,-0.399647
-0.25,-0.75,0.75,0,0,r_vertical,-0.40195
-0.25,-0.75,0.75,0,0,r_vertical,-0.404911
-0.25,-0.75,0.75,0,0,r_vertical,-0.401621
-0.25,-0.75,0.75,0,0,r_vertical,-0.40524
-0.25,-0.75,0.75,0,0,r_vertical,-0.404582
-0.25,-0.75,0.75,0,0,r_vertical,-0.403266
-0.25,-0.75,0.75,0,0,r_vertical,-0.401621
-0.25,-0.75,0.75,0,0,r_vertical,-0.396686
-0.25,-0.75,0.75,0,0,r_vertical,-0.412808
-0.25,-0.75,0.75,0,0,r_vertical,-0.404253
-0.25,-0.75,0.75,0,0,r_vertical,-0.404911
-0.25,-0.75,0.75,0,0,r_vertical,-0.387473
-0.25,-0.75,0.75,0,0,r_vertical,-0.377273
-0.25,-0.75,0.75,0,0,r_vertical,-0.390763
-0.25,-0.75,0.75,0,0,r_vertical,-0.398002
-0.25,-0.75,0.75,0,0,r_vertical,-0.403266
-0.25,-0.75,0.75,0,0,r_vertical,-0.399647
-0.25,-0.75,0.75,0,0,r_vertical,-0.402279
-0.25,-0.75,0.75,0,0,r_vertical,-0.402279
-0.25,-0.75,0.75,0,0,r_vertical,-0.408201
-0.25,-0.75,0.75,0,0,r_vertical,-0.404582
-0.25,-0.75,0.75,0,0,r_vertical,-0.404253
-0.25,-0.75,0.75,0,0,r_vertical,-0.402608
-0.25,-0.75,0.75,0,0,r_vertical,-0.402608
-0.25,-0.75,0.75,0,0,r_vertical,-0.402279
-0.25,-0.75,0.75,0,0,r_vertical,-0.402279
-0.25,-0.75,0.75,0,0,r_vertical,-0.403924
-0.25,-0.75,0.75,0,0,r_vertical,-0.378918
-0.25,-0.75,0.75,0,0,r_vertical,-0.398331
-0.25,-0.75,0.75,0,0,r_vertical,-0.402279
-0.25,-0.75,0.75,0,0,r_vertical,-0.404911
-0.25,-0.75,0.75,0,0,r_vertical,-0.426627
-0.25,-0.75,0.75,0,0,r_vertical,-0.421034
-0.25,-0.75,0.75,0,0,r_vertical,-0.386815
-0.25,-0.75,0.75,0,0,r_vertical,-0.40524
-0.25,-0.75,0.75,0,0,r_vertical,-0.401292
-0.25,-0.75,0.75,0,0,r_vertical,-0.405569
-0.25,-0.75,0.75,0,0,r_vertical,-0.400634
-0.25,-0.75,0.75,0,0,r_vertical,-0.403924
-0.25,-0.75,0.75,0,0,r_vertical,-0.409518
-0.25,-0.75,0.75,0,0,r_vertical,-0.404253
-0.25,-0.75,0.75,0,0,r_vertical,-0.404911
-0.25,-0.75,0.75,0,0,r_vertical,-0.403266
-0.25,-0.75,0.75,0,0,r_vertical,-0.404253
-0.25,-0.75,0.75,0,0,r_vertical,-0.403266
-0.25,-0.75,0.75,0,0,r_vertical,-0.403595
-0.25,-0.75,0.75,0,0,r_vertical,-0.404253
-0.25,-0.75,0.75,0,0,r_vertical,-0.396357
-0.25,-0.75,0.75,0,0,r_vertical,-0.409189
-0.25,-0.75,0.75,0,0,r_vertical,-0.40195
-0.25,-0.75,0.75,0,0,r_vertical,-0.391092
-0.25,-0.75,0.75,0,0,r_vertical,-0.398989
-0.25,-0.75,0.75,0,0,r_vertical,-0.426627
-0.25,-0.75,0.75,0,0,r_vertical,-0.406556
-0.25,-0.75,0.75,0,0,r_vertical,-0.406885
-0.25,-0.75,0.75,0,0,r_vertical,-0.402608
-0.25,-0.75,0.75,0,0,r_vertical,-0.400305
-0.25,-0.75,0.75,0,0,r_vertical,-0.400963
