x,y,z,inclinacion,azimuth,mode,medida_daq
-0.75,-0.25,0.75,0,0,r_vertical,-0.443736
-0.75,-0.25,0.75,0,0,r_vertical,-0.443407
-0.75,-0.25,0.75,0,0,r_vertical,-0.441762
-0.75,-0.25,0.75,0,0,r_vertical,-0.439788
-0.75,-0.25,0.75,0,0,r_vertical,-0.440446
-0.75,-0.25,0.75,0,0,r_vertical,-0.438801
-0.75,-0.25,0.75,0,0,r_vertical,-0.43913
-0.75,-0.25,0.75,0,0,r_vertical,-0.497368
-0.75,-0.25,0.75,0,0,r_vertical,-0.440775
-0.75,-0.25,0.75,0,0,r_vertical,-0.442749
-0.75,-0.25,0.75,0,0,r_vertical,-0.434853
-0.75,-0.25,0.75,0,0,r_vertical,-0.429917
-0.75,-0.25,0.75,0,0,r_vertical,-0.416756
-0.75,-0.25,0.75,0,0,r_vertical,-0.425311
-0.75,-0.25,0.75,0,0,r_vertical,-0.447027
-0.75,-0.25,0.75,0,0,r_vertical,-0.442091
-0.75,-0.25,0.75,0,0,r_vertical,-0.442749
-0.75,-0.25,0.75,0,0,r_vertical,-0.441762
-0.75,-0.25,0.75,0,0,r_vertical,-0.444723
-0.75,-0.25,0.75,0,0,r_vertical,-0.438801
-0.75,-0.25,0.75,0,0,r_vertical,-0.438143
-0.75,-0.25,0.75,0,0,r_vertical,-0.441104
-0.75,-0.25,0.75,0,0,r_vertical,-0.439788
-0.75,-0.25,0.75,0,0,r_vertical,-0.442091
-0.75,-0.25,0.75,0,0,r_vertical,-0.441104
-0.75,-0.25,0.75,0,0,r_vertical,-0.441762
-0.75,-0.25,0.75,0,0,r_vertical,-0.43913
-0.75,-0.25,0.75,0,0,r_vertical,-0.441762
-0.75,-0.25,0.75,0,0,r_vertical,-0.441104
-0.75,-0.25,0.75,0,0,r_vertical,-0.442091
-0.75,-0.25,0.75,0,0,r_vertical,-0.433208
-0.75,-0.25,0.75,0,0,r_vertical,-0.43584
-0.75,-0.25,0.75,0,0,r_vertical,-0.444065
-0.75,-0.25,0.75,0,0,r_vertical,-0.427614
-0.75,-0.25,0.75,0,0,r_vertical,-0.443407
-0.75,-0.25,0.75,0,0,r_vertical,-0.43913
-0.75,-0.25,0.75,0,0,r_vertical,-0.440775
-0.75,-0.25,0.75,0,0,r_vertical,-0.443078
-0.75,-0.25,0.75,0,0,r_vertical,-0.441104
-0.75,-0.25,0.75,0,0,r_vertical,-0.445711
-0.75,-0.25,0.75,0,0,r_vertical,-0.438801
-0.75,-0.25,0.75,0,0,r_vertical,-0.443078
-0.75,-0.25,0.75,0,0,r_vertical,-0.441762
-0.75,-0.25,0.75,0,0,r_vertical,-0.443736
-0.75,-0.25,0.75,0,0,r_vertical,-0.442091
-0.75,-0.25,0.75,0,0,r_vertical,-0.443078
-0.75,-0.25,0.75,0,0,r_vertical,-0.443736
-0.75,-0.25,0.75,0,0,r_vertical,-0.404253
-0.75,-0.25,0.75,0,0,r_vertical,-0.464794
