x,y,z,inclinacion,azimuth,mode,medida_daq
0,-0.75,0.75,0,0,r_vertical,-0.728673
0,-0.75,0.75,0,0,r_vertical,-0.74315
0,-0.75,0.75,0,0,r_vertical,-0.730318
0,-0.75,0.75,0,0,r_vertical,-0.746112
0,-0.75,0.75,0,0,r_vertical,-0.75697
0,-0.75,0.75,0,0,r_vertical,-0.748086
0,-0.75,0.75,0,0,r_vertical,-0.738873
0,-0.75,0.75,0,0,r_vertical,-0.736241
0,-0.75,0.75,0,0,r_vertical,-0.742492
0,-0.75,0.75,0,0,r_vertical,-0.737557
0,-0.75,0.75,0,0,r_vertical,-0.740189
0,-0.75,0.75,0,0,r_vertical,-0.740847
0,-0.75,0.75,0,0,r_vertical,-0.743479
0,-0.75,0.75,0,0,r_vertical,-0.742821
0,-0.75,0.75,0,0,r_vertical,-0.744138
0,-0.75,0.75,0,0,r_vertical,-0.745783
0,-0.75,0.75,0,0,r_vertical,-0.742821
0,-0.75,0.75,0,0,r_vertical,-0.74315
0,-0.75,0.75,0,0,r_vertical,-0.742163
0,-0.75,0.75,0,0,r_vertical,-0.742492
0,-0.75,0.75,0,0,r_vertical,-0.707945
0,-0.75,0.75,0,0,r_vertical,-0.722751
0,-0.75,0.75,0,0,r_vertical,-0.741176
0,-0.75,0.75,0,0,r_vertical,-0.737228
0,-0.75,0.75,0,0,r_vertical,-0.760589
0,-0.75,0.75,0,0,r_vertical,-0.718144
0,-0.75,0.75,0,0,r_vertical,-0.718473
0,-0.75,0.75,0,0,r_vertical,-0.743479
0,-0.75,0.75,0,0,r_vertical,-0.741176
0,-0.75,0.75,0,0,r_vertical,-0.73986
0,-0.75,0.75,0,0,r_vertical,-0.744796
0,-0.75,0.75,0,0,r_vertical,-0.741505
0,-0.75,0.75,0,0,r_vertical,-0.743479
0,-0.75,0.75,0,0,r_vertical,-0.741505
0,-0.75,0.75,0,0,r_vertical,-0.744138
0,-0.75,0.75,0,0,r_vertical,-0.742492
0,-0.75,0.75,0,0,r_vertical,-0.743808
0,-0.75,0.75,0,0,r_vertical,-0.742821
0,-0.75,0.75,0,0,r_vertical,-0.742163
0,-0.75,0.75,0,0,r_vertical,-0.741505
0,-0.75,0.75,0,0,r_vertical,-0.737228
0,-0.75,0.75,0,0,r_vertical,-0.732622
0,-0.75,0.75,0,0,r_vertical,-0.741505
0,-0.75,0.75,0,0,r_vertical,-0.746441
0,-0.75,0.75,0,0,r_vertical,-0.735254
0,-0.75,0.75,0,0,r_vertical,-0.737228
0,-0.75,0.75,0,0,r_vertical,-0.762234
0,-0.75,0.75,0,0,r_vertical,-0.741505
0,-0.75,0.75,0,0,r_vertical,-0.742492
0,-0.75,0.75,0,0,r_vertical,-0.744467
0,-0.75,0.75,0,0,r_vertical,-0.741176
0,-0.75,0.75,0,0,r_vertical,-0.741834
0,-0.75,0.75,0,0,r_vertical,-0.746112
0,-0.75,0.75,0,0,r_vertical,-0.743479
0,-0.75,0.75,0,0,r_vertical,-0.742492
0,-0.75,0.75,0,0,r_vertical,-0.745125
0,-0.75,0.75,0,0,r_vertical,-0.739531
0,-0.75,0.75,0,0,r_vertical,-0.745783
0,-0.75,0.75,0,0,r_vertical,-0.74315
0,-0.75,0.75,0,0,r_vertical,-0.741834
