x,y,z,inclinacion,azimuth,mode,medida_daq
-0.5,-0.25,0.75,0,0,r_vertical,-0.953727
-0.5,-0.25,0.75,0,0,r_vertical,-0.956688
-0.5,-0.25,0.75,0,0,r_vertical,-0.957018
-0.5,-0.25,0.75,0,0,r_vertical,-0.954056
-0.5,-0.25,0.75,0,0,r_vertical,-0.949779
-0.5,-0.25,0.75,0,0,r_vertical,-0.953727
-0.5,-0.25,0.75,0,0,r_vertical,-0.953069
-0.5,-0.25,0.75,0,0,r_vertical,-0.958992
-0.5,-0.25,0.75,0,0,r_vertical,-0.954385
-0.5,-0.25,0.75,0,0,r_vertical,-0.953727
-0.5,-0.25,0.75,0,0,r_vertical,-0.951095
-0.5,-0.25,0.75,0,0,r_vertical,-0.955701
-0.5,-0.25,0.75,0,0,r_vertical,-0.952411
-0.5,-0.25,0.75,0,0,r_vertical,-0.951753
-0.5,-0.25,0.75,0,0,r_vertical,-0.947147
-0.5,-0.25,0.75,0,0,r_vertical,-0.94945
-0.5,-0.25,0.75,0,0,r_vertical,-0.954714
-0.5,-0.25,0.75,0,0,r_vertical,-0.939908
-0.5,-0.25,0.75,0,0,r_vertical,-0.961953
-0.5,-0.25,0.75,0,0,r_vertical,-0.948792
-0.5,-0.25,0.75,0,0,r_vertical,-0.951424
-0.5,-0.25,0.75,0,0,r_vertical,-0.953398
-0.5,-0.25,0.75,0,0,r_vertical,-0.94945
-0.5,-0.25,0.75,0,0,r_vertical,-0.955043
-0.5,-0.25,0.75,0,0,r_vertical,-0.951753
-0.5,-0.25,0.75,0,0,r_vertical,-0.955043
-0.5,-0.25,0.75,0,0,r_vertical,-0.955372
-0.5,-0.25,0.75,0,0,r_vertical,-0.951095
-0.5,-0.25,0.75,0,0,r_vertical,-0.95274
-0.5,-0.25,0.75,0,0,r_vertical,-0.956359
-0.5,-0.25,0.75,0,0,r_vertical,-0.953727
-0.5,-0.25,0.75,0,0,r_vertical,-0.954385
-0.5,-0.25,0.75,0,0,r_vertical,-0.955372
-0.5,-0.25,0.75,0,0,r_vertical,-0.946489
-0.5,-0.25,0.75,0,0,r_vertical,-0.988933
-0.5,-0.25,0.75,0,0,r_vertical,-0.960637
-0.5,-0.25,0.75,0,0,r_vertical,-0.960308
-0.5,-0.25,0.75,0,0,r_vertical,-0.968862
-0.5,-0.25,0.75,0,0,r_vertical,-0.978404
-0.5,-0.25,0.75,0,0,r_vertical,-0.941553
-0.5,-0.25,0.75,0,0,r_vertical,-0.950108
-0.5,-0.25,0.75,0,0,r_vertical,-0.95603
-0.5,-0.25,0.75,0,0,r_vertical,-0.952411
-0.5,-0.25,0.75,0,0,r_vertical,-0.953069
-0.5,-0.25,0.75,0,0,r_vertical,-0.955701
-0.5,-0.25,0.75,0,0,r_vertical,-0.953069
-0.5,-0.25,0.75,0,0,r_vertical,-0.951424
-0.5,-0.25,0.75,0,0,r_vertical,-0.956688
-0.5,-0.25,0.75,0,0,r_vertical,-0.953398
-0.5,-0.25,0.75,0,0,r_vertical,-0.954714
-0.5,-0.25,0.75,0,0,r_vertical,-0.952082
-0.5,-0.25,0.75,0,0,r_vertical,-0.950108
-0.5,-0.25,0.75,0,0,r_vertical,-0.949779
-0.5,-0.25,0.75,0,0,r_vertical,-0.949121
