x,y,z,inclinacion,azimuth,mode,medida_daq
0.25,-0.75,0.75,0,0,r_vertical,-0.842516
0.25,-0.75,0.75,0,0,r_vertical,-0.847781
0.25,-0.75,0.75,0,0,r_vertical,-0.84811
0.25,-0.75,0.75,0,0,r_vertical,-0.848768
0.25,-0.75,0.75,0,0,r_vertical,-0.847781
0.25,-0.75,0.75,0,0,r_vertical,-0.845478
0.25,-0.75,0.75,0,0,r_vertical,-0.840542
0.25,-0.75,0.75,0,0,r_vertical,-0.86818
0.25,-0.75,0.75,0,0,r_vertical,-0.835278
0.25,-0.75,0.75,0,0,r_vertical,-0.844491
0.25,-0.75,0.75,0,0,r_vertical,-0.845807
0.25,-0.75,0.75,0,0,r_vertical,-0.845807
0.25,-0.75,0.75,0,0,r_vertical,-0.872129
0.25,-0.75,0.75,0,0,r_vertical,-0.847123
0.25,-0.75,0.75,0,0,r_vertical,-0.847452
0.25,-0.75,0.75,0,0,r_vertical,-0.843832
0.25,-0.75,0.75,0,0,r_vertical,-0.84482
0.25,-0.75,0.75,0,0,r_vertical,-0.84482
0.25,-0.75,0.75,0,0,r_vertical,-0.842845
0.25,-0.75,0.75,0,0,r_vertical,-0.839884
0.25,-0.75,0.75,0,0,r_vertical,-0.841529
0.25,-0.75,0.75,0,0,r_vertical,-0.844491
0.25,-0.75,0.75,0,0,r_vertical,-0.845149
0.25,-0.75,0.75,0,0,r_vertical,-0.846465
0.25,-0.75,0.75,0,0,r_vertical,-0.84482
0.25,-0.75,0.75,0,0,r_vertical,-0.846465
0.25,-0.75,0.75,0,0,r_vertical,-0.845478
0.25,-0.75,0.75,0,0,r_vertical,-0.841858
0.25,-0.75,0.75,0,0,r_vertical,-0.852716
0.25,-0.75,0.75,0,0,r_vertical,-0.833633
0.25,-0.75,0.75,0,0,r_vertical,-0.852058
0.25,-0.75,0.75,0,0,r_vertical,-0.829684
0.25,-0.75,0.75,0,0,r_vertical,-0.834291
0.25,-0.75,0.75,0,0,r_vertical,-0.81751
0.25,-0.75,0.75,0,0,r_vertical,-0.844162
0.25,-0.75,0.75,0,0,r_vertical,-0.839555
0.25,-0.75,0.75,0,0,r_vertical,-0.845478
0.25,-0.75,0.75,0,0,r_vertical,-0.8412
