x,y,z,inclinacion,azimuth,mode,medida_daq
-0.5,-0.75,0.75,0,0,r_vertical,-0.19236
-0.5,-0.75,0.75,0,0,r_vertical,-0.192031
-0.5,-0.75,0.75,0,0,r_vertical,-0.19565
-0.5,-0.75,0.75,0,0,r_vertical,-0.19236
-0.5,-0.75,0.75,0,0,r_vertical,-0.193018
-0.5,-0.75,0.75,0,0,r_vertical,-0.19236
-0.5,-0.75,0.75,0,0,r_vertical,-0.194005
-0.5,-0.75,0.75,0,0,r_vertical,-0.193676
-0.5,-0.75,0.75,0,0,r_vertical,-0.193676
-0.5,-0.75,0.75,0,0,r_vertical,-0.19565
-0.5,-0.75,0.75,0,0,r_vertical,-0.194334
-0.5,-0.75,0.75,0,0,r_vertical,-0.180844
-0.5,-0.75,0.75,0,0,r_vertical,-0.199599
-0.5,-0.75,0.75,0,0,r_vertical,-0.197295
-0.5,-0.75,0.75,0,0,r_vertical,-0.200915
-0.5,-0.75,0.75,0,0,r_vertical,-0.17887
-0.5,-0.75,0.75,0,0,r_vertical,-0.169328
-0.5,-0.75,0.75,0,0,r_vertical,-0.188412
-0.5,-0.75,0.75,0,0,r_vertical,-0.192031
-0.5,-0.75,0.75,0,0,r_vertical,-0.19236
-0.5,-0.75,0.75,0,0,r_vertical,-0.191373
-0.5,-0.75,0.75,0,0,r_vertical,-0.193018
-0.5,-0.75,0.75,0,0,r_vertical,-0.191702
-0.5,-0.75,0.75,0,0,r_vertical,-0.198611
-0.5,-0.75,0.75,0,0,r_vertical,-0.192031
-0.5,-0.75,0.75,0,0,r_vertical,-0.194334
-0.5,-0.75,0.75,0,0,r_vertical,-0.193347
-0.5,-0.75,0.75,0,0,r_vertical,-0.191702
-0.5,-0.75,0.75,0,0,r_vertical,-0.193018
-0.5,-0.75,0.75,0,0,r_vertical,-0.196637
-0.5,-0.75,0.75,0,0,r_vertical,-0.194334
-0.5,-0.75,0.75,0,0,r_vertical,-0.174592
-0.5,-0.75,0.75,0,0,r_vertical,-0.190386
-0.5,-0.75,0.75,0,0,r_vertical,-0.187754
-0.5,-0.75,0.75,0,0,r_vertical,-0.193018
-0.5,-0.75,0.75,0,0,r_vertical,-0.191702
-0.5,-0.75,0.75,0,0,r_vertical,-0.198611
-0.5,-0.75,0.75,0,0,r_vertical,-0.188083
-0.5,-0.75,0.75,0,0,r_vertical,-0.189399
-0.5,-0.75,0.75,0,0,r_vertical,-0.190386
-0.5,-0.75,0.75,0,0,r_vertical,-0.191373
-0.5,-0.75,0.75,0,0,r_vertical,-0.192031
-0.5,-0.75,0.75,0,0,r_vertical,-0.191702
-0.5,-0.75,0.75,0,0,r_vertical,-0.194992
-0.5,-0.75,0.75,0,0,r_vertical,-0.194005
-0.5,-0.75,0.75,0,0,r_vertical,-0.194334
-0.5,-0.75,0.75,0,0,r_vertical,-0.194005
-0.5,-0.75,0.75,0,0,r_vertical,-0.194663
-0.5,-0.75,0.75,0,0,r_vertical,-0.194334
-0.5,-0.75,0.75,0,0,r_vertical,-0.191044
-0.5,-0.75,0.75,0,0,r_vertical,-0.189728
-0.5,-0.75,0.75,0,0,r_vertical,-0.188083
-0.5,-0.75,0.75,0,0,r_vertical,-0.184134
-0.5,-0.75,0.75,0,0,r_vertical,-0.187754
-0.5,-0.75,0.75,0,0,r_vertical,-0.206179
-0.5,-0.75,0.75,0,0,r_vertical,-0.184463
-0.5,-0.75,0.75,0,0,r_vertical,-0.186437
-0.5,-0.75,0.75,0,0,r_vertical,-0.190057
-0.5,-0.75,0.75,0,0,r_vertical,-0.192689
-0.5,-0.75,0.75,0,0,r_vertical,-0.191373
-0.5,-0.75,0.75,0,0,r_vertical,-0.193018
-0.5,-0.75,0.75,0,0,r_vertical,-0.189728
-0.5,-0.75,0.75,0,0,r_vertical,-0.191373
-0.5,-0.75,0.75,0,0,r_vertical,-0.198282
-0.5,-0.75,0.75,0,0,r_vertical,-0.193018
-0.5,-0.75,0.75,0,0,r_vertical,-0.194005
-0.5,-0.75,0.75,0,0,r_vertical,-0.193347
-0.5,-0.75,0.75,0,0,r_vertical,-0.191044
-0.5,-0.75,0.75,0,0,r_vertical,-0.19236
-0.5,-0.75,0.75,0,0,r_vertical,-0.194005
-0.5,-0.75,0.75,0,0,r_vertical,-0.191044
-0.5,-0.75,0.75,0,0,r_vertical,-0.17196
-0.5,-0.75,0.75,0,0,r_vertical,-0.185779
-0.5,-0.75,0.75,0,0,r_vertical,-0.196966
-0.5,-0.75,0.75,0,0,r_vertical,-0.192031
-0.5,-0.75,0.75,0,0,r_vertical,-0.174263
-0.5,-0.75,0.75,0,0,r_vertical,-0.17196
-0.5,-0.75,0.75,0,0,r_vertical,-0.181173
-0.5,-0.75,0.75,0,0,r_vertical,-0.193347
