x,y,z,inclinacion,azimuth,mode,medida_daq
-0.75,-0.75,0.75,0,0,r_vertical,-0.107471
-0.75,-0.75,0.75,0,0,r_vertical,-0.109116
-0.75,-0.75,0.75,0,0,r_vertical,-0.110432
-0.75,-0.75,0.75,0,0,r_vertical,-0.11471
-0.75,-0.75,0.75,0,0,r_vertical,-0.108129
-0.75,-0.75,0.75,0,0,r_vertical,-0.107142
-0.75,-0.75,0.75,0,0,r_vertical,-0.110103
-0.75,-0.75,0.75,0,0,r_vertical,-0.108129
-0.75,-0.75,0.75,0,0,r_vertical,-0.109445
-0.75,-0.75,0.75,0,0,r_vertical,-0.1078
-0.75,-0.75,0.75,0,0,r_vertical,-0.1078
-0.75,-0.75,0.75,0,0,r_vertical,-0.0890455
-0.75,-0.75,0.75,0,0,r_vertical,-0.122606
-0.75,-0.75,0.75,0,0,r_vertical,-0.10451
-0.75,-0.75,0.75,0,0,r_vertical,-0.107142
-0.75,-0.75,0.75,0,0,r_vertical,-0.113723
-0.75,-0.75,0.75,0,0,r_vertical,-0.126884
-0.75,-0.75,0.75,0,0,r_vertical,-0.104839
-0.75,-0.75,0.75,0,0,r_vertical,-0.110761
-0.75,-0.75,0.75,0,0,r_vertical,-0.107471
-0.75,-0.75,0.75,0,0,r_vertical,-0.110103
-0.75,-0.75,0.75,0,0,r_vertical,-0.105497
-0.75,-0.75,0.75,0,0,r_vertical,-0.110432
-0.75,-0.75,0.75,0,0,r_vertical,-0.111748
-0.75,-0.75,0.75,0,0,r_vertical,-0.109116
-0.75,-0.75,0.75,0,0,r_vertical,-0.109774
-0.75,-0.75,0.75,0,0,r_vertical,-0.109774
-0.75,-0.75,0.75,0,0,r_vertical,-0.109445
-0.75,-0.75,0.75,0,0,r_vertical,-0.109445
-0.75,-0.75,0.75,0,0,r_vertical,-0.108787
-0.75,-0.75,0.75,0,0,r_vertical,-0.107142
-0.75,-0.75,0.75,0,0,r_vertical,-0.113064
-0.75,-0.75,0.75,0,0,r_vertical,-0.10451
-0.75,-0.75,0.75,0,0,r_vertical,-0.106484
-0.75,-0.75,0.75,0,0,r_vertical,-0.106484
-0.75,-0.75,0.75,0,0,r_vertical,-0.110103
-0.75,-0.75,0.75,0,0,r_vertical,-0.123593
-0.75,-0.75,0.75,0,0,r_vertical,-0.105826
-0.75,-0.75,0.75,0,0,r_vertical,-0.106484
-0.75,-0.75,0.75,0,0,r_vertical,-0.106813
-0.75,-0.75,0.75,0,0,r_vertical,-0.110432
-0.75,-0.75,0.75,0,0,r_vertical,-0.109445
-0.75,-0.75,0.75,0,0,r_vertical,-0.108458
-0.75,-0.75,0.75,0,0,r_vertical,-0.106813
-0.75,-0.75,0.75,0,0,r_vertical,-0.109774
-0.75,-0.75,0.75,0,0,r_vertical,-0.1078
-0.75,-0.75,0.75,0,0,r_vertical,-0.109445
-0.75,-0.75,0.75,0,0,r_vertical,-0.109116
-0.75,-0.75,0.75,0,0,r_vertical,-0.11109
-0.75,-0.75,0.75,0,0,r_vertical,-0.109445
-0.75,-0.75,0.75,0,0,r_vertical,-0.108458
-0.75,-0.75,0.75,0,0,r_vertical,-0.0966131
-0.75,-0.75,0.75,0,0,r_vertical,-0.101878
-0.75,-0.75,0.75,0,0,r_vertical,-0.106813
-0.75,-0.75,0.75,0,0,r_vertical,-0.0913487
-0.75,-0.75,0.75,0,0,r_vertical,-0.102207
-0.75,-0.75,0.75,0,0,r_vertical,-0.10451
-0.75,-0.75,0.75,0,0,r_vertical,-0.10089
-0.75,-0.75,0.75,0,0,r_vertical,-0.105497
-0.75,-0.75,0.75,0,0,r_vertical,-0.107142
-0.75,-0.75,0.75,0,0,r_vertical,-0.1078
-0.75,-0.75,0.75,0,0,r_vertical,-0.108458
-0.75,-0.75,0.75,0,0,r_vertical,-0.105826
-0.75,-0.75,0.75,0,0,r_vertical,-0.109774
-0.75,-0.75,0.75,0,0,r_vertical,-0.109116
-0.75,-0.75,0.75,0,0,r_vertical,-0.110432
-0.75,-0.75,0.75,0,0,r_vertical,-0.108458
-0.75,-0.75,0.75,0,0,r_vertical,-0.1078
-0.75,-0.75,0.75,0,0,r_vertical,-0.109774
-0.75,-0.75,0.75,0,0,r_vertical,-0.108458
-0.75,-0.75,0.75,0,0,r_vertical,-0.111748
-0.75,-0.75,0.75,0,0,r_vertical,-0.0933228
-0.75,-0.75,0.75,0,0,r_vertical,-0.118329
-0.75,-0.75,0.75,0,0,r_vertical,-0.1078
-0.75,-0.75,0.75,0,0,r_vertical,-0.108458
-0.75,-0.75,0.75,0,0,r_vertical,-0.0910196
-0.75,-0.75,0.75,0,0,r_vertical,-0.0811488
-0.75,-0.75,0.75,0,0,r_vertical,-0.118658
-0.75,-0.75,0.75,0,0,r_vertical,-0.105497
-0.75,-0.75,0.75,0,0,r_vertical,-0.106484
-0.75,-0.75,0.75,0,0,r_vertical,-0.108787
-0.75,-0.75,0.75,0,0,r_vertical,-0.107142
-0.75,-0.75,0.75,0,0,r_vertical,-0.111419
-0.75,-0.75,0.75,0,0,r_vertical,-0.110103
-0.75,-0.75,0.75,0,0,r_vertical,-0.1078
-0.75,-0.75,0.75,0,0,r_vertical,-0.110432
-0.75,-0.75,0.75,0,0,r_vertical,-0.110103
-0.75,-0.75,0.75,0,0,r_vertical,-0.108129
-0.75,-0.75,0.75,0,0,r_vertical,-0.108458
-0.75,-0.75,0.75,0,0,r_vertical,-0.112077
-0.75,-0.75,0.75,0,0,r_vertical,-0.1078
-0.75,-0.75,0.75,0,0,r_vertical,-0.0966131
-0.75,-0.75,0.75,0,0,r_vertical,-0.112406
-0.75,-0.75,0.75,0,0,r_vertical,-0.10089
-0.75,-0.75,0.75,0,0,r_vertical,-0.106155
-0.75,-0.75,0.75,0,0,r_vertical,-0.113064
-0.75,-0.75,0.75,0,0,r_vertical,-0.0791747
-0.75,-0.75,0.75,0,0,r_vertical,-0.0870713
-0.75,-0.75,0.75,0,0,r_vertical,-0.108129
-0.75,-0.75,0.75,0,0,r_vertical,-0.106813
-0.75,-0.75,0.75,0,0,r_vertical,-0.109774
-0.75,-0.75,0.75,0,0,r_vertical,-0.108129
-0.75,-0.75,0.75,0,0,r_vertical,-0.110761
-0.75,-0.75,0.75,0,0,r_vertical,-0.108129
-0.75,-0.75,0.75,0,0,r_vertical,-0.108787
-0.75,-0.75,0.75,0,0,r_vertical,-0.1078
-0.75,-0.75,0.75,0,0,r_vertical,-0.109445
-0.75,-0.75,0.75,0,0,r_vertical,-0.110103
-0.75,-0.75,0.75,0,0,r_vertical,-0.109774
-0.75,-0.75,0.75,0,0,r_vertical,-0.110103
-0.75,-0.75,0.75,0,0,r_vertical,-0.109774
-0.75,-0.75,0.75,0,0,r_vertical,-0.113393
-0.75,-0.75,0.75,0,0,r_vertical,-0.1078
-0.75,-0.75,0.75,0,0,r_vertical,-0.105497
-0.75,-0.75,0.75,0,0,r_vertical,-0.103194
-0.75,-0.75,0.75,0,0,r_vertical,-0.113723
-0.75,-0.75,0.75,0,0,r_vertical,-0.117671
-0.75,-0.75,0.75,0,0,r_vertical,-0.101549
-0.75,-0.75,0.75,0,0,r_vertical,-0.106155
-0.75,-0.75,0.75,0,0,r_vertical,-0.107142
-0.75,-0.75,0.75,0,0,r_vertical,-0.109445
-0.75,-0.75,0.75,0,0,r_vertical,-0.108787
-0.75,-0.75,0.75,0,0,r_vertical,-0.108129
-0.75,-0.75,0.75,0,0,r_vertical,-0.111419
-0.75,-0.75,0.75,0,0,r_vertical,-0.108129
-0.75,-0.75,0.75,0,0,r_vertical,-0.110432
-0.75,-0.75,0.75,0,0,r_vertical,-0.110761
-0.75,-0.75,0.75,0,0,r_vertical,-0.106813
-0.75,-0.75,0.75,0,0,r_vertical,-0.109774
-0.75,-0.75,0.75,0,0,r_vertical,-0.110103
-0.75,-0.75,0.75,0,0,r_vertical,-0.109445
-0.75,-0.75,0.75,0,0,r_vertical,-0.122277
-0.75,-0.75,0.75,0,0,r_vertical,-0.10451
-0.75,-0.75,0.75,0,0,r_vertical,-0.11109
-0.75,-0.75,0.75,0,0,r_vertical,-0.102865
-0.75,-0.75,0.75,0,0,r_vertical,-0.10451
-0.75,-0.75,0.75,0,0,r_vertical,-0.0850972
-0.75,-0.75,0.75,0,0,r_vertical,-0.0880584
-0.75,-0.75,0.75,0,0,r_vertical,-0.103523
