x,y,z,inclinacion,azimuth,mode,medida_daq
-0.5,0.5,0.75,0,0,r_vertical,-1.74207
-0.5,0.5,0.75,0,0,r_vertical,-1.74931
-0.5,0.5,0.75,0,0,r_vertical,-1.78189
-0.5,0.5,0.75,0,0,r_vertical,-1.75063
-0.5,0.5,0.75,0,0,r_vertical,-1.75984
-0.5,0.5,0.75,0,0,r_vertical,-1.75918
-0.5,0.5,0.75,0,0,r_vertical,-1.75984
-0.5,0.5,0.75,0,0,r_vertical,-1.76083
-0.5,0.5,0.75,0,0,r_vertical,-1.76083
-0.5,0.5,0.75,0,0,r_vertical,-1.76017
-0.5,0.5,0.75,0,0,r_vertical,-1.75688
-0.5,0.5,0.75,0,0,r_vertical,-1.75589
-0.5,0.5,0.75,0,0,r_vertical,-1.75885
-0.5,0.5,0.75,0,0,r_vertical,-1.76379
-0.5,0.5,0.75,0,0,r_vertical,-1.76149
-0.5,0.5,0.75,0,0,r_vertical,-1.75721
-0.5,0.5,0.75,0,0,r_vertical,-1.75589
-0.5,0.5,0.75,0,0,r_vertical,-1.7809
-0.5,0.5,0.75,0,0,r_vertical,-1.75754
-0.5,0.5,0.75,0,0,r_vertical,-1.76116
-0.5,0.5,0.75,0,0,r_vertical,-1.76807
-0.5,0.5,0.75,0,0,r_vertical,-1.76379
-0.5,0.5,0.75,0,0,r_vertical,-1.74569
-0.5,0.5,0.75,0,0,r_vertical,-1.77234
-0.5,0.5,0.75,0,0,r_vertical,-1.76083
-0.5,0.5,0.75,0,0,r_vertical,-1.76412
-0.5,0.5,0.75,0,0,r_vertical,-1.76116
-0.5,0.5,0.75,0,0,r_vertical,-1.75885
-0.5,0.5,0.75,0,0,r_vertical,-1.75754
-0.5,0.5,0.75,0,0,r_vertical,-1.75458
-0.5,0.5,0.75,0,0,r_vertical,-1.75458
-0.5,0.5,0.75,0,0,r_vertical,-1.75984
-0.5,0.5,0.75,0,0,r_vertical,-1.76149
-0.5,0.5,0.75,0,0,r_vertical,-1.75852
-0.5,0.5,0.75,0,0,r_vertical,-1.75688
-0.5,0.5,0.75,0,0,r_vertical,-1.75523
-0.5,0.5,0.75,0,0,r_vertical,-1.75556
-0.5,0.5,0.75,0,0,r_vertical,-1.7526
-0.5,0.5,0.75,0,0,r_vertical,-1.76478
-0.5,0.5,0.75,0,0,r_vertical,-1.76313
-0.5,0.5,0.75,0,0,r_vertical,-1.75194
-0.5,0.5,0.75,0,0,r_vertical,-1.76938
-0.5,0.5,0.75,0,0,r_vertical,-1.76675
-0.5,0.5,0.75,0,0,r_vertical,-1.75129
-0.5,0.5,0.75,0,0,r_vertical,-1.75458
-0.5,0.5,0.75,0,0,r_vertical,-1.75556
-0.5,0.5,0.75,0,0,r_vertical,-1.75951
-0.5,0.5,0.75,0,0,r_vertical,-1.76247
-0.5,0.5,0.75,0,0,r_vertical,-1.76642
-0.5,0.5,0.75,0,0,r_vertical,-1.76017
