x,y,z,inclinacion,azimuth,mode,medida_daq
0.75,-0.75,0.75,0,0,r_vertical,-0.842516
0.75,-0.75,0.75,0,0,r_vertical,-0.875748
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.865219
0.75,-0.75,0.75,0,0,r_vertical,-0.861929
0.75,-0.75,0.75,0,0,r_vertical,-0.859297
0.75,-0.75,0.75,0,0,r_vertical,-0.864561
0.75,-0.75,0.75,0,0,r_vertical,-0.865219
0.75,-0.75,0.75,0,0,r_vertical,-0.862258
0.75,-0.75,0.75,0,0,r_vertical,-0.861271
0.75,-0.75,0.75,0,0,r_vertical,-0.863574
0.75,-0.75,0.75,0,0,r_vertical,-0.863574
0.75,-0.75,0.75,0,0,r_vertical,-0.861929
0.75,-0.75,0.75,0,0,r_vertical,-0.859626
0.75,-0.75,0.75,0,0,r_vertical,-0.863245
0.75,-0.75,0.75,0,0,r_vertical,-0.870484
0.75,-0.75,0.75,0,0,r_vertical,-0.861271
0.75,-0.75,0.75,0,0,r_vertical,-0.862587
0.75,-0.75,0.75,0,0,r_vertical,-0.866206
0.75,-0.75,0.75,0,0,r_vertical,-0.853703
0.75,-0.75,0.75,0,0,r_vertical,-0.878051
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.856335
0.75,-0.75,0.75,0,0,r_vertical,-0.8616
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.862258
0.75,-0.75,0.75,0,0,r_vertical,-0.868509
0.75,-0.75,0.75,0,0,r_vertical,-0.870484
0.75,-0.75,0.75,0,0,r_vertical,-0.863574
0.75,-0.75,0.75,0,0,r_vertical,-0.862587
0.75,-0.75,0.75,0,0,r_vertical,-0.861929
0.75,-0.75,0.75,0,0,r_vertical,-0.864232
0.75,-0.75,0.75,0,0,r_vertical,-0.860284
0.75,-0.75,0.75,0,0,r_vertical,-0.859626
0.75,-0.75,0.75,0,0,r_vertical,-0.860942
0.75,-0.75,0.75,0,0,r_vertical,-0.855019
0.75,-0.75,0.75,0,0,r_vertical,-0.865548
0.75,-0.75,0.75,0,0,r_vertical,-0.8616
0.75,-0.75,0.75,0,0,r_vertical,-0.863903
0.75,-0.75,0.75,0,0,r_vertical,-0.863245
0.75,-0.75,0.75,0,0,r_vertical,-0.868509
0.75,-0.75,0.75,0,0,r_vertical,-0.873774
0.75,-0.75,0.75,0,0,r_vertical,-0.864232
0.75,-0.75,0.75,0,0,r_vertical,-0.859626
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.860284
0.75,-0.75,0.75,0,0,r_vertical,-0.865219
0.75,-0.75,0.75,0,0,r_vertical,-0.868509
0.75,-0.75,0.75,0,0,r_vertical,-0.864232
0.75,-0.75,0.75,0,0,r_vertical,-0.861929
0.75,-0.75,0.75,0,0,r_vertical,-0.863903
0.75,-0.75,0.75,0,0,r_vertical,-0.86489
0.75,-0.75,0.75,0,0,r_vertical,-0.863574
0.75,-0.75,0.75,0,0,r_vertical,-0.861929
0.75,-0.75,0.75,0,0,r_vertical,-0.865877
0.75,-0.75,0.75,0,0,r_vertical,-0.873116
0.75,-0.75,0.75,0,0,r_vertical,-0.849755
0.75,-0.75,0.75,0,0,r_vertical,-0.859955
0.75,-0.75,0.75,0,0,r_vertical,-0.866206
0.75,-0.75,0.75,0,0,r_vertical,-0.870813
0.75,-0.75,0.75,0,0,r_vertical,-0.874103
0.75,-0.75,0.75,0,0,r_vertical,-0.850084
0.75,-0.75,0.75,0,0,r_vertical,-0.871471
0.75,-0.75,0.75,0,0,r_vertical,-0.862258
0.75,-0.75,0.75,0,0,r_vertical,-0.858968
0.75,-0.75,0.75,0,0,r_vertical,-0.861929
0.75,-0.75,0.75,0,0,r_vertical,-0.864232
0.75,-0.75,0.75,0,0,r_vertical,-0.861271
0.75,-0.75,0.75,0,0,r_vertical,-0.863574
0.75,-0.75,0.75,0,0,r_vertical,-0.866206
0.75,-0.75,0.75,0,0,r_vertical,-0.861271
0.75,-0.75,0.75,0,0,r_vertical,-0.8616
0.75,-0.75,0.75,0,0,r_vertical,-0.8616
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.867193
0.75,-0.75,0.75,0,0,r_vertical,-0.874761
0.75,-0.75,0.75,0,0,r_vertical,-0.860613
0.75,-0.75,0.75,0,0,r_vertical,-0.866864
0.75,-0.75,0.75,0,0,r_vertical,-0.865548
0.75,-0.75,0.75,0,0,r_vertical,-0.8718
0.75,-0.75,0.75,0,0,r_vertical,-0.832317
0.75,-0.75,0.75,0,0,r_vertical,-0.829026
0.75,-0.75,0.75,0,0,r_vertical,-0.865219
0.75,-0.75,0.75,0,0,r_vertical,-0.863245
0.75,-0.75,0.75,0,0,r_vertical,-0.865219
0.75,-0.75,0.75,0,0,r_vertical,-0.860284
0.75,-0.75,0.75,0,0,r_vertical,-0.857981
0.75,-0.75,0.75,0,0,r_vertical,-0.866864
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.863245
0.75,-0.75,0.75,0,0,r_vertical,-0.860942
0.75,-0.75,0.75,0,0,r_vertical,-0.861271
0.75,-0.75,0.75,0,0,r_vertical,-0.860613
0.75,-0.75,0.75,0,0,r_vertical,-0.866206
0.75,-0.75,0.75,0,0,r_vertical,-0.861271
0.75,-0.75,0.75,0,0,r_vertical,-0.864561
0.75,-0.75,0.75,0,0,r_vertical,-0.864561
0.75,-0.75,0.75,0,0,r_vertical,-0.857323
0.75,-0.75,0.75,0,0,r_vertical,-0.855019
0.75,-0.75,0.75,0,0,r_vertical,-0.866864
0.75,-0.75,0.75,0,0,r_vertical,-0.842187
0.75,-0.75,0.75,0,0,r_vertical,-0.838897
0.75,-0.75,0.75,0,0,r_vertical,-0.866206
0.75,-0.75,0.75,0,0,r_vertical,-0.8616
0.75,-0.75,0.75,0,0,r_vertical,-0.859297
0.75,-0.75,0.75,0,0,r_vertical,-0.86489
0.75,-0.75,0.75,0,0,r_vertical,-0.863574
0.75,-0.75,0.75,0,0,r_vertical,-0.864232
0.75,-0.75,0.75,0,0,r_vertical,-0.865877
0.75,-0.75,0.75,0,0,r_vertical,-0.862258
0.75,-0.75,0.75,0,0,r_vertical,-0.862258
0.75,-0.75,0.75,0,0,r_vertical,-0.864561
0.75,-0.75,0.75,0,0,r_vertical,-0.863574
0.75,-0.75,0.75,0,0,r_vertical,-0.861271
0.75,-0.75,0.75,0,0,r_vertical,-0.860613
0.75,-0.75,0.75,0,0,r_vertical,-0.86818
0.75,-0.75,0.75,0,0,r_vertical,-0.861271
0.75,-0.75,0.75,0,0,r_vertical,-0.861271
0.75,-0.75,0.75,0,0,r_vertical,-0.850742
0.75,-0.75,0.75,0,0,r_vertical,-0.850413
0.75,-0.75,0.75,0,0,r_vertical,-0.870155
0.75,-0.75,0.75,0,0,r_vertical,-0.8616
0.75,-0.75,0.75,0,0,r_vertical,-0.860284
0.75,-0.75,0.75,0,0,r_vertical,-0.858968
0.75,-0.75,0.75,0,0,r_vertical,-0.8616
0.75,-0.75,0.75,0,0,r_vertical,-0.866206
0.75,-0.75,0.75,0,0,r_vertical,-0.865548
0.75,-0.75,0.75,0,0,r_vertical,-0.865219
0.75,-0.75,0.75,0,0,r_vertical,-0.863574
0.75,-0.75,0.75,0,0,r_vertical,-0.864232
0.75,-0.75,0.75,0,0,r_vertical,-0.859297
0.75,-0.75,0.75,0,0,r_vertical,-0.863903
0.75,-0.75,0.75,0,0,r_vertical,-0.862587
0.75,-0.75,0.75,0,0,r_vertical,-0.860942
0.75,-0.75,0.75,0,0,r_vertical,-0.860942
0.75,-0.75,0.75,0,0,r_vertical,-0.890554
0.75,-0.75,0.75,0,0,r_vertical,-0.849426
0.75,-0.75,0.75,0,0,r_vertical,-0.864561
0.75,-0.75,0.75,0,0,r_vertical,-0.864232
0.75,-0.75,0.75,0,0,r_vertical,-0.851729
0.75,-0.75,0.75,0,0,r_vertical,-0.860284
0.75,-0.75,0.75,0,0,r_vertical,-0.856335
0.75,-0.75,0.75,0,0,r_vertical,-0.856994
0.75,-0.75,0.75,0,0,r_vertical,-0.863903
0.75,-0.75,0.75,0,0,r_vertical,-0.863903
0.75,-0.75,0.75,0,0,r_vertical,-0.862258
0.75,-0.75,0.75,0,0,r_vertical,-0.856665
0.75,-0.75,0.75,0,0,r_vertical,-0.863903
0.75,-0.75,0.75,0,0,r_vertical,-0.861929
0.75,-0.75,0.75,0,0,r_vertical,-0.866206
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.860942
0.75,-0.75,0.75,0,0,r_vertical,-0.864561
0.75,-0.75,0.75,0,0,r_vertical,-0.864561
0.75,-0.75,0.75,0,0,r_vertical,-0.865877
0.75,-0.75,0.75,0,0,r_vertical,-0.869497
0.75,-0.75,0.75,0,0,r_vertical,-0.873774
0.75,-0.75,0.75,0,0,r_vertical,-0.863574
0.75,-0.75,0.75,0,0,r_vertical,-0.867522
0.75,-0.75,0.75,0,0,r_vertical,-0.872787
0.75,-0.75,0.75,0,0,r_vertical,-0.875748
0.75,-0.75,0.75,0,0,r_vertical,-0.846136
0.75,-0.75,0.75,0,0,r_vertical,-0.858639
0.75,-0.75,0.75,0,0,r_vertical,-0.861929
0.75,-0.75,0.75,0,0,r_vertical,-0.859297
0.75,-0.75,0.75,0,0,r_vertical,-0.861271
0.75,-0.75,0.75,0,0,r_vertical,-0.86489
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.866206
0.75,-0.75,0.75,0,0,r_vertical,-0.862258
0.75,-0.75,0.75,0,0,r_vertical,-0.860613
0.75,-0.75,0.75,0,0,r_vertical,-0.863903
0.75,-0.75,0.75,0,0,r_vertical,-0.862587
0.75,-0.75,0.75,0,0,r_vertical,-0.860284
0.75,-0.75,0.75,0,0,r_vertical,-0.863574
0.75,-0.75,0.75,0,0,r_vertical,-0.89549
0.75,-0.75,0.75,0,0,r_vertical,-0.867851
0.75,-0.75,0.75,0,0,r_vertical,-0.863245
0.75,-0.75,0.75,0,0,r_vertical,-0.864232
0.75,-0.75,0.75,0,0,r_vertical,-0.851729
0.75,-0.75,0.75,0,0,r_vertical,-0.859297
0.75,-0.75,0.75,0,0,r_vertical,-0.871471
0.75,-0.75,0.75,0,0,r_vertical,-0.861929
0.75,-0.75,0.75,0,0,r_vertical,-0.863574
0.75,-0.75,0.75,0,0,r_vertical,-0.860284
0.75,-0.75,0.75,0,0,r_vertical,-0.860284
0.75,-0.75,0.75,0,0,r_vertical,-0.864561
0.75,-0.75,0.75,0,0,r_vertical,-0.863903
0.75,-0.75,0.75,0,0,r_vertical,-0.863903
0.75,-0.75,0.75,0,0,r_vertical,-0.863903
0.75,-0.75,0.75,0,0,r_vertical,-0.863245
0.75,-0.75,0.75,0,0,r_vertical,-0.865548
0.75,-0.75,0.75,0,0,r_vertical,-0.863574
0.75,-0.75,0.75,0,0,r_vertical,-0.864232
0.75,-0.75,0.75,0,0,r_vertical,-0.861271
0.75,-0.75,0.75,0,0,r_vertical,-0.890554
0.75,-0.75,0.75,0,0,r_vertical,-0.86489
0.75,-0.75,0.75,0,0,r_vertical,-0.862258
0.75,-0.75,0.75,0,0,r_vertical,-0.861271
0.75,-0.75,0.75,0,0,r_vertical,-0.875419
0.75,-0.75,0.75,0,0,r_vertical,-0.843503
0.75,-0.75,0.75,0,0,r_vertical,-0.873774
0.75,-0.75,0.75,0,0,r_vertical,-0.85831
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.8616
0.75,-0.75,0.75,0,0,r_vertical,-0.858968
0.75,-0.75,0.75,0,0,r_vertical,-0.861929
0.75,-0.75,0.75,0,0,r_vertical,-0.869826
0.75,-0.75,0.75,0,0,r_vertical,-0.861929
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.861271
0.75,-0.75,0.75,0,0,r_vertical,-0.861929
0.75,-0.75,0.75,0,0,r_vertical,-0.864561
0.75,-0.75,0.75,0,0,r_vertical,-0.863245
0.75,-0.75,0.75,0,0,r_vertical,-0.863245
0.75,-0.75,0.75,0,0,r_vertical,-0.852387
0.75,-0.75,0.75,0,0,r_vertical,-0.856335
0.75,-0.75,0.75,0,0,r_vertical,-0.866864
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.862258
0.75,-0.75,0.75,0,0,r_vertical,-0.881012
0.75,-0.75,0.75,0,0,r_vertical,-0.865219
0.75,-0.75,0.75,0,0,r_vertical,-0.865877
0.75,-0.75,0.75,0,0,r_vertical,-0.861271
0.75,-0.75,0.75,0,0,r_vertical,-0.86489
0.75,-0.75,0.75,0,0,r_vertical,-0.859297
0.75,-0.75,0.75,0,0,r_vertical,-0.858639
0.75,-0.75,0.75,0,0,r_vertical,-0.863245
0.75,-0.75,0.75,0,0,r_vertical,-0.864232
0.75,-0.75,0.75,0,0,r_vertical,-0.86489
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.859955
0.75,-0.75,0.75,0,0,r_vertical,-0.859297
0.75,-0.75,0.75,0,0,r_vertical,-0.863574
0.75,-0.75,0.75,0,0,r_vertical,-0.862258
0.75,-0.75,0.75,0,0,r_vertical,-0.857981
0.75,-0.75,0.75,0,0,r_vertical,-0.849755
0.75,-0.75,0.75,0,0,r_vertical,-0.855348
0.75,-0.75,0.75,0,0,r_vertical,-0.859626
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.874761
0.75,-0.75,0.75,0,0,r_vertical,-0.864561
0.75,-0.75,0.75,0,0,r_vertical,-0.863245
0.75,-0.75,0.75,0,0,r_vertical,-0.863574
0.75,-0.75,0.75,0,0,r_vertical,-0.862258
0.75,-0.75,0.75,0,0,r_vertical,-0.866206
0.75,-0.75,0.75,0,0,r_vertical,-0.857323
0.75,-0.75,0.75,0,0,r_vertical,-0.8616
0.75,-0.75,0.75,0,0,r_vertical,-0.862258
0.75,-0.75,0.75,0,0,r_vertical,-0.866206
0.75,-0.75,0.75,0,0,r_vertical,-0.862587
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.863903
0.75,-0.75,0.75,0,0,r_vertical,-0.860613
0.75,-0.75,0.75,0,0,r_vertical,-0.866535
0.75,-0.75,0.75,0,0,r_vertical,-0.832317
0.75,-0.75,0.75,0,0,r_vertical,-0.860613
0.75,-0.75,0.75,0,0,r_vertical,-0.859955
0.75,-0.75,0.75,0,0,r_vertical,-0.859297
0.75,-0.75,0.75,0,0,r_vertical,-0.863903
0.75,-0.75,0.75,0,0,r_vertical,-0.856335
0.75,-0.75,0.75,0,0,r_vertical,-0.877722
0.75,-0.75,0.75,0,0,r_vertical,-0.860942
0.75,-0.75,0.75,0,0,r_vertical,-0.860284
0.75,-0.75,0.75,0,0,r_vertical,-0.860613
0.75,-0.75,0.75,0,0,r_vertical,-0.858968
0.75,-0.75,0.75,0,0,r_vertical,-0.860613
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.8616
0.75,-0.75,0.75,0,0,r_vertical,-0.866206
0.75,-0.75,0.75,0,0,r_vertical,-0.861929
0.75,-0.75,0.75,0,0,r_vertical,-0.860284
0.75,-0.75,0.75,0,0,r_vertical,-0.864561
0.75,-0.75,0.75,0,0,r_vertical,-0.8616
0.75,-0.75,0.75,0,0,r_vertical,-0.8616
0.75,-0.75,0.75,0,0,r_vertical,-0.832975
0.75,-0.75,0.75,0,0,r_vertical,-0.8616
0.75,-0.75,0.75,0,0,r_vertical,-0.857323
0.75,-0.75,0.75,0,0,r_vertical,-0.868838
0.75,-0.75,0.75,0,0,r_vertical,-0.855677
0.75,-0.75,0.75,0,0,r_vertical,-0.872458
0.75,-0.75,0.75,0,0,r_vertical,-0.85469
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.868509
0.75,-0.75,0.75,0,0,r_vertical,-0.862258
0.75,-0.75,0.75,0,0,r_vertical,-0.8616
0.75,-0.75,0.75,0,0,r_vertical,-0.864232
0.75,-0.75,0.75,0,0,r_vertical,-0.861271
0.75,-0.75,0.75,0,0,r_vertical,-0.861271
0.75,-0.75,0.75,0,0,r_vertical,-0.863574
0.75,-0.75,0.75,0,0,r_vertical,-0.863903
0.75,-0.75,0.75,0,0,r_vertical,-0.8718
0.75,-0.75,0.75,0,0,r_vertical,-0.872787
0.75,-0.75,0.75,0,0,r_vertical,-0.862258
0.75,-0.75,0.75,0,0,r_vertical,-0.8718
0.75,-0.75,0.75,0,0,r_vertical,-0.8514
0.75,-0.75,0.75,0,0,r_vertical,-0.855677
0.75,-0.75,0.75,0,0,r_vertical,-0.888909
0.75,-0.75,0.75,0,0,r_vertical,-0.856665
0.75,-0.75,0.75,0,0,r_vertical,-0.862587
0.75,-0.75,0.75,0,0,r_vertical,-0.863903
0.75,-0.75,0.75,0,0,r_vertical,-0.863903
0.75,-0.75,0.75,0,0,r_vertical,-0.860284
0.75,-0.75,0.75,0,0,r_vertical,-0.860942
0.75,-0.75,0.75,0,0,r_vertical,-0.862916
0.75,-0.75,0.75,0,0,r_vertical,-0.86489
0.75,-0.75,0.75,0,0,r_vertical,-0.865219
0.75,-0.75,0.75,0,0,r_vertical,-0.85831
0.75,-0.75,0.75,0,0,r_vertical,-0.862258
0.75,-0.75,0.75,0,0,r_vertical,-0.8616
0.75,-0.75,0.75,0,0,r_vertical,-0.858639
0.75,-0.75,0.75,0,0,r_vertical,-0.850742
0.75,-0.75,0.75,0,0,r_vertical,-0.863574
0.75,-0.75,0.75,0,0,r_vertical,-0.854361
0.75,-0.75,0.75,0,0,r_vertical,-0.837252
0.75,-0.75,0.75,0,0,r_vertical,-0.852387
0.75,-0.75,0.75,0,0,r_vertical,-0.862587
0.75,-0.75,0.75,0,0,r_vertical,-0.866864
0.75,-0.75,0.75,0,0,r_vertical,-0.858968
