x,y,z,inclinacion,azimuth,mode,medida_daq
-0.25,-0.5,0.75,0,0,r_vertical,-0.928063
-0.25,-0.5,0.75,0,0,r_vertical,-0.93596
-0.25,-0.5,0.75,0,0,r_vertical,-0.928392
-0.25,-0.5,0.75,0,0,r_vertical,-0.927734
-0.25,-0.5,0.75,0,0,r_vertical,-0.928721
-0.25,-0.5,0.75,0,0,r_vertical,-0.925431
-0.25,-0.5,0.75,0,0,r_vertical,-0.926089
-0.25,-0.5,0.75,0,0,r_vertical,-0.920496
-0.25,-0.5,0.75,0,0,r_vertical,-0.926089
-0.25,-0.5,0.75,0,0,r_vertical,-0.921812
-0.25,-0.5,0.75,0,0,r_vertical,-0.922799
-0.25,-0.5,0.75,0,0,r_vertical,-0.922799
-0.25,-0.5,0.75,0,0,r_vertical,-0.926747
-0.25,-0.5,0.75,0,0,r_vertical,-0.923786
-0.25,-0.5,0.75,0,0,r_vertical,-0.924115
-0.25,-0.5,0.75,0,0,r_vertical,-0.925431
-0.25,-0.5,0.75,0,0,r_vertical,-0.92576
-0.25,-0.5,0.75,0,0,r_vertical,-0.920825
-0.25,-0.5,0.75,0,0,r_vertical,-0.935631
-0.25,-0.5,0.75,0,0,r_vertical,-0.926089
-0.25,-0.5,0.75,0,0,r_vertical,-0.915889
-0.25,-0.5,0.75,0,0,r_vertical,-0.913915
-0.25,-0.5,0.75,0,0,r_vertical,-0.948792
-0.25,-0.5,0.75,0,0,r_vertical,-0.928063
-0.25,-0.5,0.75,0,0,r_vertical,-0.926089
-0.25,-0.5,0.75,0,0,r_vertical,-0.927076
-0.25,-0.5,0.75,0,0,r_vertical,-0.928063
-0.25,-0.5,0.75,0,0,r_vertical,-0.925102
-0.25,-0.5,0.75,0,0,r_vertical,-0.923128
-0.25,-0.5,0.75,0,0,r_vertical,-0.926089
-0.25,-0.5,0.75,0,0,r_vertical,-0.928063
-0.25,-0.5,0.75,0,0,r_vertical,-0.924444
-0.25,-0.5,0.75,0,0,r_vertical,-0.922799
-0.25,-0.5,0.75,0,0,r_vertical,-0.927076
-0.25,-0.5,0.75,0,0,r_vertical,-0.92576
-0.25,-0.5,0.75,0,0,r_vertical,-0.923457
-0.25,-0.5,0.75,0,0,r_vertical,-0.91227
-0.25,-0.5,0.75,0,0,r_vertical,-0.907335
-0.25,-0.5,0.75,0,0,r_vertical,-0.928392
-0.25,-0.5,0.75,0,0,r_vertical,-0.926747
-0.25,-0.5,0.75,0,0,r_vertical,-0.928063
-0.25,-0.5,0.75,0,0,r_vertical,-0.906677
-0.25,-0.5,0.75,0,0,r_vertical,-0.927405
-0.25,-0.5,0.75,0,0,r_vertical,-0.927734
-0.25,-0.5,0.75,0,0,r_vertical,-0.926418
-0.25,-0.5,0.75,0,0,r_vertical,-0.922141
-0.25,-0.5,0.75,0,0,r_vertical,-0.922141
-0.25,-0.5,0.75,0,0,r_vertical,-0.92247
-0.25,-0.5,0.75,0,0,r_vertical,-0.92576
-0.25,-0.5,0.75,0,0,r_vertical,-0.924444
-0.25,-0.5,0.75,0,0,r_vertical,-0.924115
-0.25,-0.5,0.75,0,0,r_vertical,-0.926747
-0.25,-0.5,0.75,0,0,r_vertical,-0.923457
-0.25,-0.5,0.75,0,0,r_vertical,-0.92576
-0.25,-0.5,0.75,0,0,r_vertical,-0.928721
-0.25,-0.5,0.75,0,0,r_vertical,-0.922799
-0.25,-0.5,0.75,0,0,r_vertical,-0.920496
-0.25,-0.5,0.75,0,0,r_vertical,-0.914573
-0.25,-0.5,0.75,0,0,r_vertical,-0.924773
-0.25,-0.5,0.75,0,0,r_vertical,-0.924115
-0.25,-0.5,0.75,0,0,r_vertical,-0.92576
-0.25,-0.5,0.75,0,0,r_vertical,-0.946489
-0.25,-0.5,0.75,0,0,r_vertical,-0.927076
-0.25,-0.5,0.75,0,0,r_vertical,-0.923786
-0.25,-0.5,0.75,0,0,r_vertical,-0.919838
-0.25,-0.5,0.75,0,0,r_vertical,-0.924115
-0.25,-0.5,0.75,0,0,r_vertical,-0.926747
-0.25,-0.5,0.75,0,0,r_vertical,-0.923128
-0.25,-0.5,0.75,0,0,r_vertical,-0.928392
-0.25,-0.5,0.75,0,0,r_vertical,-0.92576
-0.25,-0.5,0.75,0,0,r_vertical,-0.928063
-0.25,-0.5,0.75,0,0,r_vertical,-0.926747
-0.25,-0.5,0.75,0,0,r_vertical,-0.92576
-0.25,-0.5,0.75,0,0,r_vertical,-0.92576
-0.25,-0.5,0.75,0,0,r_vertical,-0.922799
-0.25,-0.5,0.75,0,0,r_vertical,-0.925102
-0.25,-0.5,0.75,0,0,r_vertical,-0.920496
-0.25,-0.5,0.75,0,0,r_vertical,-0.935302
-0.25,-0.5,0.75,0,0,r_vertical,-0.926089
-0.25,-0.5,0.75,0,0,r_vertical,-0.928721
-0.25,-0.5,0.75,0,0,r_vertical,-0.924444
-0.25,-0.5,0.75,0,0,r_vertical,-0.941882
-0.25,-0.5,0.75,0,0,r_vertical,-0.918192
-0.25,-0.5,0.75,0,0,r_vertical,-0.924773
-0.25,-0.5,0.75,0,0,r_vertical,-0.924773
-0.25,-0.5,0.75,0,0,r_vertical,-0.920496
-0.25,-0.5,0.75,0,0,r_vertical,-0.924115
-0.25,-0.5,0.75,0,0,r_vertical,-0.921812
-0.25,-0.5,0.75,0,0,r_vertical,-0.930366
-0.25,-0.5,0.75,0,0,r_vertical,-0.925102
-0.25,-0.5,0.75,0,0,r_vertical,-0.921812
-0.25,-0.5,0.75,0,0,r_vertical,-0.922799
-0.25,-0.5,0.75,0,0,r_vertical,-0.926747
-0.25,-0.5,0.75,0,0,r_vertical,-0.92576
-0.25,-0.5,0.75,0,0,r_vertical,-0.923128
-0.25,-0.5,0.75,0,0,r_vertical,-0.923128
-0.25,-0.5,0.75,0,0,r_vertical,-0.910625
-0.25,-0.5,0.75,0,0,r_vertical,-0.923457
-0.25,-0.5,0.75,0,0,r_vertical,-0.921483
-0.25,-0.5,0.75,0,0,r_vertical,-0.923457
-0.25,-0.5,0.75,0,0,r_vertical,-0.937276
-0.25,-0.5,0.75,0,0,r_vertical,-0.909309
-0.25,-0.5,0.75,0,0,r_vertical,-0.94616
-0.25,-0.5,0.75,0,0,r_vertical,-0.919509
-0.25,-0.5,0.75,0,0,r_vertical,-0.921483
-0.25,-0.5,0.75,0,0,r_vertical,-0.92247
-0.25,-0.5,0.75,0,0,r_vertical,-0.927734
-0.25,-0.5,0.75,0,0,r_vertical,-0.925431
-0.25,-0.5,0.75,0,0,r_vertical,-0.928063
-0.25,-0.5,0.75,0,0,r_vertical,-0.924444
-0.25,-0.5,0.75,0,0,r_vertical,-0.928392
-0.25,-0.5,0.75,0,0,r_vertical,-0.927734
-0.25,-0.5,0.75,0,0,r_vertical,-0.925431
-0.25,-0.5,0.75,0,0,r_vertical,-0.924444
-0.25,-0.5,0.75,0,0,r_vertical,-0.926418
-0.25,-0.5,0.75,0,0,r_vertical,-0.923786
-0.25,-0.5,0.75,0,0,r_vertical,-0.915889
-0.25,-0.5,0.75,0,0,r_vertical,-0.910625
-0.25,-0.5,0.75,0,0,r_vertical,-0.92576
-0.25,-0.5,0.75,0,0,r_vertical,-0.931024
-0.25,-0.5,0.75,0,0,r_vertical,-0.929379
-0.25,-0.5,0.75,0,0,r_vertical,-0.950108
-0.25,-0.5,0.75,0,0,r_vertical,-0.91918
