======================================================================
VLP SYSTEM OPTIMIZATION LOG
======================================================================
Log file started: optimization\room_3x3\K_9\optimization_log_2025-07-27_18-53-02.txt
Date and time: 27-Jul-2025 18:53:02

======================================================================
SYSTEM CONFIGURATION
======================================================================
EVALUATION TESTBED:
  Room dimensions: L = 3.0 m, W = 3.0 m
  Height range: H = 0 to 1.2 m
  Grid resolution: step = 0.2 m
  Total evaluation points: 1792 positions
  Position range:
    X ∈ [-1.5, 1.5] m
    Y ∈ [-1.5, 1.5] m
    Z ∈ [0.0, 1.2] m

OPTIMIZATION PARAMETERS:
  K values to optimize: [6   8   9  10]
  Elevation angle range: 0° to 80° (allowed range for LED orientations)
  Azimuth angle range: 0° to 360° (full rotation allowed)
  Optimization metric: rms
  Parallel processing: 4 workers
  Population size: 300
  Max generations: 150

LED TRANSMITTER CONFIGURATION:
  Position: [0.0, 0.0, 2.0] m
  Transmitted power: 0.405 W
  Half-power angle: 45.0°
  Lambertian order: 2.00
  Photodiode area: 2.64e-05 m²
  Receiver FOV: 85.0°
  Noise variance: 3.00e-14 W²
  Samples per orientation: 1000


============================================================
OPTIMIZING FOR K = 9 ORIENTATIONS
============================================================
Starting GA optimization with parallel processing...
Population size: 300, Max generations: 150
Using 4 parallel workers for acceleration

Single objective optimization:
18 Variables

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
    1              600         0.01288           11.73        0
    2              885         0.01288           10.92        1
    3             1170         0.01265           8.282        0
    4             1455         0.01265           8.487        1
    5             1740         0.01257           7.406        0
    6             2025         0.01256            9.06        0
    7             2310         0.01242           6.721        0
    8             2595         0.01241           4.402        0
    9             2880          0.0124           3.673        0
   10             3165         0.01236            3.75        0
   11             3450         0.01229            4.48        0
   12             3735         0.01229           1.988        0
   13             4020         0.01226           3.424        0
   14             4305         0.01226           4.175        0
   15             4590         0.01225           3.808        0
   16             4875         0.01225           3.753        1
   17             5160         0.01225           4.747        0
   18             5445         0.01224           4.276        0
   19             5730         0.01224           2.992        0
   20             6015         0.01223           2.324        0
   21             6300         0.01223          0.9596        0
   22             6585         0.01223          0.1955        0
   23             6870         0.01223         0.01226        0
   24             7155         0.01222         0.01225        0
   25             7440         0.01222         0.01224        0
   26             7725         0.01222         0.01224        0
   27             8010         0.01222         0.01223        0
   28             8295         0.01222         0.01223        0
   29             8580         0.01221         0.01223        0
   30             8865         0.01221         0.01222        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   31             9150         0.01221         0.01222        0
   32             9435         0.01221         0.01222        0
   33             9720          0.0122         0.01221        0
   34            10005          0.0122         0.01221        0
   35            10290          0.0122         0.01221        0
   36            10575          0.0122         0.01221        0
   37            10860         0.01219         0.01221        0
   38            11145         0.01219          0.0122        0
   39            11430         0.01219          0.0122        0
   40            11715         0.01219          0.0122        0
   41            12000         0.01219         0.01219        0
   42            12285         0.01218         0.01219        0
   43            12570         0.01218         0.01219        0
   44            12855         0.01218         0.01219        0
   45            13140         0.01218         0.01219        0
   46            13425         0.01218         0.01218        0
   47            13710         0.01218         0.01218        0
   48            13995         0.01218         0.01218        0
   49            14280         0.01217         0.01218        0
   50            14565         0.01217         0.01218        0
   51            14850         0.01217         0.01218        0
   52            15135         0.01217         0.01218        0
   53            15420         0.01217         0.01217        0
   54            15705         0.01217         0.01217        0
   55            15990         0.01217         0.01217        0
   56            16275         0.01217         0.01217        0
   57            16560         0.01216         0.01217        0
   58            16845         0.01216         0.01217        0
   59            17130         0.01216         0.01217        0
   60            17415         0.01216         0.01217        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61            17700         0.01216         0.01217        0
   62            17985         0.01216         0.01216        0
   63            18270         0.01216         0.01216        0
   64            18555         0.01216         0.01216        0
   65            18840         0.01216         0.01216        0
   66            19125         0.01216         0.01216        0
   67            19410         0.01215         0.01216        0
   68            19695         0.01215         0.01216        0
   69            19980         0.01215         0.01216        0
   70            20265         0.01215         0.01216        0
   71            20550         0.01215         0.01216        0
   72            20835         0.01215         0.01216        0
   73            21120         0.01215         0.01215        0
   74            21405         0.01215         0.01215        0
   75            21690         0.01215         0.01215        0
   76            21975         0.01215         0.01215        0
   77            22260         0.01215         0.01215        0
   78            22545         0.01214         0.01215        0
   79            22830         0.01214         0.01215        0
   80            23115         0.01214         0.01215        0
   81            23400         0.01214         0.01215        0
   82            23685         0.01214         0.01215        0
