BaseIndex,HalfAngle_deg,FOV_deg,K,Pattern,Budget,RequiredArea_mm2,TotalSamples,Area_mm2,RMS_full_cm,RMS_conditional_cm,Worst_cm,RegularCoverage_percent,TargetCoverage_percent,Feasible
360,75,85,15,golden_prefix,per_orientation,243.38122009022,15000,125,2.16168921597713,2.16168921597713,5.52702441727267,100,59.0025359256129,0
360,75,85,15,golden_prefix,per_orientation,243.38122009022,15000,150,1.80140767998094,1.80140767998094,4.60585368106056,100,69.737954353339,0
361,15,45,25,golden_prefix,per_orientation,Inf,25000,25,Inf,12013.2840234992,Inf,81.0650887573965,10.7354184277261,0
361,15,45,25,golden_prefix,per_orientation,Inf,25000,50,Inf,6006.64201174958,Inf,81.0650887573965,14.6238377007608,0
361,15,45,25,golden_prefix,per_orientation,Inf,25000,75.4,Inf,3983.18435792413,Inf,81.0650887573965,18.5122569737954,0
361,15,45,25,golden_prefix,per_orientation,Inf,25000,100,Inf,3003.32100587479,Inf,81.0650887573965,20.4564666103128,0
361,15,45,25,golden_prefix,per_orientation,Inf,25000,125,Inf,2402.65680469983,Inf,81.0650887573965,21.8934911242604,0
361,15,45,25,golden_prefix,per_orientation,Inf,25000,150,Inf,2002.21400391653,Inf,81.0650887573965,23.9222316145393,0
362,30,45,25,golden_prefix,per_orientation,Inf,25000,25,Inf,41.9848919428166,Inf,81.0650887573965,14.3702451394759,0
362,30,45,25,golden_prefix,per_orientation,Inf,25000,50,Inf,20.9924459714083,Inf,81.0650887573965,31.0228233305156,0
362,30,45,25,golden_prefix,per_orientation,Inf,25000,75.4,Inf,13.9207201401912,Inf,81.0650887573965,41.4201183431953,0
362,30,45,25,golden_prefix,per_orientation,Inf,25000,100,Inf,10.4962229857042,Inf,81.0650887573965,49.9577345731192,0
362,30,45,25,golden_prefix,per_orientation,Inf,25000,125,Inf,8.39697838856333,Inf,81.0650887573965,54.9450549450549,0
362,30,45,25,golden_prefix,per_orientation,Inf,25000,150,Inf,6.99748199046944,Inf,81.0650887573965,61.0312764158918,0
363,45,45,25,golden_prefix,per_orientation,Inf,25000,25,Inf,17.3715091033745,Inf,81.0650887573965,12.5105663567202,0
363,45,45,25,golden_prefix,per_orientation,Inf,25000,50,Inf,8.68575455168726,Inf,81.0650887573965,27.8951817413356,0
363,45,45,25,golden_prefix,per_orientation,Inf,25000,75.4,Inf,5.759784185469,Inf,81.0650887573965,43.1952662721894,0
363,45,45,25,golden_prefix,per_orientation,Inf,25000,100,Inf,4.34287727584363,Inf,81.0650887573965,54.0997464074387,0
363,45,45,25,golden_prefix,per_orientation,Inf,25000,125,Inf,3.4743018206749,Inf,81.0650887573965,64.2434488588335,0
363,45,45,25,golden_prefix,per_orientation,Inf,25000,150,Inf,2.89525151722909,Inf,81.0650887573965,70.2451394759087,0
364,60,45,25,golden_prefix,per_orientation,Inf,25000,25,Inf,14.9272664546434,Inf,81.0650887573965,9.38292476754015,0
364,60,45,25,golden_prefix,per_orientation,Inf,25000,50,Inf,7.4636332273217,Inf,81.0650887573965,21.3863060016906,0
364,60,45,25,golden_prefix,per_orientation,Inf,25000,75.4,Inf,4.94935890405948,Inf,81.0650887573965,35.3338968723584,0
364,60,45,25,golden_prefix,per_orientation,Inf,25000,100,Inf,3.73181661366085,Inf,81.0650887573965,48.1825866441251,0
364,60,45,25,golden_prefix,per_orientation,Inf,25000,125,Inf,2.98545329092868,Inf,81.0650887573965,59.5942519019442,0
364,60,45,25,golden_prefix,per_orientation,Inf,25000,150,Inf,2.48787774244057,Inf,81.0650887573965,67.8782755705833,0
365,75,45,25,golden_prefix,per_orientation,Inf,25000,25,Inf,15.3241894500051,Inf,81.0650887573965,7.3541842772612,0
365,75,45,25,golden_prefix,per_orientation,Inf,25000,50,Inf,7.66209472500256,Inf,81.0650887573965,18.5122569737954,0
365,75,45,25,golden_prefix,per_orientation,Inf,25000,75.4,Inf,5.08096467175236,Inf,81.0650887573965,29.5012679628064,0
365,75,45,25,golden_prefix,per_orientation,Inf,25000,100,Inf,3.83104736250128,Inf,81.0650887573965,40.3212172442942,0
365,75,45,25,golden_prefix,per_orientation,Inf,25000,125,Inf,3.06483789000102,Inf,81.0650887573965,52.8317836010144,0
365,75,45,25,golden_prefix,per_orientation,Inf,25000,150,Inf,2.55403157500085,Inf,81.0650887573965,61.5384615384615,0
366,15,60,25,golden_prefix,per_orientation,Inf,25000,25,Inf,305690736.287924,Inf,99.2392223161454,10.7354184277261,0
366,15,60,25,golden_prefix,per_orientation,Inf,25000,50,Inf,152845368.143962,Inf,99.2392223161454,14.6238377007608,0
366,15,60,25,golden_prefix,per_orientation,Inf,25000,75.4,Inf,101356344.923052,Inf,99.2392223161454,18.5122569737954,0
366,15,60,25,golden_prefix,per_orientation,Inf,25000,100,Inf,76422684.071981,Inf,99.2392223161454,20.4564666103128,0
366,15,60,25,golden_prefix,per_orientation,Inf,25000,125,Inf,61138147.2575848,Inf,99.2392223161454,21.8934911242604,0
366,15,60,25,golden_prefix,per_orientation,Inf,25000,150,Inf,50948456.0479874,Inf,99.2392223161454,23.9222316145393,0
367,30,60,25,golden_prefix,per_orientation,Inf,25000,25,Inf,2033.10000351966,Inf,99.2392223161454,14.3702451394759,0
367,30,60,25,golden_prefix,per_orientation,Inf,25000,50,Inf,1016.55000175983,Inf,99.2392223161454,31.3609467455621,0
367,30,60,25,golden_prefix,per_orientation,Inf,25000,75.4,Inf,674.104775702805,Inf,99.2392223161454,43.4488588334742,0
367,30,60,25,golden_prefix,per_orientation,Inf,25000,100,Inf,508.275000879915,Inf,99.2392223161454,53.6770921386306,0
367,30,60,25,golden_prefix,per_orientation,Inf,25000,125,Inf,406.620000703932,Inf,99.2392223161454,59.6787827557058,0
367,30,60,25,golden_prefix,per_orientation,Inf,25000,150,Inf,338.85000058661,Inf,99.2392223161454,67.8782755705833,0
368,45,60,25,golden_prefix,per_orientation,Inf,25000,25,Inf,227.886836816164,Inf,99.2392223161454,13.5249366018597,0
368,45,60,25,golden_prefix,per_orientation,Inf,25000,50,Inf,113.943418408082,Inf,99.2392223161454,33.3051563820795,0
368,45,60,25,golden_prefix,per_orientation,Inf,25000,75.4,Inf,75.5592960265796,Inf,99.2392223161454,53.0008453085376,0
368,45,60,25,golden_prefix,per_orientation,Inf,25000,100,Inf,56.971709204041,Inf,99.2392223161454,69.737954353339,0
368,45,60,25,golden_prefix,per_orientation,Inf,25000,125,Inf,45.5773673632328,Inf,99.2392223161454,81.0650887573965,0
368,45,60,25,golden_prefix,per_orientation,Inf,25000,150,Inf,37.9811394693607,Inf,99.2392223161454,89.3491124260355,0
369,60,60,25,golden_prefix,per_orientation,Inf,25000,25,Inf,109.573282078354,Inf,99.2392223161454,10.7354184277261,0
369,60,60,25,golden_prefix,per_orientation,Inf,25000,50,Inf,54.7866410391771,Inf,99.2392223161454,28.4868977176669,0
369,60,60,25,golden_prefix,per_orientation,Inf,25000,75.4,Inf,36.3306638190829,Inf,99.2392223161454,49.2814877430262,0
369,60,60,25,golden_prefix,per_orientation,Inf,25000,100,Inf,27.3933205195885,Inf,99.2392223161454,67.1174978867287,0
369,60,60,25,golden_prefix,per_orientation,Inf,25000,125,Inf,21.9146564156708,Inf,99.2392223161454,79.0363482671175,0
369,60,60,25,golden_prefix,per_orientation,Inf,25000,150,Inf,18.2622136797257,Inf,99.2392223161454,88.9264581572274,0
370,75,60,25,golden_prefix,per_orientation,Inf,25000,25,Inf,80.2029438506354,Inf,99.2392223161454,8.70667793744717,0
370,75,60,25,golden_prefix,per_orientation,Inf,25000,50,Inf,40.1014719253177,Inf,99.2392223161454,26.2890955198648,0
370,75,60,25,golden_prefix,per_orientation,Inf,25000,75.4,Inf,26.5924880141364,Inf,99.2392223161454,43.5333896872358,0
370,75,60,25,golden_prefix,per_orientation,Inf,25000,100,Inf,20.0507359626589,Inf,99.2392223161454,59.5097210481826,0
370,75,60,25,golden_prefix,per_orientation,Inf,25000,125,Inf,16.0405887701271,Inf,99.2392223161454,73.9644970414201,0
370,75,60,25,golden_prefix,per_orientation,Inf,25000,150,Inf,13.3671573084392,Inf,99.2392223161454,83.7700760777684,0
371,15,65,25,golden_prefix,per_orientation,208565280.027929,25000,25,16685222.4022343,16685222.4022343,322767151.497407,100,10.7354184277261,0
371,15,65,25,golden_prefix,per_orientation,208565280.027929,25000,50,8342611.20111715,8342611.20111715,161383575.748704,100,14.6238377007608,0
371,15,65,25,golden_prefix,per_orientation,208565280.027929,25000,75.4,5532235.54450739,5532235.54450739,107018286.305506,100,18.5122569737954,0
371,15,65,25,golden_prefix,per_orientation,208565280.027929,25000,100,4171305.60055857,4171305.60055857,80691787.8743518,100,20.4564666103128,0
371,15,65,25,golden_prefix,per_orientation,208565280.027929,25000,125,3337044.48044686,3337044.48044686,64553430.2994815,100,21.8934911242604,0
371,15,65,25,golden_prefix,per_orientation,208565280.027929,25000,150,2780870.40037238,2780870.40037238,53794525.2495679,100,23.9222316145393,0
372,30,65,25,golden_prefix,per_orientation,591.386466658739,25000,25,47.3109173326991,47.3109173326991,788.846727009941,100,14.3702451394759,0
372,30,65,25,golden_prefix,per_orientation,591.386466658739,25000,50,23.6554586663496,23.6554586663496,394.423363504971,100,31.3609467455621,0
372,30,65,25,golden_prefix,per_orientation,591.386466658739,25000,75.4,15.6866436779506,15.6866436779506,261.553954578893,100,43.4488588334742,0
372,30,65,25,golden_prefix,per_orientation,591.386466658739,25000,100,11.8277293331748,11.8277293331748,197.211681752485,100,53.6770921386306,0
372,30,65,25,golden_prefix,per_orientation,591.386466658739,25000,125,9.46218346653983,9.46218346653983,157.769345401988,100,59.6787827557058,0
372,30,65,25,golden_prefix,per_orientation,591.386466658739,25000,150,7.88515288878319,7.88515288878319,131.474454501657,100,67.8782755705833,0
373,45,65,25,golden_prefix,per_orientation,177.550695504094,25000,25,8.42877526940112,8.42877526940112,75.2259614452807,100,13.5249366018597,0
373,45,65,25,golden_prefix,per_orientation,177.550695504094,25000,50,4.21438763470056,4.21438763470056,37.6129807226403,100,33.3051563820795,0
373,45,65,25,golden_prefix,per_orientation,177.550695504094,25000,75.4,2.79468676041151,2.79468676041151,24.9422949089127,100,53.0008453085376,0
373,45,65,25,golden_prefix,per_orientation,177.550695504094,25000,100,2.10719381735028,2.10719381735028,18.8064903613202,100,70.9213863060017,0
373,45,65,25,golden_prefix,per_orientation,177.550695504094,25000,125,1.68575505388022,1.68575505388022,15.0451922890561,100,82.8402366863905,0
373,45,65,25,golden_prefix,per_orientation,177.550695504094,25000,150,1.40479587823352,1.40479587823352,12.5376602408801,100,90.5325443786982,0
374,60,65,25,golden_prefix,per_orientation,161.11692564868,25000,25,7.60774037036566,7.60774037036566,34.9395707256984,100,10.7354184277261,0
374,60,65,25,golden_prefix,per_orientation,161.11692564868,25000,50,3.80387018518283,3.80387018518283,17.4697853628492,100,28.4868977176669,0
374,60,65,25,golden_prefix,per_orientation,161.11692564868,25000,75.4,2.52246033500188,2.52246033500188,11.5847383042767,100,50.9721048182587,0
374,60,65,25,golden_prefix,per_orientation,161.11692564868,25000,100,1.90193509259142,1.90193509259142,8.73489268142461,100,68.8926458157227,0
374,60,65,25,golden_prefix,per_orientation,161.11692564868,25000,125,1.52154807407313,1.52154807407313,6.98791414513969,100,81.4032121724429,0
374,60,65,25,golden_prefix,per_orientation,161.11692564868,25000,150,1.26795672839428,1.26795672839428,5.82326178761641,100,90.1944209636517,0
375,75,65,25,golden_prefix,per_orientation,189.497947959298,25000,25,8.42386002197786,8.42386002197786,25.4734457808452,100,8.70667793744717,0
375,75,65,25,golden_prefix,per_orientation,189.497947959298,25000,50,4.21193001098893,4.21193001098893,12.7367228904226,100,26.2890955198648,0
375,75,65,25,golden_prefix,per_orientation,189.497947959298,25000,75.4,2.79305703646481,2.79305703646481,8.44610271248183,100,44.7168216398986,0
375,75,65,25,golden_prefix,per_orientation,189.497947959298,25000,100,2.10596500549446,2.10596500549446,6.3683614452113,100,61.200338123415,0
375,75,65,25,golden_prefix,per_orientation,189.497947959298,25000,125,1.68477200439557,1.68477200439557,5.09468915616904,100,75.7396449704142,0
375,75,65,25,golden_prefix,per_orientation,189.497947959298,25000,150,1.40397667032964,1.40397667032964,4.24557429680753,100,85.7988165680473,0
376,15,70,25,golden_prefix,per_orientation,66276362.0219582,25000,25,5302108.96175665,5302108.96175665,88117490.767468,100,10.7354184277261,0
376,15,70,25,golden_prefix,per_orientation,66276362.0219582,25000,50,2651054.48087833,2651054.48087833,44058745.383734,100,14.6238377007608,0
376,15,70,25,golden_prefix,per_orientation,66276362.0219582,25000,75.4,1757993.6875851,1757993.6875851,29216674.6576486,100,18.5122569737954,0
376,15,70,25,golden_prefix,per_orientation,66276362.0219582,25000,100,1325527.24043916,1325527.24043916,22029372.691867,100,20.4564666103128,0
376,15,70,25,golden_prefix,per_orientation,66276362.0219582,25000,125,1060421.79235133,1060421.79235133,17623498.1534936,100,21.8934911242604,0
376,15,70,25,golden_prefix,per_orientation,66276362.0219582,25000,150,883684.826959442,883684.826959442,14686248.4612447,100,23.9222316145393,0
377,30,70,25,golden_prefix,per_orientation,532.404322117448,25000,25,25.2295616925594,25.2295616925594,227.660018765123,100,14.3702451394759,0
377,30,70,25,golden_prefix,per_orientation,532.404322117448,25000,50,12.6147808462797,12.6147808462797,113.830009382561,100,31.3609467455621,0
377,30,70,25,golden_prefix,per_orientation,532.404322117448,25000,75.4,8.3652392879839,8.3652392879839,75.4840911024943,100,43.4488588334742,0
377,30,70,25,golden_prefix,per_orientation,532.404322117448,25000,100,6.30739042313986,6.30739042313986,56.9150046912807,100,53.6770921386306,0
377,30,70,25,golden_prefix,per_orientation,532.404322117448,25000,125,5.04591233851189,5.04591233851189,45.5320037530246,100,59.6787827557058,0
377,30,70,25,golden_prefix,per_orientation,532.404322117448,25000,150,4.20492694875991,4.20492694875991,37.9433364608538,100,67.8782755705833,0
378,45,70,25,golden_prefix,per_orientation,177.550695504094,25000,25,7.50146336322905,7.50146336322905,24.2566674766513,100,13.5249366018597,0
378,45,70,25,golden_prefix,per_orientation,177.550695504094,25000,50,3.75073168161453,3.75073168161453,12.1283337383257,100,33.3051563820795,0
378,45,70,25,golden_prefix,per_orientation,177.550695504094,25000,75.4,2.48722260054014,2.48722260054014,8.04266163018942,100,53.0008453085376,0
378,45,70,25,golden_prefix,per_orientation,177.550695504094,25000,100,1.87536584080726,1.87536584080726,6.06416686916283,100,70.9213863060017,0
378,45,70,25,golden_prefix,per_orientation,177.550695504094,25000,125,1.50029267264581,1.50029267264581,4.85133349533026,100,82.8402366863905,0
378,45,70,25,golden_prefix,per_orientation,177.550695504094,25000,150,1.25024389387151,1.25024389387151,4.04277791277522,100,90.5325443786982,0
379,60,70,25,golden_prefix,per_orientation,161.037958656627,25000,25,7.39863921016362,7.39863921016362,19.1869497371088,100,10.7354184277261,0
379,60,70,25,golden_prefix,per_orientation,161.037958656627,25000,50,3.69931960508181,3.69931960508181,9.59347486855439,100,28.4868977176669,0
379,60,70,25,golden_prefix,per_orientation,161.037958656627,25000,75.4,2.45312971159271,2.45312971159271,6.36172073511564,100,50.9721048182587,0
379,60,70,25,golden_prefix,per_orientation,161.037958656627,25000,100,1.8496598025409,1.8496598025409,4.79673743427719,100,68.8926458157227,0
379,60,70,25,golden_prefix,per_orientation,161.037958656627,25000,125,1.47972784203272,1.47972784203272,3.83738994742176,100,82.0794590025359,0
379,60,70,25,golden_prefix,per_orientation,161.037958656627,25000,150,1.23310653502727,1.23310653502727,3.1978249561848,100,90.8706677937447,0
380,75,70,25,golden_prefix,per_orientation,187.4794793028,25000,25,8.32643443992988,8.32643443992988,21.2195186553874,100,8.70667793744717,0
380,75,70,25,golden_prefix,per_orientation,187.4794793028,25000,50,4.16321721996494,4.16321721996494,10.6097593276937,100,26.2890955198648,0
380,75,70,25,golden_prefix,per_orientation,187.4794793028,25000,75.4,2.76075412464519,2.76075412464519,7.03564942154754,100,44.7168216398986,0
380,75,70,25,golden_prefix,per_orientation,187.4794793028,25000,100,2.08160860998247,2.08160860998247,5.30487966384684,100,61.876584953508,0
380,75,70,25,golden_prefix,per_orientation,187.4794793028,25000,125,1.66528688798598,1.66528688798598,4.24390373107748,100,76.3313609467456,0
380,75,70,25,golden_prefix,per_orientation,187.4794793028,25000,150,1.38773907332165,1.38773907332165,3.53658644256456,100,86.1369399830938,0
381,15,75,25,golden_prefix,per_orientation,66276362.0219582,25000,25,5302108.96175665,5302108.96175665,88117490.767468,100,10.7354184277261,0
381,15,75,25,golden_prefix,per_orientation,66276362.0219582,25000,50,2651054.48087833,2651054.48087833,44058745.383734,100,14.6238377007608,0
381,15,75,25,golden_prefix,per_orientation,66276362.0219582,25000,75.4,1757993.6875851,1757993.6875851,29216674.6576486,100,18.5122569737954,0
381,15,75,25,golden_prefix,per_orientation,66276362.0219582,25000,100,1325527.24043916,1325527.24043916,22029372.691867,100,20.4564666103128,0
381,15,75,25,golden_prefix,per_orientation,66276362.0219582,25000,125,1060421.79235133,1060421.79235133,17623498.1534936,100,21.8934911242604,0
381,15,75,25,golden_prefix,per_orientation,66276362.0219582,25000,150,883684.826959442,883684.826959442,14686248.4612447,100,23.9222316145393,0
382,30,75,25,golden_prefix,per_orientation,532.404322117448,25000,25,25.2295616925594,25.2295616925594,227.660018765123,100,14.3702451394759,0
382,30,75,25,golden_prefix,per_orientation,532.404322117448,25000,50,12.6147808462797,12.6147808462797,113.830009382561,100,31.3609467455621,0
382,30,75,25,golden_prefix,per_orientation,532.404322117448,25000,75.4,8.3652392879839,8.3652392879839,75.4840911024943,100,43.4488588334742,0
382,30,75,25,golden_prefix,per_orientation,532.404322117448,25000,100,6.30739042313986,6.30739042313986,56.9150046912807,100,53.6770921386306,0
382,30,75,25,golden_prefix,per_orientation,532.404322117448,25000,125,5.04591233851189,5.04591233851189,45.5320037530246,100,59.6787827557058,0
382,30,75,25,golden_prefix,per_orientation,532.404322117448,25000,150,4.20492694875991,4.20492694875991,37.9433364608538,100,67.8782755705833,0
383,45,75,25,golden_prefix,per_orientation,177.550695504094,25000,25,7.50146336322905,7.50146336322905,24.2566674766513,100,13.5249366018597,0
383,45,75,25,golden_prefix,per_orientation,177.550695504094,25000,50,3.75073168161453,3.75073168161453,12.1283337383257,100,33.3051563820795,0
383,45,75,25,golden_prefix,per_orientation,177.550695504094,25000,75.4,2.48722260054014,2.48722260054014,8.04266163018942,100,53.0008453085376,0
383,45,75,25,golden_prefix,per_orientation,177.550695504094,25000,100,1.87536584080726,1.87536584080726,6.06416686916283,100,70.9213863060017,0
383,45,75,25,golden_prefix,per_orientation,177.550695504094,25000,125,1.50029267264581,1.50029267264581,4.85133349533026,100,82.8402366863905,0
383,45,75,25,golden_prefix,per_orientation,177.550695504094,25000,150,1.25024389387151,1.25024389387151,4.04277791277522,100,90.5325443786982,0
384,60,75,25,golden_prefix,per_orientation,161.037958656627,25000,25,7.39863921016362,7.39863921016362,19.1869497371088,100,10.7354184277261,0
384,60,75,25,golden_prefix,per_orientation,161.037958656627,25000,50,3.69931960508181,3.69931960508181,9.59347486855439,100,28.4868977176669,0
384,60,75,25,golden_prefix,per_orientation,161.037958656627,25000,75.4,2.45312971159271,2.45312971159271,6.36172073511564,100,50.9721048182587,0
384,60,75,25,golden_prefix,per_orientation,161.037958656627,25000,100,1.8496598025409,1.8496598025409,4.79673743427719,100,68.8926458157227,0
384,60,75,25,golden_prefix,per_orientation,161.037958656627,25000,125,1.47972784203272,1.47972784203272,3.83738994742176,100,82.0794590025359,0
384,60,75,25,golden_prefix,per_orientation,161.037958656627,25000,150,1.23310653502727,1.23310653502727,3.1978249561848,100,90.8706677937447,0
385,75,75,25,golden_prefix,per_orientation,187.4794793028,25000,25,8.32643443992988,8.32643443992988,21.2195186553874,100,8.70667793744717,0
385,75,75,25,golden_prefix,per_orientation,187.4794793028,25000,50,4.16321721996494,4.16321721996494,10.6097593276937,100,26.2890955198648,0
385,75,75,25,golden_prefix,per_orientation,187.4794793028,25000,75.4,2.76075412464519,2.76075412464519,7.03564942154754,100,44.7168216398986,0
385,75,75,25,golden_prefix,per_orientation,187.4794793028,25000,100,2.08160860998247,2.08160860998247,5.30487966384684,100,61.876584953508,0
385,75,75,25,golden_prefix,per_orientation,187.4794793028,25000,125,1.66528688798598,1.66528688798598,4.24390373107748,100,76.3313609467456,0
385,75,75,25,golden_prefix,per_orientation,187.4794793028,25000,150,1.38773907332165,1.38773907332165,3.53658644256456,100,86.1369399830938,0
386,15,85,25,golden_prefix,per_orientation,66276362.0219582,25000,25,5302108.96175665,5302108.96175665,88117490.767468,100,10.7354184277261,0
386,15,85,25,golden_prefix,per_orientation,66276362.0219582,25000,50,2651054.48087833,2651054.48087833,44058745.383734,100,14.6238377007608,0
386,15,85,25,golden_prefix,per_orientation,66276362.0219582,25000,75.4,1757993.6875851,1757993.6875851,29216674.6576486,100,18.5122569737954,0
386,15,85,25,golden_prefix,per_orientation,66276362.0219582,25000,100,1325527.24043916,1325527.24043916,22029372.691867,100,20.4564666103128,0
386,15,85,25,golden_prefix,per_orientation,66276362.0219582,25000,125,1060421.79235133,1060421.79235133,17623498.1534936,100,21.8934911242604,0
386,15,85,25,golden_prefix,per_orientation,66276362.0219582,25000,150,883684.826959442,883684.826959442,14686248.4612447,100,23.9222316145393,0
387,30,85,25,golden_prefix,per_orientation,532.404322117448,25000,25,25.2295616925594,25.2295616925594,227.660018765123,100,14.3702451394759,0
387,30,85,25,golden_prefix,per_orientation,532.404322117448,25000,50,12.6147808462797,12.6147808462797,113.830009382561,100,31.3609467455621,0
387,30,85,25,golden_prefix,per_orientation,532.404322117448,25000,75.4,8.3652392879839,8.3652392879839,75.4840911024943,100,43.4488588334742,0
387,30,85,25,golden_prefix,per_orientation,532.404322117448,25000,100,6.30739042313986,6.30739042313986,56.9150046912807,100,53.6770921386306,0
387,30,85,25,golden_prefix,per_orientation,532.404322117448,25000,125,5.04591233851189,5.04591233851189,45.5320037530246,100,59.6787827557058,0
387,30,85,25,golden_prefix,per_orientation,532.404322117448,25000,150,4.20492694875991,4.20492694875991,37.9433364608538,100,67.8782755705833,0
388,45,85,25,golden_prefix,per_orientation,177.550695504094,25000,25,7.50146336322905,7.50146336322905,24.2566674766513,100,13.5249366018597,0
388,45,85,25,golden_prefix,per_orientation,177.550695504094,25000,50,3.75073168161453,3.75073168161453,12.1283337383257,100,33.3051563820795,0
388,45,85,25,golden_prefix,per_orientation,177.550695504094,25000,75.4,2.48722260054014,2.48722260054014,8.04266163018942,100,53.0008453085376,0
388,45,85,25,golden_prefix,per_orientation,177.550695504094,25000,100,1.87536584080726,1.87536584080726,6.06416686916283,100,70.9213863060017,0
388,45,85,25,golden_prefix,per_orientation,177.550695504094,25000,125,1.50029267264581,1.50029267264581,4.85133349533026,100,82.8402366863905,0
388,45,85,25,golden_prefix,per_orientation,177.550695504094,25000,150,1.25024389387151,1.25024389387151,4.04277791277522,100,90.5325443786982,0
389,60,85,25,golden_prefix,per_orientation,161.037958656627,25000,25,7.39863921016362,7.39863921016362,19.1869497371088,100,10.7354184277261,0
389,60,85,25,golden_prefix,per_orientation,161.037958656627,25000,50,3.69931960508181,3.69931960508181,9.59347486855439,100,28.4868977176669,0
389,60,85,25,golden_prefix,per_orientation,161.037958656627,25000,75.4,2.45312971159271,2.45312971159271,6.36172073511564,100,50.9721048182587,0
389,60,85,25,golden_prefix,per_orientation,161.037958656627,25000,100,1.8496598025409,1.8496598025409,4.79673743427719,100,68.8926458157227,0
389,60,85,25,golden_prefix,per_orientation,161.037958656627,25000,125,1.47972784203272,1.47972784203272,3.83738994742176,100,82.0794590025359,0
389,60,85,25,golden_prefix,per_orientation,161.037958656627,25000,150,1.23310653502727,1.23310653502727,3.1978249561848,100,90.8706677937447,0
390,75,85,25,golden_prefix,per_orientation,187.4794793028,25000,25,8.32643443992988,8.32643443992988,21.2195186553874,100,8.70667793744717,0
390,75,85,25,golden_prefix,per_orientation,187.4794793028,25000,50,4.16321721996494,4.16321721996494,10.6097593276937,100,26.2890955198648,0
390,75,85,25,golden_prefix,per_orientation,187.4794793028,25000,75.4,2.76075412464519,2.76075412464519,7.03564942154754,100,44.7168216398986,0
390,75,85,25,golden_prefix,per_orientation,187.4794793028,25000,100,2.08160860998247,2.08160860998247,5.30487966384684,100,61.876584953508,0
390,75,85,25,golden_prefix,per_orientation,187.4794793028,25000,125,1.66528688798598,1.66528688798598,4.24390373107748,100,76.3313609467456,0
390,75,85,25,golden_prefix,per_orientation,187.4794793028,25000,150,1.38773907332165,1.38773907332165,3.53658644256456,100,86.1369399830938,0
391,15,45,49,golden_prefix,per_orientation,Inf,49000,25,Inf,8273.24436819921,Inf,81.0650887573965,11.7497886728656,0
391,15,45,49,golden_prefix,per_orientation,Inf,49000,50,Inf,4136.62218409961,Inf,81.0650887573965,17.497886728656,0
391,15,45,49,golden_prefix,per_orientation,Inf,49000,75.4,Inf,2743.11815921725,Inf,81.0650887573965,21.2172442941674,0
391,15,45,49,golden_prefix,per_orientation,Inf,49000,100,Inf,2068.3110920498,Inf,81.0650887573965,22.7387996618766,0
391,15,45,49,golden_prefix,per_orientation,Inf,49000,125,Inf,1654.64887363984,Inf,81.0650887573965,24.9366018596788,0
391,15,45,49,golden_prefix,per_orientation,Inf,49000,150,Inf,1378.87406136654,Inf,81.0650887573965,27.4725274725275,0
392,30,45,49,golden_prefix,per_orientation,Inf,49000,25,Inf,29.1675092453968,Inf,81.0650887573965,21.5553677092139,0
392,30,45,49,golden_prefix,per_orientation,Inf,49000,50,Inf,14.5837546226984,Inf,81.0650887573965,38.123415046492,0
392,30,45,49,golden_prefix,per_orientation,Inf,49000,75.4,Inf,9.67092481611298,Inf,81.0650887573965,50.9721048182587,0
392,30,45,49,golden_prefix,per_orientation,Inf,49000,100,Inf,7.29187731134919,Inf,81.0650887573965,58.6644125105664,0
392,30,45,49,golden_prefix,per_orientation,Inf,49000,125,Inf,5.83350184907935,Inf,81.0650887573965,64.2434488588335,0
392,30,45,49,golden_prefix,per_orientation,Inf,49000,150,Inf,4.86125154089946,Inf,81.0650887573965,67.2020287404903,0
393,45,45,49,golden_prefix,per_orientation,Inf,49000,25,Inf,12.1207591925131,Inf,81.0650887573965,19.3575655114117,0
393,45,45,49,golden_prefix,per_orientation,Inf,49000,50,Inf,6.06037959625653,Inf,81.0650887573965,40.8284023668639,0
393,45,45,49,golden_prefix,per_orientation,Inf,49000,75.4,Inf,4.01881936091282,Inf,81.0650887573965,57.3119188503804,0
393,45,45,49,golden_prefix,per_orientation,Inf,49000,100,Inf,3.03018979812827,Inf,81.0650887573965,68.4699915469146,0
393,45,45,49,golden_prefix,per_orientation,Inf,49000,125,Inf,2.42415183850261,Inf,81.0650887573965,72.5274725274725,0
393,45,45,49,golden_prefix,per_orientation,Inf,49000,150,Inf,2.02012653208551,Inf,81.0650887573965,75.1479289940828,0
394,60,45,49,golden_prefix,per_orientation,Inf,49000,25,Inf,10.4508962107105,Inf,81.0650887573965,15.2155536770921,0
394,60,45,49,golden_prefix,per_orientation,Inf,49000,50,Inf,5.22544810535524,Inf,81.0650887573965,32.6289095519865,0
394,60,45,49,golden_prefix,per_orientation,Inf,49000,75.4,Inf,3.46515126349817,Inf,81.0650887573965,51.9864750633981,0
394,60,45,49,golden_prefix,per_orientation,Inf,49000,100,Inf,2.61272405267762,Inf,81.0650887573965,65.5959425190194,0
394,60,45,49,golden_prefix,per_orientation,Inf,49000,125,Inf,2.0901792421421,Inf,81.0650887573965,72.2738799661877,0
394,60,45,49,golden_prefix,per_orientation,Inf,49000,150,Inf,1.74181603511841,Inf,81.0650887573965,75.5705832628909,0
